iteration,beta,alpha,binarization_weight,total_objective,thermal_smooth,exact_peak,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,best_exact_peak,maximum_cg_iterations,maximum_explicit_relative_residual,wall_seconds
28,1.0,50.0,0.0,0.42314170981494487,0.42312683287931385,0.5341886434611316,0.014876935631036758,0.14439885318279266,0.25,0.224853515625,0.008104367181658745,0.5341886434611316,302,9.99922892999821e-07,1.6719323173165321
29,1.0,50.0,0.0,0.4194750686375887,0.419459947646083,0.5306140087007207,0.015120991505682468,0.14274877309799194,0.2499999850988388,0.236328125,0.007944250479340553,0.5306140087007207,301,9.86668393984514e-07,1.6508710235357285
30,1.0,50.0,0.0,0.41593595196119293,0.4159205837584917,0.5271390190528012,0.015368202701210976,0.1411449909210205,0.2499999850988388,0.244384765625,0.007787348702549934,0.5271390190528012,301,9.767066397468062e-07,1.6614961978048086
31,1.0,50.0,0.0,0.41251720387242025,0.41250158434859696,0.5237625520219068,0.015619523823261261,0.1395847499370575,0.25,0.247802734375,0.007634361274540424,0.5237625520219068,301,9.972190702847338e-07,1.651503887027502
32,1.0,50.0,0.0,0.4092126096697079,0.409196733106442,0.5204825866783614,0.015876563265919685,0.13806547224521637,0.2499999701976776,0.251220703125,0.007485758047550917,0.5204825866783614,301,9.70324631983892e-07,1.6508044563233852
33,1.0,50.0,0.0,0.40601638959500524,0.406000249728221,0.5172962900628121,0.016139866784214973,0.1365848183631897,0.2499999850988388,0.25341796875,0.007341812830418348,0.5172962900628121,301,9.75956543140836e-07,1.637272885069251
34,1.0,50.0,0.0,0.4029231643683181,0.40290675551508526,0.5142003527232304,0.016408853232860565,0.13514065742492676,0.2499999850988388,0.252197265625,0.00720262760296464,0.5142003527232304,301,9.968521721737354e-07,1.6636760234832764
35,1.0,50.0,0.0,0.3999278890142693,0.39991120810681124,0.5111911729441875,0.01668090745806694,0.13373108208179474,0.2499999701976776,0.25439453125,0.007068129722028971,0.5111911729441875,301,9.979671659573198e-07,1.6482788231223822
36,1.0,50.0,0.0,0.3970256818019479,0.39700872223905026,0.5082648529341943,0.01695956289768219,0.13235443830490112,0.25,0.255859375,0.006938141770660877,0.5082648529341943,301,9.819580081021367e-07,1.7348001562058926
37,1.0,50.0,0.0,0.3942120688143632,0.3941948253638557,0.5054175588944251,0.01724345050752163,0.13100922107696533,0.2499999850988388,0.25634765625,0.006812444422394037,0.5054175588944251,300,9.913557838880503e-07,1.6617002319544554
38,1.0,50.0,0.0,0.3914826548570821,0.3914651239650378,0.5026452892251825,0.0175308920443058,0.1296941339969635,0.25,0.25732421875,0.006690742913633585,0.5026452892251825,300,9.753341164553282e-07,1.654030367732048
39,1.0,50.0,0.0,0.3888335403032471,0.38881571905648904,0.49994432902221664,0.01782124675810337,0.1284080147743225,0.2499999701976776,0.256103515625,0.006572766695171595,0.49994432902221664,300,9.91922989122789e-07,1.671233033761382
40,1.0,50.0,0.0,0.386260861930066,0.3862427492352214,0.4973108671833764,0.01811269484460354,0.12714983522891998,0.2499999701976776,0.25537109375,0.006458234041929245,0.4973108671833764,300,9.98232661555738e-07,1.647447858005762
41,1.0,50.0,0.0,0.38376118525630126,0.3837427812996347,0.4947414049712658,0.018403956666588783,0.12591871619224548,0.2499999850988388,0.25439453125,0.0063469186425209045,0.4947414049712658,300,9.954727132791133e-07,1.654800022020936
42,1.0,50.0,0.0,0.3813312979785401,0.38131260213792806,0.49223259487755244,0.01869584061205387,0.12471387535333633,0.25,0.252197265625,0.006238651927560568,0.49223259487755244,300,9.98925842913651e-07,1.668157359585166
43,1.0,50.0,0.0,0.3789682936568751,0.3789493062787696,0.489781352808298,0.018987378105521202,0.12353459745645523,0.2499999850988388,0.251220703125,0.006133333779871464,0.489781352808298,300,9.757243445613756e-07,1.630879445001483
44,1.0,50.0,0.0,0.3766694177769649,0.37665013920595525,0.48738474491122363,0.019278571009635925,0.12238027155399323,0.25,0.25,0.006030963268131018,0.48738474491122363,300,9.5752864838514e-07,1.624706219881773
45,1.0,50.0,0.0,0.3744321638186227,0.3744125944607656,0.4850401082753006,0.019569357857108116,0.12125037610530853,0.25,0.249267578125,0.00593163538724184,0.4850401082753006,300,9.507126482610713e-07,1.6385048683732748
46,1.0,50.0,0.0,0.37225421666098324,0.3722343571868309,0.48274503208571196,0.019859474152326584,0.12014441192150116,0.25,0.24755859375,0.0058355568908154964,0.48274503208571196,300,9.97060881268667e-07,1.6533898878842592
47,1.0,50.0,0.0,0.3701333414648088,0.37011319398287557,0.48049729021060433,0.020147481933236122,0.11906198412179947,0.25,0.2470703125,0.005743040237575769,0.48049729021060433,300,9.903157511494064e-07,1.6547368839383125
48,1.0,50.0,0.0,0.36806744940539105,0.3680470166221003,0.4782949336666604,0.020432783290743828,0.11800266802310944,0.25,0.24755859375,0.005654504988342524,0.4782949336666604,300,9.826505041846044e-07,1.6494214739650488
49,1.0,50.0,0.0,0.36605441988886067,0.366033703139729,0.47613616606774795,0.020716749131679535,0.1169661357998848,0.2499999701976776,0.245849609375,0.005570473149418831,0.47613616606774795,300,9.89014079400147e-07,1.6346003916114569
50,1.0,50.0,0.0,0.3640921904365133,0.36407119250805786,0.47401945779345667,0.020997928455471992,0.11595205962657928,0.25,0.245361328125,0.0054915472865104675,0.47401945779345667,300,9.971482303884656e-07,1.6447361018508673
51,1.0,50.0,0.0,0.3621785952174508,0.3621573190060848,0.4719434295644554,0.021276211366057396,0.11496016383171082,0.25,0.2451171875,0.005418380722403526,0.4719434295644554,300,9.927153105173731e-07,1.5885263960808516
52,1.0,50.0,0.0,0.3603113740020842,0.36028982210247223,0.4699068813707013,0.02155189961194992,0.11399011313915253,0.25,0.2451171875,0.005351621191948652,0.4699068813707013,300,9.840060630195693e-07,1.6452281791716814
53,1.0,50.0,0.0,0.358488166501098,0.35846634111488673,0.4679087992545616,0.021825386211276054,0.11304163932800293,0.2499999701976776,0.244873046875,0.005291875917464495,0.4679087992545616,299,9.880655380669464e-07,1.6255285050719976
54,1.0,50.0,0.0,0.35670631455215307,0.35668421764257047,0.46594818418845435,0.0220969095826149,0.11211439967155457,0.2499999701976776,0.244140625,0.005239625461399555,0.46594818418845435,299,9.937863053838242e-07,1.5924497116357088
55,1.0,50.0,0.0,0.3549630865146741,0.35494072136556354,0.46402422565870766,0.02236514911055565,0.11120808124542236,0.25,0.24462890625,0.005195161793380976,0.46402422565870766,299,9.724194647040274e-07,1.628783831372857
56,1.0,50.0,0.0,0.35325554885328914,0.3532329187913349,0.46213615616257364,0.022630061954259872,0.11032228171825409,0.2499999701976776,0.244873046875,0.005158519372344017,0.46213615616257364,299,9.825826444471242e-07,1.667661365121603
57,1.0,50.0,0.0,0.351580516933785,0.3515576252614569,0.46028316348271814,0.02289167232811451,0.10945659875869751,0.25,0.242431640625,0.0051294369623064995,0.46028316348271814,299,9.492104192421924e-07,1.6682484820485115
58,1.0,50.0,0.0,0.34993482029157086,0.34991167041378424,0.45846453703443496,0.023149877786636353,0.10861053317785263,0.25,0.242919921875,0.005107318516820669,0.45846453703443496,299,9.867716917215983e-07,1.592769468203187
59,1.0,50.0,0.0,0.348315169551346,0.34829176441480547,0.45667948082117854,0.023405136540532112,0.10778353363275528,0.25,0.241455078125,0.005091275554150343,0.45667948082117854,299,9.462242229509594e-07,1.6377390418201685
60,1.0,50.0,0.0,0.34671834121755063,0.3466946841936439,0.45492717771920443,0.023657023906707764,0.10697498917579651,0.25,0.240478515625,0.005080145318061113,0.45492717771920443,299,9.916830062161562e-07,1.6587987318634987
61,1.0,50.0,0.0,0.3451411786609222,0.34511727287703053,0.45320669844503186,0.023905783891677856,0.10618418455123901,0.25,0.240966796875,0.00507257878780365,0.45320669844503186,299,9.823167880747231e-07,1.6328971590846777
62,1.0,50.0,0.0,0.34358079002413316,0.34355663869704467,0.45151707250715595,0.024151327088475227,0.10541035234928131,0.25,0.239990234375,0.005067135207355022,0.45151707250715595,299,9.5284637178875e-07,1.6914293561130762
63,1.0,50.0,0.0,0.3420345535619845,0.34201015958252445,0.44985722118711263,0.024393979460000992,0.10465261340141296,0.2499999701976776,0.23974609375,0.005062389187514782,0.44985722118711263,298,9.852430236060714e-07,1.6079925671219826
64,1.0,50.0,0.0,0.3405001269210338,0.34047549303474123,0.44822590719062483,0.02463388629257679,0.10391008853912354,0.2499999701976776,0.23974609375,0.005057028494775295,0.44822590719062483,298,9.862122541932617e-07,1.5831812638789415
65,1.0,50.0,0.0,0.33897562093033207,0.3389507493425788,0.4466218338574267,0.0248715877532959,0.10318177938461304,0.25,0.2392578125,0.005049934145063162,0.4466218338574267,298,9.375077260455615e-07,1.5958105213940144
66,1.0,50.0,0.0,0.3374595893901894,0.3374344829247454,0.4450436230798662,0.025106465443968773,0.1024666577577591,0.2499999701976776,0.239501953125,0.00504025025293231,0.4450436230798662,297,9.930885910690492e-07,1.5455227438360453
67,1.0,50.0,0.0,0.3359508638087487,0.3359255248423493,0.44348970314457414,0.02533896639943123,0.10176369547843933,0.2499999850988388,0.239501953125,0.005027394741773605,0.44348970314457414,295,9.891021040034123e-07,1.6052738390862942
68,1.0,50.0,0.0,0.33444879654978377,0.3344232275690601,0.4419585290560335,0.02556898072361946,0.10107183456420898,0.25,0.23828125,0.005011094268411398,0.4419585290560335,290,9.836429407987937e-07,1.5853209290653467
69,1.0,50.0,0.0,0.33295295528313096,0.3329271589851933,0.44044840021812337,0.025796297937631607,0.1003900095820427,0.2499999850988388,0.237548828125,0.0049913241527974606,0.44044840021812337,288,9.790584176395218e-07,1.5842663925141096
70,1.0,50.0,0.0,0.3314632406546912,0.33143721962116574,0.43895761475164524,0.02602103352546692,0.09971719980239868,0.2499999701976776,0.2353515625,0.004968297202140093,0.43895761475164524,288,9.915381669310664e-07,1.5889070983976126
71,1.0,50.0,0.0,0.3299797614570637,0.32995351822859836,0.43748445220097526,0.02624322846531868,0.09905242919921875,0.25,0.23583984375,0.004942402243614197,0.43748445220097526,291,9.938617059827535e-07,1.595209227874875
72,1.0,50.0,0.0,0.3285027724857853,0.32847630974831443,0.4360534697760178,0.02646273747086525,0.09839475154876709,0.2499999850988388,0.235595703125,0.004914129618555307,0.4360534697760178,295,9.930162944137511e-07,1.6869970131665468
73,1.0,50.0,0.0,0.32703255775006673,0.32700587788032554,0.4346393523137128,0.0266798697412014,0.09774333983659744,0.2499999850988388,0.235595703125,0.00488403532654047,0.4346393523137128,297,9.979579642891385e-07,1.6448955666273832
74,1.0,50.0,0.0,0.3255694865840224,0.3255425919792352,0.4332378750069013,0.02689460478723049,0.09709739685058594,0.25,0.23583984375,0.00485268933698535,0.4332378750069013,297,9.585249191357225e-07,1.664480959996581
75,1.0,50.0,0.0,0.32411385311045243,0.32408674641185,0.4318474799036854,0.027106698602437973,0.09645622968673706,0.25,0.235595703125,0.00482063228264451,0.4318474799036854,297,9.924153344864675e-07,1.634365364909172
76,1.0,50.0,0.0,0.3226659633699689,0.32263864712006185,0.43046674262458606,0.027316249907016754,0.09581925719976425,0.25,0.23583984375,0.0047883628867566586,0.43046674262458606,297,9.903749435661373e-07,1.6379983332008123
77,1.0,50.0,0.0,0.3212259722258043,0.3211984490900379,0.4290942745829097,0.027523135766386986,0.09518595039844513,0.25,0.234130859375,0.004756327718496323,0.4290942745829097,297,9.773360230308263e-07,1.6705420948565006
78,1.0,50.0,0.0,0.3197939331309732,0.3197662053184446,0.42772877257119124,0.02772781252861023,0.09455591440200806,0.25,0.234375,0.004724921192973852,0.42772877257119124,296,9.920166123590699e-07,1.6375578586012125
79,1.0,50.0,0.0,0.3183698589577907,0.3183419289122903,0.4263690638800195,0.027930045500397682,0.09392881393432617,0.2499999701976776,0.233154296875,0.004694503266364336,0.4263690638800195,296,9.825294056441639e-07,1.6638349425047636
80,1.0,50.0,0.0,0.31695351030180735,0.31692538061986253,0.4250139441171223,0.028129681944847107,0.09330441057682037,0.2499999701976776,0.23486328125,0.004665391519665718,0.4250139441171223,296,9.671010001946137e-07,1.6290516220033169
81,1.0,50.0,0.0,0.31554459956750364,0.31551627345100136,0.4236856581803511,0.028326116502285004,0.09268254786729813,0.2499999850988388,0.234619140625,0.00463788490742445,0.4236856581803511,296,9.704939286888881e-07,1.6383009143173695
82,1.0,50.0,0.0,0.31414266837238874,0.31411414872705545,0.42236040791374246,0.0285196453332901,0.09206312149763107,0.25,0.234130859375,0.004612259101122618,0.42236040791374246,295,9.7404719888289e-07,1.6235823966562748
83,1.0,50.0,0.0,0.31274721771111313,0.3127185074594391,0.42103628527892284,0.028710251674056053,0.09144610166549683,0.2499999850988388,0.233642578125,0.004588788375258446,0.42103628527892284,295,9.879965646169957e-07,1.618077740073204
84,1.0,50.0,0.0,0.3113575436989333,0.31132864564047413,0.41971223055977747,0.028898058459162712,0.09083150327205658,0.2499999850988388,0.23388671875,0.004567702766507864,0.41971223055977747,295,9.922609259040372e-07,1.6460139881819487
85,1.0,50.0,0.0,0.309972863842173,0.3099437800463275,0.4183872020167359,0.029083795845508575,0.0902194082736969,0.2499999850988388,0.234130859375,0.004549228586256504,0.4183872020167359,296,9.834588694450427e-07,1.647121137008071
86,1.0,50.0,0.0,0.3085923519308081,0.30856308544300104,0.4170601905586436,0.029266487807035446,0.08960990607738495,0.25,0.234619140625,0.00453354325145483,0.4170601905586436,296,9.576342580400237e-07,1.6110707689076662
87,1.0,50.0,0.0,0.3072151384941888,0.307185692307691,0.41573020630177887,0.029446186497807503,0.08900311589241028,0.2499999850988388,0.23388671875,0.00452079065144062,0.41573020630177887,296,9.858304849707203e-07,1.6331171113997698
88,1.0,50.0,0.0,0.30584027461708646,0.30581065177918537,0.4143962443630827,0.029622837901115417,0.08839918673038483,0.2499999850988388,0.234130859375,0.004511088132858276,0.4143962443630827,296,9.689535490599906e-07,1.642872104421258
89,1.0,50.0,0.0,0.30446683402748004,0.30443703763202923,0.4130573542192529,0.02979639545083046,0.08779829740524292,0.2499999850988388,0.23388671875,0.00450453907251358,0.4130573542192529,296,9.99114716869033e-07,1.6479731798171997
90,1.0,50.0,0.0,0.3030939014258348,0.3030639343524837,0.4117126223016118,0.02996707335114479,0.0872005820274353,0.2499999850988388,0.23388671875,0.004501260817050934,0.4117126223016118,296,9.943638908341956e-07,1.6173958033323288
91,1.0,50.0,0.0,0.30172057202942637,0.3016904369901863,0.41036116614559914,0.03013503924012184,0.0866062194108963,0.25,0.23486328125,0.004501402378082275,0.41036116614559914,296,9.926176872629386e-07,1.5563927348703146
92,1.0,50.0,0.0,0.3003459376473471,0.3003156374305978,0.40900211045880974,0.030300216749310493,0.08601537346839905,0.2499999701976776,0.2353515625,0.004505174700170755,0.40900211045880974,296,9.940089685706176e-07,1.5424799267202616
93,1.0,50.0,0.0,0.29896908789113735,0.29893862484381173,0.40763458007672215,0.030463047325611115,0.08542819321155548,0.25,0.234619140625,0.0045128450728952885,0.40763458007672215,296,9.986335789838316e-07,1.5647224765270948
94,1.0,50.0,0.0,0.2975891083784262,0.2975584847152094,0.4062576889831221,0.0306236632168293,0.08484482765197754,0.25,0.234619140625,0.004524735733866692,0.4062576889831221,296,9.796355796636561e-07,1.595409695059061
95,1.0,50.0,0.0,0.29620507388279654,0.2961742922262929,0.40487052928030404,0.030781656503677368,0.08426541090011597,0.25,0.23486328125,0.0045411838218569756,0.40487052928030404,296,9.729069739387397e-07,1.587600251659751
96,1.0,50.0,0.0,0.2948160594489459,0.29478512242548505,0.4034721770124254,0.03093702346086502,0.08369006216526031,0.2499999850988388,0.234375,0.004562466870993376,0.4034721770124254,296,9.575886913649656e-07,1.5850471891462803
97,1.0,50.0,0.0,0.2934211007171207,0.29339001078539423,0.40206166453912123,0.03108993172645569,0.08311888575553894,0.25,0.235107421875,0.004588738549500704,0.40206166453912123,296,9.58641393578811e-07,1.6480753775686026
98,1.0,50.0,0.0,0.29201932704883427,0.29198808636392265,0.40063809632729597,0.031240684911608696,0.0825519859790802,0.25,0.235107421875,0.004619949962943792,0.40063809632729597,296,9.899840118758666e-07,1.5564188361167908
99,1.0,50.0,0.0,0.2906099129532975,0.29057852413407986,0.39920062576297094,0.031388819217681885,0.08198942244052887,0.2499999850988388,0.2353515625,0.004655808210372925,0.39920062576297094,296,9.951608717831074e-07,1.60812371596694
100,1.0,50.0,0.0,0.289192168847832,0.2891606343399613,0.3977485444868173,0.03153450787067413,0.08143125474452972,0.25,0.235107421875,0.004695758689194918,0.3977485444868173,296,9.880920970168781e-07,1.5722303111106157
101,1.0,50.0,0.0,0.28776563134695593,0.2877339529832751,0.39628137002243474,0.03167836368083954,0.08087754249572754,0.2499999850988388,0.2353515625,0.004739039111882448,0.39628137002243474,296,9.400798562637819e-07,1.4715358894318342
102,1.0,50.0,0.0,0.2863299647560193,0.2862981440378203,0.39479878434778504,0.031820718199014664,0.08032830059528351,0.2499999850988388,0.236083984375,0.004784742835909128,0.39479878434778504,296,9.625617640134997e-07,1.523943541571498
103,1.0,50.0,0.0,0.28488511584892373,0.28485315431102615,0.3933007605867574,0.03196153789758682,0.07978354394435883,0.2499999850988388,0.236328125,0.004831934813410044,0.3933007605867574,296,9.86131986047959e-07,1.4610782507807016
104,1.0,50.0,0.0,0.2834311768318275,0.28339907590846813,0.39178745589342767,0.032100923359394073,0.07924327254295349,0.2499999850988388,0.236083984375,0.004879702813923359,0.39178745589342767,296,9.620660311242047e-07,1.4996213782578707
105,1.0,50.0,0.0,0.28196843478530165,0.2819361963465762,0.39025924429208875,0.0322384387254715,0.07870746403932571,0.24999995529651642,0.236328125,0.004927226807922125,0.39025924429208875,296,9.967468659044378e-07,1.555007953196764
106,1.0,50.0,0.0,0.2804972505407332,0.2804648766579031,0.3887166128681289,0.032373882830142975,0.0781761184334755,0.25,0.236328125,0.00497375288978219,0.3887166128681289,296,9.761951090404897e-07,1.643276009708643
107,1.0,50.0,0.0,0.27901816694935305,0.27898565934722763,0.3871602384652509,0.032507602125406265,0.07764918357133865,0.25,0.2373046875,0.00501854345202446,0.3871602384652509,296,9.558744548455063e-07,1.5904452856630087
108,1.0,50.0,0.0,0.27753172576662033,0.27749908606942625,0.3855908450125198,0.032639697194099426,0.077126644551754,0.25,0.237060546875,0.0050608390010893345,0.3855908450125198,296,9.551873070926662e-07,1.622275022789836
109,1.0,50.0,0.0,0.2760386032949685,0.27600583298909653,0.3840093112225689,0.0327703058719635,0.07660845667123795,0.2499999850988388,0.237060546875,0.0050997985526919365,0.3840093112225689,296,9.983550681282021e-07,1.6123216841369867
110,1.0,50.0,0.0,0.27453953616537163,0.2745066367074103,0.38241661838626384,0.03289945796132088,0.0760945975780487,0.2499999701976776,0.23779296875,0.005134556908160448,0.38241661838626384,296,9.718316089874946e-07,1.6011116951704025
111,1.0,50.0,0.0,0.27303536218548097,0.27300233493516124,0.380813885437488,0.033027250319719315,0.0755850076675415,0.25,0.237548828125,0.005164292640984058,0.380813885437488,296,9.547726918679336e-07,1.59761343896389
112,1.0,50.0,0.0,0.27152705234847113,0.27149389862454576,0.3792023889822677,0.0331537239253521,0.07507964223623276,0.2499999850988388,0.23779296875,0.0051883733831346035,0.3792023889822677,296,9.880446839546613e-07,1.6227761209011078
113,1.0,50.0,0.0,0.2700155258328141,0.26998224669326554,0.37758339480143077,0.033279139548540115,0.07457847893238068,0.2499999701976776,0.23828125,0.005206476431339979,0.37758339480143077,296,9.927742894776644e-07,1.620613807812333
114,1.0,50.0,0.0,0.2685017020391746,0.26846829846747955,0.3759581736065574,0.03340357169508934,0.07408146560192108,0.2499999850988388,0.23876953125,0.005218674894422293,0.3759581736065574,296,9.98646906120049e-07,1.6083119716495275
115,1.0,50.0,0.0,0.26698639021666015,0.2669528627231833,0.37432786788013017,0.033527493476867676,0.07358857244253159,0.2499999850988388,0.239013671875,0.005225429777055979,0.37432786788013017,296,9.956586728321388e-07,1.5873191375285387
116,1.0,50.0,0.0,0.26547021650078767,0.2654365663707542,0.37269339738673685,0.03365013003349304,0.0730997696518898,0.2499999701976776,0.240234375,0.005227475892752409,0.37269339738673685,297,9.835932310612558e-07,1.6217588130384684
117,1.0,50.0,0.0,0.2639535568915867,0.2639197851382756,0.3710553780616406,0.03377175331115723,0.07261502742767334,0.25,0.240234375,0.00522565795108676,0.3710553780616406,297,9.956153654384554e-07,1.6638379115611315
118,1.0,50.0,0.0,0.2624366227772689,0.2624027302612222,0.36941417310675656,0.033892516046762466,0.07213432341814041,0.25,0.240478515625,0.005220736842602491,0.36941417310675656,297,9.873638081813577e-07,1.6259618792682886
119,1.0,50.0,0.0,0.2609194326189552,0.260885418751577,0.3677698862685809,0.03401386737823486,0.07165763527154922,0.25,0.2412109375,0.005213236436247826,0.3677698862685809,297,9.834888972611676e-07,1.5781190637499094
120,1.0,50.0,0.0,0.2594019365948815,0.25936780212495514,0.3661224912545208,0.03413446992635727,0.07118496298789978,0.2499999850988388,0.2412109375,0.005203390959650278,0.3661224912545208,297,9.871214007765045e-07,1.6145722232758999
121,1.0,50.0,0.0,0.25788411067956907,0.2578498567917369,0.364471937869013,0.034253887832164764,0.07071627676486969,0.2499999850988388,0.24169921875,0.005191166885197163,0.364471937869013,297,9.891202996665343e-07,1.5943046528846025
