iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6734887578987924,0.7786078138888568,0.013049831613898277,9.964767873936345e-07,0.7659164406359196
1,0.6648130791041166,0.769855206058604,0.014021893963217735,9.928184927379004e-07,0.7466678377240896
2,0.6552420245485048,0.7601703081884598,0.01497802697122097,9.95163225675969e-07,0.7658581361174583
3,0.6448167952848967,0.7495843168013895,0.015896234661340714,9.932950049022612e-07,0.7519623506814241
4,0.6335901685885608,0.7381464895678003,0.01674593612551689,9.980458183240267e-07,0.769874295219779
5,0.6216361009879202,0.7259259280545579,0.017496144399046898,9.758148115004826e-07,0.7818195056170225
6,0.6090490979594637,0.7132538124373003,0.01812008209526539,9.66225571214874e-07,0.764525268226862
7,0.5959391690481574,0.6999908940932579,0.01859179325401783,9.868034022098635e-07,0.7754633631557226
8,0.5824372418903654,0.6862199422095704,0.01887834444642067,9.979777218611784e-07,0.7596648335456848
9,0.568703160040953,0.6720527923028855,0.018939150497317314,9.965998049639729e-07,0.7791018150746822
10,0.5549289672282562,0.6576070686700604,0.018727926537394524,9.870915998867014e-07,0.797652680426836
11,0.5413410985391008,0.6430046893418467,0.018200049176812172,9.899389048914595e-07,0.7669719215482473
12,0.5281944153121109,0.6283722336788307,0.01733456924557686,9.863526800461386e-07,0.7657295260578394
13,0.515748283270891,0.6138425519754284,0.016170313581824303,9.81180951177497e-07,0.7543665245175362
14,0.5042203307804539,0.5995553557990542,0.014834380708634853,9.76009511218376e-07,0.7849179785698652
15,0.49373306539553546,0.5870616163047172,0.013522317633032799,9.937070639523507e-07,0.7602616287767887
16,0.4842844459557526,0.5819191782604326,0.01241797860711813,9.77821057263568e-07,0.769164003431797
17,0.4757642219027276,0.5766086604343973,0.011610292829573154,9.957285327226716e-07,0.7673510387539864
18,0.46800631448314556,0.5711797887243099,0.011079677380621433,9.887941339451591e-07,0.7823871355503798
19,0.4608420469397592,0.5656782711649101,0.0107498774304986,9.973655731419163e-07,0.8093207478523254
