update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
1753,3,0.0001,4,0.2530534068403229,0.2528127600100286,0.2679314452433253,2.9802322387695312e-08,2.9802322387695312e-08,5.714802392690396,0.9999998829823313,True,3.4178600255399942
1754,3,0.0001,4,0.20642078036384676,0.20631108248571886,0.2211834059315188,1.4901161193847656e-08,1.4901161193847656e-08,3.0485600833656106,0.9999996914125636,True,3.34269811026752
1755,3,0.0001,4,0.2128960606438821,0.2126843610698605,0.22718640358599804,2.9802322387695312e-08,2.9802322387695312e-08,6.443295318378727,0.9999998481544176,True,3.3422166034579277
1756,3,0.0001,4,0.256299350831489,0.25617276678124346,0.2707534565746597,2.9802322387695312e-08,2.9802322387695312e-08,1.6818758300152477,0.9999993955972777,True,3.471173483878374
1757,3,0.0001,4,0.22454414178537282,0.22441807175417505,0.2386668811219617,1.4901161193847656e-08,1.4901161193847656e-08,3.695030745554381,0.9999997222343995,True,3.345847886055708
1758,3,0.0001,4,0.2601868196407856,0.26003421562663853,0.27413834376671775,2.9802322387695312e-08,2.9802322387695312e-08,16.98992325866346,0.9999998579751221,True,3.4873988423496485
1759,3,0.0001,4,0.2216207171198791,0.22148733376710394,0.2356788540784049,2.9802322387695312e-08,2.9802322387695312e-08,3.3542062332793408,0.9999997206462793,True,3.4524756092578173
1760,3,0.0001,4,0.21841546046231017,0.21829263041014857,0.23353938121200682,2.9802322387695312e-08,2.9802322387695312e-08,1.4161436166589272,0.9999993448199863,True,3.431504685431719
1761,3,0.0001,4,0.24193088463418166,0.24182489541910107,0.25652647007013074,1.4901161193847656e-08,1.4901161193847656e-08,1.131588393905081,0.9999991131346001,True,3.373798605054617
1762,3,0.0001,4,0.19578428305938791,0.19568932648093393,0.21094122146509517,2.9802322387695312e-08,2.9802322387695312e-08,5.8436432701343515,0.9999999492232233,True,3.4619562532752752
1763,3,0.0001,4,0.21003628841448882,0.2099383229575942,0.2250948843039639,2.9802322387695312e-08,2.9802322387695312e-08,1.090591743706138,0.9999991650488634,True,3.4458630718290806
1764,3,0.0001,4,0.29369723811421683,0.2934227921107286,0.3086160294806895,2.9802322387695312e-08,2.9802322387695312e-08,6.15157525007837,0.9999998046042696,True,3.44280313141644
1765,3,0.0001,4,0.27085719184939966,0.2705642766686085,0.28606348598716363,2.9802322387695312e-08,2.9802322387695312e-08,13.067242442601696,0.9999998687296113,True,3.468329545110464
1766,3,0.0001,4,0.22300182120914797,0.22274301084497236,0.238199711272902,1.4901161193847656e-08,1.4901161193847656e-08,12.990300283572424,0.9999999255418384,True,3.4740300327539444
1767,3,0.0001,4,0.31869417209477513,0.318246684602428,0.33377997344170235,5.960464477539063e-08,5.960464477539063e-08,13.1786946762659,0.9999999200645201,True,3.545422365888953
1768,3,0.0001,4,0.2389228648816903,0.23865570882579468,0.25418680899402946,2.9802322387695312e-08,2.9802322387695312e-08,2.6005342621837833,0.9999996590220904,True,3.457925019785762
1769,3,0.0001,4,0.2578967610161137,0.25774536653923247,0.27298864755200675,2.9802322387695312e-08,2.9802322387695312e-08,10.970238896319099,0.9999998907323233,True,3.501777706667781
1770,3,0.0001,4,0.25204151555342424,0.25184968631161203,0.26702276954347137,1.4901161193847656e-08,1.4901161193847656e-08,7.121118033378027,0.9999999553412819,True,3.4745221938937902
1771,3,0.0001,4,0.24844146864308414,0.24832256968255523,0.2627740740364419,1.4901161193847656e-08,1.4901161193847656e-08,7.62225697395092,0.9999997927697308,True,3.5118418987840414
1772,3,0.0001,4,0.22848628991116315,0.2283785542062997,0.24357045175044145,2.9802322387695312e-08,2.9802322387695312e-08,5.136327977885751,0.9999998303993642,True,3.413474788889289
1773,3,0.0001,4,0.22203390815325696,0.2219063665129492,0.2353948733199429,1.4901161193847656e-08,1.4901161193847656e-08,21.699095136277343,0.9999998043473722,True,3.476644830778241
1774,3,0.0001,4,0.28671373141733847,0.2865736228694665,0.300429724154022,2.9802322387695312e-08,2.9802322387695312e-08,32.52943955813159,1.0000000634847155,True,3.4928151797503233
1775,3,0.0001,4,0.2820770321955897,0.2818779447343659,0.29648926465484726,2.9802322387695312e-08,2.9802322387695312e-08,12.700901449588308,1.000000007833313,True,3.4559020921587944
1776,3,0.0001,4,0.18924981569257948,0.189142090565445,0.2036666112491443,1.4901161193847656e-08,1.4901161193847656e-08,12.76889065482493,0.999999914701383,True,3.3625866807997227
1777,3,0.0001,4,0.2926440291825111,0.29251365437976895,0.3067185812659049,1.4901161193847656e-08,1.4901161193847656e-08,20.229225783150977,0.9999998349298018,True,3.4924012534320354
1778,3,0.0001,4,0.21882277730744515,0.2187054620809778,0.23370892486090097,2.9802322387695312e-08,2.9802322387695312e-08,13.860063602136098,0.9999999688986444,True,3.3892709221690893
1779,3,0.0001,4,0.22094826532787537,0.22083286215321984,0.23501366513755703,1.4901161193847656e-08,1.4901161193847656e-08,7.1993325380373925,0.9999998147037533,True,3.48278677277267
1780,3,0.0001,4,0.2026965181748652,0.20259038805521923,0.2168996572222608,2.9802322387695312e-08,2.9802322387695312e-08,1.671468597211424,0.9999993746226616,True,3.503649899736047
1781,3,0.0001,4,0.21113735796151456,0.21103250381572874,0.2261121163273427,0.0,0.0,1.831428263482687,0.9999995703598228,True,3.492840252816677
1782,3,0.0001,4,0.22006420523235293,0.21977683171890394,0.2350705113196659,5.960464477539063e-08,5.960464477539063e-08,5.475051951114714,0.9999997976591768,True,3.5352451261132956
1783,3,0.0001,4,0.26496151325102657,0.26473041261286234,0.27981029024900195,2.9802322387695312e-08,2.9802322387695312e-08,12.165406444647347,0.9999999222249409,True,3.653295023366809
1784,3,0.0001,4,0.24389970170959815,0.2435436255638207,0.2584101172977403,5.960464477539063e-08,5.960464477539063e-08,8.598374118521383,0.999999833634569,True,3.5895057003945112
1785,3,0.0001,4,0.2392981137807091,0.23893621600247744,0.2538180025475496,5.960464477539063e-08,5.960464477539063e-08,17.348017334442073,0.9999998458125685,True,3.5343424174934626
1786,3,0.0001,4,0.20514084444478947,0.20502412474602322,0.21930366307765178,0.0,0.0,3.4190304867068626,0.9999997436522055,True,3.46145554818213
1787,3,0.0001,4,0.19920760291029277,0.1991081763127031,0.2142341075658855,0.0,0.0,6.043853845166801,0.9999998760206011,True,3.543652044609189
1788,3,0.0001,4,0.2111060105027852,0.21099020718748102,0.22595832889322112,1.4901161193847656e-08,1.4901161193847656e-08,14.380193470371543,0.9999999617762203,True,3.560032231733203
1789,3,0.0001,4,0.20129263546445758,0.20118751396203763,0.2164470402878646,1.4901161193847656e-08,1.4901161193847656e-08,6.698919777936374,0.9999998429726089,True,3.645415775477886
1790,3,0.0001,4,0.20971510551446215,0.20955043439190002,0.22481063857166667,1.4901161193847656e-08,1.4901161193847656e-08,4.0845839974909115,0.999999717378326,True,3.6355322282761335
1791,3,0.0001,4,0.22437257476714842,0.224122851633983,0.23914295462345286,2.9802322387695312e-08,2.9802322387695312e-08,8.040536931179462,0.9999999087137587,True,3.5107318479567766
1792,3,0.0001,4,0.19177246532519307,0.19166672831354625,0.20637880806476444,2.9802322387695312e-08,2.9802322387695312e-08,1.0016549823938083,0.9999990505908328,True,3.368701871484518
1793,3,0.0001,4,0.24667547831790193,0.2465551634900146,0.26117698047164745,2.9802322387695312e-08,2.9802322387695312e-08,2.4394417918993607,0.9999996256157236,True,3.4038615096360445
1794,3,0.0001,4,0.23550512591707407,0.2353680817494623,0.2494815181217505,1.4901161193847656e-08,1.4901161193847656e-08,21.389790837418534,0.9999998508949152,True,3.4646731168031693
1795,3,0.0001,4,0.23734430527714484,0.237212925135665,0.2517745609127791,4.470348358154297e-08,4.470348358154297e-08,1.7963134055152876,0.9999995203107915,True,3.404291480779648
1796,3,0.0001,4,0.18756159711738354,0.18743802674363605,0.20195511735313157,2.9802322387695312e-08,2.9802322387695312e-08,0.7168216351199951,0.7168216351199951,True,3.455503411591053
1797,3,0.0001,4,0.2703577741062451,0.2702251935721558,0.2845745566645512,2.9802322387695312e-08,2.9802322387695312e-08,2.6443998933635027,0.9999996431036973,True,3.443245394155383
1798,3,0.0001,4,0.20378421138551356,0.20366646382606857,0.21811639436537958,1.4901161193847656e-08,1.4901161193847656e-08,8.391671559650867,0.999999947812832,True,3.382230095565319
1799,3,0.0001,4,0.25748210640907687,0.2573633487944438,0.27150558193341423,2.9802322387695312e-08,2.9802322387695312e-08,3.2271440859573994,0.9999996672961541,True,3.3190312944352627
1800,3,0.0001,4,0.2912167926625012,0.2911007596944588,0.30640259863601205,2.9802322387695312e-08,2.9802322387695312e-08,12.363747073547044,0.9999998685975043,True,3.3800394609570503
1801,3,0.0001,4,0.2218647923050761,0.2217095904134061,0.23698702470823418,1.4901161193847656e-08,1.4901161193847656e-08,6.130049366882203,0.999999790316584,True,3.4585167057812214
1802,3,0.0001,4,0.2644632685194335,0.26425648935214463,0.27957073944278144,2.9802322387695312e-08,2.9802322387695312e-08,8.028378116473597,0.9999998101161367,True,3.3848710283637047
1803,3,0.0001,4,0.315448251388964,0.31533813418494233,0.33046125136656623,1.4901161193847656e-08,1.4901161193847656e-08,15.218631336036063,0.999999951275237,True,3.4043388068675995
1804,3,0.0001,4,0.2473249582799717,0.24722357668914896,0.2624562420700278,1.4901161193847656e-08,1.4901161193847656e-08,3.2426367708810426,0.9999996340003287,True,3.4577745962888002
1805,3,0.0001,4,0.21264312351260767,0.21253434952323758,0.22762546176889387,1.4901161193847656e-08,1.4901161193847656e-08,5.5667498173865315,0.9999997919911596,True,3.4038510881364346
1806,3,0.0001,4,0.22904985596472677,0.2287984159588842,0.2436058996898151,4.470348358154297e-08,4.470348358154297e-08,2.456349765190571,0.999999586918106,True,3.539480375126004
1807,3,0.0001,4,0.25282566664171,0.2527064810822584,0.2670879093147623,2.9802322387695312e-08,2.9802322387695312e-08,1.6594455790247444,0.9999994766894961,True,3.426677009090781
1808,3,0.0001,4,0.24395680180915083,0.2438410062892494,0.2587789520660839,1.4901161193847656e-08,1.4901161193847656e-08,8.328464442825442,0.9999998660966022,True,3.4245513435453176
1809,3,0.0001,4,0.2087475669418271,0.2086334362073611,0.22349225508003523,2.9802322387695312e-08,2.9802322387695312e-08,9.770643260150191,0.9999999000082259,True,3.3515153750777245
1810,3,0.0001,4,0.296702878356727,0.29657354247737877,0.31147885727843005,1.4901161193847656e-08,1.4901161193847656e-08,2.010916585976639,0.9999994490642344,True,3.386248903349042
1811,3,0.0001,4,0.2001891741816383,0.2000795787797273,0.21472983389600003,1.4901161193847656e-08,1.4901161193847656e-08,1.4230828460968097,0.999999232786906,True,3.3785254452377558
1812,3,0.0001,4,0.29289906923378684,0.29264241722527756,0.3080509921127228,2.9802322387695312e-08,2.9802322387695312e-08,8.809552095741285,0.9999998705970662,True,3.478587904945016
1813,3,0.0001,4,0.2570094795584945,0.2568315590763731,0.2720632310011192,1.4901161193847656e-08,1.4901161193847656e-08,7.5129755595146115,0.9999999054420708,True,3.363529836758971
1814,3,0.0001,4,0.21597213228632378,0.21586855364990098,0.23082152014986568,1.4901161193847656e-08,1.4901161193847656e-08,5.23739274800238,0.9999997968775646,True,3.3440428003668785
