iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6434607369670088,0.7421133012246409,0.013578683137893677,9.855772553089827e-07,1.4124175161123276
1,0.6352812244643731,0.7311882130035835,0.01298538874834776,9.939646073602297e-07,0.8839018624275923
2,0.6277325295630238,0.7197170992519772,0.011691892519593239,9.956342479528175e-07,0.9163457099348307
3,0.6210955032470208,0.7105365575534222,0.01046224869787693,9.983676284404139e-07,0.8511575125157833
4,0.6151115675975107,0.7094116160400253,0.0098990174010396,9.894585092391974e-07,0.8742448017001152
5,0.6094215669888575,0.7068975110401825,0.009979696944355965,9.865082294408911e-07,0.8569796327501535
6,0.6037350408406211,0.7032956836008377,0.010424796491861343,9.91901898576965e-07,0.8613711185753345
7,0.5978653296273095,0.6988053026039304,0.011013852432370186,9.933021521242964e-07,0.861799094825983
8,0.5917075117574688,0.6935547734531708,0.011635136790573597,9.974561780663477e-07,0.8822266943752766
9,0.5852091663239131,0.6876291428671905,0.012239188887178898,9.864531554986079e-07,0.8470213115215302
10,0.5783494547341008,0.6810869295243828,0.01280189398676157,9.74779781386154e-07,0.8434966001659632
11,0.5711270529343818,0.6739696943893398,0.013306391425430775,9.767839962686232e-07,0.8367657866328955
12,0.5635553186275218,0.6663084678199886,0.013734051026403904,9.885411981551937e-07,0.8539512399584055
13,0.5556624556284587,0.6581307566981972,0.014061512425541878,9.857439901741502e-07,0.8509146682918072
14,0.5474921405405796,0.6494656661528488,0.014261478558182716,9.968029701816612e-07,0.853337749838829
15,0.5391048048105935,0.6403484444247571,0.014307812787592411,9.867348170124997e-07,0.8721162602305412
16,0.53057544953248,0.6308232948735051,0.014185663312673569,9.853407198717525e-07,0.8528100904077291
17,0.5219891808283378,0.6209480476634872,0.013905013911426067,9.90911163737322e-07,0.8606568370014429
18,0.5134296205845549,0.6107974054677981,0.013514043763279915,9.772389883030253e-07,0.8686113525182009
19,0.5049632692941125,0.6004835151224084,0.013100340031087399,9.918834577834574e-07,0.8608635496348143
20,0.4966222704508712,0.5901890528824462,0.012766397558152676,9.867029246455175e-07,0.8579848520457745
21,0.488397953234877,0.5799370913486838,0.012585406191647053,9.860110716010497e-07,0.9004034865647554
22,0.4802502097612012,0.57182262791589,0.01256995927542448,9.894016029223468e-07,0.8459441028535366
23,0.47212544407959417,0.5650611587278321,0.012678610160946846,9.837593288551296e-07,0.8346477299928665
24,0.46397375651706385,0.5578334506589387,0.012847180478274822,9.813149461592185e-07,0.8506345245987177
25,0.45575894206634116,0.5501588468935217,0.01301626954227686,9.993177151291822e-07,0.8318029921501875
26,0.4474624350676572,0.5420693710587867,0.013143357820808887,9.927458041590012e-07,0.8424668852239847
27,0.4390834710229953,0.5336060027225008,0.013203920796513557,9.764160031868832e-07,0.8409839197993279
28,0.4306374466325477,0.524817891959167,0.01318905595690012,9.933358017189123e-07,0.8565257433801889
29,0.4221535001707469,0.5157632456989701,0.013102791272103786,9.967799627561907e-07,0.8353113196790218
30,0.41367073297750684,0.5065097711857172,0.012959441170096397,9.983356860722455e-07,0.8627954218536615
31,0.4052336139006259,0.49713416007755357,0.012780191376805305,9.90561893255163e-07,0.8176843672990799
32,0.3968866848774592,0.4877197550488609,0.012588070705533028,9.718843961980127e-07,0.8208432514220476
33,0.3886701241257761,0.4783530925842967,0.012402051128447056,9.98760365047006e-07,0.8333547096699476
34,0.38061595944930626,0.470087399236749,0.012232264503836632,9.606484806569163e-07,0.8436141014099121
35,0.37274761102743714,0.4628941284684934,0.012078226543962955,9.915402631443403e-07,0.8500357251614332
36,0.36508055066547085,0.45576158398842387,0.011930860579013824,9.843115245057101e-07,0.8332545328885317
37,0.35762460751200426,0.4486864247187868,0.01177685521543026,9.960958321687427e-07,0.8676731120795012
38,0.3503863770739365,0.44167272170254274,0.011603224091231823,9.973754925165465e-07,0.8469009883701801
39,0.34337136286308645,0.4347310141377757,0.01140065398067236,9.908775890360294e-07,0.8727139309048653
40,0.336584486380409,0.427876229159749,0.01116492971777916,9.972017363403615e-07,0.8230703603476286
41,0.33003084108950104,0.42112662806066076,0.010896964929997921,9.966560712924431e-07,0.8654400557279587
42,0.3237147892873221,0.41450178438619417,0.01060189213603735,9.701549003090086e-07,0.8394749201834202
43,0.31763979131410575,0.40802173405245884,0.01028770487755537,9.607506727273e-07,0.8562295883893967
44,0.3118072473571453,0.40170541873229537,0.009963738732039928,9.709333478684854e-07,0.8163349851965904
45,0.3062163985294191,0.39557018355011947,0.009639314375817776,9.756678585723087e-07,0.8267774619162083
46,0.3008636271406605,0.3896306199445275,0.00932252500206232,9.737255887619825e-07,0.8738952204585075
47,0.2957429887325263,0.3838985389024459,0.00901943352073431,9.944968200950855e-07,0.8448532819747925
48,0.2908461393858571,0.37838223983268526,0.00873374380171299,9.90332904281891e-07,0.8459118325263262
49,0.2861631255170155,0.3730866686865817,0.00846688449382782,9.998542329665596e-07,0.830909414216876
50,0.2816828898529714,0.36801336176228566,0.008218416012823582,9.903950993375003e-07,0.8450028263032436
51,0.27739391031169275,0.3631606933991851,0.007986640557646751,9.769149504566e-07,0.8153073973953724
52,0.27328480474734906,0.3585243043796863,0.007769258227199316,9.963002187023214e-07,0.8473370429128408
53,0.269344514654029,0.3542058311260578,0.007563845720142126,9.863353668584166e-07,0.8507135808467865
54,0.2655629318464578,0.3503768696820876,0.007368265651166439,9.886245990898206e-07,0.8232690021395683
55,0.2619305979161704,0.3466502716910729,0.007180843036621809,9.963012671452464e-07,0.8359859213232994
