role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,0,292,9.932844781372773e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.992462922736879e-07,True,CONVERGED,float64,cuda:0
forward,0,291,9.36487603037707e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.825924968305855e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.964813181272757e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,8.69069636255428e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.448271553786647e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,7.938000380253579e-07,True,CONVERGED,float64,cuda:0
forward,0,284,8.763899711695398e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.677031814080044e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.564135459361596e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.783965135088224e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.665506942232587e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.534514231218524e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.782373170215243e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,9.780514143435533e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.82177586237113e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,9.116142361996165e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.93727280451884e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.891641537429092e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.119437382658496e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.484967563935878e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.320991528082083e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.079751752327064e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.478927982224183e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.801033359961163e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.56113115718204e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.437850913413203e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.57856948735162e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.07462620420578e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.542589415668378e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.817354730908541e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.46728938136014e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.509145473641708e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.366118902793825e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.32145180241859e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.246884659419672e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.299102259928768e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.11265359874189e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.473891995947897e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.96569449919344e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.84466784937615e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.81057292357569e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.697786332877298e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.653497836262927e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.61264603895696e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.498112157553556e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.792884187624758e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.338071666634746e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.62143147042376e-07,True,CONVERGED,float64,cuda:0
forward,0,280,9.677081663905204e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.651901512187654e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.807919472596881e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.911603182755773e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.572197591073103e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,8.811214842734645e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.960643199032174e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.909428882702705e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.848191328211057e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.99458116451368e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.711091890308698e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.669656359790616e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.970999652395711e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.343660242586432e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.739389815858897e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,8.984717508253225e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.631027508160883e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.924111291986898e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.663522033178958e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.383788424377025e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.84691161596503e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.83674705759072e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.956375910561167e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.225042867559387e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.735068944832404e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.702267262463257e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.031531081522135e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.386757323885648e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.179579157408495e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.533518569785442e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.232346900526333e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.442350708033946e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.215762842515165e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.328726361472906e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.120727010587004e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.207130019131909e-07,True,CONVERGED,float64,cuda:0
forward,0,287,8.948868397290543e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.044571038792704e-07,True,CONVERGED,float64,cuda:0
forward,0,287,8.713220643153695e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.805275458049057e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.83589350000158e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.464897127314656e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.419948261387489e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.750988660593684e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.053123899096329e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.656448644082316e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.95893987873393e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,8.67164824016736e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.720085723717665e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.223643083755732e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.487191862477127e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.66552118722975e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.409187159138416e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.88651681291162e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.478924197685946e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.756601783574576e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.616549171067197e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.168662283008938e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.770724470937653e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.56068087851753e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.895116748911754e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.9424061136976e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.968252813568235e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.450138418110721e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.9765032879082e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.722010825358026e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.915861533054215e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.864474504065707e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.8084200040388e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.9328590898622e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.668535567828777e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.919402620931354e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.50311378637123e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.786369628439015e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.950181510312897e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.575467750916527e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.77351559842446e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.30721706593991e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.965072278742208e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.917810170119608e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.735757606442563e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.535392872428055e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.542778891952016e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.6750099500265e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.461565442508334e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.707378961303782e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.399162722877393e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.851050088517732e-07,True,CONVERGED,float64,cuda:0
forward,0,283,9.294726381301773e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.625001591070793e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.898600513341546e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.454008236751695e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.937484240621184e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.345819586445053e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.912906902333136e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.304842394338635e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.87168158041608e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.331946692373511e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.82591344808272e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.424564113003436e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.779407574758694e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.577068085370378e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.734427665604275e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.781496609348746e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.6930758477793e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.205858696654676e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.656699734956171e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.474398372540066e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.625041499181132e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.76557157806116e-07,True,CONVERGED,float64,cuda:0
forward,0,282,9.59751099667706e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.432694587103127e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.965744858011867e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.737634241351125e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.917132698250342e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.670331201778999e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.874432191851676e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.964040252945337e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.83752573872971e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.073809591900598e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.805859694548097e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.312391493814813e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.778130592650055e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.53498829434373e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.75229414352946e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.7404707978175e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.725858391040053e-07,True,CONVERGED,float64,cuda:0
adjoint,0,284,9.928015902025337e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.696351520195525e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.228886357536029e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.66161510736628e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.3655191784736e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.619937314160485e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.484443051945877e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.570173532713892e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.586110612308027e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.511727599218132e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.67120643984887e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.444549624923978e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.740529639380408e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.369128374772507e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.795058564458205e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.286331116412775e-07,True,CONVERGED,float64,cuda:0
adjoint,0,285,9.835857865103707e-07,True,CONVERGED,float64,cuda:0
forward,0,281,9.197438216670805e-07,True,CONVERGED,float64,cuda:0
