iteration,beta,alpha,binarization_weight,total_objective,thermal_smooth,exact_peak,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,best_exact_peak,maximum_cg_iterations,maximum_explicit_relative_residual,wall_seconds
22,1.0,50.0,0.0,0.4756928158982353,0.47567779393332765,0.5676366166508284,0.01502196490764618,0.16782289743423462,0.25,0.0,0.011005201376974583,0.5676366166508284,295,9.962756960049223e-07,1.6790902000066126
23,1.0,50.0,0.0,0.46788126291504906,0.46786585477444187,0.5597700208782623,0.015408140607178211,0.16629384458065033,0.2499999701976776,0.0,0.010928884148597717,0.5597700208782623,295,9.849110651096375e-07,1.6796007999946596
24,1.0,50.0,0.0,0.4601143185656329,0.4600985371760835,0.5519250056530931,0.01578138954937458,0.16472463309764862,0.25,0.0,0.010829811915755272,0.5519250056530931,295,9.983634104681552e-07,1.6670488999952795
25,1.0,50.0,0.0,0.45241830099996333,0.4524021565864623,0.5441316911222849,0.016144413501024246,0.16312023997306824,0.2499999850988388,0.0,0.010710673406720161,0.5441316911222849,295,9.974477641317113e-07,1.6610584000009112
26,1.0,50.0,0.0,0.44481662810550665,0.4448001314006153,0.5364173241256169,0.016496704891324043,0.16148588061332703,0.25,0.0,0.010574611835181713,0.5364173241256169,294,9.93649635003567e-07,1.6643624999996973
27,1.0,50.0,0.0,0.43732928641627594,0.43731245428065824,0.5288054468433331,0.016832135617733,0.15982678532600403,0.25,0.0,0.010424976237118244,0.5288054468433331,294,9.8946486919233e-07,1.6603711000061594
28,1.0,50.0,0.0,0.42997243694738635,0.42995528581888565,0.5213154143469717,0.017151128500699997,0.158147931098938,0.2499999850988388,0.0,0.010265322402119637,0.5213154143469717,294,9.956349264548907e-07,1.6681588000064949
29,1.0,50.0,0.0,0.42275771334416606,0.42274025869577564,0.5139619662874715,0.01745464839041233,0.15645378828048706,0.2499999701976776,0.0,0.010099218226969242,0.5139619662874715,293,9.736534519364675e-07,1.6584379999985686
30,1.0,50.0,0.0,0.4156920233714064,0.4156742796013733,0.5067554233166993,0.01774377003312111,0.15474826097488403,0.2499999701976776,0.0,0.009930026717483997,0.5067554233166993,292,9.891832675006854e-07,1.647423100002925
31,1.0,50.0,0.0,0.40877835713643124,0.4087603343030392,0.49970256580612094,0.01802283339202404,0.15303443372249603,0.25,0.0,0.009760686196386814,0.49970256580612094,292,9.957249584529684e-07,1.641747599991504
32,1.0,50.0,0.0,0.40201626698334175,0.40199797622520883,0.49280659869277743,0.01829075813293457,0.15131467580795288,0.2499999850988388,0.0,0.009593416936695576,0.49280659869277743,291,9.970868649591246e-07,1.6527190999913728
33,1.0,50.0,0.0,0.3954032241450613,0.3953846739614373,0.4860675399777998,0.01855018362402916,0.14959068596363068,0.25,0.0,0.00942959077656269,0.4860675399777998,291,9.888046205847668e-07,1.6470230999984778
34,1.0,50.0,0.0,0.38893673127466954,0.38891792786443746,0.47948362405393774,0.018803410232067108,0.1478637456893921,0.25,0.015625,0.0092697124928236,0.47948362405393774,292,9.845166194422078e-07,1.6651790000032634
35,1.0,50.0,0.0,0.38261514329063967,0.38259609169039205,0.4730583138002402,0.019051600247621536,0.14613501727581024,0.2499999850988388,0.052490234375,0.009113562293350697,0.4730583138002402,292,9.840276976780637e-07,1.6557748000050196
36,1.0,50.0,0.0,0.37643874266877353,0.37641944484173834,0.4668247938934754,0.019297827035188675,0.14440584182739258,0.25,0.11474609375,0.008960536681115627,0.4668247938934754,292,9.85034335289487e-07,1.6468788999918615
37,1.0,50.0,0.0,0.370409602292165,0.3703900649978815,0.46073991132386344,0.019537294283509254,0.14267781376838684,0.25,0.169921875,0.008809895254671574,0.46073991132386344,293,9.921341623148123e-07,1.6545408999954816
38,1.0,50.0,0.0,0.36453091663131254,0.36451114590661365,0.4548036922335376,0.019770724698901176,0.14095287024974823,0.25,0.219970703125,0.008660933934152126,0.4548036922335376,295,9.945405952968793e-07,1.6529600999929244
39,1.0,50.0,0.0,0.35880629671580255,0.35878629525407313,0.4490169395881355,0.02000146172940731,0.13923320174217224,0.2499999701976776,0.254638671875,0.008513197302818298,0.4490169395881355,297,9.985674877018377e-07,1.6728584999946179
40,1.0,50.0,0.0,0.3532390119662691,0.35321877971908044,0.44338066085073274,0.020232247188687325,0.13752129673957825,0.2499999850988388,0.283203125,0.00836645532399416,0.44338066085073274,298,9.927423976194468e-07,1.6671838000038406
41,1.0,50.0,0.0,0.3478317714139129,0.347811307079276,0.43789591128382643,0.02046433463692665,0.13581965863704681,0.2499999701976776,0.307861328125,0.008220742456614971,0.43789591128382643,298,9.974643281038468e-07,1.6905515999969793
42,1.0,50.0,0.0,0.34258588265867884,0.3425651895167118,0.43256289471206677,0.020693141967058182,0.13413089513778687,0.25,0.322021484375,0.008076278492808342,0.43256289471206677,299,9.956718475152312e-07,1.6756482000055257
43,1.0,50.0,0.0,0.33750160047341043,0.3374806791685885,0.4273812782404956,0.02092130482196808,0.13245746493339539,0.25,0.328369140625,0.00793339405208826,0.4273812782404956,299,9.755189201955245e-07,1.6792011999932583
44,1.0,50.0,0.0,0.33257775654459126,0.3325566082578314,0.42234975664880825,0.021148286759853363,0.13080161809921265,0.25,0.33056640625,0.007792524062097073,0.42234975664880825,299,9.901173314652415e-07,1.731999600000563
45,1.0,50.0,0.0,0.3278119289615225,0.32779055217849423,0.4174661596430444,0.021376783028244972,0.129165381193161,0.2499999701976776,0.332275390625,0.0076540871523320675,0.4174661596430444,299,9.96439917698322e-07,1.6931714999955148
46,1.0,50.0,0.0,0.32320037164770743,0.3231787643213638,0.4127273236583456,0.021607326343655586,0.12755049765110016,0.2499999701976776,0.3330078125,0.007518523372709751,0.4127273236583456,299,9.97127154035949e-07,1.698153600009391
47,1.0,50.0,0.0,0.31873842556840726,0.3187165833718235,0.4081294470267959,0.021842196583747864,0.12595832347869873,0.25,0.33349609375,0.007386150769889355,0.4081294470267959,299,9.93938003622812e-07,1.7038457999879029
48,1.0,50.0,0.0,0.3144208542430474,0.31439877241530256,0.4036683240257559,0.022081827744841576,0.1243898794054985,0.24999995529651642,0.3330078125,0.007257285062223673,0.4036683240257559,299,9.918466956466318e-07,1.7243224999983795
49,1.0,50.0,0.0,0.3102414304706119,0.31021910498466715,0.399338874463564,0.022325485944747925,0.122845858335495,0.25,0.33251953125,0.0071321032010018826,0.399338874463564,299,9.937279588117194e-07,1.6804563000041526
50,1.0,50.0,0.0,0.30619419088647715,0.3061716181381141,0.3951363283529809,0.022572748363018036,0.12132661044597626,0.25,0.3330078125,0.007010718807578087,0.3951363283529809,299,9.901679229862464e-07,1.6983273999940138
51,1.0,50.0,0.0,0.3022724863607752,0.30224966153505617,0.39105520253591136,0.02282482571899891,0.11983221024274826,0.2500000298023224,0.332275390625,0.006893145386129618,0.39105520253591136,298,9.982040700826623e-07,1.6888210999895819
52,1.0,50.0,0.0,0.2984701535704733,0.2984470736256988,0.3870904188505464,0.023079944774508476,0.11836245656013489,0.2499999701976776,0.330810546875,0.006779328919947147,0.3870904188505464,298,9.998962655682662e-07,1.6808313999936217
53,1.0,50.0,0.0,0.29478065372438533,0.29475731583492265,0.3832364102855965,0.023337889462709427,0.11691698431968689,0.2499999701976776,0.32958984375,0.006669152062386274,0.3832364102855965,298,9.977424095780928e-07,1.6950177999970037
54,1.0,50.0,0.0,0.29119798225132026,0.2911743831072489,0.3794879876537658,0.02359914407134056,0.1154952198266983,0.25,0.328369140625,0.0065624527633190155,0.3794879876537658,297,9.806193278374582e-07,1.678121499993722
55,1.0,50.0,0.0,0.28771644185110296,0.2876925782971021,0.3758401091907879,0.023863554000854492,0.11409646272659302,0.2499999850988388,0.327392578125,0.006459032651036978,0.3758401091907879,298,9.93709373502073e-07,1.6886768999975175
56,1.0,50.0,0.0,0.2843305490019039,0.284306417450519,0.3722877641642291,0.024131551384925842,0.11271993815898895,0.2499999701976776,0.326171875,0.006358699407428503,0.3722877641642291,298,9.800723927822448e-07,1.6861699000000954
57,1.0,50.0,0.0,0.2810351219602901,0.2810107203551609,0.36882608342531453,0.024401605129241943,0.11136476695537567,0.2499999850988388,0.325439453125,0.006261246278882027,0.36882608342531453,298,9.934897866894144e-07,1.6905249999981606
58,1.0,50.0,0.0,0.277825353597161,0.2778006803196488,0.36545041251549054,0.024673277512192726,0.11003009974956512,0.25,0.32470703125,0.006166480947285891,0.36545041251549054,298,9.364739268655054e-07,1.6978983000008157
59,1.0,50.0,0.0,0.2746968703026873,0.2746719227227372,0.36215638172261455,0.024947579950094223,0.1087149977684021,0.2499999701976776,0.322998046875,0.006074218079447746,0.36215638172261455,298,9.940290951457908e-07,1.7177412000019103
60,1.0,50.0,0.0,0.27164538519292186,0.271620159751019,0.3589395942312626,0.0252254419028759,0.10741856694221497,0.2499999850988388,0.321044921875,0.005984284915030003,0.3589395942312626,298,9.476704075294868e-07,1.7233129000087501
61,1.0,50.0,0.0,0.26866723216097554,0.26864172612648207,0.35579618124107076,0.02550603449344635,0.10613994300365448,0.2499999701976776,0.3193359375,0.005896547343581915,0.35579618124107076,298,9.99565578290108e-07,1.6905818999948679
62,1.0,50.0,0.0,0.26575873055885535,0.2657329424621443,0.35272218604263633,0.025788096711039543,0.10487827658653259,0.2499999701976776,0.318603515625,0.005810872185975313,0.35272218604263633,298,9.225304561185103e-07,1.6966997999988962
63,1.0,50.0,0.0,0.2629167704164469,0.26289069919953584,0.3497497976096214,0.0260712169110775,0.10363279283046722,0.25,0.317138671875,0.005727128125727177,0.3497497976096214,298,9.617494112420276e-07,1.700119299988728
64,1.0,50.0,0.0,0.2601383690674129,0.26011201346556573,0.34684033552508886,0.026355601847171783,0.10240274667739868,0.25,0.316650390625,0.0056452094577252865,0.34684033552508886,298,9.988535104396855e-07,1.6969016999937594
65,1.0,50.0,0.0,0.2574208883977692,0.2573942481502156,0.3439903973759061,0.02664024755358696,0.10118749737739563,0.2499999850988388,0.3154296875,0.005565013270825148,0.3439903973759061,298,9.792366134883916e-07,1.698097600004985
66,1.0,50.0,0.0,0.2547619215498168,0.2547349966267545,0.3411972435907773,0.026924923062324524,0.09998644143342972,0.25,0.313720703125,0.005486438050866127,0.3411972435907773,298,9.922090470131564e-07,1.6918349000043236
67,1.0,50.0,0.0,0.2521592728244366,0.25213206301352403,0.33845837774904697,0.0272098109126091,0.09879907965660095,0.2499999701976776,0.31298828125,0.005409381818026304,0.33845837774904697,298,9.83522103411343e-07,1.6920952999935253
68,1.0,50.0,0.0,0.24961098329708775,0.24958348952592213,0.3357715573680303,0.02749377116560936,0.09762497991323471,0.25,0.310546875,0.00533374585211277,0.3357715573680303,298,9.493612259123097e-07,1.689098600007128
69,1.0,50.0,0.0,0.2471154364768414,0.24708766019456072,0.33313493117262816,0.027776282280683517,0.09646379202604294,0.2499999850988388,0.30908203125,0.005259444005787373,0.33313493117262816,298,9.775597113794223e-07,1.740131400001701
70,1.0,50.0,0.0,0.2446710395535168,0.24464298300647108,0.33054670748223597,0.028056547045707703,0.09531524777412415,0.25,0.30810546875,0.005186382215470076,0.33054670748223597,298,9.934759211618457e-07,1.695139699993888
71,1.0,50.0,0.0,0.2422765107475914,0.24224817571274415,0.3280054510958582,0.02833503484725952,0.09417916089296341,0.2499999850988388,0.30712890625,0.0051144701428711414,0.3280054510958582,298,9.813614524413126e-07,1.7139654000056908
72,1.0,50.0,0.0,0.23993058354156635,0.23990197250741147,0.3255097908057369,0.028611034154891968,0.09305541217327118,0.25,0.306396484375,0.005043630953878164,0.3255097908057369,298,9.781396372951562e-07,1.7006007000018144
73,1.0,50.0,0.0,0.23763235168266822,0.23760346812862684,0.32305874953756464,0.02888355404138565,0.09194394946098328,0.25,0.30517578125,0.004973772447556257,0.32305874953756464,299,9.896400482755729e-07,1.6916812999988906
74,1.0,50.0,0.0,0.23538090106254303,0.23535174670224868,0.32065138166122115,0.02915436029434204,0.09084479510784149,0.2499999850988388,0.303955078125,0.004904825706034899,0.32065138166122115,299,9.89197344973569e-07,1.6942449000052875
75,1.0,50.0,0.0,0.2331754293390678,0.23314600704099403,0.3182868923609049,0.029422298073768616,0.08975804597139359,0.2499999701976776,0.30224609375,0.004836723208427429,0.3182868923609049,300,9.923947894059791e-07,1.6917006000003312
76,1.0,50.0,0.0,0.23101517261177038,0.23098548601180052,0.31596455263961765,0.02968659996986389,0.08868379890918732,0.25,0.301025390625,0.004769397433847189,0.31596455263961765,300,9.751547261432577e-07,1.692953599995235
77,1.0,50.0,0.0,0.22889959956870023,0.2288696517700011,0.3136838935705287,0.02994779869914055,0.0876222476363182,0.25,0.2998046875,0.004702788777649403,0.3136838935705287,300,9.95332525685285e-07,1.7017772999970475
78,1.0,50.0,0.0,0.22682824957653605,0.22679804464712464,0.31144453796173877,0.030204929411411285,0.08657360076904297,0.2499999701976776,0.29833984375,0.004636856261640787,0.31144453796173877,301,9.889616832481288e-07,1.6945751000021119
79,1.0,50.0,0.0,0.2248003939546399,0.22476993595880795,0.3092458502959791,0.0304579958319664,0.0855380967259407,0.25,0.297119140625,0.004571549128741026,0.3092458502959791,301,9.88451907161748e-07,1.6986900000047171
80,1.0,50.0,0.0,0.22281575959795258,0.22278505321466469,0.30708766869629034,0.030706383287906647,0.0845159962773323,0.2499999701976776,0.296875,0.004506831523030996,0.30708766869629034,301,9.985288778831215e-07,1.6994502000015927
81,1.0,50.0,0.0,0.22087378460059084,0.2208428340338371,0.30496954072650656,0.03095056675374508,0.08350756764411926,0.2499999701976776,0.295654296875,0.004442679230123758,0.30496954072650656,302,9.969783764376275e-07,1.7044768999912776
82,1.0,50.0,0.0,0.21897406809893633,0.21894287799042844,0.3028911822003443,0.031190108507871628,0.08251308649778366,0.2499999701976776,0.294921875,0.004379069432616234,0.3028911822003443,302,9.883327039702994e-07,1.6982811000052607
83,1.0,50.0,0.0,0.21711616753364002,0.217084742214028,0.3008522578641729,0.031425319612026215,0.08153283596038818,0.2499999850988388,0.29443359375,0.004315992817282677,0.3008522578641729,302,9.927670774442497e-07,1.70200130000012
84,1.0,50.0,0.0,0.21529966247719334,0.21526800661054063,0.298852453762432,0.03165586665272713,0.08056708425283432,0.2499999850988388,0.29345703125,0.004253437276929617,0.298852453762432,302,9.95920559497436e-07,1.707491499997559
85,1.0,50.0,0.0,0.21352401687142936,0.21349213471946804,0.2968913313534289,0.0318821519613266,0.07961608469486237,0.25,0.292724609375,0.004191395360976458,0.2968913313534289,302,9.8855942225725e-07,1.7071154000004753
86,1.0,50.0,0.0,0.21178882485580836,0.21175672055361067,0.29496857433031987,0.03210430219769478,0.07868006825447083,0.25,0.29150390625,0.004129874520003796,0.29496857433031987,302,9.566703385781943e-07,1.7146802000061143
87,1.0,50.0,0.0,0.2100936101302872,0.21006128863993984,0.29308378319337547,0.032321490347385406,0.07775925099849701,0.2499999701976776,0.29052734375,0.004068874754011631,0.29308378319337547,302,9.846751788490845e-07,1.7151499999890802
88,1.0,50.0,0.0,0.20843774948959753,0.2084052159780781,0.2912364056241152,0.03253351151943207,0.07685381174087524,0.25,0.289306640625,0.004008406773209572,0.2912364056241152,302,9.68986512584652e-07,1.7436518000031356
89,1.0,50.0,0.0,0.20682081211820114,0.2067880709478246,0.28942607508005913,0.03274117037653923,0.07596390694379807,0.25,0.288818359375,0.0039484756998717785,0.28942607508005913,302,9.857256735217522e-07,1.7348307999927783
90,1.0,50.0,0.0,0.20524217223974814,0.2052092283614253,0.28765221789025036,0.03294387832283974,0.07508966326713562,0.25,0.288818359375,0.0038891034200787544,0.28765221789025036,302,9.999301803481152e-07,1.7303080999990925
91,1.0,50.0,0.0,0.20370123541875368,0.203668092803644,0.2859142898293042,0.03314261510968208,0.07423116266727448,0.25,0.287841796875,0.0038303041364997625,0.2859142898293042,302,9.95094686453135e-07,1.722407099994598
92,1.0,50.0,0.0,0.20219745623344057,0.20216411903524273,0.2842117897148252,0.033337198197841644,0.07338845729827881,0.2499999850988388,0.287109375,0.003772111376747489,0.2842117897148252,302,9.986267422766334e-07,1.7107422999979462
93,1.0,50.0,0.0,0.2007301338084665,0.2006966061697033,0.28254405421433637,0.033527638763189316,0.0725615918636322,0.25,0.2861328125,0.0037145509850233793,0.28254405421433637,302,9.88026530375001e-07,1.7178563000052236
94,1.0,50.0,0.0,0.19929866261749132,0.19926494808463915,0.28091051257714206,0.03371453285217285,0.07175053656101227,0.2499999850988388,0.285400390625,0.0036576606798917055,0.28091051257714206,302,9.93452563454192e-07,1.7108952999988105
95,1.0,50.0,0.0,0.19790231828424507,0.19786842133137755,0.27931047645891527,0.033896952867507935,0.07095526158809662,0.2499999850988388,0.284423828125,0.003601489821448922,0.27931047645891527,302,9.972866518064888e-07,1.7072334999975283
96,1.0,50.0,0.0,0.1965403811946034,0.19650630730534788,0.27774326451892056,0.03407388925552368,0.07017567753791809,0.2499999850988388,0.28369140625,0.0035460758954286575,0.27774326451892056,302,9.94477978704633e-07,1.7242356999922777
97,1.0,50.0,0.0,0.1952121663223009,0.1951779201234679,0.27620822633873754,0.03424619883298874,0.06941170245409012,0.25,0.283447265625,0.0034914615098387003,0.27620822633873754,302,9.843421688220655e-07,1.714252599995234
98,1.0,50.0,0.0,0.19391690476159615,0.19388249000455302,0.27470463772417303,0.034414757043123245,0.06866320222616196,0.2499999701976776,0.282470703125,0.003437701379880309,0.27470463772417303,302,9.919011087895747e-07,1.7160204000101658
99,1.0,50.0,0.0,0.19265385280582903,0.1926192740913093,0.2732318010402609,0.03457871451973915,0.06793002039194107,0.2499999850988388,0.281982421875,0.003384831827133894,0.2732318010402609,302,9.958204944719573e-07,1.7220732999994652
100,1.0,50.0,0.0,0.19142219346680925,0.19138745429286047,0.27178896326697943,0.0347391739487648,0.06721199303865433,0.2499999850988388,0.281494140625,0.0033328880090266466,0.27178896326697943,303,9.985181385455864e-07,1.7480448999995133
101,1.0,50.0,0.0,0.19022119229012602,0.19018629560717815,0.2703754759498431,0.03489668294787407,0.0665089339017868,0.2499999850988388,0.281005859375,0.0032819064799696207,0.2703754759498431,303,9.788938080186966e-07,1.7060523000109242
102,1.0,50.0,0.0,0.1890499944186264,0.18901494414195952,0.2689905803183772,0.035050276666879654,0.06582061201334,0.25,0.280517578125,0.003231914946809411,0.2689905803183772,303,9.855242366359398e-07,1.7223191000084626
103,1.0,50.0,0.0,0.18790783952537218,0.1878726397639815,0.26763363290127823,0.035199761390686035,0.06514681875705719,0.25,0.2802734375,0.00318293203599751,0.26763363290127823,303,9.902150930170324e-07,1.712582599997404
104,1.0,50.0,0.0,0.1867939777239642,0.18675863283271407,0.2663040293641744,0.035344891250133514,0.06448732316493988,0.2499999850988388,0.2802734375,0.003134965430945158,0.2663040293641744,303,9.943651658020815e-07,1.7086120000021765
105,1.0,50.0,0.0,0.18570751365621851,0.18567202777763175,0.2650010249723519,0.035485878586769104,0.06384187191724777,0.2499999701976776,0.279296875,0.0030880351550877094,0.2650010249723519,303,9.992117821672279e-07,1.7117416999972193
106,1.0,50.0,0.0,0.18464767275139715,0.18461204988643554,0.2637240143617635,0.035622864961624146,0.06321018934249878,0.25,0.27880859375,0.0030421377159655094,0.2637240143617635,303,9.771971201887023e-07,1.6996860000072047
107,1.0,50.0,0.0,0.18361371690624723,0.18357796103352078,0.262472442170248,0.03575587272644043,0.0625920444726944,0.2499999701976776,0.278076171875,0.0029972861520946026,0.262472442170248,303,9.861137617818002e-07,1.698455699995975
108,1.0,50.0,0.0,0.18260479690738796,0.1825689121731448,0.26124564115729537,0.035884734243154526,0.06198713555932045,0.25,0.27783203125,0.002953476971015334,0.26124564115729537,303,9.908123701872577e-07,1.6927400999993552
109,1.0,50.0,0.0,0.18162020513137478,0.1815841949964096,0.2600430746018794,0.03601013496518135,0.061395205557346344,0.2499999850988388,0.276611328125,0.0029107127338647842,0.2600430746018794,303,9.911401257628765e-07,1.6964939000026789
110,1.0,50.0,0.0,0.18065913697016714,0.18062300458607553,0.2588641085605023,0.03613238409161568,0.060815975069999695,0.25,0.27587890625,0.0028689904138445854,0.2588641085605023,303,9.907977761728308e-07,1.6821374999999534
111,1.0,50.0,0.0,0.1797208707698337,0.179684619657015,0.25770817502353865,0.03625111281871796,0.060249168425798416,0.2499999850988388,0.27490234375,0.002828301163390279,0.25770817502353865,303,9.922094702094997e-07,1.689918399992166
112,1.0,50.0,0.0,0.17880464151535036,0.1787682748812795,0.2565746419797071,0.03636663407087326,0.05969449132680893,0.25,0.274658203125,0.002788631711155176,0.2565746419797071,304,9.948672666142256e-07,1.6954117999994196
113,1.0,50.0,0.0,0.17790974838660323,0.17787326925249064,0.2554629302390763,0.03647913411259651,0.05915168672800064,0.25,0.2744140625,0.0027499620337039232,0.2554629302390763,304,9.910891299816904e-07,1.7022622999938903
114,1.0,50.0,0.0,0.17703548297383648,0.1769988946700917,0.254372427421075,0.03658830374479294,0.05862045660614967,0.2499999850988388,0.274658203125,0.0027122662868350744,0.254372427421075,304,9.909683420780618e-07,1.7133670000039274
115,1.0,50.0,0.0,0.17618119360960838,0.17614449953369615,0.253302561155676,0.03669407591223717,0.05810053274035454,0.25,0.2744140625,0.002675507450476289,0.253302561155676,304,9.927887363889652e-07,1.7087195000058273
116,1.0,50.0,0.0,0.1753461977874495,0.17530940054707303,0.25225272469081594,0.03679724037647247,0.05759163945913315,0.25,0.27392578125,0.0026396324392408133,0.25225272469081594,304,9.936364513487744e-07,1.7215617000038037
117,1.0,50.0,0.0,0.17452987992589403,0.17449298089568543,0.2512223638661524,0.036899030208587646,0.05709349736571312,0.2499999701976776,0.2734375,0.002604604931548238,0.2512223638661524,304,9.998752527467736e-07,1.7210976999922423
118,1.0,50.0,0.0,0.17373164786353035,0.1736946497853033,0.25021095264916954,0.03699807822704315,0.05660584568977356,0.25,0.272705078125,0.002570374170318246,0.25021095264916954,304,9.943322379084552e-07,1.7207445000094594
119,1.0,50.0,0.0,0.17295098663610053,0.1729138925571425,0.2492180409249876,0.037094078958034515,0.05612841248512268,0.2499999850988388,0.2724609375,0.002536883344873786,0.2492180409249876,304,9.914639125463336e-07,1.771112800008268
120,1.0,50.0,0.0,0.17218731972658596,0.17215013266810736,0.24824312344268096,0.037187058478593826,0.055660929530858994,0.2499999701976776,0.27294921875,0.002504079369828105,0.24824312344268096,304,9.95838522499919e-07,1.7202327999984846
121,1.0,50.0,0.0,0.17144012771963174,0.17140285037874275,0.2472857449481571,0.03727734088897705,0.05520313233137131,0.2499999701976776,0.272216796875,0.002471918473020196,0.2472857449481571,305,9.90424447103336e-07,1.7178266999981133
122,1.0,50.0,0.0,0.17070892695218282,0.17067156199246603,0.24634550624369936,0.037364959716796875,0.05475475639104843,0.2499999701976776,0.272216796875,0.002440358279272914,0.24634550624369936,305,9.876978790313514e-07,1.7154601999936858
