update,stage_id,learning_rate,task_exposures,mean_total_objective,mean_thermal_smooth,mean_exact_tmax,maximum_projection_absolute_error,maximum_material_fraction_error,gradient_norm_before_clipping,gradient_norm_after_clipping,all_gradients_finite,wall_seconds
1170,3,0.0001,4,0.20731760270604693,0.20710679666222834,0.2216241978107229,2.9802322387695312e-08,2.9802322387695312e-08,0.12509901681701335,0.12509901681701335,True,3.4609814155846834
1171,3,0.0001,4,0.19713303789910916,0.1969407020569319,0.21150366209215912,2.9802322387695312e-08,2.9802322387695312e-08,0.1399530631599571,0.1399530631599571,True,3.6657556872814894
1172,3,0.0001,4,0.2023500991311972,0.20213472591593162,0.21652474549815878,2.9802322387695312e-08,2.9802322387695312e-08,0.11654778712284022,0.11654778712284022,True,3.5059884153306484
1173,3,0.0001,4,0.2018894914033879,0.20168798159799173,0.2166349121004786,2.9802322387695312e-08,2.9802322387695312e-08,0.12876831334147346,0.12876831334147346,True,3.6218491438776255
1174,3,0.0001,4,0.18455162590708002,0.1843162124721648,0.19801971517713318,2.9802322387695312e-08,2.9802322387695312e-08,0.3180947846956276,0.3180947846956276,True,3.4307381696999073
1175,3,0.0001,4,0.20696210461864378,0.206741429258698,0.2216181924929972,1.4901161193847656e-08,1.4901161193847656e-08,2.8511412280109067,0.9999996308649122,True,3.667238101363182
1176,3,0.0001,4,0.17968467858957307,0.1794238901395555,0.193387720983836,2.9802322387695312e-08,2.9802322387695312e-08,0.34390758237479957,0.34390758237479957,True,3.838552938774228
1177,3,0.0001,4,0.19809578500527508,0.19791174434337383,0.21309817451194335,1.4901161193847656e-08,1.4901161193847656e-08,0.24988362124714325,0.24988362124714325,True,3.7272119969129562
1178,3,0.0001,4,0.1863381578483742,0.1861133877610911,0.200239580241094,4.470348358154297e-08,4.470348358154297e-08,0.12575389802774614,0.12575389802774614,True,3.7340649235993624
1179,3,0.0001,4,0.1793071896758961,0.17909905411248156,0.19395545375931805,2.9802322387695312e-08,2.9802322387695312e-08,0.17126030210542298,0.17126030210542298,True,3.5909689646214247
1180,3,0.0001,4,0.19399605271175888,0.1937879518694469,0.20836030818955248,2.9802322387695312e-08,2.9802322387695312e-08,0.5000712859827495,0.5000712859827495,True,3.477892719209194
1181,3,0.0001,4,0.18885710368297692,0.18860595335663927,0.20270573874252032,2.9802322387695312e-08,2.9802322387695312e-08,0.37188622046442676,0.37188622046442676,True,3.6790285240858793
1182,3,0.0001,4,0.1782179555068739,0.17797559153707848,0.19160365935001067,1.4901161193847656e-08,1.4901161193847656e-08,0.19717522228953938,0.19717522228953938,True,3.6093320567160845
1183,3,0.0001,4,0.19259983666281996,0.1923879591239974,0.2066404494062295,1.4901161193847656e-08,1.4901161193847656e-08,0.1350220129716481,0.1350220129716481,True,3.5546639133244753
1184,3,0.0001,4,0.18337821610147692,0.1831805871624183,0.19801438464516277,1.4901161193847656e-08,1.4901161193847656e-08,0.07416250195413202,0.07416250195413202,True,3.510168880224228
1185,3,0.0001,4,0.18792044418302442,0.18771060770561063,0.201383965888661,2.9802322387695312e-08,2.9802322387695312e-08,0.09865586943925336,0.09865586943925336,True,3.505837384611368
1186,3,0.0001,4,0.21653678959545838,0.21631424633118485,0.23118557472585138,1.4901161193847656e-08,1.4901161193847656e-08,1.4450714151218846,0.9999992860093119,True,3.628981025889516
1187,3,0.0001,4,0.18414015483261087,0.1839330403656792,0.1985912060733335,2.9802322387695312e-08,2.9802322387695312e-08,0.12091314962494842,0.12091314962494842,True,3.562613954767585
