iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.6231724808525017,0.6210543396204432,0.6306867927623147,0.027425913140177727,0.10453576594591141,0.25,0.142578125,0.0,0.15988808870315552,0.2674945890903473,0.04584285989403725,0.973112165927887,0.288035124540329,0.22971312701702118,0.004054481629282236,0.030950888991355896,0.973112165927887,0.14589113862664016,0.14589113862664016,0.036286819726228714,0.14116446673870087,True,290,9.802406693223396e-07,True,True,1.9132985000032932
11,0.6192408900779924,0.6173762547538868,0.6265954731696591,0.029077356681227684,0.09177789837121964,0.2499999850988388,0.16259765625,1.4901161193847656e-08,0.22563903033733368,0.379804402589798,0.06208387389779091,1.3814570903778076,0.3093898594379425,0.3376072943210602,0.006188202183693647,0.048634450882673264,1.3814570903778076,0.17975002079268132,0.17975002079268132,0.05100138857960701,0.1720733642578125,True,298,9.900222599516479e-07,True,True,1.9352018000208773
12,0.6125857045767595,0.6109435872627189,0.6198223328582971,0.03131728619337082,0.0805400013923645,0.25,0.1689453125,0.0,0.32268935441970825,0.5319707989692688,0.08996070921421051,1.925973892211914,0.3270473778247833,0.4966322183609009,0.009414037689566612,0.07003716379404068,1.925973892211914,0.3097242903089456,0.3097242903089456,0.09263943135738373,0.29476070404052734,True,299,9.830566950838458e-07,True,True,1.9529810000094585
13,0.6009750628923002,0.5995696337525669,0.6081458742011999,0.03477831184864044,0.0685325413942337,0.25,0.1826171875,0.0,0.464450478553772,0.7176015377044678,0.14175307750701904,2.570115804672241,0.34491658210754395,0.716778039932251,0.013836794532835484,0.08784627169370651,2.570115804672241,0.44079346644773293,0.44079346644773293,0.14770811796188354,0.41377031803131104,True,294,9.884100463334313e-07,True,True,1.9355837000184692
14,0.5863191381530213,0.5852195682437467,0.5935820392581305,0.04018750041723251,0.05296912044286728,0.25,0.20849609375,0.0,0.6626237630844116,0.899657130241394,0.24032935500144958,3.1986026763916016,0.3667845129966736,0.9801896810531616,0.01893787644803524,0.09653651714324951,3.1986026763916016,0.4155194403826692,0.4155194403826692,0.12575770914554596,0.3955051898956299,True,292,9.723946985587678e-07,True,True,1.899402100010775
15,0.5728330432743679,0.5721200287052344,0.5803323059795303,0.04583936557173729,0.03335876017808914,0.25,0.23046875,0.0,0.9177548289299011,1.044188380241394,0.39885640144348145,3.733494281768799,0.39260825514793396,1.2653635740280151,0.024382364004850388,0.09922309964895248,3.733494281768799,0.33204106555519686,0.33204106555519686,0.09064721316099167,0.3028651475906372,True,289,9.901040889073771e-07,True,True,1.9221946999896318
16,0.5637972980843929,0.5633706361608652,0.5715037909289795,0.0483504980802536,0.0189155712723732,0.25,0.2392578125,0.0,1.1867172718048096,1.150645136833191,0.5780787467956543,4.158326625823975,0.41059035062789917,1.5441656112670898,0.02988462522625923,0.09984620660543442,4.158326625823975,0.23583786948758878,0.23583786948758878,0.0524192713201046,0.14387229084968567,True,289,9.990456265815927e-07,True,True,1.8962974000023678
17,0.5605233900447293,0.5602197316710753,0.5683392328792585,0.04889746755361557,0.012738045305013657,0.25,0.25634765625,0.0,1.4102755784988403,1.2376899719238281,0.7158882021903992,4.479925632476807,0.41804537177085876,1.7855496406555176,0.03477969765663147,0.09996979683637619,4.479925632476807,0.15543403239955422,0.15543403239955422,0.025264771655201912,0.047872405499219894,True,288,9.957267700176682e-07,True,True,1.8851952999830246
18,0.5593505529559282,0.5591001083611575,0.5672315757349882,0.04896176606416702,0.010074141435325146,0.2499999850988388,0.25634765625,1.4901161193847656e-08,1.479151725769043,1.3617899417877197,0.6691992282867432,4.714812755584717,0.42121949791908264,1.9406877756118774,0.03748340532183647,0.09999338537454605,4.714812755584717,0.11169167756184784,0.11169167756184784,0.02232941798865795,0.03003813326358795,True,288,9.937290744195408e-07,True,True,1.8966458000068087
19,0.5585001043222126,0.5582872391521213,0.5664416985055524,0.048945747315883636,0.008195971138775349,0.2499999850988388,0.255859375,1.4901161193847656e-08,1.2038888931274414,1.6503477096557617,0.1478562355041504,4.889204502105713,0.423443078994751,1.9969366788864136,0.0369703583419323,0.0999983474612236,4.889204502105713,0.08765861352824271,0.08765861352824271,0.020367737859487534,0.024398338049650192,True,288,9.876498641041612e-07,True,True,1.8940438999852631
20,0.5576667910393214,0.5574839481886362,0.5656744745429896,0.04894530028104782,0.00669487752020359,0.2499999850988388,0.255615234375,1.4901161193847656e-08,0.46743088960647583,2.189157724380493,-0.981147825717926,5.02231502532959,0.4252118766307831,2.2004520893096924,0.04256938025355339,0.09999953210353851,5.033111095428467,0.06425536227878931,0.06425536227878931,0.018007557839155197,0.019618049263954163,True,287,9.987032312284357e-07,True,True,1.8751376000000164
21,0.5569741979410426,0.5568064674345331,0.5649994965460509,0.049115847796201706,0.005930732935667038,0.25,0.255126953125,0.0,-0.19951532781124115,2.630218744277954,-1.8882274627685547,5.126543045043945,0.4261094629764557,2.607355833053589,0.05241326242685318,0.09999985992908478,5.1479363441467285,0.020263696618896505,0.020263696618896505,0.01662517338991165,0.011533325538039207,True,286,9.990434322722829e-07,True,True,1.7406871000130195
22,0.5566926969667993,0.5565279881903998,0.5647063764355975,0.0493520051240921,0.005767838563770056,0.2499999850988388,0.25439453125,1.4901161193847656e-08,-0.6483896970748901,2.9144842624664307,-2.4595117568969727,5.211014270782471,0.4263005256652832,2.966276168823242,0.05906606838107109,0.09999995678663254,5.2403082847595215,0.03831569574472299,0.03831569574472299,0.02069486491382122,0.014161588624119759,True,286,9.891590783834838e-07,True,True,1.8567371000244748
23,0.5560813212896338,0.5559209351929477,0.5640922546030424,0.04979131743311882,0.005529738962650299,0.2499999850988388,0.25439453125,1.4901161193847656e-08,-0.9571337699890137,3.1010661125183105,-2.841697931289673,5.280101776123047,0.42657971382141113,3.2356629371643066,0.06328867375850677,0.09999998658895493,5.315404415130615,0.044721901356354295,0.044721901356354295,0.03451307490468025,0.02466067112982273,True,285,9.85759225340838e-07,True,True,1.881286200019531
24,0.5503252425093681,0.5501296269756287,0.5582980178470608,0.05042610689997673,0.007259471341967583,0.2499999850988388,0.2568359375,1.4901161193847656e-08,-1.2178858518600464,3.2285099029541016,-3.128964424133301,5.334660530090332,0.4245474338531494,3.4491465091705322,0.06636513024568558,0.09999999403953552,5.374979019165039,0.1946127324470882,0.1946127324470882,0.10850676894187927,0.08026488870382309,True,285,9.590342032568284e-07,True,True,1.860183999990113
25,0.5501714654991715,0.5500198972391277,0.5581912697968674,0.049443915486335754,0.005106217227876186,0.2499999850988388,0.244140625,1.4901161193847656e-08,-1.3547863960266113,3.3189425468444824,-3.2926552295684814,5.378376483917236,0.4270758330821991,3.589289903640747,0.06842424720525742,0.10000000149011612,5.423935413360596,0.2184127481494176,0.2184127481494176,0.14655958116054535,0.08406761288642883,True,287,9.70848008223678e-07,True,True,1.8807321999920532
26,0.5495781985389696,0.5494379601179319,0.5576155222737674,0.049187175929546356,0.00455256225541234,0.2499999850988388,0.244140625,1.4901161193847656e-08,-1.4137637615203857,3.38946533203125,-3.39326810836792,5.414137363433838,0.4277235269546509,3.679311990737915,0.06970417499542236,0.10000000149011612,5.462099552154541,0.10722463984003626,0.10722463984003626,0.0902535617351532,0.051583535969257355,True,285,9.975097939686917e-07,True,True,1.8705000999907497
27,0.5484621807335013,0.5483209419416332,0.5565263892724824,0.04912913590669632,0.0046054827980697155,0.2499999850988388,0.2431640625,1.4901161193847656e-08,-1.473567008972168,3.4514319896698,-3.4890336990356445,5.4418625831604,0.427661657333374,3.760761022567749,0.07082159072160721,0.10000000149011612,5.490838527679443,0.14351539116896514,0.14351539116896514,0.07888464629650116,0.05117924138903618,True,288,9.994265106229164e-07,True,True,1.8831104999990202
28,0.5466998396113353,0.5465531961571263,0.554820740953838,0.04907580092549324,0.0048783826641738415,0.2499999850988388,0.258056640625,1.4901161193847656e-08,-1.5607489347457886,3.5092661380767822,-3.600428342819214,5.461990833282471,0.4273424744606018,3.8491122722625732,0.07198476791381836,0.10000000149011612,5.510852813720703,0.19586838432826958,0.19586838432826958,0.07412011921405792,0.05618884041905403,True,289,9.95890032287441e-07,True,True,1.756536499975482
29,0.5454118058724341,0.5452666996667174,0.5536043811589278,0.04895384609699249,0.004807617980986834,0.25,0.254150390625,0.0,-1.68218994140625,3.5632572174072266,-3.7311501502990723,5.4752607345581055,0.4274252951145172,3.949154853820801,0.07324518263339996,0.10000000149011612,5.523239612579346,0.12797221107299064,0.12797221107299064,0.03242920711636543,0.03141653910279274,True,289,9.802403665674494e-07,True,True,1.9018116999941412
30,0.5458071919763362,0.5456846113623952,0.554063140082451,0.04903807491064072,0.0036771269515156746,0.25,0.251953125,0.0,-1.751556396484375,3.6019513607025146,-3.813322067260742,5.487363815307617,0.42874568700790405,4.014122486114502,0.0740518644452095,0.10000000149011612,5.535134792327881,0.27180630951359497,0.27180630951359497,0.06429129838943481,0.0658063217997551,True,288,9.999162354616449e-07,True,True,1.900456999981543
31,0.5448985568873745,0.544779961840452,0.5531819680297183,0.04858751967549324,0.0035003763623535633,0.2499999850988388,0.253662109375,1.4901161193847656e-08,-1.7461870908737183,3.6257355213165283,-3.8329646587371826,5.500051498413086,0.42895177006721497,4.032586574554443,0.07431235164403915,0.10000000149011612,5.548535346984863,0.16850846247464357,0.16850846247464357,0.04810565337538719,0.04360530152916908,True,290,9.921445896597098e-07,True,True,1.9228545999794733
32,0.5441576666206469,0.5440437157459904,0.5524673085880176,0.04818592220544815,0.003288247622549534,0.2499999850988388,0.253662109375,1.4901161193847656e-08,-1.7052228450775146,3.641765594482422,-3.8204007148742676,5.512205123901367,0.4291989505290985,4.028774738311768,0.0743044912815094,0.10000000149011612,5.562078475952148,0.030114905282373285,0.030114905282373285,0.00904792919754982,0.006887707859277725,True,290,9.867885539650887e-07,True,True,1.9169770000153221
33,0.5440135199045102,0.5439034370108778,0.5523534880770269,0.04819660633802414,0.0030943143647164106,0.25,0.25341796875,0.0,-1.657106876373291,3.6549863815307617,-3.800999164581299,5.522918224334717,0.42942485213279724,4.019654273986816,0.07418737560510635,0.10000000149011612,5.573932647705078,0.01688242133515968,0.01688242133515968,0.01242723036557436,0.006576756481081247,True,290,9.980631224754318e-07,True,True,1.8955936999991536
34,0.5440111142557893,0.5438980357342247,0.5523579254885707,0.04840296506881714,0.0032337778247892857,0.2499999850988388,0.25341796875,1.4901161193847656e-08,-1.6018779277801514,3.6699273586273193,-3.778721570968628,5.532321453094482,0.4292623996734619,4.009579658508301,0.07404991239309311,0.10000000149011612,5.584245204925537,0.026834665407381213,0.026834665407381213,0.013508545234799385,0.008261493407189846,True,290,9.858351325907812e-07,True,True,1.909572799981106
35,0.5440075158765674,0.5438936906196311,0.5523940023861585,0.048808738589286804,0.0032508259173482656,0.25,0.253173828125,0.0,-1.5529305934906006,3.685941219329834,-3.7603883743286133,5.5403642654418945,0.4292425513267517,4.003952503204346,0.07401296496391296,0.10000000149011612,5.592984676361084,0.007293555548358526,0.007293555548358526,0.005355505738407373,0.003025083802640438,True,290,9.762077091048245e-07,True,True,1.784939499979373
36,0.5439227955564253,0.5438142562638364,0.5523426013045317,0.049059249460697174,0.002974002156406641,0.2499999850988388,0.251708984375,1.4901161193847656e-08,-1.5071935653686523,3.6989924907684326,-3.7422826290130615,5.547438144683838,0.429564893245697,3.9978251457214355,0.07399900257587433,0.10000000149011612,5.600682258605957,0.0297467011871599,0.0297467011871599,0.010957031510770321,0.00800936110317707,True,291,9.959186838867075e-07,True,True,1.9432246999931522
37,0.543609475226885,0.5435033428909242,0.5520533024086804,0.04919542744755745,0.0028468454256653786,0.2499999850988388,0.250732421875,1.4901161193847656e-08,-1.4731740951538086,3.7084498405456543,-3.7292327880859375,5.5528035163879395,0.42971286177635193,3.9934990406036377,0.07401520758867264,0.10000000149011612,5.606649398803711,0.05438394552084333,0.05438394552084333,0.04162321239709854,0.02851306088268757,True,291,9.977483819072018e-07,True,True,1.9206210999982432
38,0.5427538932601755,0.542644830166625,0.5512181299529156,0.04939289763569832,0.0029835097957402468,0.25,0.25146484375,0.0,-1.4510797262191772,3.7106685638427734,-3.7173025608062744,5.55517578125,0.4295538365840912,3.9871087074279785,0.07398264110088348,0.10000000149011612,5.609947204589844,0.02775810471940979,0.02775810471940979,0.02329862490296364,0.0150238536298275,True,292,9.82659805202172e-07,True,True,1.9167237000074238
39,0.5421683147773293,0.5420541286450026,0.550636043723764,0.049555614590644836,0.0032315258868038654,0.2499999850988388,0.252197265625,1.4901161193847656e-08,-1.434098243713379,3.7080812454223633,-3.7032618522644043,5.555948734283447,0.42926502227783203,3.978074073791504,0.07389307767152786,0.10000000149011612,5.611689567565918,0.02703333343842541,0.02703333343842541,0.019373392686247826,0.012133627198636532,True,292,9.867641931007576e-07,True,True,1.9644053000083659
40,0.541407539454493,0.5412823829159321,0.5499267334063828,0.04958350211381912,0.00377865182235837,0.25,0.251220703125,0.0,-1.4158376455307007,3.7008721828460693,-3.683638572692871,5.555567741394043,0.42862725257873535,3.9642081260681152,0.07373111695051193,0.10000000149011612,5.6123576164245605,0.0784327372640602,0.0784327372640602,0.06058802828192711,0.037507690489292145,True,293,9.997179360177568e-07,True,True,1.9003977999964263
41,0.5350927807446724,0.5349445566889053,0.5436048961701279,0.04936874657869339,0.004942765459418297,0.25,0.253173828125,0.0,-1.4194796085357666,3.682788133621216,-3.669243335723877,5.551509857177734,0.4272671639919281,3.948136806488037,0.07351987063884735,0.10000000149011612,5.609613418579102,0.8584137535687886,0.8584137535687886,0.20020055770874023,0.20142106711864471,True,293,9.975438092178414e-07,True,True,1.9059703000239097
42,0.5344607471332153,0.5343224026888808,0.5430127577868491,0.04915149509906769,0.004459647461771965,0.25,0.243896484375,0.0,-1.6207120418548584,3.677701473236084,-3.7837839126586914,5.539022445678711,0.42783212661743164,4.023962497711182,0.07455809414386749,0.10000000149011612,5.600118637084961,0.6470682799171134,0.6470682799171134,0.09136103838682175,0.12693363428115845,True,294,9.953379500691266e-07,True,True,1.9358824000228196
43,0.531548092354468,0.5313979729212884,0.5402189162001252,0.04875095933675766,0.005068423692137003,0.2499999850988388,0.256591796875,1.4901161193847656e-08,-1.8211188316345215,3.691345453262329,-3.926729202270508,5.520294189453125,0.4271200895309448,4.122697830200195,0.07571946829557419,0.10000000149011612,5.5833845138549805,0.0699634655341215,0.0699634655341215,0.04371675103902817,0.022577382624149323,True,294,9.922315654855187e-07,True,True,1.967174099991098
44,0.531205144851355,0.5310562216480059,0.5399053712335523,0.0487670972943306,0.005007805302739143,0.25,0.257568359375,0.0,-1.995793342590332,3.666330337524414,-4.03403902053833,5.499508857727051,0.4271910488605499,4.182652473449707,0.07636405527591705,0.10000000149011612,5.5643630027771,0.11433488782025086,0.11433488782025086,0.04128497466444969,0.03133530914783478,True,294,9.789018662976269e-07,True,True,1.949281000008341
45,0.5335708145141608,0.533431672801823,0.5422244885361099,0.04911062866449356,0.004501554183661938,0.25,0.244140625,0.0,-2.139906883239746,3.628244638442993,-4.10906457901001,5.479722499847412,0.42778319120407104,4.223144054412842,0.07686274498701096,0.10000000149011612,5.545947074890137,0.19316556897785106,0.19316556897785106,0.1105441302061081,0.06290816515684128,True,295,9.979712967928797e-07,True,True,1.9690554999979213
46,0.5323609984949901,0.5322142979656084,0.5411195496226725,0.04894953593611717,0.004887549672275782,0.2499999850988388,0.242431640625,1.4901161193847656e-08,-2.237677812576294,3.6121737957000732,-4.162842273712158,5.460371017456055,0.427331805229187,4.260372638702393,0.07729346305131912,0.10000000149011612,5.526953220367432,0.39030069904920184,0.39030069904920184,0.11965185403823853,0.09476475417613983,True,295,9.77898048604904e-07,True,True,1.9721031000080984
47,0.5311697711114103,0.5310303752467299,0.539982323708443,0.04866814240813255,0.004536386113613844,0.25,0.2421875,0.0,-2.3550209999084473,3.596710205078125,-4.232308864593506,5.435083389282227,0.42774245142936707,4.310534477233887,0.07785043120384216,0.10000000149011612,5.500758171081543,0.036044790995296554,0.036044790995296554,0.03273885324597359,0.015035504475235939,True,295,9.895863188274819e-07,True,True,1.9639664999849629
48,0.5306478889883905,0.5305046055355519,0.5395344757011176,0.048755086958408356,0.0047264182940125465,0.25,0.257568359375,0.0,-2.4568839073181152,3.572040319442749,-4.290608882904053,5.409475326538086,0.4275202751159668,4.347523212432861,0.0782807245850563,0.10000000149011612,5.4740800857543945,0.03869726666099258,0.03869726666099258,0.032742440700531006,0.014050028286874294,True,295,9.871002992378515e-07,True,True,1.9730568999948446
49,0.5302611727666131,0.5301106600731632,0.5393095998303338,0.048935435712337494,0.005078862886875868,0.2499999850988388,0.257080078125,1.4901161193847656e-08,-2.5470614433288574,3.5424163341522217,-4.338837623596191,5.3826775550842285,0.4271078407764435,4.375629901885986,0.07863184809684753,0.10000000149011612,5.446537494659424,0.05264380006940937,0.05264380006940937,0.033572494983673096,0.01567011885344982,True,295,9.846057132735494e-07,True,True,1.9456881000078283
50,0.5299333068466283,0.5297753636295445,0.539061004332519,0.04903645068407059,0.005445338319987059,0.2499999701976776,0.256103515625,2.9802322387695312e-08,-2.6233606338500977,3.5127599239349365,-4.379177570343018,5.355992794036865,0.4266786277294159,4.3965983390808105,0.07891366630792618,0.10000000149011612,5.421847820281982,0.07500925697130267,0.07500925697130267,0.028712885454297066,0.01757834106683731,True,296,9.497813556073748e-07,True,True,1.9592313000175636
51,0.5296630169661848,0.5294974275162575,0.5388633229651437,0.049041684716939926,0.005827388260513544,0.25,0.254638671875,0.0,-2.6847922801971436,3.487069845199585,-4.413735866546631,5.332528114318848,0.42623069882392883,4.412519454956055,0.07912483811378479,0.10000000149011612,5.397215366363525,0.07189284599786822,0.07189284599786822,0.020751576870679855,0.015691213309764862,True,296,9.839239561373622e-07,True,True,1.948983699985547
52,0.5295471205851756,0.5293766329372995,0.538858154281901,0.049004971981048584,0.006074133794754744,0.24999995529651642,0.253662109375,4.470348358154297e-08,-2.734452724456787,3.465634346008301,-4.442760944366455,5.309606552124023,0.42594113945961,4.42525053024292,0.07928385585546494,0.10000000149011612,5.373307228088379,0.07339651099147308,0.07339651099147308,0.011074388399720192,0.015257674269378185,True,297,9.960207050412868e-07,True,True,1.9521733000001404
53,0.5295673605302805,0.5293944977434808,0.5389935889584276,0.04895953834056854,0.006195162422955036,0.2499999701976776,0.25244140625,2.9802322387695312e-08,-2.7708475589752197,3.4487881660461426,-4.464993476867676,5.288121700286865,0.42579904198646545,4.4335551261901855,0.0793638601899147,0.10000000149011612,5.350912094116211,0.08266427958617101,0.08266427958617101,0.010628553107380867,0.018108345568180084,True,298,9.715605811675797e-07,True,True,1.945274600002449
54,0.5296317512410134,0.5294559217932074,0.5392248544072645,0.04886682331562042,0.006348131224513054,0.2499999850988388,0.251220703125,1.4901161193847656e-08,-2.7978439331054688,3.432854413986206,-4.482101917266846,5.268468856811523,0.4256194233894348,4.436965465545654,0.07937794923782349,0.10000000149011612,5.33060884475708,0.10037471179370931,0.10037471179370931,0.014789393171668053,0.02269466035068035,True,298,9.890130240852064e-07,True,True,1.9519358999968972
55,0.5296570129181685,0.5294765267159285,0.539379280370578,0.04870200902223587,0.006589209660887718,0.25,0.2490234375,0.0,-2.8149688243865967,3.4183199405670166,-4.501360893249512,5.251147270202637,0.425336092710495,4.4357500076293945,0.07933907210826874,0.10000000149011612,5.313119888305664,0.11477646964309471,0.11477646964309471,0.01765250414609909,0.025952307507395744,True,299,9.700622919381222e-07,True,True,1.9616850000165869
56,0.5295881222666518,0.5294040946004257,0.5393879443217351,0.04846750944852829,0.006778007838875055,0.2499999850988388,0.245361328125,1.4901161193847656e-08,-2.8216357231140137,3.4072859287261963,-4.512966632843018,5.23675012588501,0.42511409521102905,4.4308953285217285,0.07927236706018448,0.10000000149011612,5.29887580871582,0.10695975705442838,0.10695975705442838,0.01640026457607746,0.024009620770812035,True,299,9.807232207229114e-07,True,True,1.9607690999982879
57,0.5294401561898655,0.5292560708095796,0.5392716249091392,0.04824194312095642,0.006792171858251095,0.25,0.245361328125,0.0,-2.8184611797332764,3.401536226272583,-4.51786470413208,5.2250895500183105,0.42509743571281433,4.4240193367004395,0.0792008563876152,0.10000000149011612,5.287756443023682,0.09058622546324693,0.09058622546324693,0.013651372864842415,0.020292185246944427,True,297,9.948699850050545e-07,True,True,1.9676452999992762
58,0.5292331362129145,0.5290513368681959,0.5390835583482448,0.04810092970728874,0.006684920750558376,0.25,0.24560546875,0.0,-2.8076443672180176,3.399956464767456,-4.517589092254639,5.21582555770874,0.42522355914115906,4.415363788604736,0.07911960780620575,0.10000000149011612,5.279226303100586,0.08877557773773598,0.08877557773773598,0.01342481467872858,0.02003360353410244,True,294,9.998732426671594e-07,True,True,1.9672272000170778
59,0.5289585791991751,0.5287798011449824,0.5388316514096451,0.04804114252328873,0.006536845583468676,0.2499999701976776,0.24560546875,2.9802322387695312e-08,-2.790818452835083,3.3996949195861816,-4.5126118659973145,5.208724021911621,0.4253976345062256,4.403933525085449,0.07901124656200409,0.10000000149011612,5.273097515106201,0.09578875735317412,0.09578875735317412,0.014547314494848251,0.021685263141989708,True,294,9.979136197535721e-07,True,True,1.9488494000106584
60,0.528599026745837,0.5284236202097496,0.5384949875336028,0.048042576760053635,0.006368197966367006,0.25,0.245849609375,0.0,-2.7682108879089355,3.3991098403930664,-4.502581596374512,5.203823089599609,0.42559581995010376,4.388540267944336,0.07885545492172241,0.10000000149011612,5.269407749176025,0.10251550504656703,0.10251550504656703,0.01593971438705921,0.02344416454434395,True,294,9.968412860612184e-07,True,True,1.9585368999978527
61,0.5281588231172997,0.5279872926675366,0.5380825405760659,0.04810382425785065,0.006171331275254488,0.25,0.24609375,0.0,-2.739671230316162,3.397467613220215,-4.487335205078125,5.201211929321289,0.4258270561695099,4.368597030639648,0.0786379873752594,0.10000000149011612,5.268258094787598,0.10584909889914068,0.10584909889914068,0.01753530651330948,0.025732601061463356,True,295,9.827349671000437e-07,True,True,1.9645442000182811
62,0.5272138692039978,0.5270466818895173,0.5371874899291884,0.04827997833490372,0.005945366807281971,0.25,0.24560546875,0.0,-2.704183578491211,3.393826961517334,-4.466313362121582,5.200429916381836,0.426092267036438,4.342663764953613,0.07833587378263474,0.10000000149011612,5.269145965576172,0.29999752452361156,0.29999752452361156,0.052214380353689194,0.07567968219518661,True,295,9.54179743795305e-07,True,True,1.9556898000009824
63,0.5219675165604605,0.5218182458732081,0.5321927822394465,0.04917319864034653,0.0050048744305968285,0.2499999850988388,0.249755859375,1.4901161193847656e-08,-2.6396656036376953,3.3857507705688477,-4.425874710083008,5.202871322631836,0.4271944761276245,4.295130252838135,0.07777410000562668,0.10000000149011612,5.274233818054199,0.5491018683142185,0.5491018683142185,0.08860087394714355,0.1262776106595993,True,294,9.888791764016542e-07,True,True,1.9435711999831256
