update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
3306,1e-05,0.14726369353702967,0.19612765012152994,0.14286070353969646,0.4311544041979273,0.0536016970872879,0.011709943413734436,0.14655646216233936,0.00041943081305362284,2.9802322387695312e-08,0.10101651837807532,0.10101651837807532,1.4064965890720487
3307,1e-05,0.16022137797714808,0.21476965948926513,0.1543008161921437,0.4806117252155875,0.056008100509643555,0.011380348354578018,0.15952606782245116,0.0004116951022297144,2.9802322387695312e-08,0.1984075935945669,0.1984075935945669,1.4138643071055412
3308,1e-05,0.15072029234508008,0.20276563705226341,0.146047792764887,0.4129707800414411,0.05454176664352417,0.013933613896369934,0.14996492582505525,0.00042215248686261475,2.9802322387695312e-08,0.11550275937940806,0.11550275937940806,1.4272734262049198
3309,1e-05,0.15021401763101672,0.20021033852385192,0.1455179976867137,0.41364719510125203,0.05380558595061302,0.01300586573779583,0.14947998471348178,0.00042011000914499164,1.4901161193847656e-08,0.16107392938988807,0.16107392938988807,1.3968315236270428
3310,1e-05,0.16263668331228504,0.2164491776518368,0.15744179610443648,0.4776254854638009,0.055775001645088196,0.011268183588981628,0.1619417134395738,0.0004138312069699168,2.9802322387695312e-08,0.19867112834457176,0.19867112834457176,1.4162381812930107
3311,1e-05,0.16324947427821931,0.22078438955141833,0.1582967574367549,0.5428970080499563,0.056961189955472946,0.01262974739074707,0.162523824107867,0.00041609402978792787,2.9802322387695312e-08,0.2514545040193228,0.2514545040193228,1.416609431616962
3312,1e-05,0.14824936201851494,0.1992325831147055,0.14340756694333365,0.4132126117598997,0.05490061268210411,0.012867828831076622,0.14751834999126992,0.00041875484748743474,2.9802322387695312e-08,0.12143230074667097,0.12143230074667097,1.4033335540443659
3313,1e-05,0.15732626458085075,0.208665324969862,0.15266948296924301,0.45262710312590027,0.0562487468123436,0.010977494530379772,0.1566311418839258,0.00041932406020350754,2.9802322387695312e-08,0.13700654595388692,0.13700654595388692,1.4124200362712145
3314,1e-05,0.15704594251126905,0.20584451636803092,0.15272409589333147,0.4028549380884374,0.05466792732477188,0.011366087011992931,0.15634183013588113,0.0004221227136440575,2.9802322387695312e-08,0.21734994561827414,0.21734994561827414,1.3992621200159192
3315,1e-05,0.14892901716847468,0.2000170822416164,0.14433400729820783,0.4100712676430371,0.053626611828804016,0.012062301859259605,0.1482166652658538,0.00041747925570234656,4.470348358154297e-08,0.14020298746787607,0.14020298746787607,1.4305746341124177
3316,1e-05,0.15226369226851372,0.2103354028643159,0.1472309151096718,0.4378507533491415,0.054766107350587845,0.012973451986908913,0.1515336386013018,0.0004158185329288244,2.9802322387695312e-08,0.21764055013204936,0.21764055013204936,1.4084161128848791
3317,1e-05,0.14816714429648337,0.1986857564711635,0.1437067720125525,0.4289077534321926,0.05367942154407501,0.012213971465826035,0.14744703994833608,0.00042214550194330513,2.9802322387695312e-08,0.22793026684548992,0.22793026684548992,1.4078087750822306
3318,1e-05,0.15167661765183627,0.20532808778401795,0.14721744112700763,0.41546439941093394,0.05586519464850426,0.012756905518472195,0.1509472137276393,0.0004184005956631154,2.9802322387695312e-08,0.13165859617848688,0.13165859617848688,1.3879813440144062
3319,1e-05,0.1522414854153307,0.2087201848762561,0.14755729622112024,0.44073360131977096,0.05470002070069313,0.011770175769925117,0.15153231715161966,0.0004190647159703076,2.9802322387695312e-08,0.19889943449447547,0.19889943449447547,1.405517941340804
3320,1e-05,0.15860942720015125,0.21480894133471126,0.15362386232651942,0.5316432225071287,0.05574493855237961,0.012331993319094181,0.15788790811480546,0.0004191342741250992,2.9802322387695312e-08,0.2513376992453822,0.2513376992453822,1.4081919891759753
3321,1e-05,0.1505750172494524,0.20558697587179073,0.14595139568304777,0.4158764719066845,0.05479208752512932,0.012284765020012856,0.14985824392201239,0.00041628594044595957,2.9802322387695312e-08,0.15413897891476303,0.15413897891476303,1.408287732861936
3322,1e-05,0.15893362512815687,0.2122874856568709,0.1543356620737516,0.49745537172997445,0.05515950918197632,0.01122668944299221,0.15823573433681334,0.0004181975091341883,2.9802322387695312e-08,0.2389093964229831,0.2389093964229831,1.3932410776615143
3323,1e-05,0.1642500520427464,0.22659513081268648,0.15975574348757116,0.5546893209420614,0.055556900799274445,0.01128031499683857,0.16355513950458117,0.00041374933789484203,2.9802322387695312e-08,0.13615063666772156,0.13615063666772156,1.4101901352405548
3324,1e-05,0.164258164172268,0.21924082127524297,0.16003319267766564,0.4399577458822331,0.056879643350839615,0.01074478030204773,0.16357199154349275,0.0004143973928876221,1.4901161193847656e-08,0.13304831760724414,0.13304831760724414,1.406809682957828
3325,1e-05,0.16039949779893092,0.21783016775896555,0.1563354672833991,0.49075156753786675,0.05536586791276932,0.01092747412621975,0.1597078257394564,0.0004177567025180906,2.9802322387695312e-08,0.12322886909595782,0.12322886909595782,1.4014466041699052
3326,1e-05,0.15763744399861107,0.21834762696350046,0.15316106843011876,0.4674687185605229,0.056023865938186646,0.011704277247190475,0.1569293425067016,0.0004179920651949942,2.9802322387695312e-08,0.37012283170069926,0.37012283170069926,1.3904280718415976
3327,1e-05,0.14843851764903412,0.20401129809760404,0.14394537247490619,0.4173140727095771,0.053641386330127716,0.012321831658482552,0.1477177298265324,0.00042070980998687446,2.9802322387695312e-08,0.17781735488814768,0.17781735488814768,1.4099321998655796
3328,1e-05,0.17124610664033624,0.22684149165873743,0.16698174147172437,0.46360212363441955,0.056727536022663116,0.010777320712804794,0.17055923613081048,0.000414596579503268,2.9802322387695312e-08,0.11582525593178669,0.11582525593178669,1.4228493990376592
3329,1e-05,0.14732941917465997,0.2026861529721599,0.1424191333011357,0.4662747716565739,0.05422753840684891,0.012168323621153831,0.1466112508424185,0.00042057433165609837,2.9802322387695312e-08,0.1133953692515052,0.1133953692515052,1.449551329948008
3330,1e-05,0.15019985503806932,0.20256717557070758,0.1453190542608534,0.43144759611860345,0.05385766923427582,0.011468340642750263,0.14949824396228617,0.0004183865967206657,2.9802322387695312e-08,0.16353834681759394,0.16353834681759394,1.38907659240067
3331,1e-05,0.16018919368055823,0.22107858182584553,0.155930520323804,0.4706872033190649,0.05594421178102493,0.010900244116783142,0.15949740450726996,0.00041784008499234915,2.9802322387695312e-08,0.1389364865284652,0.1389364865284652,1.4010790772736073
3332,1e-05,0.15933804093319853,0.21009748341660528,0.15519337979515913,0.44154292267399825,0.054721079766750336,0.01092902384698391,0.15865019285511156,0.0004145465209148824,1.4901161193847656e-08,0.1393064543104722,0.1393064543104722,1.4031502539291978
3333,1e-05,0.15782293348935778,0.21121408668059416,0.1529432229264281,0.4519295075830677,0.05555114895105362,0.010408121161162853,0.1571444926132855,0.00041472731390967965,2.9802322387695312e-08,0.33189245214287144,0.33189245214287144,1.4090931555256248
3334,1e-05,0.15390516483239525,0.20169890649618133,0.14897166935903094,0.39975106688698814,0.05455448850989342,0.012085634283721447,0.1531927649666618,0.00041613270877860487,2.9802322387695312e-08,0.16653078889460138,0.16653078889460138,1.405542915686965
3335,1e-05,0.14390293631039996,0.19704997361919463,0.13907672718436215,0.42305427953343727,0.051517046988010406,0.011736332438886166,0.1431946259402993,0.0004220666887704283,2.9802322387695312e-08,0.29829804401939064,0.29829804401939064,1.3969206353649497
3336,1e-05,0.16525075326307626,0.22282214558269547,0.16088864875593525,0.4844059697495472,0.05606389418244362,0.010325567796826363,0.16457207801385731,0.0004160999960731715,2.9802322387695312e-08,0.18095721191545164,0.18095721191545164,1.4011269807815552
3337,1e-05,0.1525089982436338,0.21072075884880676,0.147529461288537,0.4168648800730767,0.05476762354373932,0.01201612874865532,0.1517945689969064,0.00041933904867619276,2.9802322387695312e-08,0.20916448153332406,0.20916448153332406,1.409566581249237
3338,1e-05,0.15120959595408412,0.20611064281935795,0.14655833095993814,0.42591410491412246,0.05371933430433273,0.012302172370254993,0.15049150620218488,0.0004183269920758903,2.9802322387695312e-08,0.22280847477606605,0.22280847477606605,1.3917819997295737
3339,1e-05,0.15339242537346293,0.20252936622978693,0.1484734025025038,0.4111953553788309,0.05387813597917557,0.01067644264549017,0.15270465686524842,0.00042036152444779873,2.9802322387695312e-08,0.21663560797734394,0.21663560797734394,1.40005265455693
3340,1e-05,0.15749282317768776,0.21246116230390857,0.1523419536850181,0.4777728123353419,0.055070675909519196,0.011013162322342396,0.15679709116296836,0.0004203980788588524,2.9802322387695312e-08,0.14298080007716873,0.14298080007716873,1.411358299665153
