iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.7276169453734591,0.8286894706829427,0.016888193786144257,9.945266463901934e-07,0.7706698961555958
1,0.716513591330645,0.8172585531238986,0.018008220940828323,9.943431121752042e-07,0.7953746560961008
2,0.7044518563567804,0.8048348768068863,0.019002435728907585,9.927458813179348e-07,0.798448171466589
3,0.691533087826553,0.7913936222720503,0.019839145243167877,9.842347760747892e-07,0.7690594289451838
4,0.6778700098556004,0.7770106705064106,0.02049395628273487,9.848744275889333e-07,0.7729945760220289
5,0.663581211596799,0.7617707255900384,0.020954769104719162,9.868757073458509e-07,0.7378816548734903
6,0.6487929426663832,0.7457744046027622,0.02122379280626774,9.969481748721585e-07,0.7849242854863405
7,0.6336330962255139,0.7291367973321754,0.021321745589375496,9.987986825079629e-07,0.8189062681049109
8,0.6182219039381712,0.7119834801679786,0.021284570917487144,9.646235289273686e-07,0.790633711963892
9,0.6026690432343086,0.6944509158882618,0.02115483023226261,9.96005609634731e-07,0.77318299934268
10,0.5870709776521749,0.6766836186766004,0.020972315222024918,9.94558752533901e-07,0.7666808273643255
11,0.5715103721671764,0.6616892297827691,0.02076602168381214,9.708171262448975e-07,0.77429392747581
12,0.5560566721045823,0.6484446239774451,0.020550142973661423,9.96734658860701e-07,0.8222109936177731
13,0.5407702105398335,0.6349234973499653,0.02032526396214962,9.902252108490167e-07,0.802773755043745
14,0.5257065134837129,0.6212427104346894,0.020083528012037277,9.830084626380125e-07,0.8024194408208132
15,0.5109186313370444,0.6075892598759823,0.019814472645521164,9.832081448532242e-07,0.8160340469330549
16,0.49645712544865855,0.5941760192652601,0.01950932666659355,9.97963152194352e-07,0.7890439350157976
17,0.48236940931986794,0.5808950748349411,0.019162992015480995,9.846386456717528e-07,0.7826688438653946
18,0.4686980386813612,0.5678250839613036,0.018774326890707016,9.95977944067504e-07,0.7669771816581488
19,0.45547981730525544,0.5550320265843876,0.01834547147154808,9.910019116703306e-07,0.7666452657431364
20,0.4427446585000715,0.5425691395947795,0.017880810424685478,9.86831283058345e-07,0.7909224573522806
21,0.43051570036788755,0.5304783276139309,0.01738598197698593,9.90696442299111e-07,0.7669688127934933
22,0.4188092507502779,0.5187913157935449,0.016867056488990784,9.968626860849378e-07,0.7478510085493326
23,0.40763505032747277,0.5075308139597653,0.016330109909176826,9.94677152666048e-07,0.7436900157481432
24,0.3969973413273347,0.4967121510951863,0.015781020745635033,9.91140477679449e-07,0.7512189447879791
25,0.3868948143724775,0.4863436167038002,0.015225375071167946,9.581244741352543e-07,0.7456258088350296
26,0.3773214964978279,0.4764276774978463,0.014668373391032219,9.689105465450067e-07,0.7356997933238745
27,0.36826749106333884,0.46696200592636633,0.014114821329712868,9.92529022237233e-07,0.7241041827946901
28,0.3597190865236996,0.45793981972737346,0.013569088652729988,9.88939063831787e-07,0.8163507226854563
29,0.35165996097396274,0.4493680059991873,0.013035116717219353,9.96770116463102e-07,0.7875246796756983
30,0.3440712942342903,0.4413417254636791,0.012516398914158344,9.728734976360584e-07,0.7474483698606491
31,0.33693239758885785,0.4337164162606475,0.012016016989946365,9.910356094454104e-07,0.7545468620955944
32,0.3302210691975213,0.42647614609577117,0.011536584235727787,9.882045961701393e-07,0.7927874103188515
33,0.32391430787546505,0.4196042175953195,0.011080251075327396,9.954168562156457e-07,0.8256062213331461
34,0.31798834093168665,0.41308324105746264,0.010648705065250397,9.699167913500392e-07,0.7761905509978533
35,0.3124190484013794,0.40689556220696677,0.010243169032037258,9.774004600019212e-07,0.7588232178241014
36,0.3071824588735905,0.40102373224623883,0.00986439548432827,9.986850361849859e-07,0.8064981084316969
37,0.30225478560293517,0.3954504949033133,0.009512672200798988,9.734879946597768e-07,0.7667017448693514
38,0.2976127161249869,0.3901589898252677,0.009187845513224602,9.94811468303e-07,0.7600624579936266
39,0.29323356342640927,0.38513281296080665,0.008889378048479557,9.954416743023152e-07,0.8049310687929392
40,0.2890955680340605,0.3803561942198617,0.008616388775408268,9.964141012794168e-07,0.7524144425988197
41,0.28517779004389743,0.3758137616475938,0.008367692120373249,9.615842440810728e-07,0.745946554467082
42,0.28146043509386987,0.3714907182052519,0.008141889236867428,9.775153778385806e-07,0.7505929358303547
