role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,1,283,9.16789600093561e-07,True,CONVERGED,float64,cuda:0
adjoint,2,284,9.97721901942707e-07,True,CONVERGED,float64,cuda:0
forward,0,267,8.659689049076233e-07,True,CONVERGED,float64,cuda:0
forward,1,264,8.672277506345624e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.55019940451396e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.547392022431665e-07,True,CONVERGED,float64,cuda:0
adjoint,1,279,9.783959785032467e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,8.732167669409497e-07,True,CONVERGED,float64,cuda:0
forward,0,265,9.560792343438262e-07,True,CONVERGED,float64,cuda:0
forward,1,265,9.022429028073075e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.766925728102612e-07,True,CONVERGED,float64,cuda:0
adjoint,0,266,9.69386652133608e-07,True,CONVERGED,float64,cuda:0
adjoint,1,278,9.75102536506565e-07,True,CONVERGED,float64,cuda:0
adjoint,2,281,9.86183811596867e-07,True,CONVERGED,float64,cuda:0
forward,0,266,9.748552079204853e-07,True,CONVERGED,float64,cuda:0
forward,1,264,9.019548795405472e-07,True,CONVERGED,float64,cuda:0
forward,2,275,9.19623286837234e-07,True,CONVERGED,float64,cuda:0
adjoint,0,268,9.757478448213267e-07,True,CONVERGED,float64,cuda:0
adjoint,1,277,9.141443829879994e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.799469331078136e-07,True,CONVERGED,float64,cuda:0
forward,0,269,9.898941257027386e-07,True,CONVERGED,float64,cuda:0
forward,1,266,9.012767564586016e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.877448046080155e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.596384444130099e-07,True,CONVERGED,float64,cuda:0
adjoint,1,282,9.766901167704909e-07,True,CONVERGED,float64,cuda:0
adjoint,2,284,9.95594483201395e-07,True,CONVERGED,float64,cuda:0
forward,0,270,8.254872754673426e-07,True,CONVERGED,float64,cuda:0
forward,1,267,8.618991207542666e-07,True,CONVERGED,float64,cuda:0
forward,2,277,9.088119976836566e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.416169228617074e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,9.261667446159459e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.432233228684044e-07,True,CONVERGED,float64,cuda:0
forward,0,267,9.539465751337602e-07,True,CONVERGED,float64,cuda:0
