role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,1,285,9.209391417691109e-07,True,CONVERGED,float64,cuda:0
adjoint,2,283,8.703737639674163e-07,True,CONVERGED,float64,cuda:0
forward,0,270,9.005700108428634e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.656243052514308e-07,True,CONVERGED,float64,cuda:0
forward,2,271,9.604835114194342e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.588752675946e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.62440041889712e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,9.256036050306976e-07,True,CONVERGED,float64,cuda:0
forward,0,270,9.245023806818259e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.87752744706148e-07,True,CONVERGED,float64,cuda:0
forward,2,273,9.584513533415451e-07,True,CONVERGED,float64,cuda:0
adjoint,0,275,8.87454534278933e-07,True,CONVERGED,float64,cuda:0
adjoint,1,283,8.772823004627437e-07,True,CONVERGED,float64,cuda:0
adjoint,2,280,9.685305990583018e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.862146290623202e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.996121225652675e-07,True,CONVERGED,float64,cuda:0
forward,2,270,9.80409331897341e-07,True,CONVERGED,float64,cuda:0
adjoint,0,277,9.781725548762255e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.956888697611682e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,9.448135070328042e-07,True,CONVERGED,float64,cuda:0
forward,0,271,9.353262079605203e-07,True,CONVERGED,float64,cuda:0
forward,1,276,9.600016923962447e-07,True,CONVERGED,float64,cuda:0
forward,2,267,9.825049531355994e-07,True,CONVERGED,float64,cuda:0
adjoint,0,277,9.505811876942379e-07,True,CONVERGED,float64,cuda:0
adjoint,1,284,9.426590331482494e-07,True,CONVERGED,float64,cuda:0
adjoint,2,282,8.681003432011872e-07,True,CONVERGED,float64,cuda:0
forward,0,268,9.316111445313428e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.348336020329397e-07,True,CONVERGED,float64,cuda:0
