iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
0,0.7078165659453859,0.7040665665414323,0.717857933544868,0.0,0.1874999701976776,0.24999994039535522,0.0,5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45505247457986653,0.45505247457986653,0.0,0.4550524652004242,True,294,9.880164372320056e-07,True,True,2.7161297999846283
1,0.7042937446612448,0.7005446773222465,0.7141023775781973,0.0010745254112407565,0.18739964067935944,0.25,0.0,0.0,0.007489417213946581,0.006735967937856913,0.004343689884990454,0.02755294367671013,0.010017987340688705,0.0,3.9347520214505494e-05,0.00043078462476842105,0.02755294367671013,0.6218066280214039,0.6218066280214039,0.0137703288346529,0.6216532588005066,True,303,9.924280614038361e-07,True,True,2.22802270000102
2,0.6990258717079093,0.6952833497653161,0.7087674158296186,0.0023966440930962563,0.18700626492500305,0.24999995529651642,0.0,4.470348358154297e-08,0.005058803595602512,0.014500432647764683,-0.0009238180355168879,0.04826907441020012,0.02221996895968914,0.0072850720025599,0.00012548681115731597,0.0007651434279978275,0.04826907441020012,0.8222417523808289,0.8222417523808289,0.03478498384356499,0.8215007185935974,True,305,9.880912790839928e-07,True,True,2.2976550000021234
3,0.6914893587687024,0.6877634010802925,0.7011464375346907,0.004078265745192766,0.18609397113323212,0.24999995529651642,0.0,4.470348358154297e-08,0.002760739531368017,0.023726703599095345,-0.007071829400956631,0.07350620627403259,0.03749678283929825,0.015834810212254524,0.00025714782532304525,0.0012007567565888166,0.07350620627403259,1.0171499234681778,0.999999064475132,0.06213357299566269,1.0152355432510376,True,304,9.891645730655651e-07,True,True,2.386628299980657
4,0.6813013849849078,0.6776103818699915,0.6905202502825804,0.0062636444345116615,0.18423697352409363,0.2499999701976776,0.0,2.9802322387695312e-08,0.0007467354880645871,0.03505164384841919,-0.013861923478543758,0.10535117983818054,0.05712278559803963,0.02515525370836258,0.0004048266273457557,0.0018029960338026285,0.10535117983818054,1.1605529895566853,0.9999992617460748,0.09119662642478943,1.1569303274154663,True,302,9.99884440583353e-07,True,True,2.384197799983667
5,0.6684076365133783,0.664786875706542,0.6773058653793808,0.00916875246912241,0.18057960271835327,0.25,0.046875,0.0,-0.0006609112024307251,0.04964408650994301,-0.021472280845046043,0.14771819114685059,0.08318892121315002,0.03626373037695885,0.0005835781921632588,0.00270031183026731,0.14771819114685059,1.1865727170379885,0.9999992341446368,0.11286918073892593,1.1811285018920898,True,296,9.97833082724506e-07,True,True,2.3596370999875944
6,0.6540488573588926,0.6505632235330093,0.6625565842888699,0.01297304593026638,0.17363303899765015,0.25,0.0830078125,0.0,-0.0010956788901239634,0.06910248100757599,-0.03023149073123932,0.20592541992664337,0.11775809526443481,0.050761133432388306,0.0008201427408494055,0.0040975469164550304,0.20592541992664337,1.0234313408364684,0.9999991143466387,0.11327867209911346,1.017045497894287,True,299,9.97643536155623e-07,True,True,2.33329209999647
7,0.6410158831667024,0.6377716530080754,0.6492373164771353,0.017635531723499298,0.1613297313451767,0.2499999701976776,0.11279296875,2.9802322387695312e-08,0.00020153983496129513,0.09600742906332016,-0.04050656780600548,0.28878509998321533,0.161772221326828,0.07074234634637833,0.0011531291529536247,0.006368543952703476,0.28878509998321533,0.6821781476327745,0.6821781476327745,0.0855691134929657,0.6766782402992249,True,298,9.958434880794568e-07,True,True,2.39427039999282
8,0.632091118651147,0.6292195085125817,0.6400066255569327,0.02251109853386879,0.14245495200157166,0.25,0.13232421875,0.0,0.004510556813329458,0.13500314950942993,-0.05307997763156891,0.41220197081565857,0.21223819255828857,0.10058581829071045,0.0016657672822475433,0.01028663944453001,0.41220197081565857,0.33669398774227816,0.33669398774227816,0.04884180426597595,0.3330395519733429,True,296,9.869220291777624e-07,True,True,2.3991974999953527
9,0.627331896725076,0.6248876745579417,0.6349933155695208,0.026160821318626404,0.12090306729078293,0.25,0.139404296875,0.0,0.014025108888745308,0.19222305715084076,-0.06851927936077118,0.5979827046394348,0.25806382298469543,0.14609093964099884,0.0024819285608828068,0.017133787274360657,0.5979827046394348,0.18153443119721926,0.18153443119721926,0.036833230406045914,0.17767727375030518,True,292,9.98955742534487e-07,True,True,2.364621199987596
10,0.6235894230114996,0.6214933106130689,0.6310679038241814,0.028315363451838493,0.10338985174894333,0.25,0.14453125,0.0,0.0318191796541214,0.2749803364276886,-0.08711438626050949,0.8724489212036133,0.2900174856185913,0.21427130699157715,0.003770418232306838,0.028656357899308205,0.8724489212036133,0.19051011956257285,0.19051011956257285,0.04751965031027794,0.18433138728141785,True,296,9.66617149132792e-07,True,True,2.3445386000094004
11,0.618065256088618,0.6162304426428115,0.6254020053780234,0.03041231632232666,0.09022005647420883,0.2499999701976776,0.164306640625,2.9802322387695312e-08,0.06486722826957703,0.3964606523513794,-0.10812481492757797,1.2815016508102417,0.31189730763435364,0.31951457262039185,0.005863984581083059,0.04718900844454765,1.2815016508102417,0.2692785997696032,0.2692785997696032,0.07527872920036316,0.25810301303863525,True,297,9.957023920084134e-07,True,True,2.3687487000133842
12,0.6084511335029363,0.6068686934470295,0.6156955398355202,0.03356776386499405,0.07744361460208893,0.2499999850988388,0.1689453125,1.4901161193847656e-08,0.12341279536485672,0.5746279954910278,-0.13099904358386993,1.873864769935608,0.331747442483902,0.4850281774997711,0.009270796552300453,0.07191552966833115,1.873864769935608,0.42245756643312893,0.42245756643312893,0.11927717924118042,0.4038369059562683,True,298,9.866204321630168e-07,True,True,2.367241500003729
13,0.5938892420311487,0.5926066580642974,0.6011610848503303,0.03849421441555023,0.06220448762178421,0.25,0.202392578125,0.0,0.21196149289608002,0.8055452704429626,-0.15491950511932373,2.5909156799316406,0.35397106409072876,0.7193779945373535,0.01403032150119543,0.09113339334726334,2.5909156799316406,0.42682845142056935,0.42682845142056935,0.11759330332279205,0.40748170018196106,True,293,9.980498795308559e-07,True,True,2.399765300011495
