iteration,beta,alpha,binarization_weight,total_objective,thermal_smooth,exact_peak,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,best_exact_peak,maximum_cg_iterations,maximum_explicit_relative_residual,wall_seconds
32,1.0,50.0,0.0,0.40730567069130064,0.40728389362582984,0.49790905403435803,0.021777065470814705,0.1546940803527832,0.25,0.0029296875,0.011507808230817318,0.49790905403435803,301,9.92424062230372e-07,1.6987709999957588
33,1.0,50.0,0.0,0.398692203555764,0.3986699396656317,0.48910765359486613,0.022263890132308006,0.15275174379348755,0.25,0.02392578125,0.011532765813171864,0.48910765359486613,301,9.908410342575445e-07,1.7067218000011053
34,1.0,50.0,0.0,0.39002440009223655,0.3900016823071463,0.48026013881877955,0.022717785090208054,0.1507381945848465,0.2499999701976776,0.08984375,0.011525318957865238,0.48026013881877955,300,9.931607765961302e-07,1.6980534000031184
35,1.0,50.0,0.0,0.3813359358664814,0.38131279818715785,0.4713558198387888,0.02313767932355404,0.14865657687187195,0.25,0.13623046875,0.011479766108095646,0.4713558198387888,300,9.84856257951804e-07,1.6900219000090146
36,1.0,50.0,0.0,0.3726674396071354,0.3726439117297301,0.46242640821019954,0.023527877405285835,0.14651155471801758,0.2499999701976776,0.181396484375,0.011391797102987766,0.46242640821019954,299,9.890603209531283e-07,1.6953846999967936
37,1.0,50.0,0.0,0.36406402311180974,0.3640401293848201,0.45351978348231964,0.023893726989626884,0.14430952072143555,0.25,0.2314453125,0.011259417049586773,0.45351978348231964,299,9.73430978431227e-07,1.6934210000035819
38,1.0,50.0,0.0,0.35557314523247086,0.35554890329142114,0.4446888954262252,0.024241941049695015,0.14205828309059143,0.25,0.26708984375,0.011083376593887806,0.4446888954262252,298,9.65705524559126e-07,1.7009148999932222
39,1.0,50.0,0.0,0.3472412300877171,0.34721665959841486,0.4359878159639586,0.024570489302277565,0.13976678252220154,0.2499999850988388,0.2841796875,0.010867026634514332,0.4359878159639586,298,9.649574708283004e-07,1.698358299996471
40,1.0,50.0,0.0,0.33911125423123395,0.33908637037423706,0.4274685898872554,0.024883856996893883,0.13744491338729858,0.2499999850988388,0.291015625,0.01061578281223774,0.4274685898872554,298,9.742891572276252e-07,1.6967798999976367
41,1.0,50.0,0.0,0.3312207979693698,0.33119561521929375,0.41917852608896033,0.025182750076055527,0.13510307669639587,0.25,0.294189453125,0.010336430743336678,0.41917852608896033,298,9.809048072601524e-07,1.724971400006325
42,1.0,50.0,0.0,0.3236009617099242,0.32357549430669114,0.4111583752020707,0.0254674032330513,0.1327519714832306,0.2499999701976776,0.297119140625,0.010036327876150608,0.4111583752020707,298,9.83144946971107e-07,1.7268042000068817
43,1.0,50.0,0.0,0.3162752632924495,0.31624952355559444,0.40344051371447753,0.02573973685503006,0.13040223717689514,0.25,0.2998046875,0.009722711518406868,0.40344051371447753,298,9.806978723730794e-07,1.6972587000054773
44,1.0,50.0,0.0,0.3092603339665449,0.3092343314514375,0.39604912931265085,0.026002515107393265,0.12806424498558044,0.2499999701976776,0.302490234375,0.009402291849255562,0.39604912931265085,298,9.746466890452271e-07,1.7266645000054268
45,1.0,50.0,0.0,0.3025656457503649,0.30253939088409265,0.3889995669085062,0.026254866272211075,0.1257476955652237,0.2499999850988388,0.302734375,0.009080818854272366,0.3889995669085062,298,9.711328559926813e-07,1.7467352000094252
46,1.0,50.0,0.0,0.2961948729022541,0.2961683748788335,0.3822995149016301,0.02649802342057228,0.12346163392066956,0.2500000298023224,0.3037109375,0.008763035759329796,0.3822995149016301,298,9.607051231510745e-07,1.7410734000004595
47,1.0,50.0,0.0,0.29014665107413595,0.29011991766265993,0.37594979546404556,0.026733411476016045,0.12121400982141495,0.2499999850988388,0.303955078125,0.008452661335468292,0.37594979546404556,298,9.855777218740644e-07,1.7175681000080658
48,1.0,50.0,0.0,0.284414986336647,0.2843880257923589,0.3699449149878298,0.026960544288158417,0.1190117597579956,0.25,0.3046875,0.008152457885444164,0.3699449149878298,298,9.731950572050047e-07,1.723065799989854
49,1.0,50.0,0.0,0.27899076852727483,0.27896358730237736,0.36427484982748276,0.027181224897503853,0.11686067283153534,0.25,0.304443359375,0.007864369079470634,0.36427484982748276,298,9.812414507183128e-07,1.713797300006263
50,1.0,50.0,0.0,0.2738623663494125,0.27383496733473095,0.3589259318737316,0.027399014681577682,0.11476534605026245,0.2499999850988388,0.30419921875,0.00758966663852334,0.3589259318737316,298,9.893123158549486e-07,1.7160724000132177
51,1.0,50.0,0.0,0.2690161032169634,0.268988489938485,0.35388163447102944,0.027613278478384018,0.1127292588353157,0.2499999850988388,0.3037109375,0.0073290616273880005,0.35388163447102944,298,9.969686772655683e-07,1.6944221000012476
52,1.0,50.0,0.0,0.2644372370491249,0.26440941213131675,0.34912384215133907,0.027824917808175087,0.1107548177242279,0.25,0.303466796875,0.007082849275320768,0.34912384215133907,298,9.87044136845468e-07,1.6949001000029966
53,1.0,50.0,0.0,0.2601104513184486,0.2600824180023132,0.3446335884204273,0.028033316135406494,0.10884346812963486,0.2499999701976776,0.302978515625,0.0068509564734995365,0.3446335884204273,298,9.72074558850659e-07,1.6956625000020722
54,1.0,50.0,0.0,0.2560199527214298,0.25599171196436676,0.34039137359745786,0.028240757063031197,0.10699576139450073,0.2499999850988388,0.3017578125,0.006633078679442406,0.34039137359745786,298,9.948264510029114e-07,1.6985912999953143
55,1.0,50.0,0.0,0.25215013451005514,0.2521216846598982,0.33637801337373036,0.028449850156903267,0.10521149635314941,0.25,0.302734375,0.006428679917007685,0.33637801337373036,298,9.884419168929478e-07,1.6929346999968402
56,1.0,50.0,0.0,0.24848586080135118,0.2484572007982553,0.33259784335873555,0.02866000309586525,0.10348983854055405,0.2499999850988388,0.3017578125,0.006237117573618889,0.33259784335873555,298,9.99329381024609e-07,1.6983291000069585
57,1.0,50.0,0.0,0.24501242300863557,0.24498355342257017,0.3290421916630163,0.028869586065411568,0.10182943940162659,0.25,0.300537109375,0.0060576340183615685,0.3290421916630163,298,9.945502337148261e-07,1.7287748999951873
58,1.0,50.0,0.0,0.24171586024618916,0.24168677848807743,0.3256615340512021,0.029081758111715317,0.10022851824760437,0.25,0.299560546875,0.005889406893402338,0.3256615340512021,299,9.720342746263518e-07,1.7002134999929694
59,1.0,50.0,0.0,0.2385830104998374,0.2385537163759643,0.32244076029470653,0.029294123873114586,0.09868501126766205,0.25,0.29931640625,0.005731609184294939,0.32244076029470653,299,9.945225387245505e-07,1.7053850000083912
60,1.0,50.0,0.0,0.23560161204474483,0.23557210656466399,0.3193660967026538,0.029505480080842972,0.09719658643007278,0.2499999850988388,0.29931640625,0.005583400372415781,0.3193660967026538,299,9.752728298772312e-07,1.7047593999886885
61,1.0,50.0,0.0,0.23276019373229564,0.23273047792977514,0.31642499187910184,0.029715802520513535,0.095760777592659,0.2499999850988388,0.298828125,0.005443984176963568,0.31642499187910184,300,9.776606857612842e-07,1.7386777000065194
62,1.0,50.0,0.0,0.23004824357868214,0.23001831820809324,0.31360625251052415,0.02992537058889866,0.09437503665685654,0.2499999850988388,0.296875,0.005312615539878607,0.31360625251052415,300,9.932843887442783e-07,1.7166014999966137
63,1.0,50.0,0.0,0.22745609448642393,0.22742595968001444,0.31089988727878504,0.030134806409478188,0.09303679317235947,0.24999994039535522,0.2958984375,0.005188598297536373,0.31089988727878504,300,9.927523277183697e-07,1.7235297999868635
64,1.0,50.0,0.0,0.2249747723540931,0.2249444287451624,0.30829690496498724,0.030343608930706978,0.09174344688653946,0.2499999701976776,0.2958984375,0.005071299150586128,0.30829690496498724,300,9.940928709237427e-07,1.7363968999998178
65,1.0,50.0,0.0,0.22259623497461503,0.22256568483745282,0.30578951564592477,0.030550137162208557,0.09049248695373535,0.2499999850988388,0.294921875,0.00496014766395092,0.30578951564592477,300,9.991784519524032e-07,1.727063199999975
66,1.0,50.0,0.0,0.22031305792605868,0.22028230172073832,0.30337074214971094,0.030756205320358276,0.08928146213293076,0.25,0.295166015625,0.004854632541537285,0.30337074214971094,300,9.745030421796188e-07,1.7213745000044582
67,1.0,50.0,0.0,0.21811858244599364,0.21808762112246416,0.3010345373270157,0.030961323529481888,0.08810801804065704,0.25,0.294677734375,0.00475431140512228,0.3010345373270157,300,9.742484833805308e-07,1.718802000003052
68,1.0,50.0,0.0,0.21600660685054457,0.21597544220625853,0.29877540706782063,0.03116464428603649,0.08696989715099335,0.25,0.29345703125,0.004658765625208616,0.29877540706782063,300,9.95259762703487e-07,1.7198405999952229
69,1.0,50.0,0.0,0.2139716067858846,0.2139402394280643,0.2965886028310939,0.031367357820272446,0.08586497604846954,0.2499999850988388,0.29248046875,0.0045676263980567455,0.2965886028310939,301,9.78746298219431e-07,1.7357881000061752
70,1.0,50.0,0.0,0.21200849611082107,0.21197692771398455,0.29446984505003576,0.03156839683651924,0.08479124307632446,0.25,0.2919921875,0.004480565898120403,0.29446984505003576,301,9.98810314225429e-07,1.7140821999928448
71,1.0,50.0,0.0,0.2101126923434343,0.21008092475905082,0.2924153433950249,0.0317675843834877,0.08374685049057007,0.25,0.2919921875,0.00439726747572422,0.2924153433950249,301,9.907134171933871e-07,1.71679769999173
72,1.0,50.0,0.0,0.20828009030066832,0.20824812576018675,0.2904217594586922,0.03196454048156738,0.08273005485534668,0.25,0.291015625,0.004317450802773237,0.2904217594586922,301,9.88073411973336e-07,1.71738830000686
73,1.0,50.0,0.0,0.20650680975852778,0.2064746512310045,0.2884859157887492,0.03215852752327919,0.08173923194408417,0.25,0.290771484375,0.004240838810801506,0.2884859157887492,302,9.897967483884731e-07,1.7359080999885919
74,1.0,50.0,0.0,0.20478949637931454,0.20475714627873767,0.28660510359316355,0.032350100576877594,0.08077292889356613,0.25,0.28759765625,0.00416718702763319,0.28660510359316355,302,9.708642340912188e-07,1.7120322000118904
75,1.0,50.0,0.0,0.20312498991309058,0.2030924497817303,0.28477672588298675,0.032540131360292435,0.07982977479696274,0.2499999701976776,0.28466796875,0.004096254240721464,0.28477672588298675,302,9.89643375669867e-07,1.7055927999899723
76,1.0,50.0,0.0,0.20151044204536947,0.20147771469209466,0.28299841034993617,0.032727353274822235,0.0789085328578949,0.2499999850988388,0.2841796875,0.004027822520583868,0.28299841034993617,302,9.853423204269013e-07,1.7034187999961432
77,1.0,50.0,0.0,0.19994331191541517,0.19991039893092477,0.28126801631860876,0.03291298449039459,0.07800808548927307,0.2499999701976776,0.283447265625,0.003961673937737942,0.28126801631860876,302,9.699876205943501e-07,1.7066829000104917
78,1.0,50.0,0.0,0.19842123150105148,0.19838813501248628,0.2795834833869416,0.03309648856520653,0.07712741196155548,0.2499999850988388,0.282470703125,0.0038976247888058424,0.2795834833869416,302,9.806371272505795e-07,1.712929899993469
79,1.0,50.0,0.0,0.19694215658939102,0.19690887931621293,0.2779430076839011,0.033277273178100586,0.0762655958533287,0.2499999701976776,0.281494140625,0.0038354957941919565,0.2779430076839011,303,9.97181964009609e-07,1.7125062999984948
80,1.0,50.0,0.0,0.195504048297557,0.19547059308961307,0.27634470172949804,0.03345520794391632,0.07542181015014648,0.25,0.28125,0.003775118850171566,0.27634470172949804,303,9.958623240074346e-07,1.7198140999971656
81,1.0,50.0,0.0,0.1941052751303272,0.19407164472198055,0.2747870388120376,0.033630408346652985,0.07459531724452972,0.25,0.28076171875,0.0037163482047617435,0.2747870388120376,303,9.945985115273815e-07,1.7394092000031378
82,1.0,50.0,0.0,0.19274417521735068,0.19271037224983212,0.273268385900947,0.03380296751856804,0.0737854465842247,0.25,0.28076171875,0.0036590476520359516,0.273268385900947,304,9.96871911267593e-07,1.755585599996266
83,1.0,50.0,0.0,0.19141932212537677,0.19138534955656678,0.27178730980369525,0.033972568809986115,0.07299160957336426,0.25,0.280517578125,0.003603101009503007,0.27178730980369525,304,9.810597962539007e-07,1.7247394000005443
84,1.0,50.0,0.0,0.19012939896248676,0.1900952599588821,0.27034244662015855,0.0341390036046505,0.07221329212188721,0.2499999850988388,0.280517578125,0.003548404900357127,0.27034244662015855,304,9.930084590889386e-07,1.7303447999875061
85,1.0,50.0,0.0,0.18887313963596972,0.18883883660783324,0.26893244041717934,0.034303028136491776,0.07144999504089355,0.2499999701976776,0.2802734375,0.0034948657266795635,0.26893244041717934,305,9.885530522612632e-07,1.7348090000014054
86,1.0,50.0,0.0,0.1876493763170913,0.18761491239739211,0.2675560198299882,0.03446391969919205,0.07070131599903107,0.25,0.28076171875,0.0034424103796482086,0.2675560198299882,305,9.989793081390995e-07,1.8023887000017567
87,1.0,50.0,0.0,0.18645715763106108,0.18642253626196742,0.26621211390702837,0.03462136909365654,0.0699668675661087,0.2499999850988388,0.2802734375,0.003390975994989276,0.26621211390702837,305,9.96911481065935e-07,1.7549703999975463
88,1.0,50.0,0.0,0.18529541907319103,0.18526064395391617,0.2648995210661959,0.03477511927485466,0.06924629956483841,0.2499999850988388,0.279052734375,0.003340506460517645,0.2648995210661959,305,9.992747104609529e-07,1.7335060000041267
89,1.0,50.0,0.0,0.18416329615941782,0.18412837075820704,0.2636172372799923,0.03492540121078491,0.0685393214225769,0.2499999850988388,0.27783203125,0.003290961030870676,0.2636172372799923,305,9.825999938497259e-07,1.7490953999949852
90,1.0,50.0,0.0,0.1830598793406417,0.18302480682399172,0.2623642159839985,0.03507251664996147,0.06784563511610031,0.25,0.275146484375,0.0032423054799437523,0.2623642159839985,305,9.882094586917385e-07,1.7243805000034627
91,1.0,50.0,0.0,0.18198440043861971,0.1819491840289067,0.2611395503711833,0.03521640971302986,0.06716499477624893,0.2499999850988388,0.273681640625,0.0031945165246725082,0.2611395503711833,305,9.957433317635244e-07,1.7249599000060698
92,1.0,50.0,0.0,0.18093598749957793,0.18090063056073896,0.25994223436108704,0.03535693883895874,0.06649714708328247,0.25,0.2734375,0.003147576469928026,0.25994223436108704,305,9.739056674013592e-07,1.7303041999984998
93,1.0,50.0,0.0,0.17991394336706829,0.1798784488905115,0.25877144594591733,0.035494476556777954,0.06584189832210541,0.25,0.272705078125,0.0031014694832265377,0.25877144594591733,305,9.84504653870786e-07,1.7263237000006484
94,1.0,50.0,0.0,0.178917532727305,0.17888190326857956,0.25762633254273964,0.03562945872545242,0.06519901007413864,0.2499999701976776,0.2724609375,0.003056187182664871,0.25762633254273964,305,9.949054059775834e-07,1.732138200008194
95,1.0,50.0,0.0,0.1779460074463417,0.1779102461123397,0.25650603659743504,0.035761334002017975,0.06456828862428665,0.2499999701976776,0.272216796875,0.00301172467879951,0.25650603659743504,305,9.533030370447388e-07,1.7444896000088193
96,1.0,50.0,0.0,0.1769986740628633,0.17696278396047682,0.2554097654535236,0.03589010238647461,0.06394953280687332,0.2499999850988388,0.27197265625,0.002968085464090109,0.2554097654535236,305,9.916293312027913e-07,1.74053689998982
97,1.0,50.0,0.0,0.17607488284893938,0.17603886697702714,0.2543367864965553,0.03601587191224098,0.06334256380796432,0.25,0.27197265625,0.0029252609238028526,0.2543367864965553,305,9.615461670163608e-07,1.7245652999990853
98,1.0,50.0,0.0,0.17517395483490714,0.17513781640839465,0.253286335507632,0.03613842651247978,0.06274719536304474,0.25,0.271484375,0.002883255947381258,0.253286335507632,305,9.668911135288656e-07,1.7377223999937996
99,1.0,50.0,0.0,0.1742952522459174,0.17425899438287268,0.2522577096622658,0.03625786304473877,0.06216323375701904,0.25,0.271728515625,0.002842065878212452,0.2522577096622658,305,9.70915406287027e-07,1.726628200005507
100,1.0,50.0,0.0,0.1734381389895024,0.17340176456212422,0.2512502126434594,0.03637442737817764,0.06159050390124321,0.2499999701976776,0.271240234375,0.0028016918804496527,0.2512502126434594,305,9.750899534058985e-07,1.7408201999933226
101,1.0,50.0,0.0,0.17260194432908954,0.17256545656347932,0.2502631227506614,0.03648776561021805,0.06102881580591202,0.25,0.271240234375,0.0027621302288025618,0.2502631227506614,305,9.913602810466653e-07,1.7408628999983193
102,1.0,50.0,0.0,0.17178613558240075,0.17174953718684455,0.24929587444157983,0.03659839555621147,0.06047799438238144,0.25,0.270751953125,0.0027233767323195934,0.24929587444157983,305,9.997048347495768e-07,1.7421834999986459
103,1.0,50.0,0.0,0.17099003599835755,0.1709533289025557,0.2483477595502164,0.03670709580183029,0.059937845915555954,0.25,0.270263671875,0.0026854288298636675,0.2483477595502164,305,9.930206891127893e-07,1.739416299998993
104,1.0,50.0,0.0,0.17021314608960264,0.17017633328123802,0.24741826601728098,0.036812808364629745,0.059408195316791534,0.2499999701976776,0.2705078125,0.0026482809334993362,0.24741826601728098,305,9.990372651096478e-07,1.7454402000003029
105,1.0,50.0,0.0,0.16945477614933763,0.16941786022866281,0.24650669015836513,0.03691592067480087,0.058888837695121765,0.2499999850988388,0.270263671875,0.002611920703202486,0.24650669015836513,306,9.89485990978128e-07,1.744934899994405
106,1.0,50.0,0.0,0.16871445201911897,0.16867743510582417,0.24561257000445413,0.037016913294792175,0.05837959051132202,0.25,0.2705078125,0.0025763334706425667,0.24561257000445413,306,9.926557084593948e-07,1.7416273999988334
107,1.0,50.0,0.0,0.16799158718535914,0.16795447035605326,0.2447353317164868,0.03711682930588722,0.05788027495145798,0.25,0.27001953125,0.002541519235819578,0.2447353317164868,306,9.956767715241808e-07,1.7410451999894576
108,1.0,50.0,0.0,0.16728565387920719,0.16724843927220684,0.2438744760776302,0.03721460700035095,0.05739068239927292,0.2499999850988388,0.26953125,0.0025074591394513845,0.2438744760776302,306,9.997941247871187e-07,1.7374601000046823
109,1.0,50.0,0.0,0.16659614900001554,0.16655883872010974,0.24302954288440093,0.03731027990579605,0.05691063031554222,0.25,0.26953125,0.00247413432225585,0.24302954288440093,306,9.935959755315735e-07,1.7465133000077913
110,1.0,50.0,0.0,0.1659225403354545,0.16588513550768094,0.2422000456978435,0.037404827773571014,0.05643991753458977,0.25,0.26953125,0.002441535471007228,0.2422000456978435,306,9.560417955133061e-07,1.739471799999592
111,1.0,50.0,0.0,0.16526437342656203,0.16522687580180712,0.24138559047899405,0.0374976247549057,0.055978354066610336,0.25,0.270263671875,0.0024096458218991756,0.24138559047899405,306,9.577254182302496e-07,1.74334820000513
112,1.0,50.0,0.0,0.16462113084081859,0.164583542467992,0.24058572838975403,0.03758837282657623,0.055525749921798706,0.25,0.26953125,0.0023784467484802008,0.24058572838975403,306,9.639904230002792e-07,1.7452565999992657
113,1.0,50.0,0.0,0.1639923813049652,0.16395470452354927,0.23980010566580726,0.03767678141593933,0.05508189648389816,0.2499999850988388,0.269287109375,0.002347922883927822,0.23980010566580726,306,9.995474323502395e-07,1.7416200000006938
114,1.0,50.0,0.0,0.16337768083388127,0.16333991811374343,0.2390283578350855,0.03776272013783455,0.05464661866426468,0.2499999701976776,0.26904296875,0.002318057231605053,0.2390283578350855,306,9.86909771202638e-07,1.734602000011364
115,1.0,50.0,0.0,0.16277655315402956,0.16273870649565073,0.23827008997990104,0.03784665837883949,0.054219700396060944,0.25,0.269287109375,0.0022888281382620335,0.23827008997990104,306,9.81026857141864e-07,1.7405124999932013
116,1.0,50.0,0.0,0.16218863426381475,0.16215070579433566,0.23752503198827812,0.037928469479084015,0.05380097031593323,0.25,0.26953125,0.002260225359350443,0.23752503198827812,306,9.861640192875666e-07,1.7429994999984046
117,1.0,50.0,0.0,0.16161351271716315,0.16157550402728277,0.23679285703502675,0.038008689880371094,0.05339023470878601,0.2499999701976776,0.26953125,0.0022322300355881453,0.23679285703502675,306,9.910380854983594e-07,1.7417342999979155
118,1.0,50.0,0.0,0.16105074258138258,0.1610126556790324,0.23607320260673903,0.0380869023501873,0.05298729985952377,0.25,0.26953125,0.002204829826951027,0.23607320260673903,306,9.95648251376902e-07,1.7421875
119,1.0,50.0,0.0,0.16050004653597347,0.1604618835594701,0.23536587922815325,0.03816297650337219,0.05259197950363159,0.2499999850988388,0.26953125,0.002178009832277894,0.23536587922815325,306,9.999931216008133e-07,1.7451427000050899
120,1.0,50.0,0.0,0.15996098503395875,0.1599227473691102,0.23467051576050957,0.038237664848566055,0.05220409855246544,0.2499999701976776,0.268310546875,0.0021517497953027487,0.23467051576050957,306,9.78138402758222e-07,1.7421221999975387
121,1.0,50.0,0.0,0.1594332003411193,0.15939488890434694,0.2339868185993318,0.0383114367723465,0.05182346701622009,0.25,0.26806640625,0.0021260438952594995,0.2339868185993318,306,9.842927999657138e-07,1.7603626000054646
122,1.0,50.0,0.0,0.15891642534339884,0.15887804185578683,0.2333145885482878,0.03838348761200905,0.051449913531541824,0.2499999850988388,0.267822265625,0.0021008793264627457,0.2333145885482878,306,9.89810266850108e-07,1.7498145999998087
