role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,2,303,9.513454230090506e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.390798547837995e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.856395429329551e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.01634041501261e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.63922723767057e-07,True,CONVERGED,float64,cuda:0
forward,1,303,9.300087683968129e-07,True,CONVERGED,float64,cuda:0
forward,2,303,9.131872430363707e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.385439749063563e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.612428829857358e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,8.760680841108933e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.555412290696733e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.549515876860812e-07,True,CONVERGED,float64,cuda:0
forward,2,302,9.346364302518586e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,9.339670673244248e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.229473590027511e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.773346072899845e-07,True,CONVERGED,float64,cuda:0
forward,0,284,9.143750333045339e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.874687661860445e-07,True,CONVERGED,float64,cuda:0
forward,2,300,9.60176327532022e-07,True,CONVERGED,float64,cuda:0
adjoint,0,282,8.925438608729622e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.908588501446683e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.427896096859651e-07,True,CONVERGED,float64,cuda:0
forward,0,285,9.474992574002047e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.229962372045174e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.182299256958708e-07,True,CONVERGED,float64,cuda:0
adjoint,0,281,9.249947667021666e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.319172337201535e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.157468653390634e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.117766679514651e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.860016775862154e-07,True,CONVERGED,float64,cuda:0
forward,2,293,9.662276910372846e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.246307352128598e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.833078590727055e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.029675674136937e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.245116188655077e-07,True,CONVERGED,float64,cuda:0
forward,1,295,9.212346431754603e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.640491900080982e-07,True,CONVERGED,float64,cuda:0
adjoint,0,275,9.80455077487204e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.534261013752358e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.985600657140822e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.988104758662105e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.634968175050546e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.663800542530782e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,8.696254958156699e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.521455984084571e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.155270803871415e-07,True,CONVERGED,float64,cuda:0
forward,0,290,8.812348044739834e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.700752937325769e-07,True,CONVERGED,float64,cuda:0
forward,2,289,9.815391084174395e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.734489164616167e-07,True,CONVERGED,float64,cuda:0
adjoint,1,291,9.760365774696659e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.306516480008007e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.106956670806225e-07,True,CONVERGED,float64,cuda:0
forward,1,295,9.460278643210436e-07,True,CONVERGED,float64,cuda:0
forward,2,291,9.84253962832131e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.992860877701795e-07,True,CONVERGED,float64,cuda:0
adjoint,1,292,9.452504249188056e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.443611887873448e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.299452422395835e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.22769196152373e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.647848682516245e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.982594992797366e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.194445052139858e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.524753959616933e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.41845559628781e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.149621277385051e-07,True,CONVERGED,float64,cuda:0
forward,2,295,9.869999899612089e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.579116848221397e-07,True,CONVERGED,float64,cuda:0
adjoint,1,293,9.97905737487136e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.529456674392545e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.495266612580376e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.938678043858818e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.600151151205048e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.910938058135478e-07,True,CONVERGED,float64,cuda:0
adjoint,1,295,9.643480162693706e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.451028582237867e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.559260100073155e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.97278314926955e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.524342172841337e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.209357647011407e-07,True,CONVERGED,float64,cuda:0
adjoint,1,296,9.506201261982598e-07,True,CONVERGED,float64,cuda:0
adjoint,2,291,9.951918719818125e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.611528617246837e-07,True,CONVERGED,float64,cuda:0
forward,1,301,9.872739266913433e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.542542650946887e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,8.248731363332396e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,8.928155495137117e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.889863757024328e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.676473675707111e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.142230783984259e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.706785664154286e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,8.731685279482713e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.296923590188884e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.392460074222825e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.729694730897511e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.298625246631022e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.963548154606246e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.1891681035006e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.571287770789024e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.50145077020092e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.754302629658072e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.395594310194139e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.158883081241269e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.634700031520656e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.763831538934498e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.095044846410635e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.735862811137862e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.436299376669321e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.359295245924749e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.175674352238529e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.88822795699407e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,8.998725293807962e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.674001765116291e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.422599225259762e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.481144596408418e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.43600932621199e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.958011758276261e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.335572052936568e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.57988107332837e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.357125334486066e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.501951995883973e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.602583724809833e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.986663887352071e-07,True,CONVERGED,float64,cuda:0
adjoint,2,290,9.38587570324837e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.467230891620352e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.243862265994937e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.416601036146702e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.677683999545302e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.987634435072903e-07,True,CONVERGED,float64,cuda:0
adjoint,2,292,9.524138574203603e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.350258209344061e-07,True,CONVERGED,float64,cuda:0
forward,1,302,9.087774511621168e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.230289856480879e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.678171452345906e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.973646836051907e-07,True,CONVERGED,float64,cuda:0
adjoint,2,293,9.66217041160788e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.244210608191648e-07,True,CONVERGED,float64,cuda:0
forward,1,302,8.893994523677658e-07,True,CONVERGED,float64,cuda:0
forward,2,297,8.956100559049096e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.633966410658549e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.955157892155278e-07,True,CONVERGED,float64,cuda:0
adjoint,2,294,9.627920306965197e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.140074936446829e-07,True,CONVERGED,float64,cuda:0
forward,1,301,9.806073053769736e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.767659406410803e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.582311891168585e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.938425104751429e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.72421165083921e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.091528651559261e-07,True,CONVERGED,float64,cuda:0
forward,1,301,9.550720254915868e-07,True,CONVERGED,float64,cuda:0
forward,2,296,9.375473936004171e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.561547069641546e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.92424062230372e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.429005276392266e-07,True,CONVERGED,float64,cuda:0
forward,0,290,8.993651420369088e-07,True,CONVERGED,float64,cuda:0
forward,1,301,9.255123745589576e-07,True,CONVERGED,float64,cuda:0
forward,2,295,9.625310247072109e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.60859039828264e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.908410342575445e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,8.66184024854618e-07,True,CONVERGED,float64,cuda:0
forward,0,290,8.821856664335856e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.931607765961302e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.876566217198829e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.761091549484264e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.884561875108305e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.092961622707151e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.474711362575669e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.512483638743723e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.633340664789517e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,9.316475424204244e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.84856257951804e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.458716371208952e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.212611852863043e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.890603209531283e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.513525430730832e-07,True,CONVERGED,float64,cuda:0
adjoint,0,290,9.844446944755783e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.799825684209354e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.768689587538557e-07,True,CONVERGED,float64,cuda:0
forward,0,289,8.960915018104781e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.22013938603465e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.498839838081231e-07,True,CONVERGED,float64,cuda:0
adjoint,0,291,9.596634891547715e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.73430978431227e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.769554604870427e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.65705524559126e-07,True,CONVERGED,float64,cuda:0
forward,1,298,9.262740199372575e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.55662423392651e-07,True,CONVERGED,float64,cuda:0
adjoint,0,293,9.575336543906874e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.65240359519757e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.964565766358009e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.328567306570399e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.640889697016187e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.649574708283004e-07,True,CONVERGED,float64,cuda:0
adjoint,0,295,9.60543198406808e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.576873369542626e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.131997584739663e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.085183545609952e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.599565472496786e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.742891572276252e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.907152860479521e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.520905943484549e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.272555846903902e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.985928602451481e-07,True,CONVERGED,float64,cuda:0
forward,1,295,9.80511839055783e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.809048072601524e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.319663098359876e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.483678207635772e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.385576681260167e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.02820381530841e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.188886768891617e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.83144946971107e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.53984478786467e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.465729208772829e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.471065815819657e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.151049033870076e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.141015978464402e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.806978723730794e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.586876612208832e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.468311062069506e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.530598408097023e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.387539481966997e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.155544681256425e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.746466890452271e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.493850487955991e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.491068737422963e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.566910851251123e-07,True,CONVERGED,float64,cuda:0
forward,0,288,9.711328559926813e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.197846767613914e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.671755009354218e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.304730323490242e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.531965181963692e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.582826496216737e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.594799261938277e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.251816737890711e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.607051231510745e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.070041482124045e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.588025042309709e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.58037644873137e-07,True,CONVERGED,float64,cuda:0
forward,0,289,9.855777218740644e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.323979816202775e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.558042354699098e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.837397338071137e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.655879320767596e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.560362854067563e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.328313294721162e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.431016503327987e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.458009416875865e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.642844925151368e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.731950572050047e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.522387941899305e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.536149979501001e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.587296411604512e-07,True,CONVERGED,float64,cuda:0
forward,2,294,9.001535547166479e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.505903919019902e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.812414507183128e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.465234583665605e-07,True,CONVERGED,float64,cuda:0
forward,0,290,9.893123158549486e-07,True,CONVERGED,float64,cuda:0
forward,1,296,9.798530935166521e-07,True,CONVERGED,float64,cuda:0
forward,2,290,9.416545388917354e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.430823886066613e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.893120983800783e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.387465383803552e-07,True,CONVERGED,float64,cuda:0
forward,0,291,9.732289704464902e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.069691520112795e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.318602241109148e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.413069398724112e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.969686772655683e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.288196946299681e-07,True,CONVERGED,float64,cuda:0
forward,0,292,9.837599468582263e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.401847590181816e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.87044136845468e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.446435864252468e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.712022553032803e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.167890644883739e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.118299396622482e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.72074558850659e-07,True,CONVERGED,float64,cuda:0
forward,2,288,9.633183212531424e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.526846092135652e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.77895962769474e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.029075562439049e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.108702057887102e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.948264510029114e-07,True,CONVERGED,float64,cuda:0
forward,2,293,9.8849456715171e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.652487990105368e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.833000660495997e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.87686839395416e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.864763657088632e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.884419168929478e-07,True,CONVERGED,float64,cuda:0
forward,2,297,9.817893337863323e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,8.822381600733381e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.871733569517841e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.719099329785182e-07,True,CONVERGED,float64,cuda:0
forward,0,293,8.933819367960281e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.746496562890048e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.441065222663811e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.035118691004057e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.892204253092231e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.99329381024609e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.42014701292184e-07,True,CONVERGED,float64,cuda:0
forward,1,284,9.945502337148261e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.910299520432704e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.288335260246245e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.889473221659925e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.83962773285864e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.55759588578446e-07,True,CONVERGED,float64,cuda:0
forward,1,289,9.519269547693826e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.303989568437231e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.578876719154546e-07,True,CONVERGED,float64,cuda:0
adjoint,1,298,8.854971701881729e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.720342746263518e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.642215076073607e-07,True,CONVERGED,float64,cuda:0
forward,1,297,9.763841205474396e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.444867267510289e-07,True,CONVERGED,float64,cuda:0
adjoint,0,296,9.90292253539044e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.945225387245505e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.6468436313401e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.71248885533754e-07,True,CONVERGED,float64,cuda:0
forward,1,299,9.717860227332606e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.515420821353937e-07,True,CONVERGED,float64,cuda:0
adjoint,0,297,9.151295226423336e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.752728298772312e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.628081352892949e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.776606857612842e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.287875917741249e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.534652974951119e-07,True,CONVERGED,float64,cuda:0
adjoint,0,297,9.518277208038922e-07,True,CONVERGED,float64,cuda:0
adjoint,1,297,9.454741412278043e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.669450192995902e-07,True,CONVERGED,float64,cuda:0
forward,0,293,9.8357961076182e-07,True,CONVERGED,float64,cuda:0
forward,1,300,9.490035293848399e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.517203784889188e-07,True,CONVERGED,float64,cuda:0
adjoint,0,297,9.932843887442783e-07,True,CONVERGED,float64,cuda:0
