iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.7034533372046153,0.8077417484732047,0.014558710157871246,9.732995922809522e-07,0.7592989187687635
1,0.693776147056512,0.7979711915698169,0.015578977763652802,9.930546386173812e-07,0.7694142796099186
2,0.6831875120361317,0.7872411485605237,0.01654329150915146,9.966486170396655e-07,0.7680302485823631
3,0.67175870486031,0.775599271080059,0.017413290217518806,9.805006914879747e-07,0.7694588508456945
4,0.6595907775683928,0.7631061145119571,0.018130308017134666,9.921498296861437e-07,0.7739783599972725
5,0.6468283525916804,0.7498283991781474,0.018609147518873215,9.992826336653852e-07,0.7768029645085335
6,0.633688940225706,0.7360387387279335,0.01871608942747116,9.854413917724477e-07,0.7684181332588196
7,0.6205092880971481,0.721685397395005,0.018261628225445747,9.859510465224508e-07,0.7750906143337488
8,0.6077785926976761,0.7068615642915521,0.017068257555365562,9.955082073627705e-07,0.8155290968716145
9,0.5960843594197008,0.6917488171935654,0.015171484090387821,9.79494236016011e-07,0.7957428004592657
10,0.585903921604727,0.6793892795695344,0.013031295500695705,9.946463620295322e-07,0.7691220231354237
11,0.5773423151244048,0.6765648451450398,0.011335672810673714,9.993954948682927e-07,0.7853714656084776
12,0.5701012179019811,0.6731018160065837,0.010417507961392403,9.808155105711964e-07,0.7866468094289303
13,0.5637156219967032,0.6691003457754159,0.010102851316332817,9.985581751731071e-07,0.7756746560335159
14,0.5577873581200615,0.6646617126057593,0.010087622329592705,9.334287398411268e-07,0.7594743221998215
15,0.5520620472900427,0.6598783397600418,0.010180022567510605,9.832906108122171e-07,0.7665876504033804
16,0.5464034712423559,0.654828311696761,0.01029549166560173,9.884265222482304e-07,0.8003890290856361
17,0.5407490616358169,0.6496319834958016,0.010402685031294823,9.980886824364427e-07,0.7697276473045349
18,0.5350763674848547,0.6442916724856254,0.010491921566426754,9.972071642503763e-07,0.7625452410429716
19,0.5293832491300335,0.6388398487499072,0.010561727918684483,9.73813526431944e-07,0.7597789019346237
20,0.5236769616096115,0.6333113378923129,0.010613695718348026,9.630488590305246e-07,0.7799980118870735
21,0.5179686360704912,0.6277346647165631,0.010650429874658585,9.888826182514525e-07,0.7758065555244684
22,0.5122701491548834,0.622132969987262,0.010674615390598774,9.66795158505391e-07,0.7632556017488241
23,0.5065928153562222,0.6165250475668745,0.01068870909512043,9.635524197856481e-07,0.748820535838604
24,0.5009464516450224,0.6109257594792699,0.010694650001823902,9.955796927884935e-07,0.7383707910776138
25,0.4953394503071829,0.605346914837613,0.010693883523344994,9.86724871996962e-07,0.7546467836946249
26,0.4897784202395002,0.5997974185411223,0.010687355883419514,9.941944899390463e-07,0.7577321045100689
27,0.48426837523116417,0.5942837630254799,0.010675577446818352,9.924929267291253e-07,0.7786396648734808
28,0.478813072652751,0.5888105589774169,0.010658721439540386,9.979368727229622e-07,0.7547654360532761
29,0.47341497860473447,0.5833806251046372,0.01063675619661808,9.994670990744577e-07,0.7476454451680183
30,0.468075879118463,0.5779956655485239,0.010609499178826809,9.73807674687624e-07,0.7444081660360098
31,0.462796764382801,0.5726561972673119,0.010576761327683926,9.96470135951214e-07,0.7470830045640469
32,0.4575783887538266,0.567362126020276,0.01053838711231947,9.872962624170704e-07,0.7809351161122322
33,0.4524212143046851,0.56211270032779,0.010494359768927097,9.952043054944253e-07,0.7720059063285589
34,0.4473256290836667,0.5569067234123235,0.010444783605635166,9.990913349954204e-07,0.7563083805143833
35,0.4422920454298602,0.5517426411218357,0.01038992777466774,9.887326526171755e-07,0.7671900149434805
36,0.4373211153220566,0.5466187443740803,0.010330206714570522,9.862681579998415e-07,0.7603431884199381
37,0.43241353661483867,0.5416008875030224,0.010266195982694626,9.71144848313019e-07,0.7731191255152225
38,0.42757014968938706,0.5366304763092977,0.010198604315519333,9.806639866490583e-07,0.7685175538063049
39,0.42279200496456215,0.5316949181364746,0.010128306224942207,9.608855043690388e-07,0.7469750512391329
40,0.4180802081442525,0.5267918288237231,0.010056352242827415,9.994700234469032e-07,0.7423478178679943
41,0.41343564292082746,0.5219185282784475,0.009984050877392292,9.777436152679603e-07,0.74525411054492
42,0.40885915814672613,0.5170724233206154,0.009913026355206966,9.537767944808167e-07,0.7546868678182364
43,0.4043509978207557,0.5122507691512388,0.00984534528106451,9.618359036063227e-07,0.7744513265788555
44,0.39991072367612757,0.5074509711098081,0.009783578105270863,9.897020299535546e-07,0.7554939575493336
