candidate_id,category,seed,representation,fidelity,grid_ny,grid_nx,design_hash_64,transferred_design_hash,is_binary,material_fraction,total_variation,worst_peak,average_peak,protected_zone_peak,maximum_normalized_residual,verification_wall_seconds,source_runtime_seconds
uniform_relaxed,uniform,,continuous,reference_128,128,128,6aad812971e26441cd87265209b034397294d65438d0a5fa8ea383d0421dcf1d,432f6abf8a5421bb54f1de37fd51c8d3bfc5626570ba1872abae5a13162ebdd2,False,0.25,0.0,0.7181674331815044,0.7019128424236513,0.6301419332754294,1.156620034339357e-12,0.11793310001667123,1.4000004739500582e-05
single_A_20260828_continuous,single_A,20260828,continuous,reference_128,128,128,1b7d70e81d23a6693de5b8a71fce477651b6d552ace3c34478576aebdd16d1f0,09ca08ab4070f2f24f1156de317eb8b4e278427b66b99cd668defd855103b6ec,False,0.24999999521300992,0.015630028864658092,0.319003689446241,0.24756201676378656,0.16828529419570074,1.3424387734557705e-12,0.11787390000245068,509.8811073997349
single_A_20260829_continuous,single_A,20260829,continuous,reference_128,128,128,6924be1a4fe65c9fb7a05070159766636b0177bfee8248c6fbed578e7e566c51,d1c177e1396b758fbb6699f2a3c2b86ee7fae5e25f37822fd73593e49aa77b2e,False,0.24999999119565997,0.015629069118395567,0.3184679683324788,0.24747508739952254,0.16926555195689427,1.3296910210922632e-12,0.11766559998795856,361.68361150022247
single_A_20260830_continuous,single_A,20260830,continuous,reference_128,128,128,27ea2a1038e1c3d7457f3f4db6a8662fba84255a1c635a25b0f69cb6feb10b91,c0950a8754e1df1584a4d99ae99df5543cf9bdcc482390e549ea0c9db3d65e45,False,0.2499999996624193,0.015628834689288412,0.32227395984212454,0.24919996789967877,0.17061845144729842,1.3234883506538769e-12,0.12052870000479743,354.0953565999662
robust_20260828_continuous,robust,20260828,continuous,reference_128,128,128,72a494de0140e39ae3526cd25ef23ea9398e2366e09e23fac97cbbcf59eb40a2,1045feaf97071e242edc1fee05220c72b83bf3ea84c2b03aee3d717d771cdcd8,False,0.24999999492505218,0.020977212856265536,0.15784619132851802,0.157302455807002,0.14593945774331477,1.8590180692656617e-12,0.11662070000602398,1016.3810855998745
robust_20260829_continuous,robust,20260829,continuous,reference_128,128,128,04635c2aeb1c757497049dd8bcbf402b60d0aae90728b4f838be548327f5eba6,3b1ca79c8dd3ac2dc183a076950f86b340dad3172d11a63b9766fcd63a45e25e,False,0.24999998720566297,0.021236304620487773,0.15869594441431834,0.1581049728380665,0.14726595950865456,1.862334488301302e-12,0.11693799999193288,1036.8936866001313
robust_20260830_continuous,robust,20260830,continuous,reference_128,128,128,29af5788104574a96443337e6d0f1b35a67e89df360518e1e008f37a37973903,32061c6250194b79eb893dfe8e468e9d89e683211b8257a8a3946617a725fefc,False,0.24999999348418606,0.020938255366131607,0.15829579732380022,0.15768152199360708,0.1461820554007136,1.8458302641783492e-12,0.11778590000176337,1023.4208541998523
