candidate_id,case_id,grid_ny,grid_nx,design_hash_64,material_fraction,scenario_A_peak,scenario_B_peak,scenario_C_peak,scenario_A_residual,scenario_B_residual,scenario_C_residual,worst_peak,k_high,wall_seconds
robust_20260829,shift_A_1_right,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.1576320815036557,0.15737556496888783,0.15562258325449235,7.276895141750703e-12,7.587633429414703e-12,7.309671493784678e-12,0.1576320815036557,20.0,0.6102300000056857
robust_20260830,shift_A_1_right,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.15609996189868328,0.15596201520729633,0.15663546358885735,7.424618183708977e-12,7.487745646739402e-12,7.647565073976365e-12,0.15663546358885735,20.0,0.6154343999951379
random_filtered_seed_9101,shift_A_1_up,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.52598581734974,0.5913331056800399,0.48862023716050934,2.241540418140523e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.6078143000049749
random_filtered_seed_9102,shift_A_1_up,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4572044747888231,0.4967316775543087,0.5415047970605279,2.193308188824713e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6098271000082605
random_filtered_seed_9103,shift_A_1_up,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5150815625983984,0.5218829818933081,0.5791671539152953,2.3776376397845947e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.6089346999942791
straight_path,shift_A_1_up,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12838872413971045,0.31694179815032125,0.31694179815031337,8.100261424338593e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6148710999987088
evenly_dispersed_binary,shift_A_1_up,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5466346420273092,0.5833190516349486,0.5849495361189074,2.11822630618754e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6241794000088703
single_A_20260828,shift_A_1_up,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.10860990702292295,0.3173623196911966,0.31459422717943425,5.296744500394294e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6125175000051968
single_A_20260829,shift_A_1_up,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.10864566176141494,0.317343319776924,0.31601846114328797,5.3764611853920705e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6136856000084663
single_A_20260830,shift_A_1_up,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.10866962499910048,0.3162283111856872,0.3211513095413453,5.321414011943488e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.6183298999967519
robust_20260828,shift_A_1_up,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.1600343040810046,0.15596395806562802,0.156506824943584,7.320010644719064e-12,7.525272489260482e-12,7.538390297996635e-12,0.1600343040810046,20.0,0.610713999994914
robust_20260829,shift_A_1_up,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.16140092248133867,0.15737556496888783,0.15562258325449235,7.274174127480418e-12,7.587633429414703e-12,7.309671493784678e-12,0.16140092248133867,20.0,0.6079327000043122
robust_20260830,shift_A_1_up,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.16000309766223555,0.15596201520729633,0.15663546358885735,7.469873894842134e-12,7.487745646739402e-12,7.647565073976365e-12,0.16000309766223555,20.0,0.6066977000009501
random_filtered_seed_9101,shift_A_1_down,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.5190823644074364,0.5913331056800399,0.48862023716050934,2.2238262997319467e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.6107993000041461
random_filtered_seed_9102,shift_A_1_down,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.45458835059847685,0.4967316775543087,0.5415047970605279,2.2389560883125785e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6125281999993604
random_filtered_seed_9103,shift_A_1_down,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5083742436956443,0.5218829818933081,0.5791671539152953,2.382692754550358e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.6197112000081688
straight_path,shift_A_1_down,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12700753357360095,0.31694179815032125,0.31694179815031337,7.985472369502875e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6226488999964204
evenly_dispersed_binary,shift_A_1_down,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5414836361429269,0.5833190516349486,0.5849495361189074,2.0946212790744955e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6241207999992184
single_A_20260828,shift_A_1_down,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.10589305699781024,0.3173623196911966,0.31459422717943425,5.3313635035544504e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6112963999912608
single_A_20260829,shift_A_1_down,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.10591645506423303,0.317343319776924,0.31601846114328797,5.3122157202961915e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6116902999929152
single_A_20260830,shift_A_1_down,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.10593858070983482,0.3162283111856872,0.3211513095413453,5.286101632224791e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.6134946000092896
robust_20260828,shift_A_1_down,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.15235921016013557,0.15596395806562802,0.156506824943584,7.414411931113923e-12,7.525272489260482e-12,7.538390297996635e-12,0.156506824943584,20.0,0.6122611000027973
robust_20260829,shift_A_1_down,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.153618628791513,0.15737556496888783,0.15562258325449235,7.341080329591943e-12,7.587633429414703e-12,7.309671493784678e-12,0.15737556496888783,20.0,0.6113989999867044
robust_20260830,shift_A_1_down,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.15240009886502123,0.15596201520729633,0.15663546358885735,7.412029076729566e-12,7.487745646739402e-12,7.647565073976365e-12,0.15663546358885735,20.0,0.608903400003328
random_filtered_seed_9101,shift_A_2_left,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.52395859292218,0.5913331056800399,0.48862023716050934,2.2626167544380564e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.6092551000037929
random_filtered_seed_9102,shift_A_2_left,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4539456112526507,0.4967316775543087,0.5415047970605279,2.195143443895726e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6146441000018967
random_filtered_seed_9103,shift_A_2_left,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5117301200034517,0.5218829818933081,0.5791671539152953,2.3997096954936165e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.609456100006355
straight_path,shift_A_2_left,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12775344444894526,0.31694179815032125,0.31694179815031337,8.06906208487238e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6161434999958146
evenly_dispersed_binary,shift_A_2_left,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5440757333486532,0.5833190516349486,0.5849495361189074,2.1168937020266736e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6110654000076465
single_A_20260828,shift_A_2_left,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.10740633568768551,0.3173623196911966,0.31459422717943425,5.31805495696164e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6116339000000153
single_A_20260829,shift_A_2_left,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.10817659484120742,0.317343319776924,0.31601846114328797,5.270996467109036e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6102706999954535
single_A_20260830,shift_A_2_left,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.1080392969125465,0.3162283111856872,0.3211513095413453,5.4025061155491145e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.608230600002571
robust_20260828,shift_A_2_left,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.1561410764909993,0.15596395806562802,0.156506824943584,7.446093742230555e-12,7.525272489260482e-12,7.538390297996635e-12,0.156506824943584,20.0,0.6087683999940054
robust_20260829,shift_A_2_left,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.1571865793202044,0.15737556496888783,0.15562258325449235,7.291726046418123e-12,7.587633429414703e-12,7.309671493784678e-12,0.15737556496888783,20.0,0.616352699988056
robust_20260830,shift_A_2_left,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.15626559469672574,0.15596201520729633,0.15663546358885735,7.3702384753047e-12,7.487745646739402e-12,7.647565073976365e-12,0.15663546358885735,20.0,0.6232046000077389
random_filtered_seed_9101,shift_A_2_right,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.5210409109772762,0.5913331056800399,0.48862023716050934,2.2034708732750696e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.6140041000035126
random_filtered_seed_9102,shift_A_2_right,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4578249640203745,0.4967316775543087,0.5415047970605279,2.191462689181445e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6081204000074649
random_filtered_seed_9103,shift_A_2_right,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.511725786018851,0.5218829818933081,0.5791671539152953,2.3541200394496714e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.6072106000065105
straight_path,shift_A_2_right,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12775344444894557,0.31694179815032125,0.31694179815031337,8.057516799308379e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6114571999933105
evenly_dispersed_binary,shift_A_2_right,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5441897112972156,0.5833190516349486,0.5849495361189074,2.1225833893760693e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6066411999927368
single_A_20260828,shift_A_2_right,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.10811896131017192,0.3173623196911966,0.31459422717943425,5.3259920035683166e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6136648999963654
single_A_20260829,shift_A_2_right,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.10811878628476915,0.317343319776924,0.31601846114328797,5.3823856920196135e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6089720000018133
single_A_20260830,shift_A_2_right,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.10820901367239023,0.3162283111856872,0.3211513095413453,5.340437719530927e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.6221375000022817
robust_20260828,shift_A_2_right,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.1561719094862578,0.15596395806562802,0.156506824943584,7.33189833324659e-12,7.525272489260482e-12,7.538390297996635e-12,0.156506824943584,20.0,0.611898300005123
robust_20260829,shift_A_2_right,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.15780243708118472,0.15737556496888783,0.15562258325449235,7.341754078424167e-12,7.587633429414703e-12,7.309671493784678e-12,0.15780243708118472,20.0,0.610198100010166
robust_20260830,shift_A_2_right,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.1560380643819139,0.15596201520729633,0.15663546358885735,7.49672212909746e-12,7.487745646739402e-12,7.647565073976365e-12,0.15663546358885735,20.0,0.611613999994006
random_filtered_seed_9101,shift_A_2_up,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.5294524017225317,0.5913331056800399,0.48862023716050934,2.2864592282176834e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.6397205999965081
random_filtered_seed_9102,shift_A_2_up,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4584658421139466,0.4967316775543087,0.5415047970605279,2.2113585604396856e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6238332999928389
random_filtered_seed_9103,shift_A_2_up,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5184067741647792,0.5218829818933081,0.5791671539152953,2.394171139266468e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.6175117999955546
straight_path,shift_A_2_up,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12907991170156155,0.31694179815032125,0.31694179815031337,8.057700320597446e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6094616000045789
evenly_dispersed_binary,shift_A_2_up,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5492438495573714,0.5833190516349486,0.5849495361189074,2.1225540058483018e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6201260999951046
single_A_20260828,shift_A_2_up,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.11019989422184014,0.3173623196911966,0.31459422717943425,5.38220400221551e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6120630000077654
single_A_20260829,shift_A_2_up,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.11024550039916292,0.317343319776924,0.31601846114328797,5.325213518435006e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6087160999886692
single_A_20260830,shift_A_2_up,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.11026959352499138,0.3162283111856872,0.3211513095413453,5.3271228139839746e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.612558299995726
robust_20260828,shift_A_2_up,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.16399363315040447,0.15596395806562802,0.156506824943584,7.478085593722248e-12,7.525272489260482e-12,7.538390297996635e-12,0.16399363315040447,20.0,0.6190816000016639
robust_20260829,shift_A_2_up,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.16540868524461055,0.15737556496888783,0.15562258325449235,7.281979380716578e-12,7.587633429414703e-12,7.309671493784678e-12,0.16540868524461055,20.0,0.6117623000027379
robust_20260830,shift_A_2_up,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.16392832655976,0.15596201520729633,0.15663546358885735,7.518427252901984e-12,7.487745646739402e-12,7.647565073976365e-12,0.16392832655976,20.0,0.6127609000104712
random_filtered_seed_9101,shift_A_2_down,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.5157684459472154,0.5913331056800399,0.48862023716050934,2.2571966586699143e-11,2.0167822867762384e-11,2.2979324754731748e-11,0.5913331056800399,20.0,0.608623299995088
random_filtered_seed_9102,shift_A_2_down,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4532607858218101,0.4967316775543087,0.5415047970605279,2.1750210442379162e-11,2.300088622884863e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6168057000031695
random_filtered_seed_9103,shift_A_2_down,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5049649433402048,0.5218829818933081,0.5791671539152953,2.3618986469197085e-11,2.385856840531268e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.6172455999912927
straight_path,shift_A_2_down,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12631750222174176,0.31694179815032125,0.31694179815031337,7.962331404736206e-12,7.391204687431802e-12,7.413941205243471e-12,0.31694179815032125,20.0,0.6107807999942452
evenly_dispersed_binary,shift_A_2_down,256,256,b8833787d8d703775992a5d3ac5378d7d0b7e24496917de225ba10962a8c613b,0.25,0.5387892113496443,0.5833190516349486,0.5849495361189074,2.117524668801602e-11,2.170283058083174e-11,2.1756926147835962e-11,0.5849495361189074,20.0,0.6191544000030262
single_A_20260828,shift_A_2_down,256,256,2bcc42fcc0dc8d29413adb4db8ff40a96bbef715d2c382b91b644ba38c9be2d1,0.25048828125,0.10479687716618344,0.3173623196911966,0.31459422717943425,5.3270010726499104e-12,5.0738607997926346e-12,4.961052445930689e-12,0.3173623196911966,20.0,0.6107265000027837
single_A_20260829,shift_A_2_down,256,256,2d0de72cec5f92d16c3a0534c9bd67e6cf0d777b6fb9e573c0104fc44caa8d8a,0.250244140625,0.10481146747416498,0.317343319776924,0.31601846114328797,5.316827542273406e-12,4.967112853757618e-12,4.9419909453731396e-12,0.317343319776924,20.0,0.6117979999980889
single_A_20260830,shift_A_2_down,256,256,5019dafb2f1462cbfcd955a51960603d8c046303897e2835d9a5d8820f5596a5,0.25048828125,0.10482697703086771,0.3162283111856872,0.3211513095413453,5.2374912600386e-12,4.944675823429319e-12,4.9654942265296865e-12,0.3211513095413453,20.0,0.6119472999998834
robust_20260828,shift_A_2_down,256,256,f37d26b6f37ecf0a1e8831d1a8ec583d22c852a33bbeccd99a9c7052e38d0a99,0.2509765625,0.1486515886051248,0.15596395806562802,0.156506824943584,7.359070412934422e-12,7.525272489260482e-12,7.538390297996635e-12,0.156506824943584,20.0,0.6117884000123013
robust_20260829,shift_A_2_down,256,256,934d30af2703bd5357fbccaa7ae73c7f864bf016860b291a62fec01d06459387,0.2509765625,0.1498459108911074,0.15737556496888783,0.15562258325449235,7.296440587926172e-12,7.587633429414703e-12,7.309671493784678e-12,0.15737556496888783,20.0,0.6171803999895928
robust_20260830,shift_A_2_down,256,256,acedf86e13b27f0476e96abd9fdb41e0559eeee92171e6cc653610115510d915,0.251220703125,0.14873001828077081,0.15596201520729633,0.15663546358885735,7.446177224229402e-12,7.487745646739402e-12,7.647565073976365e-12,0.15663546358885735,20.0,0.620367499999702
random_filtered_seed_9101,shift_B_1_left,256,256,2f1356721e17051c58c11cdfd1638307a7251dd5656a9beb2f26bab8ad08c9f2,0.25,0.5225091495369487,0.5937015814183971,0.48862023716050934,2.2229155391873213e-11,2.0432399138842488e-11,2.2979324754731748e-11,0.5937015814183971,20.0,0.612639200000558
random_filtered_seed_9102,shift_B_1_left,256,256,660787503acb6bb82e07527b29282439058c85dc59dbf2feb202033d290e8172,0.25,0.4559064735578981,0.4964404512850838,0.5415047970605279,2.1887773401332406e-11,2.316406596750306e-11,2.2048293027070123e-11,0.5415047970605279,20.0,0.6094944999931613
random_filtered_seed_9103,shift_B_1_left,256,256,248fe4585c1bac0ec2fd67aaff4e8498debf99c87b647a57a9d009e935d776dc,0.25,0.5117722170462393,0.5227223983349996,0.5791671539152953,2.3854948175971906e-11,2.408902073101786e-11,2.409382300637203e-11,0.5791671539152953,20.0,0.612367900001118
straight_path,shift_B_1_left,256,256,57649ac473a6a76edb7273831f2b0574ad161b66d511727e536db316df5c6ce4,0.25,0.12769793624923825,0.3230678557488895,0.31694179815031337,8.060270556133302e-12,7.275266761902008e-12,7.413941205243471e-12,0.3230678557488895,20.0,0.6152454999973997
