role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,1,272,9.609909503740732e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.285277556950765e-07,True,CONVERGED,float64,cuda:0
adjoint,0,277,8.883246469799887e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.456500496309782e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.277140354481288e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.247884105168609e-07,True,CONVERGED,float64,cuda:0
forward,1,271,9.988092323481376e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.978560905875446e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.576151391211074e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.192373933264278e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.180336409238954e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.44177766775849e-07,True,CONVERGED,float64,cuda:0
forward,1,271,9.444630579271308e-07,True,CONVERGED,float64,cuda:0
forward,2,279,8.953868234492204e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.696399308367826e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,8.834040446790208e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.577320927975475e-07,True,CONVERGED,float64,cuda:0
forward,0,273,8.59864844634456e-07,True,CONVERGED,float64,cuda:0
forward,1,270,9.439964450227245e-07,True,CONVERGED,float64,cuda:0
forward,2,279,8.825989989129315e-07,True,CONVERGED,float64,cuda:0
adjoint,0,275,9.277608360977471e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,8.722896612381761e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.48874471332309e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.193280255028188e-07,True,CONVERGED,float64,cuda:0
forward,1,270,8.741030828350998e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.042226026388154e-07,True,CONVERGED,float64,cuda:0
adjoint,0,276,8.398566094125615e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.822581795734844e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.40414798280585e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.889982542980059e-07,True,CONVERGED,float64,cuda:0
forward,1,270,8.851450478129e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.414102657679694e-07,True,CONVERGED,float64,cuda:0
