iteration,total_objective,thermal_smooth,exact_continuous_tmax,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,projection_absolute_error,material_logit_mean,material_logit_std,material_logit_minimum,material_logit_maximum,material_std,hidden_state_rms,delta_state_rms,maximum_absolute_delta,maximum_absolute_state,gradient_norm_before_clipping,gradient_norm_after_clipping,conv3x3_weight_gradient_norm,conv1x1_weight_gradient_norm,all_parameter_gradients_finite,maximum_cg_iterations,maximum_explicit_relative_residual,all_cg_converged,finite,wall_seconds
10,0.623045134481038,0.6208490703925444,0.6305730838035011,0.027763638645410538,0.10841502249240875,0.2500000298023224,0.142578125,2.9802322387695312e-08,0.11126703768968582,0.24561046063899994,0.005522737745195627,0.8596979379653931,0.28122052550315857,0.21631400287151337,0.003789036301895976,0.0284950640052557,0.8596979379653931,0.1870348658451127,0.1870348658451127,0.04529624804854393,0.1811654269695282,True,288,9.547203846720937e-07,True,True,1.9002944999956526
11,0.6178147230056398,0.6159132868630164,0.625166736577373,0.029779069125652313,0.09358285367488861,0.25,0.16259765625,0.0,0.18660253286361694,0.3591075837612152,0.030607277527451515,1.2845487594604492,0.3064590394496918,0.3261529505252838,0.005980517249554396,0.04743474721908569,1.2845487594604492,0.24113561404288142,0.24113561404288142,0.06680042296648026,0.23108334839344025,True,296,9.985067553181997e-07,True,True,1.9083422999829054
12,0.6089431601888277,0.6072995029925146,0.6161952303468432,0.032650042325258255,0.08055035769939423,0.2499999701976776,0.1689453125,2.9802322387695312e-08,0.3031722903251648,0.5218280553817749,0.07282906025648117,1.8842107057571411,0.32703155279159546,0.4979984164237976,0.009518880397081375,0.07174772769212723,1.8842107057571411,0.39433126491754683,0.39433126491754683,0.1118573546409607,0.37672823667526245,True,298,9.720721821133602e-07,True,True,1.9495762000151444
13,0.5949861828078581,0.593632132819767,0.6022184530727998,0.03719354420900345,0.06584282219409943,0.25,0.198486328125,0.0,0.47587037086486816,0.7224161028862,0.1469077616930008,2.5974173545837402,0.3487938940525055,0.7422744631767273,0.014493126422166824,0.0905384048819542,2.5974173545837402,0.4314019851963963,0.4314019851963963,0.1258077174425125,0.4112948775291443,True,293,9.989402119462416e-07,True,True,1.9290613000048324
14,0.5812561202487707,0.5802906086808801,0.5886693538153155,0.04326305538415909,0.04611242562532425,0.25,0.224609375,0.0,0.7193577885627747,0.9101351499557495,0.2835693359375,3.2692999839782715,0.37601539492607117,1.037412166595459,0.020270559936761856,0.09788390249013901,3.2692999839782715,0.35041414531513737,0.35041414531513737,0.09426435083150864,0.3363959789276123,True,290,9.609909503740732e-07,True,True,1.9062210000120103
15,0.5687358191030031,0.5681474547663635,0.5763877899490262,0.04733886197209358,0.027051273733377457,0.25,0.232177734375,0.0,1.040959358215332,1.040120244026184,0.5106871128082275,3.817472457885742,0.4005604684352875,1.3590281009674072,0.026616161689162254,0.09961950033903122,3.817472457885742,0.30760609945852857,0.30760609945852857,0.07581816613674164,0.2524009346961975,True,289,9.988092323481376e-07,True,True,1.9467815000098199
16,0.5623498280033582,0.5619632894046718,0.5701473253218626,0.048600006848573685,0.01689692959189415,0.2499999850988388,0.253173828125,1.4901161193847656e-08,1.3762319087982178,1.117159366607666,0.7715200781822205,4.235273361206055,0.41304123401641846,1.6729403734207153,0.03318307176232338,0.09993678331375122,4.235273361206055,0.22907291926538853,0.22907291926538853,0.03519861027598381,0.08490468561649323,True,289,9.696399308367826e-07,True,True,1.8988283000071533
17,0.5603623813701604,0.5600556951736841,0.5682317730359866,0.04887207970023155,0.012890705838799477,0.2499999850988388,0.255859375,1.4901161193847656e-08,1.640229344367981,1.172204852104187,0.9741290807723999,4.537266731262207,0.41786277294158936,1.93219792842865,0.038755275309085846,0.09998855739831924,4.537266731262207,0.1729174024560127,0.1729174024560127,0.028086405247449875,0.04161938652396202,True,289,9.48874471332309e-07,True,True,1.9669475000118837
18,0.5592804887870255,0.5590187671573761,0.5672002228987568,0.04894113168120384,0.010639024898409843,0.25,0.255859375,0.0,1.7362279891967773,1.2678922414779663,0.9798858761787415,4.755746841430664,0.4205484390258789,2.085136890411377,0.04165416210889816,0.09999760240316391,4.755746841430664,0.12780770636952776,0.12780770636952776,0.024780837818980217,0.03177264332771301,True,289,9.822581795734844e-07,True,True,1.906095300015295
19,0.5583253614075102,0.5581018404766537,0.5662988039225952,0.048959676176309586,0.008728062734007835,0.2499999701976776,0.255859375,2.9802322387695312e-08,1.5033066272735596,1.519937515258789,0.5282468795776367,4.918451309204102,0.4228143095970154,2.0955827236175537,0.04005146026611328,0.09999942034482956,4.918451309204102,0.10622063968707288,0.10622063968707288,0.020202452316880226,0.02558257430791855,True,289,9.889982542980059e-07,True,True,1.909561299980851
20,0.5573797696294193,0.5571905808100407,0.5654178093619661,0.04901260882616043,0.0070088105276227,0.25,0.255859375,0.0,0.6357432007789612,2.1389858722686768,-0.8124461770057678,5.0434112548828125,0.4248425364494324,2.187736988067627,0.04166977107524872,0.09999983757734299,5.0434112548828125,0.07975944833725719,0.07975944833725719,0.015804925933480263,0.019042205065488815,True,289,9.873188877784098e-07,True,True,1.9037685000221245
21,0.556601604696887,0.5564322979865246,0.564684931837862,0.049249693751335144,0.006002850830554962,0.25,0.25439453125,0.0,-0.1255214661359787,2.629211664199829,-1.8366661071777344,5.141851425170898,0.42602479457855225,2.5839993953704834,0.051804278045892715,0.09999995678663254,5.144679069519043,0.02486516712324272,0.02486516712324272,0.018492210656404495,0.015504264272749424,True,288,9.926612372931364e-07,True,True,1.9053669999993872
22,0.5559890075509473,0.5558197769091501,0.5640691981386335,0.04952723905444145,0.005985170137137175,0.2499999850988388,0.253173828125,1.4901161193847656e-08,-0.6080814003944397,2.919922113418579,-2.434612274169922,5.2215471267700195,0.42604556679725647,2.942194938659668,0.05859525129199028,0.09999998658895493,5.233055591583252,0.04850581347194569,0.04850581347194569,0.03101443685591221,0.02690797485411167,True,287,9.953115250191523e-07,True,True,1.907568700000411
23,0.5501828814075516,0.5499925101679938,0.5582480962397062,0.04997515305876732,0.007019804324954748,0.25,0.25390625,0.0,-0.9384772777557373,3.0985753536224365,-2.821723461151123,5.285927772521973,0.4248296022415161,3.206770658493042,0.06279272586107254,0.09999999403953552,5.304807186126709,0.473149734891188,0.473149734891188,0.1598302721977234,0.15164408087730408,True,285,9.977649479947335e-07,True,True,1.8929053000174463
24,0.5513290767025542,0.5511825635869395,0.5593860777383439,0.04938799887895584,0.00485625583678484,0.25,0.244384765625,0.0,-1.248631238937378,3.2265913486480713,-3.1365678310394287,5.331220626831055,0.4273683428764343,3.4386096000671387,0.06625643372535706,0.09999999403953552,5.358349323272705,0.17369298900129,0.17369298900129,0.1292106807231903,0.08089751750230789,True,289,9.515101580148593e-07,True,True,1.9031667000090238
25,0.5507701174928661,0.550624722593915,0.5588683573941313,0.04929209500551224,0.004805140197277069,0.25,0.244384765625,0.0,-1.4590978622436523,3.3212380409240723,-3.3626067638397217,5.366431713104248,0.4274281859397888,3.6132524013519287,0.06867333501577377,0.10000000149011612,5.3985276222229,0.14633127160427606,0.14633127160427606,0.10518549382686615,0.06464031338691711,True,289,9.59614181024995e-07,True,True,1.8949269999866374
26,0.5490516433583981,0.5489088054689055,0.5572077765575085,0.04913029819726944,0.0046853795647621155,0.25,0.243896484375,0.0,-1.6575348377227783,3.3823883533477783,-3.556776285171509,5.392237663269043,0.4275682866573334,3.7578744888305664,0.07052165269851685,0.10000000149011612,5.427402496337891,0.12755393481750843,0.12755393481750843,0.09089916944503784,0.05581936985254288,True,287,9.97532992330708e-07,True,True,1.8972942999971565
27,0.5488292289714044,0.5486903864669328,0.5570145096201248,0.049087464809417725,0.004487751983106136,0.2499999701976776,0.244384765625,2.9802322387695312e-08,-1.8183209896087646,3.4283533096313477,-3.7089900970458984,5.413929462432861,0.4277992844581604,3.8762171268463135,0.0720428079366684,0.10000000149011612,5.451053619384766,0.42130880747091876,0.42130880747091876,0.11330661177635193,0.09641844779253006,True,288,9.638524721869948e-07,True,True,1.907812899997225
28,0.547033906164532,0.5468885143277695,0.5553215089794382,0.04899268597364426,0.004819957539439201,0.2499999850988388,0.24365234375,1.4901161193847656e-08,-1.8712143898010254,3.48425030708313,-3.7914085388183594,5.436852931976318,0.42741087079048157,3.952758312225342,0.07306763529777527,0.10000000149011612,5.47531270980835,0.3254578890587798,0.3254578890587798,0.10478901863098145,0.08344249427318573,True,288,9.91108798622946e-07,True,True,1.9203922000015154
29,0.5453907621513356,0.5452479218888332,0.5537492127617502,0.04878854751586914,0.0047025857493281364,0.25,0.257080078125,0.0,-1.8753478527069092,3.5411651134490967,-3.8388001918792725,5.459316253662109,0.4275481402873993,4.005987644195557,0.07383813709020615,0.10000000149011612,5.4983811378479,0.03341815782833672,0.03341815782833672,0.02622111327946186,0.01674027368426323,True,290,9.804129376857117e-07,True,True,1.944645000010496
30,0.5450604413840728,0.5449202683884459,0.5534413595032623,0.04881993681192398,0.004567652940750122,0.25,0.25634765625,0.0,-1.8870618343353271,3.584760904312134,-3.8826866149902344,5.478244781494141,0.42770588397979736,4.051053047180176,0.07446148991584778,0.10000000149011612,5.517580509185791,0.017568075183110873,0.017568075183110873,0.012779464945197105,0.010376041755080223,True,290,9.866278205822472e-07,True,True,1.9240054000110831
31,0.544994882293836,0.5448545155570365,0.553404308319071,0.0489092580974102,0.0045728739351034164,0.2499999850988388,0.25634765625,1.4901161193847656e-08,-1.8989148139953613,3.619739055633545,-3.9208643436431885,5.494233131408691,0.4276997745037079,4.088271141052246,0.07496587932109833,0.10000000149011612,5.5338053703308105,0.03962241764899454,0.03962241764899454,0.01916944980621338,0.018268998712301254,True,290,9.971138754031205e-07,True,True,1.9440011999977287
32,0.5448546423860549,0.5447147563458143,0.5533097363600077,0.04889850690960884,0.004549376666545868,0.25,0.255859375,0.0,-1.9032506942749023,3.648441791534424,-3.9491477012634277,5.507869720458984,0.42772728204727173,4.116487503051758,0.0753571018576622,0.10000000149011612,5.548031806945801,0.08421308203341282,0.08421308203341282,0.02333688735961914,0.02583703026175499,True,290,9.660467899414243e-07,True,True,1.9382597999938298
33,0.5445481512249365,0.5444076740239664,0.5530431895097911,0.04890797287225723,0.004578461404889822,0.25,0.256103515625,0.0,-1.8931530714035034,3.672151565551758,-3.963172435760498,5.519918918609619,0.42769327759742737,4.133428573608398,0.07561982423067093,0.10000000149011612,5.560976028442383,0.09160431946554204,0.09160431946554204,0.02735741436481476,0.02742617577314377,True,290,9.79117459833692e-07,True,True,1.9551263999892399
34,0.5440925829503013,0.5439509514550938,0.5526266735746881,0.04909936338663101,0.0046266065910458565,0.2499999850988388,0.25634765625,1.4901161193847656e-08,-1.8703982830047607,3.6912357807159424,-3.9632511138916016,5.530479907989502,0.427636981010437,4.140280246734619,0.07576367259025574,0.10000000149011612,5.572567462921143,0.02741397082391706,0.02741397082391706,0.0235638115555048,0.013424542732536793,True,291,9.85752734485885e-07,True,True,1.951735499984352
35,0.5437925271193474,0.5436513486864953,0.5523485130800553,0.049279749393463135,0.004594934172928333,0.25,0.25537109375,0.0,-1.8515982627868652,3.706179141998291,-3.9619195461273193,5.538735389709473,0.4276740252971649,4.145235538482666,0.07586532086133957,0.10000000149011612,5.581645488739014,0.029761310682887697,0.029761310682887697,0.025495486333966255,0.01343388669192791,True,291,9.81181905089661e-07,True,True,1.971824399981415
36,0.5434513111333287,0.5433113698935992,0.5520331629487321,0.049378231167793274,0.004528150428086519,0.2499999850988388,0.2548828125,1.4901161193847656e-08,-1.835951805114746,3.7176830768585205,-3.9602580070495605,5.544854164123535,0.4277520775794983,4.148474216461182,0.07593148946762085,0.10000000149011612,5.588356018066406,0.03405711315743214,0.03405711315743214,0.023928221315145493,0.013263527303934097,True,291,9.891900325697748e-07,True,True,2.0000012000091374
37,0.5427492208545367,0.5426122703206997,0.551376675996146,0.04935240000486374,0.004379906691610813,0.2499999850988388,0.253662109375,1.4901161193847656e-08,-1.817746639251709,3.7258713245391846,-3.95467472076416,5.549304962158203,0.42792531847953796,4.147538661956787,0.07593970745801926,0.10000000149011612,5.59334659576416,0.23494991630897916,0.23494991630897916,0.05178914591670036,0.059248004108667374,True,292,9.920152020173122e-07,True,True,1.965891300002113
38,0.5419634101830124,0.5418413020234256,0.5506775501683908,0.04915715008974075,0.0036475504748523235,0.2499999850988388,0.2529296875,1.4901161193847656e-08,-1.7617287635803223,3.72316837310791,-3.9150917530059814,5.553577899932861,0.4287801682949066,4.120169639587402,0.07560977339744568,0.10000000149011612,5.598813056945801,0.04280460207155831,0.04280460207155831,0.01730215921998024,0.010866752825677395,True,292,9.882630051559602e-07,True,True,1.9582052000041585
39,0.5414676388231007,0.5413669862029044,0.5502754758541187,0.048901259899139404,0.002587568014860153,0.25,0.248291015625,0.0,-1.688169240951538,3.7172634601593018,-3.868425130844116,5.556942462921143,0.430014431476593,4.08306884765625,0.07512425631284714,0.10000000149011612,5.603200912475586,0.29329106250083087,0.29329106250083087,0.04692653566598892,0.06360313296318054,True,293,9.997283947470185e-07,True,True,1.9614023999893107
40,0.5360819568206354,0.5359768222533896,0.5450075111111146,0.048964668065309525,0.002808494959026575,0.2499999850988388,0.251220703125,1.4901161193847656e-08,-1.5324223041534424,3.7167394161224365,-3.771030902862549,5.560610771179199,0.4297574758529663,4.019134998321533,0.07440020143985748,0.10000000149011612,5.608334541320801,1.1440634166273187,0.9999991995256151,0.21195510029792786,0.22213467955589294,True,296,9.609360695172323e-07,True,True,1.9843170999956783
41,0.5321315569904619,0.5319939885278218,0.5409975083126888,0.04867783933877945,0.004444531165063381,0.2499999850988388,0.2578125,1.4901161193847656e-08,-1.6219470500946045,3.712609052658081,-3.814239978790283,5.554731369018555,0.42784979939460754,4.05195426940918,0.07493149489164352,0.10000000149011612,5.605046272277832,0.05382865817798123,0.05382865817798123,0.03577400743961334,0.021438488736748695,True,295,9.993222739988644e-07,True,True,1.9690614999854006
42,0.5323236593664773,0.5321912282207198,0.541183330992981,0.04863318055868149,0.004189898259937763,0.2499999850988388,0.242919921875,1.4901161193847656e-08,-1.6767113208770752,3.7197952270507812,-3.8491649627685547,5.548775672912598,0.42814725637435913,4.081488132476807,0.07532311975955963,0.10000000149011612,5.600964069366455,0.043405502206769656,0.043405502206769656,0.022556230425834656,0.014594347216188908,True,295,9.83650351858849e-07,True,True,1.9736442000139505
43,0.532277994609478,0.5321481722435384,0.5411458023594589,0.04862860217690468,0.004059688188135624,0.2499999850988388,0.242919921875,1.4901161193847656e-08,-1.7298038005828857,3.7201170921325684,-3.883364200592041,5.541818618774414,0.42829927802085876,4.104321479797363,0.07558362185955048,0.10000000149011612,5.5955491065979,0.11530580953036709,0.11530580953036709,0.020264368504285812,0.023362595587968826,True,295,9.95261073922776e-07,True,True,1.9781928000156768
44,0.5317632839984735,0.5316311339705726,0.5406537864508475,0.04862015321850777,0.004176493734121323,0.2499999701976776,0.24267578125,2.9802322387695312e-08,-1.8001596927642822,3.7108395099639893,-3.924447536468506,5.533353328704834,0.42816293239593506,4.126688003540039,0.07584943622350693,0.10000000149011612,5.588284015655518,0.19019260000128022,0.19019260000128022,0.029773058369755745,0.03660399094223976,True,295,9.622136996074149e-07,True,True,1.9683610000065528
45,0.5311033629481864,0.5309703410701079,0.5402354329551773,0.048644956201314926,0.004218846093863249,0.25,0.257568359375,0.0,-1.8831290006637573,3.7087008953094482,-3.9767560958862305,5.522247314453125,0.4281134605407715,4.162569046020508,0.076302669942379,0.10000000149011612,5.578173637390137,0.14551190117517793,0.14551190117517793,0.02111028879880905,0.027907811105251312,True,295,9.608125510983251e-07,True,True,1.9682328999915626
46,0.5307602920820242,0.5306267736525512,0.5399356655243981,0.04868581146001816,0.0042416309006512165,0.2499999850988388,0.25732421875,1.4901161193847656e-08,-1.9655876159667969,3.707714319229126,-4.03327751159668,5.509561538696289,0.4280868470668793,4.200127601623535,0.07670153677463531,0.10000000149011612,5.566434860229492,0.046713733881090264,0.046713733881090264,0.016412798315286636,0.011236386373639107,True,295,9.900544959684448e-07,True,True,1.9743634999904316
47,0.5306258824633429,0.530490756192989,0.5398151790504213,0.04870767518877983,0.004320929758250713,0.25,0.25732421875,0.0,-2.0474119186401367,3.693876266479492,-4.08430814743042,5.496678829193115,0.4279942214488983,4.227059364318848,0.07694201916456223,0.10000000149011612,5.55430269241333,0.03800497826079412,0.03800497826079412,0.0287232156842947,0.014222739264369011,True,295,9.94918982883155e-07,True,True,2.0159304999979213
48,0.530609340224301,0.5304700810870877,0.5397945902821795,0.04886627197265625,0.004519643262028694,0.25,0.25732421875,0.0,-2.1294615268707275,3.6661901473999023,-4.127262115478516,5.484114646911621,0.4277620315551758,4.2433085441589355,0.07711552083492279,0.10000000149011612,5.54212760925293,0.08721684055083777,0.08721684055083777,0.043811898678541183,0.023072296753525734,True,295,9.860138619484122e-07,True,True,1.9549627999949735
49,0.5300128591411822,0.5298675749597215,0.5392326980603721,0.04942621290683746,0.004792898427695036,0.2499999850988388,0.255859375,1.4901161193847656e-08,-2.1992897987365723,3.6405110359191895,-4.159671306610107,5.470645904541016,0.4274425208568573,4.256716251373291,0.07729677110910416,0.10000000149011612,5.528816223144531,0.08977415098775078,0.08977415098775078,0.06175053119659424,0.033540189266204834,True,296,9.83493337060924e-07,True,True,1.9603234000096563
50,0.5290355902163849,0.5288855915720181,0.5383450566407453,0.049670178443193436,0.005016423296183348,0.2499999850988388,0.255126953125,1.4901161193847656e-08,-2.25990629196167,3.6124749183654785,-4.182883262634277,5.454207420349121,0.4271809458732605,4.264493465423584,0.07745067030191422,0.10000000149011612,5.514904975891113,0.07362284973886142,0.07362284973886142,0.0570097453892231,0.02989189140498638,True,297,9.734509671792563e-07,True,True,1.9676194000057876
51,0.5273440819252083,0.5271807180587003,0.536896824194657,0.049564313143491745,0.005689977668225765,0.2499999850988388,0.25341796875,1.4901161193847656e-08,-2.307499885559082,3.593903064727783,-4.2036309242248535,5.438727855682373,0.4263918697834015,4.274167060852051,0.07762439548969269,0.10000000149011612,5.50010347366333,0.5191117964734291,0.5191117964734291,0.18842515349388123,0.16360722482204437,True,298,9.805060689738217e-07,True,True,1.9842863000230864
52,0.519761961074654,0.5195895873625912,0.5294672174418747,0.0493311733007431,0.0061521269381046295,0.25,0.255126953125,0.0,-2.293086528778076,3.574206590652466,-4.180182933807373,5.420619010925293,0.425849586725235,4.248588562011719,0.0774005800485611,0.10000000149011612,5.485419750213623,0.3453650205396954,0.3453650205396954,0.07737511396408081,0.08611690253019333,True,297,9.932196554979325e-07,True,True,1.9834595000138506
53,0.5186509411583371,0.5185057673367388,0.5284053213059101,0.04870828613638878,0.004823276773095131,0.2499999701976776,0.242431640625,2.9802322387695312e-08,-2.2487239837646484,3.5510480403900146,-4.146924018859863,5.40284538269043,0.4274069666862488,4.203000545501709,0.07688069343566895,0.10000000149011612,5.472270965576172,0.05601490326162234,0.05601490326162234,0.03782721981406212,0.019262896850705147,True,297,9.879512282526267e-07,True,True,1.9759105000121053
54,0.5188267334538701,0.518689824220464,0.5285892758244665,0.04868313670158386,0.004411304835230112,0.25,0.242919921875,0.0,-2.20780611038208,3.516183376312256,-4.123650550842285,5.383739948272705,0.4278886616230011,4.148313999176025,0.07620884478092194,0.10000000149011612,5.457050323486328,0.1347126711687062,0.1347126711687062,0.05507127195596695,0.035865508019924164,True,297,9.87832162476655e-07,True,True,1.9672750000027008
55,0.5185246099093989,0.518377740171744,0.5283578050863468,0.04895441234111786,0.004895766265690327,0.2499999701976776,0.2431640625,2.9802322387695312e-08,-2.188014268875122,3.4689064025878906,-4.110486030578613,5.36065673828125,0.4273221492767334,4.095381736755371,0.07562985271215439,0.10000000149011612,5.436954021453857,0.3859770277605792,0.3859770277605792,0.09661856293678284,0.08661199361085892,True,297,9.964959796026066e-07,True,True,1.9689669999934267
56,0.5163590482227587,0.5161788228131913,0.5264814566695288,0.049754027277231216,0.006523569114506245,0.2499999850988388,0.240966796875,1.4901161193847656e-08,-2.2208399772644043,3.4346604347229004,-4.135988235473633,5.32958984375,0.42541322112083435,4.083295822143555,0.07556789368391037,0.10000000149011612,5.407384872436523,0.6047539138948884,0.6047539138948884,0.1687295138835907,0.14558903872966766,True,298,9.99446642342015e-07,True,True,1.9624982999812346
57,0.5086834298237525,0.5084850330031775,0.5198375235995796,0.049428775906562805,0.0074484022334218025,0.2499999850988388,0.2412109375,1.4901161193847656e-08,-2.182380199432373,3.401265859603882,-4.176034450531006,5.2957916259765625,0.4243248403072357,4.031222820281982,0.07500223070383072,0.10000000149011612,5.3797078132629395,0.18445550129728017,0.18445550129728017,0.10033748298883438,0.05212767794728279,True,287,9.632754418619245e-07,True,True,1.9161712999921292
58,0.5075006736835789,0.5073502405530165,0.5188179139958856,0.04879562556743622,0.005081875249743462,0.2499999850988388,0.24267578125,1.4901161193847656e-08,-2.1383566856384277,3.3565266132354736,-4.204254627227783,5.2683916091918945,0.4271043539047241,3.9641225337982178,0.0742131844162941,0.10000000149011612,5.355152130126953,0.15782395355257248,0.15782395355257248,0.06753863394260406,0.04459601268172264,True,298,9.825994202880553e-07,True,True,1.9532402999757323
59,0.5065959992489527,0.5064486496715556,0.5179095836610915,0.04891263693571091,0.0049218470230698586,0.2499999850988388,0.242431640625,1.4901161193847656e-08,-2.131699562072754,3.289247989654541,-4.238086223602295,5.235119342803955,0.4272916615009308,3.8992063999176025,0.07351377606391907,0.10000000149011612,5.323842525482178,0.1389980794429248,0.1389980794429248,0.07157157361507416,0.04082987830042839,True,298,9.962484581160635e-07,True,True,1.9549543999892194
60,0.5050040848143148,0.5048323153685528,0.5164480184093333,0.04928246885538101,0.006124348845332861,0.25,0.25537109375,0.0,-2.1411185264587402,3.2374351024627686,-4.277592658996582,5.194514751434326,0.4258821904659271,3.856773853302002,0.07302936166524887,0.10000000149011612,5.284468650817871,0.12066610765956472,0.12066610765956472,0.01313410047441721,0.0232350192964077,True,296,9.634839156414519e-07,True,True,1.9572299999999814
61,0.5069526405581847,0.506806440251471,0.5191081470591128,0.048932306468486786,0.004863400012254715,0.2499999850988388,0.248291015625,1.4901161193847656e-08,-2.1277682781219482,3.1867525577545166,-4.3009185791015625,5.154232978820801,0.42736002802848816,3.8014535903930664,0.07235680520534515,0.10000000149011612,5.245885372161865,1.1119863639297096,0.9999992338556779,0.11591300368309021,0.21488575637340546,True,300,9.998398808651634e-07,True,True,2.0082256000023335
62,0.49890888138723694,0.49873543814246674,0.511067682973289,0.04941461235284805,0.00620143162086606,0.2499999850988388,0.25732421875,1.4901161193847656e-08,-1.9918253421783447,3.1016762256622314,-4.303169250488281,5.118255615234375,0.4257916808128357,3.6504271030426025,0.07064641267061234,0.10000000149011612,5.2138495445251465,0.0724535451559579,0.0724535451559579,0.025843117386102676,0.016332382336258888,True,300,9.982714071131161e-07,True,True,1.9816500000015367
63,0.5027804066554104,0.5026252181545292,0.5153673385175923,0.049599673599004745,0.005279441364109516,0.25,0.251220703125,0.0,-1.8221698999404907,3.0194575786590576,-4.3231730461120605,5.077859401702881,0.42687299847602844,3.4852330684661865,0.06859680265188217,0.10000000149011612,5.177490234375,1.121926490272607,0.999999120343486,0.44760414958000183,0.2620295584201813,True,285,9.75576606894524e-07,True,True,1.917101900005946
