role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
adjoint,0,280,9.192557740407702e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.282561279126932e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.203354799252946e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.291738186313255e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.213276658733954e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.299449803396877e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.222516381296392e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.305182702794494e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.231244548521159e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.308473173877419e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.239640750240847e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.308906217663861e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.247870187889368e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.306305360340002e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.256085150930355e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.300478481605416e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.264423817116454e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.291424435531528e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.273007749104486e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.279194316618974e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.281940099860127e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.263849734994833e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.291312532912338e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.245660048981345e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.301202498239199e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.224790712109854e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.31166467151436e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.201460119989564e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.322755955676308e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.175951450686626e-07,True,CONVERGED,float64,cuda:0
