iteration,beta,alpha,binarization_weight,total_objective,thermal_smooth,exact_peak,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,best_exact_peak,maximum_cg_iterations,maximum_explicit_relative_residual,wall_seconds
71,1.0,50.0,0.0,0.14419339842324377,0.14416703077567042,0.2026707028828901,0.02636764757335186,0.07916073501110077,0.2499999701976776,0.273681640625,0.004412713926285505,0.2026707028828901,279,9.473090706477636e-07,0.5679018000082579
72,1.0,50.0,0.0,0.14264668312899112,0.1426202048645103,0.20069654344351204,0.02647826448082924,0.07816233485937119,0.2499999701976776,0.271728515625,0.0043233237229287624,0.20069654344351204,279,9.266379930647343e-07,0.5697855000034906
73,1.0,50.0,0.0,0.14115135965676082,0.14112477350414765,0.19877521335923784,0.026586152613162994,0.0771835669875145,0.25,0.26953125,0.004235852975398302,0.19877521335923784,279,9.892375483893362e-07,0.5719639000017196
74,1.0,50.0,0.0,0.13970619932660755,0.13967950836295184,0.19690595095858276,0.02669096365571022,0.07622437179088593,0.2499999850988388,0.268798828125,0.004150307271629572,0.19690595095858276,279,9.799544732462967e-07,0.5732856999966316
75,1.0,50.0,0.0,0.13830989488561654,0.13828310232025587,0.1950879000083813,0.02679256536066532,0.07528464496135712,0.25,0.26904296875,0.004066689405590296,0.1950879000083813,279,9.744451979201695e-07,0.5637203999940539
76,1.0,50.0,0.0,0.13696118807396543,0.13693429730436457,0.19332025134687303,0.026890769600868225,0.0743643045425415,0.25,0.269287109375,0.003985003102570772,0.19332025134687303,279,9.761158466511629e-07,0.5702373999956762
77,1.0,50.0,0.0,0.13565876237421556,0.13563177670656965,0.19160211470237237,0.026985667645931244,0.07346322387456894,0.2499999850988388,0.269287109375,0.003905252553522587,0.19160211470237237,279,9.872851578842233e-07,0.5648250000085682
78,1.0,50.0,0.0,0.13440124705044706,0.1343741691762783,0.18993252081170348,0.027077874168753624,0.07258127629756927,0.2499999850988388,0.269287109375,0.0038274338003247976,0.18993252081170348,279,9.793288432726883e-07,0.571801999991294
79,1.0,50.0,0.0,0.13318731724204616,0.13316014985846475,0.18831054237095735,0.027167383581399918,0.07171830534934998,0.2499999850988388,0.26953125,0.003751545213162899,0.18831054237095735,279,9.8945008908269e-07,0.5708037999866065
80,1.0,50.0,0.0,0.13201562554345264,0.13198837149471773,0.18673520763175291,0.027254048734903336,0.07087412476539612,0.2499999701976776,0.269287109375,0.003677577245980501,0.18673520763175291,279,9.997667345771627e-07,0.5758279000001494
81,1.0,50.0,0.0,0.1308847793846884,0.1308574418391594,0.1852054706301853,0.02733754552900791,0.07004854828119278,0.25,0.269775390625,0.0036055119708180428,0.1852054706301853,280,9.834360045753426e-07,0.5742592999886256
82,1.0,50.0,0.0,0.12979342601084548,0.12976600816482145,0.18372031336247396,0.027417846024036407,0.06924135982990265,0.2499999850988388,0.269287109375,0.003535332391038537,0.18372031336247396,280,9.161613538734468e-07,0.5713250999979209
83,1.0,50.0,0.0,0.1287402322126822,0.12871273714139025,0.1822787215404599,0.027495071291923523,0.06845229864120483,0.25,0.26904296875,0.0034670147579163313,0.1822787215404599,280,9.283658890812404e-07,0.5808061999996426
84,1.0,50.0,0.0,0.12772385055206448,0.12769628131583063,0.18087963718751662,0.027569236233830452,0.06768113374710083,0.2499999850988388,0.269287109375,0.0034005315974354744,0.18087963718751662,280,9.36455878538089e-07,0.5696820999874035
85,1.0,50.0,0.0,0.1267428909477258,0.12671525071677212,0.17952192550383275,0.02764023095369339,0.06692757457494736,0.25,0.269287109375,0.0033358486834913492,0.17952192550383275,280,9.453243432388843e-07,0.5955987000052119
86,1.0,50.0,0.0,0.1257961199521648,0.12576841175328962,0.17820461357839837,0.027708198875188828,0.06619133055210114,0.2499999850988388,0.26953125,0.0032729331869632006,0.17820461357839837,280,9.545800353599266e-07,0.5743244000041159
87,1.0,50.0,0.0,0.12488217656335526,0.12485440335816436,0.17692654084897452,0.027773205190896988,0.06547209620475769,0.25,0.269287109375,0.003211748553439975,0.17692654084897452,280,9.624917286331778e-07,0.5797148999990895
88,1.0,50.0,0.0,0.12399983846376161,0.1239720030946515,0.17568668250786149,0.027835369110107422,0.06476955115795135,0.2499999850988388,0.269775390625,0.003152252407744527,0.17568668250786149,280,9.68090466220286e-07,0.5873118000017712
89,1.0,50.0,0.0,0.12314784765970868,0.12311995286849302,0.17448393484345207,0.027894791215658188,0.06408337503671646,0.25,0.26953125,0.0030944091267883778,0.17448393484345207,280,9.709879244517474e-07,0.571891500003403
90,1.0,50.0,0.0,0.12232502783205425,0.12229707623761212,0.1733172547311358,0.027951594442129135,0.06341321766376495,0.2499999850988388,0.269287109375,0.0030381763353943825,0.1733172547311358,280,9.711071296121086e-07,0.5773329000076046
91,1.0,50.0,0.0,0.12153018222969955,0.12150217630562371,0.1721855362572847,0.028005924075841904,0.06275872886180878,0.25,0.26953125,0.002983510959893465,0.1721855362572847,280,9.685894548200725e-07,0.5670109000056982
92,1.0,50.0,0.0,0.12076219252050326,0.12073413486332103,0.17108773070527797,0.028057657182216644,0.06211957335472107,0.2499999701976776,0.26953125,0.002930368995293975,0.17108773070527797,280,9.637122894833646e-07,0.5861136000021361
93,1.0,50.0,0.0,0.12001994023588959,0.11999183289078537,0.17002274740949147,0.02810734510421753,0.061495378613471985,0.25,0.269775390625,0.0028787050396203995,0.17002274740949147,280,9.56890311298404e-07,0.5717276000068523
94,1.0,50.0,0.0,0.1193023676400004,0.11927421272480172,0.16898953305595235,0.02815491519868374,0.060885801911354065,0.25,0.269775390625,0.002828482538461685,0.16898953305595235,280,9.486075360380381e-07,0.5773703000013484
95,1.0,50.0,0.0,0.11860845887089763,0.11858025847735498,0.16798704677512702,0.028200393542647362,0.06029047071933746,0.25,0.269775390625,0.002779654460027814,0.16798704677512702,280,9.394010149734517e-07,0.5688820000068517
96,1.0,50.0,0.0,0.11793722884187978,0.11790898524614554,0.16701425325590102,0.028243595734238625,0.059709034860134125,0.25,0.26953125,0.0027321779634803534,0.16701425325590102,280,9.298032690796212e-07,0.5737359000049764
97,1.0,50.0,0.0,0.11728774543003656,0.11725946021349647,0.16607014754812655,0.02828521654009819,0.0591411292552948,0.25,0.26806640625,0.002686010207980871,0.16607014754812655,280,9.208677710837986e-07,0.5748215000057826
98,1.0,50.0,0.0,0.11665909852937893,0.11663077377260761,0.16515372157119795,0.028324756771326065,0.05858640372753143,0.2499999701976776,0.267578125,0.002641112543642521,0.16515372157119795,280,9.215445922263378e-07,0.5649894999951357
99,1.0,50.0,0.0,0.11605037680861832,0.11602201447484375,0.16426393643187157,0.02836233377456665,0.05804450437426567,0.25,0.266845703125,0.002597440965473652,0.16426393643187157,280,9.218111030298972e-07,0.5760432999959448
100,1.0,50.0,0.0,0.115460804654885,0.1154324065844006,0.1633999001822493,0.028398070484399796,0.05751508101820946,0.2499999850988388,0.26513671875,0.002554958453401923,0.1633999001822493,280,9.217035401539123e-07,0.5749494999909075
101,1.0,50.0,0.0,0.1148895406064954,0.11486110861538018,0.16256061402452293,0.02843199111521244,0.056997787207365036,0.25,0.264404296875,0.002513623097911477,0.16256061402452293,280,9.212714767228662e-07,0.5895687000011094
102,1.0,50.0,0.0,0.11433586011189868,0.1143073959678029,0.16174521074642673,0.028464144095778465,0.05649228394031525,0.2499999701976776,0.263916015625,0.002473399741575122,0.16174521074642673,280,9.205468803127107e-07,0.567764299994451
103,1.0,50.0,0.0,0.11379902010599474,0.11377052518168787,0.16095277889180562,0.028494924306869507,0.055998243391513824,0.25,0.26220703125,0.0024342474061995745,0.16095277889180562,280,9.195556547576817e-07,0.573330100000021
104,1.0,50.0,0.0,0.11327833340449384,0.1132498085139518,0.16018246743468123,0.028524890542030334,0.05551532655954361,0.25,0.26171875,0.002396133029833436,0.16018246743468123,280,9.183141070042193e-07,0.5713009000028251
105,1.0,50.0,0.0,0.11277314266399656,0.11274458939605568,0.15943345136181597,0.028553267940878868,0.05504322797060013,0.25,0.26123046875,0.002359023317694664,0.15943345136181597,280,9.168318602791105e-07,0.5695188999961829
106,1.0,50.0,0.0,0.11228281359551019,0.11225423285727865,0.15870492549690254,0.028580738231539726,0.054581619799137115,0.2499999850988388,0.26025390625,0.0023228793870657682,0.15870492549690254,280,9.151117714754235e-07,0.5796028000040678
107,1.0,50.0,0.0,0.11180676705942362,0.11177815948420076,0.1579961489960977,0.028607575222849846,0.054130204021930695,0.2499999701976776,0.260009765625,0.0022876772563904524,0.1579961489960977,280,9.131592150446672e-07,0.5720237999921665
108,1.0,50.0,0.0,0.11134441151086477,0.11131577776547757,0.15730635792386258,0.02863374538719654,0.05368867516517639,0.2499999701976776,0.259521484375,0.0022533780429512262,0.15730635792386258,280,9.109866985972698e-07,0.5810258999990765
109,1.0,50.0,0.0,0.11089519258798719,0.11086653323309184,0.15663483335182474,0.028659354895353317,0.053256742656230927,0.2499999701976776,0.25830078125,0.0022199528757482767,0.15663483335182474,280,9.086323459195591e-07,0.5716181000025244
110,1.0,50.0,0.0,0.11045860947180217,0.11042992487433975,0.1559809222562785,0.028684597462415695,0.05283411219716072,0.25,0.2578125,0.0021873738151043653,0.1559809222562785,280,9.06166225998577e-07,0.6744499000051292
111,1.0,50.0,0.0,0.11003418225391415,0.1100054724977037,0.15534399670948182,0.028709756210446358,0.052420519292354584,0.25,0.257568359375,0.0021556175779551268,0.15534399670948182,280,9.03705529505439e-07,0.6779062999994494
112,1.0,50.0,0.0,0.10962143067765172,0.10959269686351653,0.15472342950391,0.028733814135193825,0.052015695720911026,0.25,0.256103515625,0.002124649938195944,0.15472342950391,280,9.014081962821265e-07,0.5838615999964532
113,1.0,50.0,0.0,0.10921990228694721,0.10919114537042424,0.15411862416429198,0.028756916522979736,0.05161936581134796,0.25,0.255859375,0.0020944513380527496,0.15411862416429198,280,8.994566895361875e-07,0.5785952000005636
114,1.0,50.0,0.0,0.10882916513048278,0.1088003857914375,0.15352901395308677,0.02877933904528618,0.05123127996921539,0.25,0.25537109375,0.002064991742372513,0.15352901395308677,280,8.980220730247327e-07,0.57918939999945
115,1.0,50.0,0.0,0.10844884095445208,0.10842004008322886,0.1529541030085601,0.02880087122321129,0.05085119605064392,0.2499999701976776,0.255126953125,0.0020362515933811665,0.1529541030085601,280,9.002415905336985e-07,0.5952378000074532
116,1.0,50.0,0.0,0.10807850130950185,0.10804967972380193,0.15239332725312543,0.028821585699915886,0.050478868186473846,0.2499999701976776,0.2548828125,0.00200820155441761,0.15239332725312543,280,9.049391539056256e-07,0.5804430999996839
117,1.0,50.0,0.0,0.10771778362822176,0.107688942032125,0.15184621203058776,0.028841596096754074,0.05011405795812607,0.2499999850988388,0.254150390625,0.0019808264914900064,0.15184621203058776,280,9.088329652649752e-07,0.5780819999927189
118,1.0,50.0,0.0,0.10736635597699475,0.10733749489949237,0.1513123216870687,0.02886107750236988,0.04975655674934387,0.2499999850988388,0.254150390625,0.0019540998619049788,0.1513123216870687,280,9.114256288729658e-07,0.5870629000128247
119,1.0,50.0,0.0,0.10702387668516368,0.1069949966794613,0.15079121143028576,0.028880005702376366,0.049406129866838455,0.25,0.25390625,0.001928004203364253,0.15079121143028576,280,9.136858677043004e-07,0.5706464000104461
120,1.0,50.0,0.0,0.10669001563172213,0.10666111730317943,0.15029849596084818,0.02889832854270935,0.0490625761449337,0.2499999850988388,0.25390625,0.0019025184446945786,0.15029849596084818,280,9.158074222029933e-07,0.5827604999940377
121,1.0,50.0,0.0,0.10636445273311065,0.10633553661258148,0.1498350127639446,0.028916120529174805,0.048725686967372894,0.25,0.25390625,0.0018776215147227049,0.1498350127639446,280,9.176353649205725e-07,0.5796074999962002
122,1.0,50.0,0.0,0.10604691558808244,0.1060179823237673,0.14938243142591984,0.028933264315128326,0.048395268619060516,0.25,0.253662109375,0.0018533008405938745,0.14938243142591984,280,9.191411812333961e-07,0.5759544000029564
