iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6450662440039453,0.7380134643461191,0.01019077468663454,9.901141091806396e-07,0.7816019300371408
1,0.6388682589569855,0.7298692472914653,0.010109709575772285,9.898323665406445e-07,0.7761009763926268
2,0.6324648685877872,0.7213660015240939,0.010142585262656212,9.941347599388773e-07,0.7920595239847898
3,0.625848354677944,0.7170288767021652,0.010343072935938835,9.701162926397717e-07,0.768110865727067
4,0.6189932676490976,0.711972647900443,0.01068770419806242,9.91661349305108e-07,0.7384615708142519
5,0.6118871547954966,0.7062111451552525,0.011121479794383049,9.990352682001167e-07,0.7980226948857307
6,0.6045303826143317,0.6999553766263509,0.011584938503801823,9.952021952078463e-07,0.7866359185427427
7,0.5969320171106904,0.6931688788012802,0.012023840099573135,9.861080316483137e-07,0.784206435084343
8,0.5891111589019615,0.6858600889913178,0.012394556775689125,9.835191652875462e-07,0.7498128488659859
9,0.5810980467843704,0.6780871674516056,0.012665841728448868,9.879518453377457e-07,0.7545666322112083
10,0.5729341657440866,0.669913991507848,0.012818991206586361,9.658370840134445e-07,0.7587961256504059
11,0.5646691763993438,0.6614668065784313,0.012848514132201672,9.726611730719306e-07,0.7483265120536089
12,0.5563569349112851,0.6527594806990502,0.01276265736669302,9.834253735370612e-07,0.7567418683320284
13,0.5480495772598099,0.6438686302673,0.01258140243589878,9.940441736721414e-07,0.7438479065895081
14,0.539794295207795,0.6348697256631508,0.012332928366959095,9.643563518330556e-07,0.7561462391167879
15,0.5316293455060821,0.6258375611449918,0.012051161378622055,9.805456757347591e-07,0.7828641813248396
16,0.5235796662792263,0.6168434476636797,0.011770333163440228,9.923270359706192e-07,0.7678867597132921
17,0.5156562941248826,0.607949403311813,0.011517430655658245,9.668666619769618e-07,0.7576509732753038
18,0.5078584755854991,0.5992038357211757,0.011308044195175171,9.760404180410624e-07,0.7510983217507601
19,0.5001773026132625,0.5914656157194575,0.011146828532218933,9.885351897787096e-07,0.7755717076361179
20,0.4925982507360053,0.5844810481645724,0.011030326597392559,9.967871131171945e-07,0.7818738240748644
21,0.4851036517196122,0.577441732755803,0.010950127616524696,9.931012120907352e-07,0.7971534207463264
22,0.4776756409713325,0.5702900888763417,0.0108954394236207,9.643812301543107e-07,0.7670895494520664
23,0.47029884125960764,0.5630188776779748,0.010855467990040779,9.970807948922907e-07,0.7831570487469435
24,0.4629625842379095,0.5556283123773299,0.010821206495165825,9.896834653369888e-07,0.7808232754468918
25,0.45566140365436325,0.5481268646541846,0.010786600410938263,9.885535051227282e-07,0.7786293365061283
26,0.4483943480076643,0.5405306932317233,0.01074876356869936,9.966254539062493e-07,0.7495220843702555
27,0.44116493457605443,0.5328636953089504,0.010707314126193523,9.968343484247368e-07,0.7754393741488457
28,0.4339800782845755,0.5251564776166269,0.010663053020834923,9.831274070372669e-07,0.7523295432329178
29,0.4268492202499912,0.5174454167269668,0.010616635903716087,9.8898734980742e-07,0.7610055524855852
30,0.41978324015773805,0.50977089101725,0.010567442514002323,9.822937280128177e-07,0.7484755646437407
31,0.41279372358961636,0.5024918492407567,0.01051313616335392,9.974347431881238e-07,0.7620252408087254
32,0.40589171679523717,0.495828331606498,0.010449831373989582,9.855447962389448e-07,0.7549132667481899
33,0.39908753878935715,0.4891878168928463,0.010373067110776901,9.838963891192086e-07,0.762374997138977
34,0.39239105366644006,0.4825692245953868,0.010278931818902493,9.76425577045808e-07,0.7545995321124792
35,0.38581110203658686,0.475976931045936,0.010165106505155563,9.950032736593543e-07,0.7439496051520109
36,0.37935590902443356,0.4694203840558369,0.010031493380665779,9.972821664340538e-07,0.744883643463254
37,0.3730327835010722,0.46291283783757387,0.00988022144883871,9.840791809940534e-07,0.8211281672120094
38,0.36684740659682574,0.4564696671338992,0.009715205989778042,9.868304826212648e-07,0.7498690560460091
39,0.36080387781871703,0.4501074308862083,0.009541350416839123,9.86342042437596e-07,0.7587965335696936
40,0.3549043533805204,0.4438425907527198,0.009363739751279354,9.977812268718505e-07,0.7519483491778374
41,0.34914905743108315,0.4377181044775092,0.009186748415231705,9.880411359689978e-07,0.7627000622451305
42,0.3435368939788397,0.4317717060217524,0.00901358388364315,9.65847437665144e-07,0.7576342411339283
43,0.33806556324058135,0.42596468357167827,0.00884601566940546,9.978474708361785e-07,0.7637898493558168
44,0.3327322687270238,0.4203056985295759,0.008684569969773293,9.79352345160812e-07,0.7918195556849241
45,0.3275341241380824,0.41480068479597465,0.008528770878911018,9.819600977504198e-07,0.7660154476761818
46,0.3224687622243606,0.4094531418175754,0.008377653546631336,9.896155183899905e-07,0.7723542097955942
47,0.3175338915106805,0.40446087463463287,0.008230086416006088,9.931353915488837e-07,0.7565359175205231
48,0.31272809913251837,0.3995732707276916,0.008085076697170734,9.709016811703637e-07,0.7620441094040871
49,0.30805023442726975,0.39478166002554593,0.00794193521142006,9.951610106113831e-07,0.7697116155177355
50,0.30349948822095774,0.3900899517255243,0.0078002335503697395,9.827675100450882e-07,0.7407603897154331
51,0.29907532174237944,0.3855032759200199,0.007659811060875654,9.960288854651864e-07,0.7673629019409418
52,0.29477657720891476,0.3810265761677117,0.007520631421357393,9.97831562758832e-07,0.7459530308842659
53,0.29060264418374726,0.37666530031217343,0.007382743526250124,9.982969267625962e-07,0.7709230929613113
54,0.28655197970967816,0.3724235403156089,0.007246202789247036,9.935632577487974e-07,0.7680850438773632
