update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
503,0.0001,0.15710339330223755,0.48038104597294373,0.1429859820277581,0.825392746540049,0.03678584098815918,0.126736581325531,0.15684892563774733,0.0002176818234147504,2.9802322387695312e-08,0.19014995556981606,0.19014995556981606,1.692987997084856
504,0.0001,0.14719737557043108,0.4588745297615052,0.13307963640547754,0.8496245057240491,0.036128513514995575,0.12657523155212402,0.14694258000763502,0.00021866704628337175,2.9802322387695312e-08,0.12334866079543146,0.12334866079543146,1.687714396044612
505,0.0001,0.14408253707923246,0.45278769885447184,0.12996641700857622,0.7974838339328704,0.0358889177441597,0.126408189535141,0.14382936060618046,0.00021728755382355303,2.9802322387695312e-08,0.1503154170030845,0.1503154170030845,1.6769157629460096
506,0.0001,0.13568513383956082,0.4325323948667762,0.12157030847531836,0.7552777449241891,0.03574438393115997,0.12627153098583221,0.13543325206859658,0.00021613738499581814,2.9802322387695312e-08,0.08797581887438355,0.08797581887438355,1.669413136318326
507,0.0001,0.14321957900803692,0.45167697352963077,0.1291015253503222,0.8306800614353301,0.035972610116004944,0.1266004592180252,0.14296446890195522,0.00021913749515078962,2.9802322387695312e-08,0.09386307636927192,0.09386307636927192,1.6996816219761968
508,0.0001,0.15068262950425138,0.46341623431769147,0.13656453479751818,0.8381969422148389,0.036385975778102875,0.1268235146999359,0.15042747828537117,0.00021876524260733277,2.9802322387695312e-08,0.1625632619949597,0.1625632619949597,1.693168026395142
509,0.0001,0.14650452766942895,0.44754083149853735,0.1323855924066057,0.8377714993895569,0.036358870565891266,0.1267213076353073,0.14624853593920112,0.00021963285689707845,4.470348358154297e-08,0.13476914041222757,0.13476914041222757,1.7004149416461587
510,0.0001,0.1441862862142239,0.4689446777121781,0.13007298735264583,0.8479001782615745,0.034572847187519073,0.12634684145450592,0.143935930960995,0.00021578240557573736,2.9802322387695312e-08,0.19848495157933535,0.19848495157933535,1.6579665262252092
511,0.0001,0.14291108532286248,0.4495738118173376,0.12879311612569122,0.8051029064665061,0.03619406744837761,0.1268412321805954,0.14265605972702847,0.00021883152658119798,2.9802322387695312e-08,0.16109727244475072,0.16109727244475072,1.6468566013500094
512,0.0001,0.1541463154912832,0.4685808355290003,0.1400261423771172,0.8401771573299562,0.036933112889528275,0.12702235579490662,0.15388908598242199,0.00022029639512766153,2.9802322387695312e-08,0.11519515424036281,0.11519515424036281,1.648661257699132
513,0.0001,0.15320309600995455,0.4654730935476331,0.13908112475656592,0.8213633649555748,0.0369052030146122,0.1270853877067566,0.15294406836458432,0.00022212244221009314,2.9802322387695312e-08,0.15679631972141458,0.15679631972141458,1.6530216066166759
514,0.0001,0.15026685425921002,0.4721524803161349,0.13614760267897896,0.8358228002548987,0.033216025680303574,0.12644100189208984,0.1500105462103629,0.000223092021769844,2.9802322387695312e-08,0.17916803542130683,0.17916803542130683,1.655956662259996
515,0.0001,0.14753024827904382,0.4515190756622513,0.13341184276709575,0.8333691801751356,0.03631076216697693,0.12689918279647827,0.14727478636949753,0.00021915114484727383,2.9802322387695312e-08,0.22423775120316367,0.22423775120316367,1.6604078384116292
516,0.0001,0.1489905974563065,0.46286151554643257,0.13487157705435454,0.8294044582907525,0.036883965134620667,0.1268520951271057,0.14873452065194426,0.0002191928360844031,2.9802322387695312e-08,0.10118898397363756,0.10118898397363756,1.654128353111446
517,0.0001,0.14133021185009592,0.444161049124594,0.12721410623146442,0.7912830920887742,0.03578757122159004,0.12659215927124023,0.1410770498343717,0.0002173744433093816,2.9802322387695312e-08,0.1583357696469443,0.1583357696469443,1.6564879417419434
518,0.0001,0.14912396176680048,0.4505399099952312,0.13500773245112585,0.7687181851737964,0.03667398542165756,0.126573383808136,0.1488706760597968,0.00021661171922460198,2.9802322387695312e-08,0.11508619089863148,0.11508619089863148,1.6538839675486088
519,0.0001,0.1470930089748004,0.4520172341877449,0.13297587824541104,0.8394457012448299,0.036164186894893646,0.12666314840316772,0.14683882180939015,0.00021802297851536423,5.960464477539063e-08,0.1924374801759813,0.1924374801759813,1.6524928035214543
520,0.0001,0.1350178131715361,0.4259376094210085,0.12090006679962012,0.7513275159941196,0.03535684570670128,0.12621968984603882,0.1347630103728002,0.0002194459520978853,2.9802322387695312e-08,0.13673896224705115,0.13673896224705115,1.6537570413202047
521,0.0001,0.13572104356997078,0.44192392900100047,0.12160412518105188,0.8345575113055339,0.03572935238480568,0.1261514276266098,0.1354670687679354,0.0002182454481953755,2.9802322387695312e-08,0.0654648550535868,0.0654648550535868,1.6370380036532879
522,0.0001,0.15799231249530407,0.4835460654677637,0.1438733019721857,0.8453504571508289,0.03742711991071701,0.12679214775562286,0.1577362455826062,0.00021863979054614902,2.9802322387695312e-08,0.087754716913362,0.087754716913362,1.6622160095721483
523,0.0001,0.14257124796124387,0.4367298469183497,0.12845213683793977,0.7780150002525046,0.036217983812093735,0.1265079528093338,0.1423150804256902,0.0002199495502281934,2.9802322387695312e-08,0.09361860924598917,0.09361860924598917,1.650312628597021
524,0.0001,0.1492698880974877,0.4555226125863931,0.13515473457231425,0.8129407860358884,0.03534810245037079,0.12627363204956055,0.14901767816992112,0.00021686182299163193,2.9802322387695312e-08,0.12763597469433255,0.12763597469433255,1.6571150086820126
525,0.0001,0.13963326087600036,0.44560506587742854,0.12552070205413912,0.7714640209934225,0.03487953171133995,0.12604087591171265,0.1393836456567824,0.00021473568631336093,2.9802322387695312e-08,0.10147774247826136,0.10147774247826136,1.663042333908379
526,0.0001,0.1563533282397233,0.47000303012607925,0.14223308355930317,0.8475024896630508,0.03706662356853485,0.12694934010505676,0.15609602715362908,0.0002202344621764496,2.9802322387695312e-08,0.12624922757232285,0.12624922757232285,1.6531855128705502
527,0.0001,0.13675758567068733,0.43682362628328075,0.12264573476309058,0.8336537188811995,0.03394791856408119,0.12615124881267548,0.13650867812565884,0.00021495962573681027,2.9802322387695312e-08,0.1354138475069615,0.1354138475069615,1.6642131665721536
528,0.0001,0.14644336247198414,0.4607272446198209,0.13232884389211558,0.8435485483074365,0.03486703336238861,0.12625250220298767,0.1461917874553929,0.00021670798014383763,2.9802322387695312e-08,0.13226708629714234,0.13226708629714234,1.6794024724513292
529,0.0001,0.14461471935173129,0.45141238800694206,0.13049778930470657,0.7825187359032734,0.03654024004936218,0.1264580637216568,0.1443607329118017,0.00021744619880337268,2.9802322387695312e-08,0.1071128737449854,0.1071128737449854,1.6358616324141622
530,0.0001,0.14001626531013645,0.44034122709493995,0.12589941389342518,0.7517179812684316,0.03557557612657547,0.12630057334899902,0.13976235749784283,0.00021833223581779748,2.9802322387695312e-08,0.10379623365009576,0.10379623365009576,1.6581989359110594
531,0.0001,0.149400114916852,0.45711339992727845,0.13528276576912318,0.7748477093275392,0.03670978918671608,0.12668772041797638,0.14914570937812588,0.00021769574959762394,2.9802322387695312e-08,0.0888031625899934,0.0888031625899934,1.6566521180793643
532,0.0001,0.14747232782483344,0.4609323162870715,0.1333548531795557,0.8215139243325249,0.03623158857226372,0.12648382782936096,0.14721779678311442,0.00021829945035278797,2.9802322387695312e-08,0.13087201331165108,0.13087201331165108,1.648148356936872
533,0.0001,0.14841087481532425,0.46684419586462816,0.134294203490721,0.8103949687092099,0.03599942475557327,0.12658798694610596,0.14815714708661956,0.0002177283022319898,5.960464477539063e-08,0.1643403412569538,0.1643403412569538,1.6320656882598996
534,0.0001,0.1444361062337474,0.44629094897711313,0.13032140729365582,0.7900004822386553,0.03529852256178856,0.12637615203857422,0.1441843508970986,0.00021645681408699602,2.9802322387695312e-08,0.09225660581335217,0.09225660581335217,1.6568549647927284
535,0.0001,0.14325019014483165,0.44392956351667123,0.12913239856367825,0.7612075451879693,0.0367196686565876,0.12650683522224426,0.1429953421696749,0.00021812830527778715,2.9802322387695312e-08,0.12689209386822495,0.12689209386822495,1.7210934916511178
536,0.0001,0.14720790870167805,0.4729371803916549,0.1330912070463259,0.8459654821229481,0.035551220178604126,0.12651097774505615,0.14695415065405798,0.00021820682741235942,2.9802322387695312e-08,0.12050022676653109,0.12050022676653109,1.6912314360961318
537,0.0001,0.15254908015958307,0.4755211339467447,0.13843488092280204,0.8499327633396176,0.03647248446941376,0.12682905793190002,0.15229782453206525,0.00021478314010892063,4.470348358154297e-08,0.1430758272945395,0.1430758272945395,1.6805171826854348
538,0.0001,0.15273234934769092,0.4631365215650547,0.1386159587436387,0.8020239143949229,0.036712646484375,0.12684863805770874,0.15247890235089684,0.00021673434821423143,2.9802322387695312e-08,0.08666808079467671,0.08666808079467671,1.7259967187419534
539,0.0001,0.1393687019818851,0.4436057320949819,0.12525457290872494,0.8457217437429336,0.03518720716238022,0.12644225358963013,0.1391175164909607,0.00021599828323815018,4.470348358154297e-08,0.15452821461490548,0.15452821461490548,1.6761576207354665
540,0.0001,0.15856657582883127,0.47254864548571907,0.1444498254165661,0.8477561833049267,0.03739260882139206,0.12710130214691162,0.15831276902501923,0.00021641419152729213,2.9802322387695312e-08,0.29022547249417313,0.29022547249417313,1.7040781127288938
541,0.0001,0.13678496354882524,0.44388771689614387,0.1226685945547002,0.8087201537647666,0.03611060231924057,0.12669889628887177,0.13653153815071134,0.00021731479500886053,2.9802322387695312e-08,0.2519435019209239,0.2519435019209239,1.6734943594783545
542,0.0001,0.1539731922665542,0.4774195227520444,0.1398532124021394,0.8626828132881407,0.036856479942798615,0.12679031491279602,0.15371615600712724,0.0002201797760790214,2.9802322387695312e-08,0.15291080633578413,0.15291080633578413,1.687507450580597
