iteration,beta,alpha,binarization_weight,total_objective,exact_peak,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,maximum_cg_iterations,maximum_residual,wall_seconds
19,1.0,50.0,0.0,0.3784704304226623,0.472520582968866,0.25,0.0,0.014606386423110962,146,9.969966399014124e-07,1.137535600006231
20,1.0,50.0,0.0,0.36862085298155617,0.4618027598646404,0.2499999701976776,0.0,0.014385231770575047,146,9.787594668303595e-07,1.1664427999930922
21,1.0,50.0,0.0,0.3588855617438395,0.4511551905435988,0.2499999850988388,0.0,0.014128035865724087,147,9.951387345424464e-07,1.1482011999905808
22,1.0,50.0,0.0,0.3493018433052768,0.4406217913115881,0.2499999850988388,0.0,0.013839056715369225,147,9.857307297568806e-07,1.1446512999973493
23,1.0,50.0,0.0,0.3399034312245709,0.43024247360133083,0.25,0.0,0.013522892259061337,147,9.238130501441046e-07,1.1732898999907775
24,1.0,50.0,0.0,0.330719980963585,0.42005270491558305,0.25,0.0,0.01318428572267294,147,9.57304828404717e-07,1.1368928000010783
25,1.0,50.0,0.0,0.32177618729358626,0.410082729691583,0.25,0.0,0.012827787548303604,147,9.720776419142375e-07,1.1556688999990001
26,1.0,50.0,0.0,0.31309222223846817,0.4003582253263997,0.2499999850988388,0.0185546875,0.012457810342311859,147,9.92393307286548e-07,1.1754240000009304
27,1.0,50.0,0.0,0.3046840279931281,0.39090067787078403,0.25,0.1083984375,0.012078357860445976,148,9.861079558764535e-07,1.1720812999992631
28,1.0,50.0,0.0,0.2965642805773536,0.38172842074292856,0.25,0.1875,0.011693117208778858,148,9.799106046465899e-07,1.140801100002136
29,1.0,50.0,0.0,0.2887426673892971,0.3728568011612787,0.2499999701976776,0.244140625,0.011305291205644608,148,9.7407583232444e-07,1.1553972999972757
30,1.0,50.0,0.0,0.2812263708121306,0.3642985117397352,0.25,0.2744140625,0.010917777195572853,148,9.992054077184132e-07,1.1524783999921056
31,1.0,50.0,0.0,0.2740205789973928,0.356063961440453,0.2499999701976776,0.279296875,0.010533129796385765,148,9.625944063566362e-07,1.145352899999125
32,1.0,50.0,0.0,0.2671278589298454,0.3481604145979547,0.25,0.2861328125,0.01015368103981018,148,9.75251836550552e-07,1.1456336999981431
33,1.0,50.0,0.0,0.26054908926745685,0.34059291292407107,0.2499999701976776,0.2880859375,0.009781462140381336,148,9.961531845257592e-07,1.153482100009569
34,1.0,50.0,0.0,0.2542824683665372,0.3333630674515541,0.25,0.2880859375,0.009418286383152008,148,9.863237637524345e-07,1.1953065999987302
35,1.0,50.0,0.0,0.2483242177768602,0.3264698586478122,0.25,0.2900390625,0.009065680205821991,148,9.515528747593174e-07,1.219962500006659
36,1.0,50.0,0.0,0.2426684619735798,0.3199094718017321,0.2499999701976776,0.2890625,0.008724934421479702,148,9.706649043863328e-07,1.1979024000029312
37,1.0,50.0,0.0,0.23730715117647347,0.31367525380478295,0.25,0.29296875,0.008397053927183151,148,9.686335506916787e-07,1.2612430000008317
38,1.0,50.0,0.0,0.23223073332855915,0.30775849412346373,0.25,0.29296875,0.00808278750628233,148,9.841234252993895e-07,1.239386300003389
39,1.0,50.0,0.0,0.22742805756793885,0.3021483734003735,0.25,0.29296875,0.007782590109854937,148,9.339993178447458e-07,1.1648624999943422
40,1.0,50.0,0.0,0.22288698887141592,0.29683269116347777,0.25,0.2939453125,0.007496661506593227,148,9.749398230565758e-07,1.1529217999923276
41,1.0,50.0,0.0,0.2185944951395698,0.2917980029634556,0.2499999850988388,0.2939453125,0.007225031964480877,148,9.797316976541701e-07,1.1393731999996817
42,1.0,50.0,0.0,0.2145370896344338,0.28703016812998905,0.2499999701976776,0.294921875,0.0069674961268901825,148,9.452230936642938e-07,1.203241600000183
43,1.0,50.0,0.0,0.210701062704252,0.2825146097341407,0.25,0.294921875,0.006723696831613779,147,9.87295107357855e-07,1.14384930000233
44,1.0,50.0,0.0,0.20707287284712061,0.2787680649805391,0.25,0.2939453125,0.006493190303444862,147,9.68306414973839e-07,1.1584982000058517
45,1.0,50.0,0.0,0.20363917120573014,0.27538517447972505,0.25,0.2919921875,0.006275422405451536,147,9.308332303224916e-07,1.1986075000022538
46,1.0,50.0,0.0,0.20038703007834324,0.2721687984135011,0.2499999701976776,0.2939453125,0.00606980174779892,147,9.933378327291866e-07,1.1455546000070171
47,1.0,50.0,0.0,0.19730409051603273,0.26910737919111183,0.25,0.2919921875,0.005875674542039633,147,9.75008841519327e-07,1.1788592999946559
48,1.0,50.0,0.0,0.19437870597627624,0.26619000104228785,0.2499999701976776,0.291015625,0.005692410748451948,146,9.767869372810134e-07,1.152472999994643
49,1.0,50.0,0.0,0.1915997982195077,0.2634117372780282,0.2499999850988388,0.291015625,0.005519356578588486,146,9.8169740043403e-07,1.1542151999892667
50,1.0,50.0,0.0,0.1889571017985178,0.26076057448856577,0.25,0.291015625,0.005355860106647015,146,9.989002887392896e-07,1.1499274000088917
51,1.0,50.0,0.0,0.18644113965181608,0.2582197837816319,0.25,0.291015625,0.005201314110308886,146,9.924045800805671e-07,1.1514021000039065
52,1.0,50.0,0.0,0.18404297958827748,0.2557815217011485,0.25,0.2919921875,0.005055110435932875,146,9.302390323727432e-07,1.135285099997418
53,1.0,50.0,0.0,0.18175449278998893,0.25344849463170926,0.25,0.29296875,0.004916675854474306,146,9.731622630202583e-07,1.1387283999938518
54,1.0,50.0,0.0,0.1795681912374894,0.2512266638718468,0.2499999850988388,0.29296875,0.00478549487888813,145,9.934053674037812e-07,1.137982500004
55,1.0,50.0,0.0,0.17747713878744162,0.24908926770158882,0.25,0.29296875,0.004661028739064932,145,9.665415692663193e-07,1.1124037000117823
56,1.0,50.0,0.0,0.17547505842562047,0.24703086079896763,0.25,0.29296875,0.004542829468846321,145,9.992140892251713e-07,1.147146800009068
57,1.0,50.0,0.0,0.17355617741898882,0.24504644740842652,0.25,0.29296875,0.004430439788848162,144,9.973675677526002e-07,1.1115712000027997
58,1.0,50.0,0.0,0.171715201657396,0.24313147509345634,0.2499999850988388,0.2919921875,0.004323447123169899,143,9.677178362540764e-07,1.108991100001731
59,1.0,50.0,0.0,0.16994721971498972,0.2412817256422137,0.25,0.2890625,0.004221474286168814,142,9.304343822437167e-07,1.1040368999965722
60,1.0,50.0,0.0,0.16824783377674257,0.23949345205970982,0.2499999850988388,0.2880859375,0.004124172963202,140,9.436319587133017e-07,1.1141587000020081
61,1.0,50.0,0.0,0.16661293475912592,0.23776315419349323,0.25,0.2861328125,0.004031203221529722,139,9.991198523762507e-07,1.10614779999014
62,1.0,50.0,0.0,0.16503884491062515,0.236087726494321,0.2499999701976776,0.28515625,0.0039422959089279175,140,9.826395083829445e-07,1.0864200000069104
63,1.0,50.0,0.0,0.16352205089651334,0.2344763188776507,0.2499999850988388,0.283203125,0.003857151372358203,141,9.79660921231328e-07,1.0892278000101214
64,1.0,50.0,0.0,0.1620594288787377,0.23291601234413328,0.25,0.283203125,0.0037755288649350405,142,9.925122879510857e-07,1.1134371999942232
65,1.0,50.0,0.0,0.16064808077601295,0.23140201850009284,0.2499999850988388,0.28125,0.0036971920635551214,142,9.85982896243655e-07,1.0972743000020273
66,1.0,50.0,0.0,0.15928525025905677,0.22993188485417984,0.25,0.28125,0.0036219507455825806,142,9.841655933767573e-07,1.098557899997104
67,2.0,200.0,0.005,0.16811311687814542,0.19786156820485637,0.2499999701976776,0.2763671875,0.004996573086827993,145,9.958725997543956e-07,1.1021428999956697
68,2.0,200.0,0.005,0.1670635442542896,0.19678108702714242,0.25,0.275390625,0.0049324179999530315,146,9.185331323296416e-07,1.1214087000116706
69,2.0,200.0,0.005,0.16591921259149459,0.19558429355567467,0.2500000298023224,0.275390625,0.004850882571190596,146,9.760109829684603e-07,1.1118502000026638
70,2.0,200.0,0.005,0.16470598912148082,0.19432597216915523,0.2499999701976776,0.2744140625,0.004744180478155613,146,9.950921902433393e-07,1.1176446000026772
71,2.0,200.0,0.005,0.16344828779337328,0.19306526990663347,0.2499999701976776,0.2734375,0.004603867419064045,146,9.561815651180976e-07,1.1145064999873284
72,2.0,200.0,0.005,0.16217102613192114,0.19176536941371536,0.2499999701976776,0.2724609375,0.004424089100211859,146,9.655574296114703e-07,1.114915000012843
73,2.0,200.0,0.005,0.16089910807276922,0.19044750804273458,0.2499999850988388,0.2724609375,0.0042060683481395245,146,9.8162509813154e-07,1.094177099992521
74,2.0,200.0,0.005,0.15965576913231233,0.1891333746183247,0.2499999850988388,0.271484375,0.00395999476313591,147,9.995698416414404e-07,1.0957289999932982
75,2.0,200.0,0.005,0.1584600422660161,0.1878427322937874,0.2499999701976776,0.2705078125,0.0037041716277599335,147,9.871067880795782e-07,1.1026984000054654
76,2.0,200.0,0.005,0.15732454874951815,0.1865908589562007,0.25,0.2705078125,0.0034604337997734547,148,9.70110940531188e-07,1.115588900007424
77,2.0,200.0,0.005,0.15625450119326703,0.1853867452731299,0.25,0.2734375,0.0032488934230059385,148,9.763755247485076e-07,1.1164253000024473
78,2.0,200.0,0.005,0.15524821460356242,0.18423262209044497,0.2499999701976776,0.2744140625,0.0030818581581115723,148,9.614287065882135e-07,1.1129148999898462
79,2.0,200.0,0.005,0.15429886005776855,0.1831248308913089,0.2499999850988388,0.2734375,0.0029625773895531893,148,9.66157951656643e-07,1.1486418999993475
80,2.0,200.0,0.005,0.15339689612060767,0.18205588490148095,0.2499999850988388,0.2734375,0.0028861272148787975,148,9.998648965973516e-07,1.11250519999885
81,2.0,200.0,0.005,0.15253200923325158,0.18101636327367202,0.2499999701976776,0.2734375,0.002842843998223543,148,9.95578665020352e-07,1.1360546000069007
82,2.0,200.0,0.005,0.15169463921549578,0.17999678169096617,0.2499999701976776,0.271484375,0.0028218128718435764,148,9.955762618907155e-07,1.11701320001157
83,2.0,200.0,0.005,0.1508770151208319,0.17898908545496672,0.2499999850988388,0.2685546875,0.002813272411003709,148,9.990457249101754e-07,1.1576070000010077
84,2.0,200.0,0.005,0.1500733732566081,0.17798732857252725,0.25,0.267578125,0.0028098009061068296,146,9.949866147874094e-07,1.1413012999983039
85,2.0,200.0,0.005,0.14927993743481563,0.17698807468206507,0.25,0.265625,0.002806413220241666,146,9.893837951723862e-07,1.1185024999867892
86,2.0,200.0,0.005,0.14849455416015395,0.1759903188384049,0.25,0.2646484375,0.002800251357257366,146,9.698261615041023e-07,1.1162698999978602
87,2.0,200.0,0.005,0.14771636416668976,0.1749953438813409,0.2499999850988388,0.263671875,0.002790094120427966,146,9.727405723669902e-07,1.1657208000106039
88,2.0,200.0,0.005,0.14694530819679177,0.17404812405206785,0.25,0.263671875,0.002775851869955659,146,9.68484832842786e-07,1.2005111000034958
89,2.0,200.0,0.005,0.14618181546531825,0.17320119919638402,0.25,0.263671875,0.0027580803725868464,146,9.920496256891137e-07,1.097557400004007
90,2.0,200.0,0.005,0.145426391375109,0.17236232041561675,0.25,0.263671875,0.002737961011007428,146,9.83668998548036e-07,1.115722700007609
91,2.0,200.0,0.005,0.14467939308160924,0.17160759098990852,0.25,0.263671875,0.0027171585243195295,146,9.78394182180731e-07,1.134695600005216
92,2.0,200.0,0.005,0.14394090030748108,0.17096630682254854,0.2499999701976776,0.2646484375,0.002697916468605399,146,9.835050324815406e-07,1.1239263000024948
93,2.0,200.0,0.005,0.1432101965788695,0.17030772756780735,0.2499999850988388,0.2626953125,0.0026831012219190598,146,9.781321652165102e-07,1.1265332000039052
94,2.0,200.0,0.005,0.14248594107107818,0.16962683266421757,0.2499999850988388,0.2626953125,0.002675770316272974,146,9.835352399804593e-07,1.1180885000067065
95,2.0,200.0,0.005,0.1417659155948798,0.16891637744275922,0.25,0.26171875,0.0026786935050040483,146,9.92730345204457e-07,1.1316075999930035
96,2.0,200.0,0.005,0.14104700759583397,0.16816672839965235,0.25,0.26171875,0.002693425863981247,146,9.931069638380997e-07,1.1148525000025984
97,2.0,200.0,0.005,0.1403257941843614,0.16736629998299934,0.25,0.259765625,0.0027182609774172306,146,9.846038006235978e-07,1.1303317999991123
98,2.0,200.0,0.005,0.13959915411050342,0.16650211900728992,0.25,0.2607421875,0.002746792510151863,146,9.91329450696344e-07,1.1154667000082554
99,2.0,200.0,0.005,0.13886570167433165,0.16556555181501087,0.25,0.2607421875,0.0027670443523675203,146,9.848017361100989e-07,1.1590111999976216
100,2.0,200.0,0.005,0.13812721829430027,0.1649669116411448,0.25,0.2607421875,0.0027623942587524652,147,9.838355171957525e-07,1.1331426000106148
101,2.0,200.0,0.005,0.13739013072817535,0.16440792238445062,0.2499999850988388,0.259765625,0.0027162516489624977,147,9.991028225532575e-07,1.1208265000022948
102,2.0,200.0,0.005,0.13666549786125573,0.16388705293324987,0.2499999850988388,0.259765625,0.0026195095852017403,148,9.89914488693418e-07,1.1363286999985576
103,2.0,200.0,0.005,0.13596747386538638,0.16340173955471873,0.25,0.259765625,0.00247671059332788,148,9.94205056026737e-07,1.1337816000013845
104,2.0,200.0,0.005,0.13530992536496356,0.16294863939238022,0.25,0.259765625,0.0023067027796059847,148,9.935825729011871e-07,1.1248835000005784
105,2.0,200.0,0.005,0.1347028553811102,0.16252392132930663,0.25,0.2607421875,0.0021349682938307524,149,9.610867913211215e-07,1.1381993000104558
106,2.0,200.0,0.005,0.13415051925002583,0.16212366802679218,0.2499999850988388,0.26171875,0.0019827941432595253,149,9.900213385665318e-07,1.1849227000056999
107,2.0,200.0,0.005,0.1336514788043627,0.1617439198311009,0.2499999701976776,0.2607421875,0.0018605131190270185,149,9.491114775252316e-07,1.1384131999948295
108,2.0,200.0,0.005,0.1332004404774289,0.1613808962947669,0.25,0.26171875,0.001768103102222085,149,9.805680979738941e-07,1.1286053999938304
109,2.0,200.0,0.005,0.13279030337842285,0.16103108685277992,0.2499999850988388,0.263671875,0.0017000779043883085,149,9.986833273731253e-07,1.1166714999999385
110,2.0,200.0,0.005,0.13241360361418975,0.16069110093002398,0.2499999701976776,0.263671875,0.0016500528436154127,149,9.434064354676705e-07,1.1271932999952696
111,2.0,200.0,0.005,0.13206345703586725,0.16035775677566147,0.2499999701976776,0.263671875,0.0016130235744640231,149,9.51592381608199e-07,1.2392321999941487
112,2.0,200.0,0.005,0.13173384309126798,0.16002799596463319,0.25,0.2646484375,0.0015857495600357652,149,9.655521466716698e-07,1.1191221000044607
113,2.0,200.0,0.005,0.13141971644427017,0.15969893709328065,0.25,0.263671875,0.0015664100646972656,149,9.806488218476675e-07,1.14680010000302
114,2.0,200.0,0.005,0.13111676643095638,0.15936771525568258,0.25,0.263671875,0.0015540748136118054,149,9.931750958717278e-07,1.15588679999928
115,2.0,200.0,0.005,0.13082134559919037,0.15904711485298034,0.25,0.2646484375,0.0015483146999031305,149,9.553825749617723e-07,1.1362638999999035
116,2.0,200.0,0.005,0.13053039333427716,0.1587270355215367,0.2499999850988388,0.2646484375,0.0015489092329517007,149,9.515076265034507e-07,1.131845700001577
117,4.0,500.0,0.01,0.13759539515974123,0.15102243995177103,0.25,0.2578125,0.0018395355436950922,147,9.960021441517676e-07,1.1204685999982757
118,4.0,500.0,0.01,0.13738529242761668,0.1507923203650728,0.2499999701976776,0.255859375,0.0016515061724931002,147,9.94633220816074e-07,1.106007700000191
119,4.0,500.0,0.01,0.13719154454342838,0.15059559253440666,0.25,0.25390625,0.001493756310082972,147,9.870888670487834e-07,1.1198022000025958
120,4.0,500.0,0.01,0.13701389837375696,0.15042226501915956,0.2499999850988388,0.25390625,0.0013660596450790763,147,9.855678723680556e-07,1.1879307000053814
121,4.0,500.0,0.01,0.1368505673071651,0.15025531627461886,0.25,0.25390625,0.001264140009880066,147,9.960022743997484e-07,1.154767300002277
122,4.0,500.0,0.01,0.13669918195805064,0.15009273735545406,0.2499999850988388,0.25390625,0.0011836420744657516,147,9.853243789730999e-07,1.1267150000057882
123,4.0,500.0,0.01,0.13655702792030008,0.14993253724124958,0.25,0.25390625,0.0011219520820304751,147,9.989723820400889e-07,1.1340959000081057
124,4.0,500.0,0.01,0.1364212237430034,0.14977250250003946,0.25,0.2548828125,0.0010783622274175286,148,9.967415700896724e-07,1.1317808000021614
125,4.0,500.0,0.01,0.136288589795467,0.14961159287275552,0.25,0.2548828125,0.0010540533112362027,148,9.994028556045715e-07,1.1321383000031346
126,4.0,500.0,0.01,0.13615564192508914,0.14947656521309702,0.25,0.2548828125,0.0010522889206185937,148,9.907247858268034e-07,1.124845500002266
127,4.0,500.0,0.01,0.1360184400690983,0.149337524271077,0.25,0.25390625,0.001078960718587041,148,9.870948556029324e-07,1.1245109000010416
128,4.0,500.0,0.01,0.13587235306729456,0.14918922017145256,0.2499999850988388,0.2529296875,0.0011429553851485252,148,9.978882609363123e-07,1.1285678999993252
129,4.0,500.0,0.01,0.13571159712208025,0.14902526830272456,0.2499999850988388,0.2529296875,0.0012556801084429026,148,9.863916459178206e-07,1.1181840999925043
130,4.0,500.0,0.01,0.13552851159661533,0.14883709577584373,0.25,0.2529296875,0.0014292863197624683,148,9.80623231721762e-07,1.120631699988735
131,4.0,500.0,0.01,0.13531272809277078,0.14861229107462726,0.25,0.251953125,0.0016736267134547234,148,9.822331561991843e-07,1.1303063000086695
132,4.0,500.0,0.01,0.13505028539115826,0.1483318106458655,0.2499999850988388,0.251953125,0.0019917224999517202,148,9.864127193625503e-07,1.157408699989901
133,4.0,500.0,0.01,0.13472404965660165,0.14796658411049876,0.2499999701976776,0.251953125,0.0023728341329842806,148,9.98062004892101e-07,1.1097668000002159
134,4.0,500.0,0.01,0.1343168397556358,0.14747508404130988,0.2499999850988388,0.251953125,0.0027823499403893948,148,9.840720258403457e-07,1.158769100002246
135,4.0,500.0,0.01,0.133819882873195,0.14680923044897143,0.25,0.251953125,0.003150434698909521,148,9.983153235564596e-07,1.1424513999954797
136,4.0,500.0,0.01,0.13324513402591576,0.14594073731210017,0.25,0.251953125,0.0033884693402796984,148,9.970248811512118e-07,1.16900659998646
137,4.0,500.0,0.01,0.13262770837228552,0.14490572751655642,0.2499999850988388,0.2509765625,0.003472717711701989,149,9.770454961509184e-07,1.1983208000019658
138,4.0,500.0,0.01,0.13200445939777833,0.14382065028603053,0.25,0.2509765625,0.0034481931943446398,149,9.935309923870116e-07,1.1435557000077097
139,4.0,500.0,0.01,0.13139384504470933,0.14299765401822714,0.2499999701976776,0.2529296875,0.0033013666979968548,149,9.81887023463946e-07,1.1459610999881988
140,4.0,500.0,0.01,0.13080659692231864,0.1423944366009058,0.25,0.2529296875,0.003002375829964876,149,9.926390671143285e-07,1.1568148999940604
141,4.0,500.0,0.01,0.13025993211235729,0.1417324895112494,0.2499999850988388,0.251953125,0.0025848140940070152,148,9.954444731891538e-07,1.1370964000088861
142,4.0,500.0,0.01,0.12977464579603482,0.1411100209483711,0.25,0.2509765625,0.002125290222465992,148,9.883926038560603e-07,1.1674185000010766
143,4.0,500.0,0.01,0.1293651753238822,0.14090307432078264,0.2499999850988388,0.251953125,0.0017057615332305431,148,9.807348010148848e-07,1.1688263000105508
144,4.0,500.0,0.01,0.1290335458093802,0.1407308238830643,0.2499999850988388,0.2529296875,0.0013798344880342484,148,9.914474251617428e-07,1.14953960001003
145,4.0,500.0,0.01,0.12877140379407664,0.1405816173129324,0.25,0.2529296875,0.0011548075126484036,148,9.834814274985764e-07,1.1379507000092417
146,4.0,500.0,0.01,0.12856595276600483,0.1404486910987956,0.25,0.2529296875,0.0010055492166429758,148,9.828712864639934e-07,1.1337120999960462
147,4.0,500.0,0.01,0.1284047016703162,0.14032885187397104,0.2499999850988388,0.25390625,0.0009027183405123651,149,9.515393308496112e-07,1.175830699998187
148,4.0,500.0,0.01,0.1282773538659847,0.1402209463129461,0.25,0.2548828125,0.0008279084577225149,149,9.442978220738338e-07,1.1453508999984479
149,4.0,500.0,0.01,0.1281757778818528,0.1401244351215782,0.2499999850988388,0.2548828125,0.0007729154312983155,149,9.841411918224648e-07,1.1620988999929978
150,4.0,500.0,0.01,0.12809353921522063,0.14003856069151077,0.25,0.2548828125,0.0007339665316976607,149,9.586587638253079e-07,1.158069199998863
151,4.0,500.0,0.01,0.12802549056307067,0.13996208455916545,0.2499999850988388,0.25390625,0.0007079741335473955,149,9.452521153707008e-07,1.1975296000018716
152,4.0,500.0,0.01,0.12796749777416003,0.13991835785847098,0.25,0.25390625,0.0006914780824445188,149,9.400751754083779e-07,1.1498944999912055
153,4.0,500.0,0.01,0.1279163499915097,0.13989396116231712,0.25,0.25390625,0.0006810095510445535,149,9.399676114603056e-07,1.1538731000036933
154,4.0,500.0,0.01,0.12786957230941037,0.1398701016357859,0.25,0.25390625,0.0006736588547937572,149,9.427607352124174e-07,1.1728091999975732
155,4.0,500.0,0.01,0.12782541443717185,0.13984550917351823,0.2499999850988388,0.25390625,0.0006673012394458055,149,9.471137077825213e-07,1.1445180000009714
156,4.0,500.0,0.01,0.12778262945585653,0.13981933207134017,0.25,0.25390625,0.0006605541566386819,149,9.522791761124401e-07,1.1461094999976922
157,4.0,500.0,0.01,0.12774040924479105,0.13979108949301863,0.2499999850988388,0.25390625,0.000652673770673573,149,9.578781257417289e-07,1.1372800000099232
158,4.0,500.0,0.01,0.12769833547444015,0.13976063159334565,0.25,0.25390625,0.0006433194503188133,149,9.637367146904676e-07,1.166666000004625
159,4.0,500.0,0.01,0.12765619096926514,0.13972796761922074,0.2499999850988388,0.25390625,0.0006324041751213372,149,9.697866665558858e-07,1.1360857999970904
160,4.0,500.0,0.01,0.1276139422973921,0.1396932488368559,0.2499999850988388,0.2529296875,0.0006200213101692498,149,9.760002680404551e-07,1.1382684999989579
161,4.0,500.0,0.01,0.12757169644349026,0.13965673919636265,0.2499999701976776,0.251953125,0.0006063655018806458,149,9.823551076134454e-07,1.1326330000010785
162,4.0,500.0,0.01,0.12752958293627972,0.13961870377733204,0.25,0.251953125,0.0005916741793043911,149,9.888247330834389e-07,1.152950100004091
163,4.0,500.0,0.01,0.12748783622849807,0.13957949128421354,0.2499999850988388,0.251953125,0.000576217018533498,149,9.95365784903526e-07,1.146386699998402
164,4.0,500.0,0.01,0.12744663555583616,0.13953938591371068,0.25,0.251953125,0.0005602671299129725,149,9.507849746151219e-07,1.1411215999978594
165,4.0,500.0,0.01,0.12740618583445618,0.1394986887888778,0.25,0.251953125,0.0005441026296466589,149,9.521405825039214e-07,1.1641688999952748
166,4.0,500.0,0.01,0.1273666638190842,0.13945766390964298,0.2499999850988388,0.251953125,0.0005279483739286661,149,9.532421374413157e-07,1.136735399995814
167,8.0,500.0,0.02,0.12482444130715539,0.1370161372599032,0.2499999701976776,0.2490234375,0.0003623868979047984,150,9.987905559350187e-07,1.1449659000063548
168,8.0,500.0,0.02,0.12480837271174197,0.1369978128279698,0.25,0.2490234375,0.0003488716611173004,150,9.999205567001614e-07,1.1394770000042627
169,8.0,500.0,0.02,0.12479319784542924,0.13697918147771093,0.25,0.248046875,0.00033691537100821733,150,8.702599249810689e-07,1.200564900005702
170,8.0,500.0,0.02,0.12477883112590184,0.13696026373900388,0.25,0.248046875,0.00032638496486470103,150,8.630085752920612e-07,1.131496200003312
171,8.0,500.0,0.02,0.12476517860590701,0.1369410520322415,0.25,0.248046875,0.00031714141368865967,150,8.627166986548874e-07,1.1267268999945372
172,8.0,500.0,0.02,0.1247521532647741,0.1369215323229262,0.25,0.248046875,0.00030904528102837503,150,9.674187508152407e-07,1.1343789000093238
173,8.0,500.0,0.02,0.12473969746785926,0.13690170808088653,0.2499999850988388,0.2490234375,0.00030195771250873804,150,8.624466890180097e-07,1.1659201000002213
174,8.0,500.0,0.02,0.12472773678493063,0.13688155253417839,0.25,0.2490234375,0.0002957453834824264,150,9.57771841185489e-07,1.1465895000001183
175,8.0,500.0,0.02,0.12471622574956577,0.13686106259567568,0.2499999850988388,0.2490234375,0.0002902779378928244,150,9.352274365926781e-07,1.151669300001231
176,8.0,500.0,0.02,0.12470512301508714,0.13684022964953274,0.2499999850988388,0.2490234375,0.0002854286867659539,150,8.625976562979291e-07,1.1755073000094853
177,8.0,500.0,0.02,0.124694375397037,0.13681902901058476,0.25,0.2490234375,0.00028108453261666,150,8.627477273460914e-07,1.1417555000080029
178,8.0,500.0,0.02,0.12468395550273258,0.1367974540090745,0.25,0.2490234375,0.00027714038151316345,150,8.629322856470377e-07,1.1604736000008415
179,8.0,500.0,0.02,0.12467383832985351,0.13677549964340963,0.2499999850988388,0.2490234375,0.0002735047892201692,150,8.631433657677335e-07,1.145624199998565
180,8.0,500.0,0.02,0.1246640003710516,0.13675315759676096,0.2499999701976776,0.2490234375,0.0002700963232200593,150,8.633745216955052e-07,1.1779735000018263
181,8.0,500.0,0.02,0.12465442246297041,0.13673042283050652,0.2499999701976776,0.2490234375,0.00026684984914027154,150,8.636190878774076e-07,1.1544300000095973
