update,learning_rate,mean_loss,mean_candidate_thermal_smooth,best_candidate_thermal_smooth,worst_candidate_exact_tmax,mean_total_variation,mean_binarization_penalty,softmin,diversity_penalty,maximum_projection_absolute_error,gradient_norm_before_clipping,gradient_norm_after_clipping,wall_seconds
28,0.0003,0.36548286375074956,0.6097138517812554,0.3511404247630303,0.8480428595259849,0.019965363666415215,0.14637356996536255,0.3650033683741828,0.0004595300124492496,2.9802322387695312e-08,3.114734352719766,0.9999996300631322,1.4360251687467098
29,0.0003,0.2824705475774286,0.587155503408978,0.26812012117618034,0.8029663736187475,0.01907823234796524,0.14587005972862244,0.2819830647873792,0.00046840455615893006,2.9802322387695312e-08,2.4811221164012975,0.9999995702937634,1.4422676246613264
30,0.0003,0.42644874299623114,0.6623998541704688,0.41208923966508243,0.8792615009030911,0.021417858079075813,0.14613153040409088,0.42595218327625406,0.00047514186007902026,4.470348358154297e-08,3.221272208933213,0.9999996586075329,1.4552247039973736
31,0.0003,0.3677770394828179,0.6397661580384356,0.3534113482774769,0.870407040053913,0.020882893353700638,0.14679202437400818,0.36727429188830807,0.00048186469939537346,2.9802322387695312e-08,2.170609581244868,0.9999995872004879,1.4385157180950046
32,0.0003,0.3201900411968959,0.598870562768612,0.3058323240260044,0.81563973165201,0.02099797874689102,0.14513060450553894,0.31969526763720163,0.0004737755807582289,2.9802322387695312e-08,4.012075916714373,0.9999998573406792,1.4674780936911702
33,0.0003,0.29729999958007447,0.5818187516491701,0.28294496047090045,0.7896645217207928,0.018804145976901054,0.14657893776893616,0.2968079040820992,0.00047329135122708976,2.9802322387695312e-08,2.7071237232019,0.9999996305942337,1.4448439721018076
34,0.0003,0.3552236830994163,0.6532280780164823,0.34087051253255674,0.8606643213991959,0.018319781869649887,0.14400118589401245,0.35473345614375396,0.0004719071730505675,2.9802322387695312e-08,5.455003695645968,0.9999998202183003,1.4399444051086903
35,0.0003,0.23929215976281856,0.5740730507062742,0.2249392807963297,0.8516947393420958,0.017693225294351578,0.14472590386867523,0.2388022244075285,0.00047224212903529406,4.470348358154297e-08,1.4146906297331674,0.9999993563629876,1.4018413042649627
36,0.0003,0.2565993306163993,0.5817487149330661,0.2422179786249698,0.7880680104265756,0.02198207378387451,0.14509405195713043,0.25608092223616874,0.0004964263061992824,4.470348358154297e-08,2.26584171646083,0.9999995595661116,1.4214645512402058
37,0.0003,0.37371131896483234,0.6006570116289195,0.3593018562838924,0.8675968820157811,0.02172747068107128,0.1503230184316635,0.37316479989507456,0.000524791597854346,4.470348358154297e-08,4.829584594911765,0.999999796881745,1.4321371717378497
38,0.0003,0.2869191624254724,0.5678951085055659,0.27252246245083506,0.7822354957762626,0.021820740774273872,0.14718475937843323,0.28638540606203394,0.000511935621034354,2.9802322387695312e-08,4.327396293816922,0.9999997361461668,1.4197889128699899
39,0.0003,0.2878774778997101,0.5885990539511323,0.27350282700703565,0.8206035265824382,0.022879227995872498,0.14617246389389038,0.28736577061823454,0.0004888280527666211,2.9802322387695312e-08,4.1661509340215,0.9999997428329068,1.416325214318931
40,0.0003,0.243095221931876,0.584562805841386,0.22872466860023336,0.842629739771232,0.021729331463575363,0.14555960893630981,0.24258761221143227,0.00048588038771413267,4.470348358154297e-08,2.623994221375093,0.9999996593766556,1.412452227436006
41,0.0003,0.20532938662352407,0.549656680988164,0.1909650639163032,0.7707031743034322,0.021133383736014366,0.145146906375885,0.20482800752750208,0.0004802457115147263,2.9802322387695312e-08,1.3212440818895108,0.9999992605786205,1.4118892531841993
42,0.0003,0.2161906365334032,0.6314726454711482,0.20181684616641682,0.8710322864049311,0.021092094480991364,0.14377698302268982,0.2156797897776157,0.0004897546605207026,2.9802322387695312e-08,1.6858582306519325,0.9999994999831959,1.4016825631260872
43,0.0003,0.2763143008503667,0.606957646713277,0.2619421125546596,0.8443541324237742,0.019953995943069458,0.1419984996318817,0.2758050561658584,0.0004892906872555614,4.470348358154297e-08,0.7890964530491621,0.7890964530491621,1.4142990168184042
44,0.0003,0.2561445489224226,0.5576687388979493,0.24176054833145513,0.822319712900714,0.019725512713193893,0.14236468076705933,0.2556234919426444,0.0005013314657844603,2.9802322387695312e-08,2.4995497270026523,0.9999996540535432,1.4177148891612887
45,0.0003,0.23462458620735682,0.5679801909674017,0.22025345468264743,0.8033096994336164,0.019197460263967514,0.142401784658432,0.23411639829384634,0.0004889904521405697,2.9802322387695312e-08,0.6906900856640128,0.6906900856640128,1.4061799487099051
46,0.0003,0.2808649128946112,0.591597486328024,0.2665131586001755,0.8175074836067313,0.01861501857638359,0.14205358922481537,0.2803761022113744,0.00047019566409289837,4.470348358154297e-08,1.7712570379328008,0.9999995530756328,1.3978967443108559
47,0.0003,0.20629453371701179,0.5487841743446987,0.19192686955354143,0.780803084877203,0.01855285093188286,0.14250963926315308,0.20578981316474032,0.00048616770072840154,2.9802322387695312e-08,2.838457087168558,0.9999997339868338,1.4018899509683251
48,0.0003,0.27175771191240844,0.5485777431209669,0.25738698492184764,0.8131366938103114,0.018398627638816833,0.14341536164283752,0.27124992853304636,0.0004893847508355975,5.960464477539063e-08,3.133189714501222,0.9999997070981772,1.405361071228981
49,0.0003,0.30447728998144785,0.5808495400383662,0.2901178266809614,0.8230361043043891,0.019734887406229973,0.14374685287475586,0.30398077029197057,0.00047678480041213334,2.9802322387695312e-08,3.6151811017622344,0.9999997226145744,1.4062442276626825
50,0.0003,0.2491462444667727,0.599290141026033,0.23478230470411504,0.8519111700658046,0.02023893967270851,0.14252930879592896,0.24864524831531387,0.0004807572113350034,5.960464477539063e-08,0.8126253502908561,0.8126253502908561,1.4040094316005707
51,0.0003,0.20778227560431667,0.5685574251581422,0.19341114452162173,0.8558843196748904,0.020088497549295425,0.1427651047706604,0.2072740881328206,0.0004880989727098495,2.9802322387695312e-08,2.342864566445535,0.9999994906096349,1.4056038754060864
52,0.0003,0.17681915882696175,0.5434496641115711,0.16244255161482177,0.801256974461192,0.01952025666832924,0.1415400505065918,0.17630549522602068,0.0004941433435305953,2.9802322387695312e-08,0.785902266236266,0.785902266236266,1.4060535728931427
53,0.0003,0.29873052825788493,0.5926045303122448,0.2843498995312034,0.8810350393236036,0.02108593098819256,0.14237326383590698,0.29821284314240204,0.0004965991829521954,2.9802322387695312e-08,1.5132108732410665,0.9999993447906128,1.4074892671778798
54,0.0003,0.18505208041532514,0.572354719065808,0.17067495841281305,0.8698240862839174,0.01945716142654419,0.14181697368621826,0.18453790202401196,0.0004947212291881442,2.9802322387695312e-08,0.6106744664381154,0.6106744664381154,1.4121518712490797
55,0.0003,0.18412741438125602,0.5738662519370125,0.16976080329259696,0.839076156751598,0.019206658005714417,0.14153596758842468,0.1836237469037959,0.000484460819279775,2.9802322387695312e-08,0.9699759406564932,0.9699759406564932,1.4278374128043652
56,0.0003,0.22069353988646806,0.5972608761439712,0.20634074634699742,0.8712022861267142,0.02076224610209465,0.1421564817428589,0.22020368995819634,0.0004690876812674105,2.9802322387695312e-08,2.419387719293623,0.9999995850574198,1.426217107102275
57,0.0003,0.18871836013252502,0.583283066075831,0.1743518982719377,0.8498552024706011,0.019107284024357796,0.14150658249855042,0.18821484188313659,0.00048441096441820264,2.9802322387695312e-08,1.1011999538330917,0.9999990974756758,1.3991427049040794
58,0.0003,0.20255727588701483,0.575627119645168,0.18819874762874655,0.8575046912021773,0.021455716341733932,0.14225983619689941,0.2020616912399455,0.0004741289303638041,2.9802322387695312e-08,1.1225175272554306,0.999999096687948,1.3944572592154145
59,0.0003,0.19739378725887868,0.5630199178125814,0.18303707314240722,0.8226598041346805,0.019977927207946777,0.14181986451148987,0.19690001675360613,0.00047379257739521563,2.9802322387695312e-08,1.2653209097688114,0.9999992688409426,1.413653226569295
60,0.0003,0.18617237927566574,0.5870937879069286,0.17181418887467031,0.8300917427607875,0.01982826739549637,0.14135204255580902,0.18567713248586923,0.00047541852109134197,2.9802322387695312e-08,0.6561138878265271,0.6561138878265271,1.3972122287377715
61,0.0003,0.19128430138634872,0.573622171362236,0.17693696894419467,0.8674085088021518,0.019657758995890617,0.14106565713882446,0.19079991255539358,0.00046473107067868114,2.9802322387695312e-08,0.57207483477681,0.57207483477681,1.4014153992757201
62,0.0003,0.18963902628653076,0.5750394601600273,0.17529008820969724,0.8217161197445629,0.01963215321302414,0.141050785779953,0.18915303182089618,0.0004663623112719506,2.9802322387695312e-08,1.1141191849344085,0.9999991777517243,1.4044043766334653
63,0.0003,0.1919576487964263,0.5738716645132858,0.17760949194098083,0.8543830669432377,0.020544134080410004,0.14161497354507446,0.19147243555217974,0.00046466910862363875,2.9802322387695312e-08,1.2708593401389623,0.9999993495367402,1.400931247510016
64,0.0003,0.1835412516004486,0.5731512772181651,0.16920275912483462,0.8467276382876043,0.019987013190984726,0.14133358001708984,0.18306570273603356,0.00045556185068562627,2.9802322387695312e-08,0.6256565824619361,0.6256565824619361,1.4162857001647353
65,0.0003,0.23946531620859005,0.6121367968424302,0.22513223651793415,0.872745226357609,0.021919656544923782,0.14140745997428894,0.23899518012913304,0.0004482164222281426,2.9802322387695312e-08,1.5094645562491296,0.9999993405814795,1.4396010180935264
66,0.0003,0.19059130523205106,0.5823195296388417,0.17626392728191487,0.8597468348039542,0.020273737609386444,0.1412714272737503,0.19012687089311378,0.0004441605997271836,2.9802322387695312e-08,2.3913069118659647,0.9999996201587404,1.4279336286708713
67,0.0003,0.22400105733786352,0.5772829649513822,0.20969942724094257,0.8313329602011851,0.020255301147699356,0.1405552476644516,0.2235623708521411,0.0004184311837889254,5.960464477539063e-08,0.4858690708035163,0.4858690708035163,1.4155087396502495
68,0.0003,0.1982328162444665,0.5511224168167194,0.1839469331861054,0.8039800290931273,0.019535327330231667,0.1397455334663391,0.1978098767973043,0.0004034041194245219,2.9802322387695312e-08,1.1075463046842569,0.9999991134744863,1.400260103866458
69,0.0003,0.176521474882783,0.5418191249070607,0.16225008143198721,0.8131788310608926,0.01932068169116974,0.13982713222503662,0.17611302504318613,0.00038912915624678135,5.960464477539063e-08,1.1643535492150734,0.9999991481930016,1.405274260789156
70,0.0003,0.3006853050372187,0.6010844299346452,0.286467761908903,0.8754434029888686,0.020428746938705444,0.14200522005558014,0.3002933187160992,0.0003715575730893761,2.9802322387695312e-08,1.1765681225658902,0.9999991983539714,1.4164667446166277
71,0.0003,0.1847666021291121,0.5278976879673674,0.1705246791224494,0.8021221289855305,0.02031819522380829,0.13987864553928375,0.18438762273364828,0.0003586612001527101,2.9802322387695312e-08,2.227636374076237,0.9999996095982155,1.3987022303044796
72,0.0003,0.16957946428666731,0.5241913600051177,0.1553379077390668,0.8459557790606766,0.020434072241187096,0.13931238651275635,0.1692008513502657,0.00035817886237055063,2.9802322387695312e-08,0.4711748835046298,0.4711748835046298,1.4118562527000904
73,0.0003,0.23522706599868953,0.5707112873870142,0.22098929423507388,0.817697961171847,0.022277679294347763,0.1396462619304657,0.2348522378462728,0.0003525504725985229,2.9802322387695312e-08,4.745568170970452,0.9999997862872855,1.4153305906802416
74,0.0003,0.1825049531024997,0.5328817497158831,0.16828424557497398,0.796345003367331,0.020742548629641533,0.13904541730880737,0.1821471891861729,0.00033702136715874076,2.9802322387695312e-08,0.724774349826654,0.724774349826654,1.4019894497469068
75,0.0003,0.17209412448653433,0.5426580558199301,0.15787008595831023,0.8362444782492471,0.020759204402565956,0.13831067085266113,0.17173302956950914,0.0003403357113711536,2.9802322387695312e-08,0.6103545457877936,0.6103545457877936,1.3970165252685547
76,0.0003,0.25041772575186383,0.5775963070386122,0.2361997534879264,0.8436927039747748,0.021755624562501907,0.13874968886375427,0.25006269709901585,0.0003332730266265571,2.9802322387695312e-08,0.9816949158478551,0.9816949158478551,1.416181894019246
77,0.0003,0.19843911391195987,0.5309769615128452,0.18423272949444397,0.8195848333946579,0.021590303629636765,0.140476793050766,0.19809567310564133,0.00032185050076805055,4.470348358154297e-08,3.618904854868004,0.9999997707337261,1.4199740597978234
78,0.0003,0.17236828841232613,0.5348106843682611,0.15815721707393415,0.803488560414462,0.020880676805973053,0.13964183628559113,0.17202016068513307,0.00032724704942665994,2.9802322387695312e-08,0.865128918504358,0.865128918504358,1.4023621119558811
79,0.0003,0.2365928593210162,0.5755459054578211,0.22238277468789208,0.8441788808439964,0.02372726798057556,0.14029398560523987,0.23624571829734914,0.0003234137548133731,2.9802322387695312e-08,3.4330754356557858,0.9999997214784856,1.402427245862782
80,0.0003,0.17547978982064605,0.5486136521609111,0.1612694424527696,0.8228060247686468,0.02134585939347744,0.13867098093032837,0.17513238606396853,0.00032605789601802826,2.9802322387695312e-08,1.0973985412729321,0.9999991826447465,1.4605684541165829
81,0.0003,0.1755731254897369,0.5300826087720406,0.1613616103670432,0.8157223297887752,0.022769901901483536,0.13809305429458618,0.17522455397824208,0.00032580160768702626,4.470348358154297e-08,0.6705393007627817,0.6705393007627817,1.3971298141404986
82,0.0003,0.20020451606211764,0.5514403746124465,0.18599417854043088,0.8404445012323699,0.024502074345946312,0.13828864693641663,0.19985712215162976,0.0003228918358217925,2.9802322387695312e-08,8.515200493656772,0.9999998970712216,1.4151320680975914
83,0.0003,0.18608013342180152,0.5504685093696369,0.17187113643345953,0.8619314741837277,0.0243182722479105,0.13800378143787384,0.1857340800446584,0.0003217351040802896,2.9802322387695312e-08,1.3141282426966494,0.9999992397123639,1.4062042804434896
84,0.0003,0.17328208893063127,0.5029640540701225,0.15907012776081297,0.83290333167746,0.0225240346044302,0.1373080015182495,0.1729330713720119,0.00032649352215230465,2.9802322387695312e-08,0.47222507265212654,0.47222507265212654,1.3957022232934833
85,0.0003,0.16176337933463913,0.5322614773940197,0.14755662247904133,0.8349154349577201,0.020978130400180817,0.1370530128479004,0.16141956609024022,0.0003228351124562323,2.9802322387695312e-08,0.3264366098072132,0.3264366098072132,1.4066608138382435
86,0.0003,0.17357296996173777,0.5414330211843141,0.15937112937793138,0.8239275267157417,0.021082794293761253,0.136954665184021,0.1732340729891303,0.0003178141778334975,2.9802322387695312e-08,0.44650884119060613,0.44650884119060613,1.4016390545293689
87,0.0003,0.24588322323632544,0.55118420547759,0.23167510271711383,0.8176598614586456,0.021856196224689484,0.13743191957473755,0.2455380463283125,0.0003233207098674029,4.470348358154297e-08,5.272855151554106,0.9999998045821411,1.4038662342354655
88,0.0003,0.2231787024047005,0.5509210549796758,0.2089744837923826,0.8616878438060667,0.021703358739614487,0.13720540702342987,0.22283742740358115,0.00031957164173945785,2.9802322387695312e-08,1.3412684471058396,0.9999992874135188,1.420125280506909
89,0.0003,0.2153625290331059,0.5593853603067741,0.20116316656224642,0.8555103913043722,0.022074352949857712,0.13706059753894806,0.21502611017344528,0.0003143445064779371,2.9802322387695312e-08,3.6811557584460255,0.9999997360993627,1.4295982839539647
90,0.0003,0.16853533851763802,0.5346675683950769,0.15434007728762586,0.8520303864444744,0.0212947316467762,0.13660742342472076,0.16820302089882477,0.0003110228863079101,2.9802322387695312e-08,0.854302254743425,0.854302254743425,1.441828333772719
91,0.0003,0.22044205179216722,0.5371127449744973,0.2062501159239871,0.8389415205752928,0.02323073148727417,0.1373816728591919,0.2201130595351852,0.0003057615249417722,2.9802322387695312e-08,9.211319855824916,0.9999999931304177,1.4040342140942812
92,0.0003,0.1958705423873815,0.5549139443453587,0.18168650015832247,0.8451243236750664,0.023718878626823425,0.136994868516922,0.19554944376952138,0.00029737973818555474,2.9802322387695312e-08,1.7373693467053737,0.9999993997689806,1.4023381546139717
93,0.0003,0.19050559618653093,0.5577471800648093,0.17631830327788864,0.8647421660579051,0.022793419659137726,0.13698476552963257,0.19018124688908752,0.0003015558759216219,2.9802322387695312e-08,1.5868987181211545,0.999999298010529,1.4035861631855369
94,0.0003,0.17980882392555853,0.5188994306588318,0.16562653486577145,0.8140251482637274,0.022693509235978127,0.13685342669487,0.1794894784769704,0.0002966519386973232,2.9802322387695312e-08,0.9494680788968732,0.9494680788968732,1.4023860609158874
95,0.0003,0.16470440454519658,0.5077981062294978,0.15052242617789463,0.8188160569886394,0.0224570594727993,0.13635310530662537,0.16438536978909352,0.0002965776948258281,2.9802322387695312e-08,0.31424991711112693,0.31424991711112693,1.4020759854465723
96,0.0003,0.1700729613758747,0.521537633141193,0.15588804341801415,0.804975137695873,0.02221504971385002,0.1361212432384491,0.1697509870292131,0.00029975929646752775,2.9802322387695312e-08,0.6134159892842546,0.6134159892842546,1.410589869134128
97,0.0003,0.1826888504471451,0.5318106184259037,0.16850872260324695,0.8099508806826908,0.02199077233672142,0.13597045838832855,0.1823716662144459,0.0002951934584416449,2.9802322387695312e-08,0.5354780660608294,0.5354780660608294,1.3987541953101754
98,0.0003,0.16719937355331188,0.5211220031636603,0.15301240218015047,0.8460724639929826,0.022082678973674774,0.1363322138786316,0.16687534579134938,0.0003019450814463198,2.9802322387695312e-08,0.8408621227569477,0.8408621227569477,1.4042736096307635
99,0.0003,0.2279067590724301,0.5456147676224686,0.2137144687242334,0.8317654789513405,0.022968778386712074,0.13695287704467773,0.22757741231987919,0.0003063779731746763,2.9802322387695312e-08,0.9654450572828754,0.9654450572828754,1.6814800407737494
100,0.0003,0.18207965079730065,0.5262346995074727,0.16789254530459358,0.8311689674501056,0.023511424660682678,0.13629752397537231,0.18175548891579246,0.00030065045575611293,2.9802322387695312e-08,0.42006788581526366,0.42006788581526366,2.2530180802568793
101,0.0003,0.16139316682922394,0.5040520331061117,0.14719925834343242,0.8359553263041894,0.02177637256681919,0.13683965802192688,0.16106220195463133,0.0003091885009780526,2.9802322387695312e-08,2.360025438828011,0.9999994788859393,1.631200896576047
102,0.0003,0.1727659544271389,0.5431628402749109,0.15858477451796854,0.8630770954659337,0.022606369107961655,0.13587190210819244,0.17244771812916745,0.00029562992858700454,2.9802322387695312e-08,0.4416808433182092,0.4416808433182092,1.6258227536454797
103,0.0003,0.156678544084426,0.49604209843089364,0.14249839112210316,0.7942050214495747,0.021624648943543434,0.1360398530960083,0.1563613347333021,0.0002955847012344748,2.9802322387695312e-08,0.5400746108988215,0.5400746108988215,1.6250468483194709
104,0.0003,0.1855834183735608,0.5274747518452594,0.17141169796962646,0.8456677652324367,0.023910855874419212,0.13643024861812592,0.18527464158082535,0.0002848659351002425,2.9802322387695312e-08,0.5504163277310938,0.5504163277310938,1.6407497208565474
105,0.0003,0.18982442519986853,0.5123949899428453,0.17566125798788096,0.8188676028153494,0.021329451352357864,0.13574664294719696,0.1895242015990798,0.00027889414923265576,2.9802322387695312e-08,0.8007290659394276,0.8007290659394276,1.6414050636813045
106,0.0003,0.17257466487652925,0.5226077104665336,0.158409240609739,0.8449723739412275,0.02155773527920246,0.13591206073760986,0.1722721842209379,0.00028092291904613376,2.9802322387695312e-08,0.8988408700625538,0.8988408700625538,1.7779227104038
107,0.0003,0.1775272616897221,0.517932572476108,0.16336142920532987,0.8296611293728765,0.021946366876363754,0.13586604595184326,0.1772243728165288,0.00028094250592403114,5.960464477539063e-08,1.115184440622408,0.9999991417502183,1.7969392538070679
108,0.0003,0.17916150904123804,0.5282727929424561,0.16500365664343916,0.8377659209842316,0.020748665556311607,0.13576921820640564,0.17886660025463805,0.00027416012017056346,4.470348358154297e-08,1.027976431925959,0.9999991305366294,1.6467715501785278
109,0.0003,0.17076170121248907,0.508022049665068,0.15661156552071281,0.8059627554287391,0.021500125527381897,0.13606731593608856,0.1704745091319117,0.0002656919532455504,2.9802322387695312e-08,0.7161390254933669,0.7161390254933669,1.6320413565263152
110,0.0003,0.1808537760666758,0.5402151879626534,0.16669903189430502,0.856583339212423,0.022720804437994957,0.1349828541278839,0.18056197550550396,0.000269079755526036,2.9802322387695312e-08,0.4075200331028333,0.4075200331028333,1.6316190287470818
111,0.0003,0.16220087361257562,0.4927171558302597,0.14805164718630845,0.7698119759735794,0.023092422634363174,0.134980708360672,0.16191459079750736,0.00026319039170630276,5.960464477539063e-08,0.3476492743531591,0.3476492743531591,1.6314403982833028
112,0.0003,0.16652009657377875,0.5065009817803908,0.15236179219349288,0.8380647908310676,0.0238424614071846,0.1346226930618286,0.16622473580469177,0.00027151830727234483,2.9802322387695312e-08,0.293201775443611,0.293201775443611,1.6297310311347246
113,0.0003,0.15395324168547467,0.48435222404996825,0.13979320606565304,0.7821074959808213,0.023461170494556427,0.13436754047870636,0.15365614967685196,0.0002736308379098773,4.470348358154297e-08,0.21271235975089667,0.21271235975089667,1.625642635859549
114,0.0003,0.1730187176043312,0.521044315645468,0.15885980580163783,0.8382840156985905,0.024098774418234825,0.1341163069009781,0.17272274941283675,0.00027186941588297486,2.9802322387695312e-08,1.0002631989452757,0.9999990234157452,1.6236255625262856
115,0.0003,0.15440180634048123,0.4923602322632232,0.1402432807983695,0.8520975507195693,0.022720452398061752,0.1339433789253235,0.15410622440956762,0.00027286147815175354,2.9802322387695312e-08,0.8228034051200067,0.8228034051200067,1.629966958425939
