iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6256011395002902,0.7308829665151847,0.011738775297999382,9.983254338614188e-07,0.859254565089941
1,0.618375313159407,0.7235020838348563,0.01261535007506609,9.839547529067467e-07,0.8547297585755587
2,0.6103534232357665,0.7152706543291207,0.01349597703665495,9.918501027291777e-07,0.8760864548385143
3,0.6015458515252491,0.7062764092161683,0.014364095404744148,9.738392727215277e-07,0.8810858689248562
4,0.5919978370617262,0.6967540695252691,0.015185346826910973,9.974231974938015e-07,0.8677294347435236
5,0.5817684511564878,0.6865001554023956,0.015938550233840942,9.980532410996625e-07,0.8680658023804426
6,0.5709266716600163,0.6755858653703323,0.01660778932273388,9.883472775649591e-07,0.8645714949816465
7,0.559548069846639,0.6640888254913684,0.017182545736432076,9.998219588797902e-07,0.833963293582201
8,0.5477140325152071,0.6520928674677235,0.017656080424785614,9.989256141024667e-07,0.891372187063098
9,0.5355121457576951,0.6396886374356259,0.018024953082203865,9.740738324219398e-07,0.8990155160427094
10,0.5230338942989939,0.6269709422163676,0.01828918419778347,9.760319896629502e-07,0.8742690663784742
11,0.5103701205902199,0.6140336899561758,0.018452243879437447,9.802378369657113e-07,0.8733511120080948
12,0.4976079050045893,0.6009672056444091,0.01851971447467804,9.92921111826924e-07,0.8471844028681517
13,0.4848324560903046,0.5878606240257225,0.018498152494430542,9.798943166347483e-07,0.8577139414846897
14,0.47212765126797823,0.574927131362896,0.01839516870677471,9.937459745483658e-07,0.850095022469759
15,0.4595728883458476,0.5622236297665562,0.018219636753201485,9.923836222233506e-07,0.8768785521388054
16,0.4472401119241739,0.5497186996189817,0.01798136532306671,9.952639807289824e-07,0.7961589265614748
17,0.4351921251245634,0.5374779097127865,0.017690669745206833,9.963471174107515e-07,0.76516193151474
18,0.42348071961255973,0.5255553375644393,0.017357852309942245,9.998220082546193e-07,0.7832238227128983
19,0.4121461253450278,0.5139929929076652,0.016992777585983276,9.81327624736284e-07,0.7623439654707909
20,0.4012165591389804,0.502820379622909,0.01660452038049698,9.62049911074019e-07,0.7789250519126654
21,0.39070918726783355,0.4920555279705199,0.01620110124349594,9.974042077357026e-07,0.8051216676831245
22,0.3806305540944911,0.48170547170921707,0.015789389610290527,9.963435983518292e-07,0.7681758441030979
23,0.37097838789350246,0.47176815152733315,0.015375015325844288,9.996023663818122e-07,0.843526866286993
24,0.3617422588104746,0.4622331262544905,0.01496257446706295,9.910711946303865e-07,0.8329500872641802
25,0.3529057179633779,0.4530838406301819,0.01455566007643938,9.94787102998499e-07,0.8353155497461557
26,0.34444765060233884,0.4442990365265727,0.01415711548179388,9.798943396414947e-07,0.8543601874262094
27,0.3363439311152502,0.43585450378911167,0.013769181445240974,9.798844511166042e-07,0.8315999787300825
28,0.32856899778411286,0.42772470065936163,0.013393585570156574,9.855225066051507e-07,0.8289194349199533
29,0.32109679324581847,0.41988370152568205,0.013031668961048126,9.815711168027686e-07,0.8719705585390329
30,0.3139021154046667,0.41230657405972077,0.012684463523328304,9.959585799825697e-07,0.8624820001423359
