iteration,beta,alpha,binarization_weight,total_objective,thermal_smooth,exact_peak,total_variation,binarization_penalty,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,best_exact_peak,maximum_cg_iterations,maximum_explicit_relative_residual,wall_seconds
29,1.0,50.0,0.0,0.29200821971373014,0.2919883677348619,0.36628809276225033,0.01985197886824608,0.14398476481437683,0.2499999850988388,0.29443359375,0.012816261500120163,0.36628809276225033,288,9.449737616805902e-07,0.8573330999934115
30,1.0,50.0,0.0,0.28371132788716363,0.28369118304646124,0.3575049489099398,0.020144840702414513,0.14158964157104492,0.2499999701976776,0.298583984375,0.01238121185451746,0.3575049489099398,288,9.39992873345349e-07,0.8358371999929659
31,1.0,50.0,0.0,0.27580769799357535,0.27578727707347156,0.34912112477119933,0.020420920103788376,0.13920292258262634,0.2499999701976776,0.30029296875,0.011952640488743782,0.34912112477119933,288,9.346419294837228e-07,0.8548868999932893
32,1.0,50.0,0.0,0.2682970292891922,0.2682763474944594,0.34113664085259704,0.020681794732809067,0.13683325052261353,0.2499999701976776,0.301513671875,0.011533545330166817,0.34113664085259704,288,9.254121215798059e-07,0.8831894000031753
33,1.0,50.0,0.0,0.26117451292175176,0.2611535838646007,0.3335466444221031,0.020929057151079178,0.1344888061285019,0.2499999701976776,0.302734375,0.011126448400318623,0.3335466444221031,288,9.206836882552654e-07,0.8682666999957291
34,1.0,50.0,0.0,0.25443121624336307,0.25441004954621854,0.32634184888596096,0.021166697144508362,0.13217702507972717,0.25,0.304443359375,0.010733304545283318,0.32634184888596096,288,9.872524628095494e-07,0.825771400006488
35,1.0,50.0,0.0,0.24805476277674363,0.24803337030465528,0.31953788391490723,0.021392472088336945,0.12990447878837585,0.25,0.30517578125,0.010355580598115921,0.31953788391490723,288,9.48273656778306e-07,0.8711550000007264
36,1.0,50.0,0.0,0.24203002710357133,0.24200841944753948,0.31316670753501075,0.021607656031847,0.1276768296957016,0.25,0.305419921875,0.009994185529649258,0.31316670753501075,288,9.559892011024274e-07,0.8242954000015743
37,1.0,50.0,0.0,0.23633987091576864,0.2363180550942402,0.3071306446347227,0.021815821528434753,0.12549862265586853,0.25,0.30615234375,0.00964964646846056,0.3071306446347227,288,9.099973494970008e-07,0.8298605000018142
38,1.0,50.0,0.0,0.2309656003715036,0.2309435853419391,0.3014104522277006,0.022015029564499855,0.12337346374988556,0.25,0.305908203125,0.00932205282151699,0.3014104522277006,288,9.79842917713926e-07,0.8269030000083148
39,1.0,50.0,0.0,0.22588786658934987,0.225865659822819,0.2959862143152392,0.02220676653087139,0.12130387127399445,0.2499999850988388,0.30517578125,0.009011236019432545,0.2959862143152392,288,9.431246222227303e-07,0.8160307999933138
40,1.0,50.0,0.0,0.22108706551059487,0.22106467286139134,0.2908377700743555,0.022392649203538895,0.11929142475128174,0.2499999850988388,0.304931640625,0.008716764859855175,0.2908377700743555,288,9.118431831775445e-07,0.83946790000482
41,1.0,50.0,0.0,0.21654375321636826,0.2165211798477444,0.28594515218117084,0.02257336862385273,0.11733681708574295,0.2500000298023224,0.30419921875,0.008438079617917538,0.28594515218117084,287,9.817012909050702e-07,0.8402687000052538
42,1.0,50.0,0.0,0.21223914357800774,0.21221639538896075,0.2812891160447281,0.02274818904697895,0.11543995141983032,0.25,0.303955078125,0.008174492046236992,0.2812891160447281,287,9.614501815201208e-07,0.8216103000013391
43,1.0,50.0,0.0,0.20815526479423752,0.20813234694243182,0.2768512945416662,0.02291785180568695,0.11360007524490356,0.2499999850988388,0.30322265625,0.007925244979560375,0.2768512945416662,286,9.490587196179248e-07,0.8380337999988114
44,1.0,50.0,0.0,0.20427512187831987,0.20425203847461332,0.27261436482735824,0.023083403706550598,0.1118159070611,0.2499999701976776,0.303466796875,0.007689556106925011,0.27261436482735824,285,9.566169315634383e-07,0.8373328000016045
45,1.0,50.0,0.0,0.20058289790067654,0.20055965207058768,0.26856225454222094,0.023245830088853836,0.11008573323488235,0.25,0.302978515625,0.007466621231287718,0.26856225454222094,284,9.994626399780308e-07,0.8457838000031188
46,1.0,50.0,0.0,0.1970641391701232,0.1970407352647911,0.2646803422055476,0.02340390533208847,0.10840755701065063,0.2499999850988388,0.30224609375,0.007255640346556902,0.2646803422055476,284,9.588201901336953e-07,0.8385631999990437
47,1.0,50.0,0.0,0.19370539118575114,0.1936818318035658,0.26095504023036076,0.023559382185339928,0.10677914321422577,0.2499999850988388,0.30126953125,0.007055828347802162,0.26095504023036076,283,9.941420640681212e-07,0.830888500000583
48,1.0,50.0,0.0,0.190494536182974,0.19047082434142054,0.2573741706193271,0.02371184155344963,0.10519817471504211,0.2499999701976776,0.299560546875,0.006866438314318657,0.2573741706193271,283,9.671847937017224e-07,0.8318386000028113
49,1.0,50.0,0.0,0.18742057693458966,0.1873967154313611,0.2539267173606466,0.02386150322854519,0.10366226732730865,0.25,0.298583984375,0.006686743814498186,0.2539267173606466,283,9.42019445240218e-07,0.8416667000128655
50,1.0,50.0,0.0,0.18447362429331787,0.1844496159410084,0.2506028121870905,0.02400835230946541,0.10216907411813736,0.25,0.296875,0.006516037043184042,0.2506028121870905,283,9.396150122974012e-07,0.8369911999907345
51,1.0,50.0,0.0,0.18164468819967033,0.18162053520178917,0.24739350489691503,0.024152997881174088,0.10071627795696259,0.25,0.29296875,0.006353647913783789,0.24739350489691503,283,9.524152637876067e-07,0.8620616999978665
52,1.0,50.0,0.0,0.17892584386143756,0.17890154859285726,0.2442909557466666,0.024295268580317497,0.09930171072483063,0.25,0.29248046875,0.006198951043188572,0.2442909557466666,283,9.75640944921792e-07,0.8203650999930687
53,1.0,50.0,0.0,0.17630996143221767,0.17628552542962045,0.24128812330777066,0.02443600259721279,0.09792327880859375,0.2499999850988388,0.29150390625,0.006051353644579649,0.24128812330777066,283,9.962808223545362e-07,0.8228512000059709
54,1.0,50.0,0.0,0.17379053988693033,0.17376596561832106,0.23837860201526112,0.024574268609285355,0.09657904505729675,0.25,0.291015625,0.005910302512347698,0.23837860201526112,284,9.407988290438052e-07,0.8746402000106173
55,1.0,50.0,0.0,0.1713619272072587,0.17133721689477302,0.2355568630221883,0.024710312485694885,0.09526722133159637,0.2499999850988388,0.29150390625,0.005775274708867073,0.2355568630221883,284,9.520177899167119e-07,0.8308624999917811
56,1.0,50.0,0.0,0.16901894444095625,0.16899409957098496,0.23281784389493201,0.02484486997127533,0.09398619085550308,0.25,0.29150390625,0.005645791068673134,0.23281784389493201,284,9.58423345967331e-07,0.8512264000019059
57,1.0,50.0,0.0,0.16675713461534136,0.16673215787195617,0.23015723893270815,0.024976743385195732,0.0927344411611557,0.2499999701976776,0.291015625,0.005521415267139673,0.23015723893270815,284,9.591036493812066e-07,0.8591981999925338
58,1.0,50.0,0.0,0.16457222145803305,0.16454711555697055,0.22757089361576416,0.025105901062488556,0.09151063859462738,0.2499999850988388,0.289306640625,0.005401741713285446,0.22757089361576416,284,9.9791499827813e-07,0.8502442000026349
59,1.0,50.0,0.0,0.1624606788550153,0.16243544500513224,0.22505545644504252,0.02523384988307953,0.09031356871128082,0.2499999850988388,0.287841796875,0.005286406259983778,0.22505545644504252,284,9.708310411176285e-07,0.8242740999994567
60,1.0,50.0,0.0,0.16041908799030766,0.16039372823306308,0.22260766508133417,0.025359757244586945,0.08914215862751007,0.2499999850988388,0.28662109375,0.00517507316544652,0.22260766508133417,284,9.451815975790624e-07,0.8390262000029907
61,1.0,50.0,0.0,0.15844447889767913,0.15841899544030752,0.2202247390150224,0.02548345737159252,0.08799544721841812,0.2499999850988388,0.285400390625,0.0050674485974013805,0.2202247390150224,284,9.899926182644246e-07,0.8072294000012334
62,1.0,50.0,0.0,0.15653415377344934,0.15650854867044833,0.2179041851505412,0.025605103000998497,0.08687257766723633,0.25,0.283935546875,0.004963268060237169,0.2179041851505412,284,9.492646508750168e-07,0.8347734999988461
63,1.0,50.0,0.0,0.15468557974465638,0.15465985511199087,0.21564368571886602,0.025724632665514946,0.0857727974653244,0.2499999850988388,0.28076171875,0.004862290341407061,0.21564368571886602,284,9.915907549810692e-07,0.827335399997537
64,1.0,50.0,0.0,0.15289655042982103,0.15287070854178073,0.2134412833917301,0.025841888040304184,0.08469542860984802,0.2499999850988388,0.279296875,0.004764318931847811,0.2134412833917301,284,9.830204501089812e-07,0.8367441999871517
65,1.0,50.0,0.0,0.15116490174774705,0.151138944908424,0.2112950661838509,0.025956839323043823,0.08363984525203705,0.25,0.27978515625,0.004669163376092911,0.2112950661838509,284,9.581095939555476e-07,0.8205210000014631
66,1.0,50.0,0.0,0.14948873318133332,0.1494626642815528,0.20920342159648803,0.026068899780511856,0.08260554075241089,0.2499999850988388,0.279296875,0.004576667211949825,0.20920342159648803,284,9.525241145796866e-07,0.8349994000018341
67,1.0,50.0,0.0,0.1478662036878994,0.14784002552907974,0.2071648021600023,0.026178158819675446,0.08159202337265015,0.25,0.278564453125,0.004486691206693649,0.2071648021600023,284,9.622759229783436e-07,0.8173867000004975
68,1.0,50.0,0.0,0.1462955476422891,0.14626926285448522,0.20517774489410293,0.02628478780388832,0.08059883117675781,0.25,0.27783203125,0.004399113357067108,0.20517774489410293,284,9.816437434771902e-07,0.8444110999989789
69,1.0,50.0,0.0,0.14477524097586417,0.14474885242568694,0.2032410664525561,0.02638855017721653,0.07962559163570404,0.2499999701976776,0.277099609375,0.004313833545893431,0.2032410664525561,284,9.527340134338684e-07,0.8105663999886019
70,1.0,50.0,0.0,0.14330361895708146,0.1432771291237116,0.2013534140216283,0.026489833369851112,0.07867192476987839,0.2499999850988388,0.277099609375,0.004230760037899017,0.2013534140216283,283,9.897073453326702e-07,0.8444262999983039
71,1.0,50.0,0.0,0.1418792369234167,0.14185264891933425,0.19951368856314397,0.02658800408244133,0.0777374655008316,0.2499999850988388,0.2763671875,0.004149818327277899,0.19951368856314397,283,9.794689732837276e-07,0.9222229000006337
72,1.0,50.0,0.0,0.14050061674141207,0.14047393340156294,0.1977207449616965,0.026683339849114418,0.07682190835475922,0.25,0.275390625,0.004070936236530542,0.1977207449616965,283,9.943232348938499e-07,0.8041575999959605
73,1.0,50.0,0.0,0.13916641467090235,0.1391396387240617,0.1959735903930049,0.026775946840643883,0.07592492550611496,0.25,0.27490234375,0.003994056489318609,0.1959735903930049,283,9.657852487568957e-07,0.9710580999962986
74,1.0,50.0,0.0,0.13787521597376282,0.13784835030516798,0.1942711401948079,0.02686566859483719,0.07504622638225555,0.2499999701976776,0.2744140625,0.003919118549674749,0.1942711401948079,283,9.628241254401948e-07,0.8831483999965712
75,1.0,50.0,0.0,0.1366256619025437,0.13659870961536147,0.1926123691237938,0.026952287182211876,0.07418550550937653,0.25,0.2744140625,0.0038460742216557264,0.1926123691237938,283,9.62569391637595e-07,0.8450429999938933
76,1.0,50.0,0.0,0.13541649013993662,0.13538945401695887,0.1909963588557458,0.027036122977733612,0.0733424723148346,0.2499999850988388,0.27392578125,0.003774868091568351,0.1909963588557458,283,9.64929971205549e-07,0.8623760000045877
77,1.0,50.0,0.0,0.1342464091792616,0.1342192919511261,0.18942215103893373,0.027117228135466576,0.07251684367656708,0.2499999850988388,0.2734375,0.0037054603453725576,0.18942215103893373,283,9.697077439807223e-07,0.8497910000005504
78,1.0,50.0,0.0,0.1331141517776147,0.1330869562531904,0.18788880908289562,0.0271955244243145,0.0717083290219307,0.25,0.27294921875,0.003637799760326743,0.18788880908289562,283,9.766326494291768e-07,0.8522142000001622
79,1.0,50.0,0.0,0.1320184890488355,0.13199121783210027,0.18639543654681193,0.027271216735243797,0.07091664522886276,0.25,0.27197265625,0.0035718458238989115,0.18639543654681193,283,9.85400156600816e-07,0.8547064000013052
80,1.0,50.0,0.0,0.13095821770105015,0.13093087351705382,0.1849411609874973,0.02734418399631977,0.07014150172472,0.25,0.27197265625,0.0035075501073151827,0.1849411609874973,283,9.957176816584274e-07,0.8289942999981577
81,1.0,50.0,0.0,0.1299321894488105,0.12990477507289436,0.183525168090973,0.02741437591612339,0.06938260793685913,0.2499999701976776,0.271484375,0.00344487396068871,0.183525168090973,284,9.602632811137453e-07,0.8372354000021005
82,1.0,50.0,0.0,0.12893921494899308,0.1289117332626692,0.18214658232807834,0.02748168632388115,0.06863968819379807,0.25,0.271240234375,0.0033837726805359125,0.18214658232807834,284,9.60004100075052e-07,0.8176948000036646
83,1.0,50.0,0.0,0.1279781660895418,0.12795061991285492,0.18080459097281928,0.027546176686882973,0.06791242212057114,0.25,0.270751953125,0.0033242064528167248,0.18080459097281928,284,9.586785490224485e-07,0.8137815999943996
84,1.0,50.0,0.0,0.1270479629944868,0.12702035478054058,0.17949842162288537,0.02760821394622326,0.06720053404569626,0.25,0.2705078125,0.0032661331351846457,0.17949842162288537,284,9.56396662464139e-07,0.8656476000032853
85,1.0,50.0,0.0,0.126147514112295,0.12611984602362045,0.17822726823859072,0.027668088674545288,0.06650371849536896,0.25,0.269775390625,0.003209513844922185,0.17822726823859072,284,9.532130648884614e-07,0.8198458999977447
86,1.0,50.0,0.0,0.12527578878799478,0.12524806280272105,0.17699037615110425,0.027725985273718834,0.06582167744636536,0.2499999850988388,0.268798828125,0.003154315520077944,0.17699037615110425,284,9.49170972059431e-07,0.8351876999950036
87,1.0,50.0,0.0,0.12443172159223358,0.12440394004239241,0.17578691787056658,0.027781549841165543,0.06515412032604218,0.25,0.26806640625,0.003100500674918294,0.17578691787056658,284,9.462217276435636e-07,0.8450128999975277
88,1.0,50.0,0.0,0.12361435299636458,0.1235865184077028,0.17461616584170236,0.027834588661789894,0.06450073421001434,0.25,0.267822265625,0.003048029262572527,0.17461616584170236,284,9.524493574129343e-07,0.8067227999999886
89,1.0,50.0,0.0,0.12282269832757992,0.12279481299860162,0.17347732701797444,0.027885328978300095,0.06386123597621918,0.25,0.26611328125,0.0029968717135488987,0.17347732701797444,284,9.583063855834066e-07,0.8202726000017719
90,1.0,50.0,0.0,0.12205580730831274,0.1220278734574283,0.17236961192264816,0.02793385088443756,0.0632353127002716,0.25,0.26513671875,0.0029469917062669992,0.17236961192264816,284,9.638097736842677e-07,0.8364722999976948
91,1.0,50.0,0.0,0.12131279511074716,0.12128481489117438,0.1712922780908716,0.027980219572782516,0.06262268126010895,0.25,0.264404296875,0.0028983585070818663,0.1712922780908716,284,9.689021171348437e-07,0.8248764999880223
92,1.0,50.0,0.0,0.12059274284621517,0.12056471833294075,0.17024449930086838,0.02802451327443123,0.06202303618192673,0.25,0.263671875,0.002850936958566308,0.17024449930086838,284,9.735200058099906e-07,0.8060198000021046
93,1.0,50.0,0.0,0.11989480112069238,0.11986673442223061,0.16922549996657332,0.02806669846177101,0.06143609434366226,0.2499999850988388,0.262451171875,0.0028046935331076384,0.16922549996657332,284,9.776145973363408e-07,0.8522629000071902
94,1.0,50.0,0.0,0.1192181351097467,0.1191900278559121,0.16823448469174013,0.028107253834605217,0.06086155027151108,0.25,0.262451171875,0.002759589347988367,0.16823448469174013,284,9.811521146987437e-07,0.8144470999977784
95,1.0,50.0,0.0,0.11856192561878633,0.11853377836092185,0.16727064092025734,0.02814725786447525,0.060299135744571686,0.2499999850988388,0.262451171875,0.002715605078265071,0.16727064092025734,284,9.841139887615287e-07,0.8138603999977931
96,1.0,50.0,0.0,0.11792542821675532,0.11789724290877573,0.1663332232815352,0.02818530797958374,0.05974854901432991,0.25,0.262451171875,0.0026727060321718454,0.1663332232815352,284,9.925041811245482e-07,0.8562232999975095
97,1.0,50.0,0.0,0.1173078673197621,0.11727964578705966,0.16542141297176804,0.028221532702445984,0.059209518134593964,0.2499999701976776,0.262451171875,0.002630855655297637,0.16542141297176804,284,9.883029215693387e-07,0.8311463999998523
98,1.0,50.0,0.0,0.1167085654404775,0.11668030843928612,0.16453448696082143,0.02825700119137764,0.05868177115917206,0.2499999850988388,0.262451171875,0.00259002554230392,0.16453448696082143,284,9.895611896759956e-07,0.8061772000073688
99,1.0,50.0,0.0,0.11612678725594762,0.11609849599512401,0.16367162758081047,0.028291260823607445,0.05816502496600151,0.25,0.2626953125,0.002550189383327961,0.16367162758081047,284,9.903092207067927e-07,0.8198145999922417
100,1.0,50.0,0.0,0.11556188335160142,0.11553355891147976,0.162832102636033,0.028324440121650696,0.05765901878476143,0.2499999850988388,0.2626953125,0.0025113155134022236,0.162832102636033,284,9.906040924960796e-07,0.8139830000000075
101,1.0,50.0,0.0,0.11501325280564079,0.11498489669310102,0.1620152237722062,0.02835611253976822,0.057163484394550323,0.2499999850988388,0.2626953125,0.002473379485309124,0.1620152237722062,284,9.90513925411112e-07,0.8278443999879528
102,1.0,50.0,0.0,0.11448024650433111,0.11445186017596173,0.16122022447731593,0.028386328369379044,0.0566781610250473,0.25,0.262939453125,0.002436347771435976,0.16122022447731593,284,9.90122617400194e-07,0.8068735000124434
103,1.0,50.0,0.0,0.11396227560811259,0.11393385945320644,0.16044639911380945,0.02841615490615368,0.05620279163122177,0.2499999850988388,0.262939453125,0.002400194527581334,0.16044639911380945,284,9.895184078155237e-07,0.8199221999966539
104,1.0,50.0,0.0,0.11345880470486272,0.11343035978140224,0.1596931000858144,0.02844492346048355,0.055737122893333435,0.25,0.262939453125,0.0023648992646485567,0.1596931000858144,284,9.887869553054282e-07,0.8409989000065252
105,1.0,50.0,0.0,0.1129692979115161,0.11294082532777515,0.15895967036320102,0.02847258374094963,0.05528091639280319,0.2499999850988388,0.26318359375,0.00233043497428298,0.15895967036320102,284,9.88003140419617e-07,0.8013634999952046
106,1.0,50.0,0.0,0.11249322683083737,0.11246472667808557,0.15824544958281864,0.028500152751803398,0.05483391880989075,0.25,0.263671875,0.0022967697586864233,0.15824544958281864,284,9.87215656859117e-07,0.8184575000050245
107,1.0,50.0,0.0,0.11203010120064302,0.11200157377690359,0.15754982107437165,0.02852742373943329,0.05439590662717819,0.25,0.263671875,0.0022638896480202675,0.15754982107437165,284,9.864415695625801e-07,0.8298826000100235
108,1.0,50.0,0.0,0.11157945817906217,0.11155090418655234,0.15687219772775315,0.02855399250984192,0.05396663770079613,0.25,0.263427734375,0.002231770195066929,0.15687219772775315,284,9.856596218013227e-07,0.8492982999887317
109,1.0,50.0,0.0,0.11114087531648013,0.11111229572377536,0.1562120390050824,0.02857959270477295,0.05354589223861694,0.2499999850988388,0.2626953125,0.0022003885824233294,0.1562120390050824,284,9.848176193718677e-07,0.8314527000038652
110,1.0,50.0,0.0,0.11071385077635286,0.1106852465259516,0.15556869334437964,0.02860425040125847,0.05313343554735184,0.2499999850988388,0.26220703125,0.002169722458347678,0.15556869334437964,284,9.838512325847794e-07,0.8320027999870945
111,1.0,50.0,0.0,0.11029804290456413,0.1102694149091625,0.15494171642775387,0.028627995401620865,0.052729059010744095,0.2499999850988388,0.26171875,0.0021397529635578394,0.15494171642775387,284,9.826978046264618e-07,0.8233718000119552
112,1.0,50.0,0.0,0.1098930001236599,0.10986434913390392,0.1543305129948171,0.02865098975598812,0.052332550287246704,0.25,0.26171875,0.002110457280650735,0.1543305129948171,284,9.813274573322593e-07,0.8141548999992665
113,1.0,50.0,0.0,0.10949838630049741,0.10946971219345247,0.1537346381718128,0.028674107044935226,0.05194370448589325,0.25,0.261474609375,0.002081819111481309,0.1537346381718128,284,9.797448152181486e-07,0.8257494999998016
114,1.0,50.0,0.0,0.10911381990457035,0.10908512344764627,0.15318585234273943,0.02869645692408085,0.051562316715717316,0.25,0.261474609375,0.002053823322057724,0.15318585234273943,284,9.958647494843976e-07,0.8287042000010842
115,1.0,50.0,0.0,0.10873895633629894,0.10871023838072455,0.15265582759296034,0.028717955574393272,0.05118819326162338,0.25,0.26123046875,0.0020264494232833385,0.15265582759296034,284,9.88019774146328e-07,0.8457064000103856
116,1.0,50.0,0.0,0.10837345515360443,0.10834471650217978,0.15213884202157232,0.028738651424646378,0.05082113295793533,0.2499999850988388,0.260986328125,0.001999680185690522,0.15213884202157232,284,9.802876381455721e-07,0.8653657000104431
117,1.0,50.0,0.0,0.1080169907424753,0.1079882320266371,0.15163445846972476,0.028758715838193893,0.05046096071600914,0.25,0.2607421875,0.001973496051505208,0.15163445846972476,284,9.726948922676877e-07,0.844510299997637
118,1.0,50.0,0.0,0.10766929306055512,0.1076405142113855,0.15114230813916538,0.02877884916961193,0.05010748654603958,0.25,0.260498046875,0.001947883516550064,0.15114230813916538,284,9.708530590168424e-07,0.8315584999945713
119,1.0,50.0,0.0,0.10733002760255435,0.10730122773343423,0.15066194138565187,0.028799869120121002,0.04976053535938263,0.25,0.260009765625,0.0019228305900469422,0.15066194138565187,284,9.69378360692726e-07,0.8606056999997236
120,1.0,50.0,0.0,0.10699892692121793,0.1069701060489111,0.15019299425057425,0.02882087230682373,0.049419939517974854,0.2499999701976776,0.259765625,0.0018983168993145227,0.15019299425057425,284,9.959231499376855e-07,0.8544200000033015
121,1.0,50.0,0.0,0.10667569021812895,0.10664684800549665,0.14973505811107587,0.02884221263229847,0.049085523933172226,0.25,0.259521484375,0.0018743338296189904,0.14973505811107587,284,9.871858002181205e-07,0.8262428000016371
122,1.0,50.0,0.0,0.10636010086408187,0.10633123716583778,0.14928783279700697,0.02886369824409485,0.04875712841749191,0.25,0.25927734375,0.0018508632201701403,0.14928783279700697,284,9.786290798566819e-07,0.8370511000102852
