iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.7466623143703627,0.8500633455050028,0.017297010868787766,9.969551723792136e-07,0.8429701831191778
1,0.7352108501227381,0.8385998351749654,0.01851884461939335,9.940618340475801e-07,0.8461652603000402
2,0.7227135039236952,0.82606811412114,0.0196752417832613,9.7532107022461e-07,0.8541010916233063
3,0.7092418515143538,0.8125371127573414,0.020743748173117638,9.704010279013566e-07,0.7987339030951262
4,0.6948711387175557,0.7980998271706644,0.021709099411964417,9.939136155276408e-07,0.7865867614746094
5,0.6796792959429971,0.7829682350011998,0.022557862102985382,9.914122451840207e-07,0.7903090547770262
6,0.6637581813398002,0.7670789267537814,0.02327507920563221,9.933836701465457e-07,0.7676871381700039
7,0.6472149558725131,0.7505377166476245,0.02384943515062332,9.992032430561298e-07,0.8168704751878977
8,0.6301663247138463,0.7334590246405832,0.02427472546696663,9.83089159903334e-07,0.8075576070696115
9,0.6127345311539164,0.7159612320357361,0.024548500776290894,9.858281682678774e-07,0.8151850476861
10,0.5950437694442974,0.6981618888509167,0.02467023953795433,9.957204543184149e-07,0.8162981607019901
11,0.5772186368882498,0.6801740018042216,0.024638546630740166,9.927556980060676e-07,0.7771207839250565
12,0.5593858570132618,0.6621042615405199,0.024446945637464523,9.471451556314787e-07,0.7910172902047634
13,0.5416802145705527,0.6440536638989226,0.024078333750367165,9.980835812468886e-07,0.7851333506405354
14,0.5242554152687959,0.6261203850205167,0.023501142859458923,9.661756674210504e-07,0.8188848309218884
15,0.5072959494905533,0.608402050780068,0.022670188918709755,9.965717647784618e-07,0.7794808857142925
16,0.4910256223776014,0.5909981620374825,0.021538009867072105,9.81894453829496e-07,0.8058733567595482
17,0.47570330983009873,0.5740134800032881,0.02008618228137493,9.987866071279709e-07,0.7912872806191444
18,0.4615891972114077,0.5575605556057187,0.018374580889940262,9.77646081051007e-07,0.7985393702983856
19,0.4488756093295769,0.541763743319106,0.01657453179359436,9.696524355372198e-07,0.8052645735442638
20,0.43760788475629436,0.532724531486084,0.014921782538294792,9.973080666290666e-07,0.7969606202095747
21,0.42767500862100544,0.5268079931555796,0.013590259477496147,9.313458927708621e-07,0.8346273303031921
22,0.41887417189188536,0.5209512748487949,0.01261801179498434,9.758207051858419e-07,0.789233285933733
23,0.4109808507994599,0.5151668042811764,0.011940507218241692,9.979662755940644e-07,0.7670117449015379
24,0.4037959332071038,0.5094671500778426,0.011462412774562836,9.840550237023977e-07,0.7593910526484251
25,0.3971643583032085,0.5038775891562398,0.011104199104011059,9.906097808464324e-07,0.7840556837618351
26,0.39097372076014975,0.49841567363993927,0.010813798755407333,9.934039961258943e-07,0.7763263639062643
27,0.38514493922672083,0.4930926231805833,0.010561179369688034,9.89504656870434e-07,0.7522045485675335
28,0.3796227445971295,0.4879149136372141,0.010330194607377052,9.973917876758145e-07,0.8184149637818336
29,0.37436763925879335,0.4828851497139959,0.010112379677593708,9.830307849769075e-07,0.7835064213722944
30,0.36935083852184253,0.47800331624901965,0.009903248399496078,9.914392639686878e-07,0.772029897198081
31,0.3645505283937062,0.47326737392192053,0.009700262919068336,9.847482009243338e-07,0.7730294745415449
32,0.35994964862054935,0.4686739041610759,0.009501752443611622,9.868801952494854e-07,0.7510748319327831
33,0.3555345047851909,0.46421861777329,0.009306423366069794,9.72378303352002e-07,0.7752426527440548
34,0.351293791040917,0.45996017249594595,0.009113118052482605,9.593274355459214e-07,0.7605392970144749
35,0.3472181028221902,0.4558673632297449,0.008920742198824883,9.824558566627496e-07,0.7889187131077051
36,0.34329945223511016,0.45189634234081777,0.0087282694876194,9.922347754082712e-07,0.7885046135634184
37,0.33953107811855493,0.44804200276193706,0.008534789085388184,9.781534752063407e-07,0.7851209715008736
38,0.33590733989800153,0.4442995053329335,0.008339546620845795,9.720116890322723e-07,0.7825206238776445
39,0.3324234207384828,0.44066422757258117,0.00814203079789877,9.762898142755783e-07,0.7645597718656063
40,0.32907526544264804,0.437131893521957,0.007942070253193378,9.79432698730785e-07,0.7597550842911005
41,0.3258595012425341,0.43369867284120306,0.0077399518340826035,9.982116252816314e-07,0.8400721233338118
42,0.3227731665384159,0.43036110849848713,0.007536532357335091,9.756599563128021e-07,0.7618084270507097
43,0.31981346400303273,0.4271160701739619,0.007333310320973396,9.864864123408508e-07,0.8169528208673
44,0.31697778130312176,0.42396095014953883,0.0071325162425637245,9.790043885309392e-07,0.8027618173509836
45,0.31426319182428586,0.42089341059855484,0.006937131285667419,9.844266350459969e-07,0.7514908239245415
46,0.31166649321082107,0.4179115916671671,0.006750777363777161,9.92051866512886e-07,0.7304502557963133
47,0.3091836224317983,0.4150137704265707,0.006577559281140566,9.91220620545938e-07,0.7528829481452703
48,0.30680982130481554,0.41219861267366786,0.006421707570552826,9.971308438934354e-07,0.7553074806928635
49,0.304539261438577,0.4094649169519732,0.006287142168730497,9.812116934962347e-07,0.7511960566043854
50,0.30236503109007085,0.406811583156784,0.006176964845508337,9.85982562653344e-07,0.759451637044549
51,0.30027910294962046,0.40423747476253874,0.0060929302126169205,9.98923797542847e-07,0.731893977150321
52,0.29827264265904446,0.40174146335129124,0.00603511743247509,9.988602986151065e-07,0.7702275309711695
53,0.2963360174546582,0.3993221489539346,0.006001797970384359,9.772094231249657e-07,0.7979919090867043
54,0.2944593887734935,0.3969779830996653,0.005989633500576019,9.818367296621631e-07,0.7684163954108953
55,0.29263274687902413,0.3947069323102881,0.005994081497192383,9.744157431128478e-07,0.7714378498494625
56,0.2908465306569923,0.39250659723904113,0.006009967997670174,9.86302302757155e-07,0.7669069059193134
57,0.28909204424092844,0.39037421304492426,0.006032091099768877,9.982881558906972e-07,0.7688676211982965
58,0.2873614201308496,0.388306407722785,0.006055726669728756,9.690014014124647e-07,0.8018801435828209
59,0.2856481010034813,0.3862994102909982,0.006077004596590996,9.90188516699459e-07,0.7424063235521317
60,0.28394689472295764,0.38434906311147604,0.006093122530728579,9.787139028651553e-07,0.7448704391717911
61,0.2822538388367192,0.3824507823644711,0.006102353800088167,9.85034454896149e-07,0.7694513257592916
62,0.2805661909649466,0.38059969140834177,0.006104013416916132,9.884747041656014e-07,0.7766812890768051
63,0.2788823177916408,0.378790743566414,0.0060983034782111645,9.898910894463093e-07,0.75065484829247
64,0.2772014511128252,0.37701877845456905,0.006086060311645269,9.900787872686506e-07,0.7697649784386158
65,0.27552351850430395,0.375278654584116,0.006068558897823095,9.897108331240501e-07,0.747746305540204
66,0.27384886367211747,0.37356529302466795,0.006047288421541452,9.893135454195883e-07,0.7520377617329359
67,0.2721780625422285,0.37187377200342586,0.006023759488016367,9.892609269920506e-07,0.780211428180337
68,0.2705118932884981,0.37019948757545834,0.005999329965561628,9.897737452416136e-07,0.7797346878796816
69,0.26885113828876384,0.36853817765822083,0.005975136999040842,9.909475948813132e-07,0.7763430569320917
70,0.2671964428176701,0.3668859243496015,0.005951991304755211,9.928457580753815e-07,0.7639816757291555
71,0.26554834865379623,0.3652392608527686,0.0059303357265889645,9.956765582948466e-07,0.7868121359497309
72,0.26390726339713905,0.36359517903038574,0.005910313688218594,9.99968892724174e-07,0.7829158399254084
73,0.26227346094223875,0.36195115484109014,0.005891758017241955,9.930891806271711e-07,0.8324493151158094
74,0.26064714979802484,0.36030518476157597,0.0058742999099195,9.561233537809313e-07,0.7663059737533331
75,0.25902841961987627,0.3586557162832005,0.005857381038367748,9.661588536358917e-07,0.7538236938416958
76,0.25741731062637485,0.3570016649415547,0.005840372294187546,9.961556782432842e-07,0.7814119793474674
77,0.2558139177686893,0.3553424354718983,0.005822640843689442,9.871022396700634e-07,0.8071997296065092
78,0.25421828606860786,0.3536777930523969,0.005803615786135197,9.844952174741474e-07,0.765705268830061
79,0.2526304806871232,0.35202522347438137,0.005782841704785824,9.97985760817124e-07,0.7424842640757561
80,0.25105064534834187,0.35042752436408414,0.00576001824811101,9.930767928483884e-07,0.754300806671381
81,0.2494788406648616,0.348825987220444,0.005735023412853479,9.933004738380703e-07,0.7798265460878611
82,0.24791526168885145,0.34722133935728194,0.005707880947738886,9.917770437317543e-07,0.8016342036426067
83,0.24635992067637444,0.34561425094222065,0.005678758956491947,9.889627653525458e-07,0.7807077597826719
84,0.24481297774685817,0.34400553143903007,0.0056479135528206825,9.851215270325798e-07,0.7841940093785524
85,0.2432743540655838,0.3423958079926639,0.005615628324449062,9.91309471005094e-07,0.8172534462064505
86,0.24174416947217048,0.3407858261529688,0.005582177545875311,9.787410796282038e-07,0.7860543336719275
87,0.24022229830231928,0.3391761091000046,0.0055477796122431755,9.68640501770199e-07,0.7782093677669764
88,0.2387087569401201,0.33756724364234536,0.005512571427971125,9.618168992866525e-07,0.7575120888650417
89,0.23720348281684067,0.335959732964449,0.0054765972308814526,9.864757741686428e-07,0.74289346113801
90,0.23570655825857778,0.3343541624134257,0.005439838860183954,9.958836938525267e-07,0.7636865116655827
91,0.23421792546062553,0.3327510014672328,0.005402204114943743,9.97934775261261e-07,0.7935649361461401
92,0.232737847973693,0.3311509602704076,0.005363611038774252,9.465672428900725e-07,0.7964238561689854
93,0.23126641020764166,0.32955460652715435,0.005323986988514662,9.842467302911792e-07,0.7508106734603643
94,0.22980387934665233,0.3279626229612994,0.005283341743052006,9.414029606166365e-07,0.7451028041541576
95,0.2283505184297875,0.32637565695752435,0.005241768900305033,9.981673290029845e-07,0.7365786302834749
96,0.22690660387349917,0.32479428767530816,0.005199466831982136,9.863936132744167e-07,0.7743776794523001
97,0.22547235308264005,0.3232189566043759,0.0051567330956459045,9.732591072242948e-07,0.7560732625424862
