iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.5370476614122932,0.6384490663005664,0.01428220048546791,9.845305434218474e-07,0.8447560090571642
1,0.5276820899685315,0.6273462470958558,0.01431346870958805,9.912209266160217e-07,0.8645453471690416
2,0.5183768206653372,0.6154979163531672,0.013843407854437828,9.821598169856192e-07,0.8428319357335567
3,0.5093993944548127,0.6032265717618003,0.013087459839880466,9.8559547348587e-07,0.8644696846604347
4,0.5008041087004572,0.5911720170194074,0.012410254217684269,9.798654964571e-07,0.8357569631189108
5,0.49251435286691764,0.5868210713819484,0.012040304951369762,9.912635535014187e-07,0.830476576462388
6,0.4844278685762057,0.5815092242166021,0.012011042796075344,9.926478654401816e-07,0.8288320582360029
7,0.4764381767264609,0.575502207082267,0.012238078750669956,9.65342526865472e-07,0.84437345713377
8,0.46845448814938284,0.568933080210425,0.012606939300894737,9.831251864436069e-07,0.8350917715579271
9,0.4604108484338254,0.5618353647059653,0.013021976687014103,9.92065260067777e-07,0.8440603688359261
10,0.452268279816531,0.554271222350915,0.013415858149528503,9.97893166232068e-07,0.8201839867979288
11,0.4440130039071081,0.5462911220844262,0.013742705807089806,9.936424648296321e-07,0.8602766785770655
12,0.4356530813819118,0.5379399308779563,0.013969398103654385,9.943852053588688e-07,0.8283887505531311
13,0.4272161452767892,0.5292616470919236,0.014070270583033562,9.96582981293378e-07,0.8110339771956205
14,0.4187470094181756,0.5203031441153245,0.014026510529220104,9.754168091445188e-07,0.8099093176424503
15,0.4103048097540712,0.5111178630131402,0.013829926960170269,9.960672266014986e-07,0.8219869881868362
16,0.40195803163564753,0.5017688172272958,0.013489527627825737,9.920563572053127e-07,0.8698491267859936
17,0.3937762357855471,0.4923302246067893,0.01303769275546074,9.994149652078683e-07,0.8243745565414429
18,0.3858196045239725,0.4828878919073,0.012530634179711342,9.955629916815362e-07,0.8508949857205153
19,0.37812771318352045,0.4735351329529911,0.012037086300551891,9.767287527189158e-07,0.8263687621802092
20,0.37071433956548117,0.46444036478583084,0.01161666214466095,9.541849251115866e-07,0.8323170393705368
21,0.3635695471192384,0.4556383631154424,0.01129970233887434,9.964635507510648e-07,0.8525088913738728
22,0.3566669308715061,0.44803910202039215,0.011081064119935036,9.952815805386762e-07,0.8229231834411621
23,0.34997463383495353,0.4422225628409111,0.01093063410371542,9.691898825034517e-07,0.8241034969687462
24,0.3434638227684808,0.43626608194552474,0.010811143554747105,9.708920905339952e-07,0.8150350265204906
25,0.33711378073708753,0.4301850913800477,0.010691948235034943,9.916672982013799e-07,0.8272792063653469
