iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.645095520669568,0.7506483802986071,0.010644260793924332,9.959152364237683e-07,0.7948621027171612
1,0.6387054875983568,0.7442890672634969,0.011421249248087406,9.990498161476033e-07,0.7660246845334768
2,0.6316487471475476,0.7371986633178085,0.012207498773932457,9.960614950414788e-07,0.7743171062320471
3,0.6239329043261631,0.7293891711460633,0.012991676107048988,9.86386804604531e-07,0.7867617402225733
4,0.6155819193517778,0.7208911226585468,0.013748446479439735,9.992467726409563e-07,0.7913915384560823
5,0.6066371876710422,0.7117513803303164,0.014456823468208313,9.715693569558809e-07,0.78906917758286
6,0.5971491576617428,0.7022669704500618,0.015102519653737545,9.812269086928865e-07,0.770496180281043
7,0.5871730749293218,0.6922702700339326,0.015675818547606468,9.989555272822913e-07,0.7727644983679056
8,0.5767650479488827,0.6817927753866739,0.01617177203297615,9.992945169276528e-07,0.7856044676154852
9,0.5659807606241667,0.6708896919802251,0.016585582867264748,9.893485083515667e-07,0.8133217114955187
10,0.5548881133827009,0.6596294409173572,0.016911271959543228,9.873355747371697e-07,0.7560142707079649
11,0.5435643919293226,0.6480885638465255,0.01714644394814968,9.986623267694917e-07,0.7694253921508789
12,0.5320890759435087,0.6363445395678672,0.017292547971010208,9.978514134803389e-07,0.7952886912971735
13,0.5205377996769437,0.6244700218792849,0.017353754490613937,9.99336817335336e-07,0.7611834108829498
14,0.5089794000464876,0.6125300589210384,0.017335966229438782,9.663202227225933e-07,0.7847836837172508
15,0.497473411219175,0.6005799926980675,0.01724598929286003,9.997018977115527e-07,0.7853294610977173
16,0.48606984910568846,0.5886658563953703,0.017090899869799614,9.803786875867832e-07,0.7717368919402361
17,0.47480925358426124,0.5768245645702453,0.016877835616469383,9.530270416254672e-07,0.7545668594539165
18,0.4637230832689777,0.5651129190778835,0.016613854095339775,9.954668959233922e-07,0.7825925964862108
19,0.45283520533420313,0.5535354614687026,0.016305863857269287,9.822620963012028e-07,0.7398422714322805
20,0.4421646301403117,0.5421047635559123,0.015960829332470894,9.576791359563995e-07,0.8035099394619465
21,0.43172572051508495,0.5308697052569412,0.015585945919156075,9.951500896720225e-07,0.8089848570525646
22,0.42152916828661036,0.5198922102138098,0.015188767574727535,9.980012107578336e-07,0.8390833083540201
23,0.4115829210778485,0.5090954221761758,0.014777247793972492,9.9782317920105e-07,0.8190511856228113
24,0.40189298953511027,0.4985269431094431,0.014359326101839542,9.865173007179056e-07,0.7702064253389835
25,0.3924644038098967,0.4881831275593684,0.01394241489470005,9.977747801215808e-07,0.7485216781497002
26,0.3833007641999122,0.4780683014965542,0.013532641343772411,9.932788442152184e-07,0.776357788592577
27,0.3744047867852692,0.46819904979154464,0.01313435472548008,9.980327851488023e-07,0.7980492506176233
28,0.3657776116442612,0.458590380420183,0.01274979766458273,9.957966863310483e-07,0.7526652663946152
29,0.357419202838643,0.4492551503300676,0.012379305437207222,9.887905465759896e-07,0.7468379009515047
30,0.3493287880481798,0.44020393070581465,0.012021735310554504,9.52267214100051e-07,0.7626468185335398
31,0.341504856979103,0.4314446821359912,0.011675014160573483,9.849530537324075e-07,0.8224729243665934
32,0.3339459942662242,0.422983577487875,0.011336717754602432,9.916929017800934e-07,0.7418218236416578
33,0.32665107390872133,0.41482524273175647,0.011004552245140076,9.79380388447306e-07,0.7529443316161633
34,0.3196190243749711,0.4069725769971434,0.01067662239074707,9.967953596035115e-07,0.7851936090737581
35,0.3128494773558166,0.3994276643313736,0.0103516960516572,9.995430596002939e-07,0.7715664766728878
36,0.30634206676715253,0.3921911998388567,0.010029253549873829,9.929972348608893e-07,0.7683449443429708
37,0.30009616266423095,0.385262479193369,0.00970951933413744,9.940451644703208e-07,0.7794641423970461
38,0.2941103305296081,0.378747156753452,0.009393343701958656,9.98251874425966e-07,0.7438084576278925
39,0.28838208045441355,0.372857386268327,0.009082039818167686,9.957293087329455e-07,0.7422149796038866
40,0.2829074226494351,0.36715922930232847,0.008777162060141563,9.828601760537117e-07,0.7259965445846319
41,0.27768085101525575,0.36165901818801777,0.00848033744841814,9.93817155798174e-07,0.7299997117370367
42,0.27269557528899935,0.35636139772542774,0.00819302350282669,9.969910068049614e-07,0.7750611193478107
43,0.26794365912062634,0.35126934879973004,0.007916433736681938,9.982540329798974e-07,0.7577498350292444
44,0.26341643179866087,0.34638446253991695,0.007651376537978649,9.959957121116645e-07,0.7893869634717703
45,0.25910456181791663,0.34170684424294506,0.007398300804197788,9.870052577087128e-07,0.7477822043001652
46,0.254998676798795,0.3372355374287163,0.007157289423048496,9.893095925922294e-07,0.8011090904474258
47,0.251089170309544,0.33296826254958367,0.006928134243935347,9.950046999527134e-07,0.7534430287778378
48,0.2473664986014421,0.3289015910021004,0.006710405461490154,9.891497256668322e-07,0.7494779415428638
49,0.24382133886599486,0.32503106377015095,0.006503521464765072,9.95864471435395e-07,0.7543454971164465
50,0.24044465077360289,0.3213512720682838,0.006306831259280443,9.992442856092847e-07,0.7606502827256918
51,0.2372275699900878,0.3178558337264219,0.006119673140347004,9.604602345856927e-07,0.7637176848948002
52,0.2341616233032553,0.31453767491871476,0.005941405426710844,9.975508861491935e-07,0.723117446526885
53,0.2312388391066203,0.31138926563597824,0.0057714530266821384,9.630065625288647e-07,0.7511563133448362
54,0.22845141237772457,0.3084024627245135,0.0056093004532158375,9.954988227698517e-07,0.7212959360331297
55,0.22579199889610999,0.3055689186207877,0.005454512778669596,9.993355893273928e-07,0.7793155703693628
56,0.22325354942716588,0.3028800862281013,0.005306712351739407,9.925620355348552e-07,0.7585515659302473
57,0.22082945902103765,0.3003274850846245,0.005165572743862867,9.97785868634586e-07,0.731406606733799
58,0.21851330143818518,0.2979025815630332,0.005030806176364422,9.841518751081092e-07,0.7723208907991648
59,0.2162991077742293,0.2955971504433269,0.004902149550616741,9.963637366928027e-07,0.7368550151586533
60,0.21418106594821745,0.29340308587676944,0.004779357463121414,9.97693148107172e-07,0.7707672156393528
61,0.21215367539281998,0.2913126265319589,0.0046621873043477535,9.978099852218635e-07,0.785146176815033
62,0.21021173921193506,0.2893183814516495,0.004550398327410221,9.855288897846566e-07,0.738194040954113
63,0.20835036082770547,0.28741338730863564,0.00444374606013298,9.770529081174316e-07,0.7405992913991213
64,0.20656477742796,0.2855909778606661,0.0043419720605015755,9.677907900613355e-07,0.7290098238736391
65,0.20485064377984982,0.2838450607343211,0.004244821146130562,9.635442940495776e-07,0.7407016921788454
66,0.20320368252935092,0.28216980088306337,0.004152034875005484,9.493925323904301e-07,0.7839768808335066
67,0.2016200749380956,0.2805599940041783,0.004063352011144161,9.903162649907467e-07,0.7413399145007133
68,0.2000960890195235,0.27901071434538693,0.0039785136468708515,9.642081122874131e-07,0.7564930524677038
69,0.19862828183536335,0.2775174916169974,0.0038972687907516956,9.725716372101736e-07,0.7713529746979475
70,0.1972133945958017,0.2760762138660777,0.0038193685468286276,9.773364491229724e-07,0.7505159918218851
71,0.19584847152777277,0.27468320918207356,0.0037445882335305214,9.866834938697196e-07,0.7628869991749525
72,0.1945307341384854,0.2733351332171859,0.003672705963253975,9.946475624050587e-07,0.7715016081929207
73,0.1932575436831424,0.27202891084347414,0.0036035217344760895,9.768317068884054e-07,0.7380808480083942
74,0.19202651214710648,0.27076182546139327,0.003536845091730356,9.94252172194563e-07,0.7564606536179781
75,0.19083542091784933,0.2695314276197055,0.0034725067671388388,9.697316043966294e-07,0.7473110258579254
76,0.18968224488691005,0.26833555019533817,0.003410354722291231,9.68090812518498e-07,0.7460469342768192
77,0.18856501173843632,0.26717215819004725,0.003350244602188468,9.660056157977533e-07,0.7626386545598507
78,0.1874819617543659,0.26603948433147,0.0032920578960329294,9.638332485742827e-07,0.7671982608735561
79,0.18643150108484335,0.2649359771389173,0.0032356835436075926,9.95987620091025e-07,0.7879198752343655
80,0.1854120908906153,0.26386018438168557,0.003181030508130789,9.988813841123774e-07,0.7538371961563826
81,0.18442230926058206,0.26281080134409746,0.0031280063558369875,9.614357515524038e-07,0.7425912357866764
