role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,2,302,8.980870187268237e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.442829153207323e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.676720839341782e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.696604373838967e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.872362346856288e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.671788331535868e-07,True,CONVERGED,float64,cuda:0
forward,2,302,8.880047614112108e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.341693258625329e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.361816914986037e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.701401038240842e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.68248786809981e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.674212713637365e-07,True,CONVERGED,float64,cuda:0
forward,2,301,9.86114577842447e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.193736123795703e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,9.084817898163441e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.737352104863777e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.522447635582985e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.71171832589189e-07,True,CONVERGED,float64,cuda:0
forward,2,301,9.666696640960928e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,9.008046222485018e-07,True,CONVERGED,float64,cuda:0
adjoint,1,289,8.845951976687854e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.81951949904177e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.379001216482255e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.80283675107412e-07,True,CONVERGED,float64,cuda:0
forward,2,301,9.432308927583229e-07,True,CONVERGED,float64,cuda:0
adjoint,0,289,8.793809360867755e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.966972821202903e-07,True,CONVERGED,float64,cuda:0
adjoint,2,295,9.946191035326873e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.239787167169818e-07,True,CONVERGED,float64,cuda:0
forward,1,290,9.955020169426413e-07,True,CONVERGED,float64,cuda:0
forward,2,300,9.968697944391528e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.94807872444514e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.76996662951189e-07,True,CONVERGED,float64,cuda:0
adjoint,2,296,9.830260298813838e-07,True,CONVERGED,float64,cuda:0
forward,0,288,8.095527625622904e-07,True,CONVERGED,float64,cuda:0
forward,1,291,9.967712193633174e-07,True,CONVERGED,float64,cuda:0
forward,2,300,9.187928496277129e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.639990394506721e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.59457708410573e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.056927441891509e-07,True,CONVERGED,float64,cuda:0
forward,0,288,7.940361118123777e-07,True,CONVERGED,float64,cuda:0
forward,1,291,9.954267493526668e-07,True,CONVERGED,float64,cuda:0
forward,2,300,9.543800846973113e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.346744546437533e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.436335876939877e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.232363709685169e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.765422277252187e-07,True,CONVERGED,float64,cuda:0
forward,1,283,9.714547681893948e-07,True,CONVERGED,float64,cuda:0
forward,2,300,9.21045915122731e-07,True,CONVERGED,float64,cuda:0
adjoint,0,288,9.069604973163109e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.292311859319021e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.419621478065531e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.496615640365604e-07,True,CONVERGED,float64,cuda:0
forward,1,293,9.157921606591236e-07,True,CONVERGED,float64,cuda:0
forward,2,300,8.824624086078938e-07,True,CONVERGED,float64,cuda:0
adjoint,0,287,9.594357081256317e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.16104718219822e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.615501578912178e-07,True,CONVERGED,float64,cuda:0
forward,0,287,9.198608148025295e-07,True,CONVERGED,float64,cuda:0
forward,1,293,9.657551195406447e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.589433247848545e-07,True,CONVERGED,float64,cuda:0
adjoint,0,286,9.567196443894283e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.042410633916772e-07,True,CONVERGED,float64,cuda:0
adjoint,2,297,9.814300047461929e-07,True,CONVERGED,float64,cuda:0
forward,0,287,8.882733705936753e-07,True,CONVERGED,float64,cuda:0
forward,1,293,9.992966158604614e-07,True,CONVERGED,float64,cuda:0
forward,2,299,9.195137063652224e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.328932327313321e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.93745420378249e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.722633983927727e-07,True,CONVERGED,float64,cuda:0
forward,0,287,8.56637307727906e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.080952388315198e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.899877294904735e-07,True,CONVERGED,float64,cuda:0
adjoint,0,270,9.816109259705377e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.84833965682834e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.842951956288749e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.623058790359023e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.289814237045904e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.500159273775676e-07,True,CONVERGED,float64,cuda:0
adjoint,0,273,9.553961538550805e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.7782124793642e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,8.942008188447977e-07,True,CONVERGED,float64,cuda:0
forward,0,286,9.250301520452066e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.473014478532406e-07,True,CONVERGED,float64,cuda:0
forward,2,298,9.154147539744405e-07,True,CONVERGED,float64,cuda:0
adjoint,0,280,9.723067507983355e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,8.731050581940541e-07,True,CONVERGED,float64,cuda:0
adjoint,2,298,9.014601984573011e-07,True,CONVERGED,float64,cuda:0
forward,0,286,8.943755721684722e-07,True,CONVERGED,float64,cuda:0
forward,1,294,9.634436908082275e-07,True,CONVERGED,float64,cuda:0
forward,2,298,8.877872863031244e-07,True,CONVERGED,float64,cuda:0
