iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6201937276660524,0.7219080823825611,0.01043774839490652,9.765936570306002e-07,0.7382218837738037
1,0.6139550298725794,0.7155596843073059,0.010719561949372292,9.9999780430727e-07,0.7669472713023424
2,0.6075020103161628,0.7088772264695385,0.010952013544738293,9.983013098967386e-07,0.7525804042816162
3,0.6008580281803728,0.7019793419969957,0.011149067431688309,9.447774413694328e-07,0.7450896315276623
4,0.5940543896892565,0.6950389685805423,0.011301005259156227,9.654833371203582e-07,0.7744320929050446
5,0.5871302831278076,0.6879059658056607,0.011408296413719654,9.850895103369569e-07,0.7360385973006487
6,0.5801225161398532,0.6806310435556758,0.011476250365376472,9.793784371363576e-07,0.7442734893411398
7,0.5730640004290474,0.6732623592370878,0.011512045748531818,9.813666655341e-07,0.7443260382860899
8,0.5659832168574264,0.6658447944141613,0.011523820459842682,9.88489307559505e-07,0.7520968243479729
9,0.5589016463340609,0.6584310867409512,0.01152090448886156,9.989893036001459e-07,0.8361529279500246
10,0.5518322189564367,0.6510951077633815,0.011513149365782738,9.78223828135988e-07,0.7965505886822939
11,0.544777487738441,0.643805875669395,0.011509515345096588,9.974488714870134e-07,0.7732740733772516
12,0.5377294958115475,0.6365631372984792,0.01151634007692337,9.995110757263604e-07,0.7618430312722921
13,0.53067283031348,0.6293454622003708,0.011535908095538616,9.953756511209736e-07,0.8052298501133919
14,0.523589735552036,0.6221174186278665,0.011566605418920517,9.998411857256715e-07,0.7695446684956551
15,0.5164632120386731,0.6148402618101897,0.011604669503867626,9.910182042843696e-07,0.7977736759930849
16,0.50927635191758,0.6074797711189145,0.011645947583019733,9.757053446673941e-07,0.7539171166718006
17,0.5020143146219537,0.6000108165572258,0.01168648898601532,9.793772829593496e-07,0.8024500198662281
18,0.4946659669571137,0.5924161492037817,0.011722452007234097,9.930198910365775e-07,0.783462829887867
19,0.48722486310520813,0.5846856130659001,0.011750170029699802,9.85405881811623e-07,0.7774307653307915
20,0.4796893638923724,0.5768162311454065,0.01176662277430296,9.788365466672069e-07,0.7911151815205812
21,0.47206268623388836,0.5688120420438072,0.011769874952733517,9.816939826479237e-07,0.8012663684785366
22,0.46435191535782905,0.5606830681431214,0.011759180575609207,9.867098791751128e-07,0.7976296730339527
23,0.45656693230710665,0.5525335849938715,0.011734886094927788,9.691695172733191e-07,0.7764927390962839
24,0.4487195283977107,0.5443435736863597,0.011698183603584766,9.781845693294772e-07,0.8025294318795204
25,0.44082288494519395,0.5360869682134192,0.01165070105344057,9.78082527256393e-07,0.8363022077828646
26,0.43289103864578526,0.5277876353291631,0.01159414928406477,9.93018374298596e-07,0.7844976782798767
27,0.42493831504382373,0.5194683819451252,0.011530042625963688,9.997983975673937e-07,0.7957388944923878
28,0.4169784099416565,0.511148347549564,0.011459467001259327,9.883129776004154e-07,0.8350493554025888
29,0.4090243428407825,0.5028421153616427,0.011382762342691422,9.97087546263952e-07,0.7676991168409586
30,0.4010895888126051,0.4945611028659334,0.011299187317490578,9.936339708748644e-07,0.8205648027360439
31,0.39318927772904416,0.48631578670410036,0.011206971481442451,9.818458224824156e-07,0.8224178440868855
32,0.38534096682390123,0.47811771466364494,0.011103559285402298,9.758872007417425e-07,0.7725214790552855
33,0.37756438115114865,0.4699801982410859,0.01098625734448433,9.831202971081271e-07,0.7803922072052956
34,0.36988039163097314,0.4620032147431535,0.0108527522534132,9.759855575335472e-07,0.7985163126140833
35,0.3623097384190682,0.45413132244575877,0.010701644234359264,9.793435050887047e-07,0.7415263801813126
36,0.3548716420492788,0.44636342883136976,0.010532665066421032,9.883173490712364e-07,0.7544218562543392
37,0.34758329450988046,0.4387140741731246,0.010346697643399239,9.970622832720624e-07,0.7653663642704487
38,0.34045889220854675,0.4311969590775019,0.010145510546863079,9.991070528732057e-07,0.812006987631321
39,0.33351062696362094,0.4238261083266512,0.009931512176990509,9.909634433070801e-07,0.7772727496922016
40,0.3267492418178789,0.4166160873201243,0.009707458317279816,9.823223074872157e-07,0.8074337355792522
41,0.3201838734484574,0.4095810634781406,0.009476213715970516,9.7537048847663e-07,0.7913124654442072
42,0.31382247276787734,0.40273456616464265,0.00924060307443142,9.72147125107023e-07,0.8005883749574423
43,0.3076717321086386,0.39612602286874515,0.009003263898193836,9.836704166050111e-07,0.7964017651975155
44,0.30173652260307127,0.39035417754020985,0.008766529150307178,9.966168398568762e-07,0.8148195911198854
45,0.2960198515132542,0.38479051367385103,0.008532395586371422,9.890157974012035e-07,0.8125906642526388
46,0.2905229640264955,0.37943321427135035,0.008302484638988972,9.844976176998879e-07,0.7996975723654032
47,0.2852450206226184,0.37427939944778854,0.00807808805257082,9.880694677833056e-07,0.7753218878060579
48,0.28018377790315074,0.36932557860236176,0.007860124111175537,9.961645877215957e-07,0.7771070264279842
49,0.27533518534091517,0.3645671752081925,0.007649258244782686,9.929821157005001e-07,0.766950361430645
50,0.2706942894885348,0.3599991901849049,0.007445902097970247,9.923274355806111e-07,0.7859179619699717
51,0.26625465102255147,0.3556155820341245,0.007250272668898106,9.928423089931796e-07,0.786333667114377
52,0.2620094103622379,0.35141011287350593,0.007062437478452921,9.963595652511316e-07,0.7882530130445957
53,0.2579509639813578,0.34737598507804757,0.00688235042616725,9.991795784128847e-07,0.7726048491895199
54,0.25407121668963883,0.3435060235767008,0.006709880195558071,9.989823634091287e-07,0.7778830304741859
55,0.2503618938008371,0.33979289862080225,0.006544838659465313,9.513869133575113e-07,0.7921696789562702
56,0.24681479027634043,0.33622933000802296,0.0063869948498904705,9.435272137347196e-07,0.8119384758174419
57,0.2434214556478714,0.3328077880799354,0.006236065644770861,9.687601726701978e-07,0.7460606582462788
58,0.24017372076332327,0.32952094341103594,0.0060917711816728115,9.570658262131525e-07,0.7681518048048019
59,0.23706361295746037,0.32636159964370665,0.005953817628324032,9.9834079676999e-07,0.7895910423249006
60,0.23408340241293046,0.3233310583426574,0.00582187669351697,9.916396708493905e-07,0.7852449100464582
61,0.2312256305556009,0.3204238418182631,0.005695648957043886,9.956219195952412e-07,0.7790596839040518
62,0.22848324216073082,0.3176236217334414,0.005574819631874561,9.904999552278627e-07,0.7751374710351229
63,0.22584938739930918,0.31492407483955,0.0054590729996562,9.996278857927286e-07,0.8254408780485392
64,0.22331770913377913,0.31231929023418026,0.005348134320229292,9.861463489606888e-07,0.8095700815320015
65,0.22088222583849215,0.30980366923556,0.005241717677563429,9.998171082461585e-07,0.7564784679561853
66,0.21853721299176712,0.3073718334251272,0.005139573942869902,9.93870274446053e-07,0.8139446880668402
67,0.21627731386877297,0.3050187124455563,0.005041469354182482,9.846322591525975e-07,0.7847764398902655
68,0.21409750085315382,0.3027395180306677,0.0049472106620669365,9.855319126745307e-07,0.7917829509824514
69,0.21199305516352124,0.3005297096769409,0.004856626503169537,9.90324025577981e-07,0.7622047979384661
70,0.2099595613696131,0.29838500043351707,0.004769573453813791,9.93769191619972e-07,0.7730984352529049
71,0.2079927835078204,0.296301226875406,0.0046859257854521275,9.935200546070177e-07,0.7691914513707161
72,0.20608883704134523,0.29427451496551765,0.004605581052601337,9.926472494856396e-07,0.7922895327210426
73,0.2042440608500516,0.29230115761855324,0.004528448451310396,9.905739488565265e-07,0.8011060319840908
74,0.20245491878796676,0.2903775412033113,0.004454431124031544,9.875911497577909e-07,0.783164095133543
75,0.20071820733982182,0.2885003322636345,0.004383424762636423,9.83944383967626e-07,0.78331383690238
76,0.19903085157864497,0.2866663107262112,0.004315302241593599,9.878277557432423e-07,0.7787156160920858
77,0.1973900003516993,0.2848724713625611,0.004249935504049063,9.853694521873095e-07,0.7728645708411932
78,0.19579299551020912,0.28311600763171263,0.004187154583632946,9.896476331205028e-07,0.790610384196043
79,0.19423741502254654,0.2813943711942431,0.004126778803765774,9.940966575584325e-07,0.7940500322729349
80,0.19272097355137896,0.2797051957907858,0.004068618640303612,9.862070385358988e-07,0.798119043931365
81,0.19124156284254215,0.2780463414957178,0.004012467339634895,9.583067564253994e-07,0.78272002376616
82,0.18979745941085718,0.27641608143770247,0.003958134911954403,9.688018543660572e-07,0.8046896960586309
83,0.18838680916958983,0.27481265650732306,0.0039054222870618105,9.661904738638987e-07,0.7890216615051031
84,0.18700802642736986,0.2732346052898487,0.003854170674458146,9.77298202842242e-07,0.7781391255557537
