iteration,total_objective,exact_peak,gradient_norm_before_clipping,maximum_relative_residual,wall_seconds
0,0.6271443350358352,0.7319273431372006,0.01238312292844057,9.91815726335117e-07,0.7803100477904081
1,0.6189898859067189,0.7235997680041374,0.01333736814558506,9.97816142197192e-07,0.7860150691121817
2,0.6099412649381047,0.7143231037749227,0.014283474534749985,9.991155722240216e-07,0.7730301357805729
3,0.6000545386257711,0.704152216747214,0.015176906250417233,9.998402463565122e-07,0.783019445836544
4,0.5894018572387275,0.6931590096827023,0.01599029265344143,9.98544815239585e-07,0.7848554663360119
5,0.5780653894805712,0.6814252427997829,0.016703397035598755,9.946772105475353e-07,0.8213123492896557
6,0.5661353466985325,0.6690407390947475,0.017301587387919426,9.784940643964702e-07,0.7837220691144466
7,0.5537094035113372,0.6561903132003928,0.017774540930986404,9.762733919615842e-07,0.78064832277596
8,0.5408920199933013,0.6431095159282748,0.018116464838385582,9.997758142795923e-07,0.8072390872985125
9,0.5277911272680995,0.6296849155036529,0.01832612417638302,9.721722168119946e-07,0.8162359911948442
10,0.5145150518237406,0.6160243163228973,0.018406078219413757,9.986360648481062e-07,0.7801981475204229
11,0.5011708056718469,0.6022329581710515,0.01836203783750534,9.92422890535286e-07,0.8344991132616997
12,0.48786175680363975,0.588411622237275,0.01820250228047371,9.799086487069828e-07,0.7879281472414732
13,0.474685962493318,0.5746561318592105,0.017938517034053802,9.851419479253724e-07,0.7882428448647261
14,0.46173415216581465,0.5610564700971752,0.017583325505256653,9.995217243650595e-07,0.7677263151854277
15,0.44908739013517074,0.5476952265754778,0.017151933163404465,9.94576273699623e-07,0.7727122474461794
16,0.4368150854042112,0.5346461923520865,0.01666058599948883,9.596319340362353e-07,0.7954183146357536
17,0.42497352595743715,0.521973276972583,0.016126181930303574,9.87957778031068e-07,0.7816564124077559
18,0.41360495423652893,0.5097296383014557,0.015565549954771996,9.882392589130816e-07,0.771099591627717
19,0.40273749075405296,0.497957162645947,0.01499448623508215,9.948712354063591e-07,0.7442584354430437
20,0.39238550308134457,0.48668590643244686,0.01442691683769226,9.993059657372666e-07,0.8034681528806686
21,0.3825512589634495,0.47593454969503235,0.013874193653464317,9.867376929584228e-07,0.7663218285888433
22,0.37322672066659224,0.46571085485022345,0.013344792649149895,9.81038430173319e-07,0.7635172512382269
23,0.3643957982873579,0.45615160438029495,0.012844296172261238,9.854904961639953e-07,0.7532689683139324
24,0.35603710001690847,0.4471093575189273,0.012375827878713608,9.981655692365477e-07,0.7699476033449173
25,0.34812470162432274,0.4385582091026605,0.011940508149564266,9.919928039415047e-07,0.7668419182300568
26,0.34063091054467476,0.4304756567236565,0.011538153514266014,9.973425802758622e-07,0.8112140242010355
27,0.33352677415701204,0.4228349482021778,0.011167732067406178,9.845345568850372e-07,0.7637779638171196
28,0.326783149580508,0.41560657511641413,0.010827736929059029,9.764716282451918e-07,0.7637410648167133
29,0.32037106051094033,0.4087590724328016,0.01051650196313858,9.66059071329019e-07,0.7749116644263268
30,0.3142624143937757,0.4022602769136691,0.010232360102236271,9.940058919611342e-07,0.7657853364944458
31,0.30843025454439243,0.3960780495034078,0.00997365266084671,9.956717361953135e-07,0.8212054129689932
32,0.3028486660048125,0.39018056966722175,0.009738766588270664,9.769495372917109e-07,0.7681818697601557
33,0.2974932903183722,0.3845372628093677,0.009526129812002182,9.727021100525743e-07,0.7811768408864737
34,0.29234143645907323,0.3791192301597164,0.009334140457212925,9.866963537361672e-07,0.7829764615744352
35,0.2873718956423231,0.373899275651121,0.009161111898720264,9.856034405961282e-07,0.8402213770896196
36,0.28256525094713386,0.36885243810316726,0.009005253203213215,9.74143371550354e-07,0.8094024807214737
37,0.2779039772286933,0.3639562364196142,0.00886464398354292,9.825351202535913e-07,0.8281856533139944
38,0.2733723906329505,0.3591906850548942,0.00873723067343235,9.91672120510837e-07,0.8186209183186293
39,0.268956753055119,0.3545384383506809,0.008620837703347206,9.971102300438232e-07,0.8148935213685036
40,0.2646453731979129,0.3499849028388239,0.008513201959431171,9.86237061651726e-07,0.7884921226650476
41,0.2604285156112737,0.34551809353873164,0.008412088267505169,9.815154535375871e-07,0.7595734596252441
42,0.2562983174029105,0.3411284981099498,0.008315255865454674,9.969703546172354e-07,0.7811153866350651
43,0.2522487546898389,0.33680899550818194,0.00822062324732542,9.76682338966048e-07,0.7950568459928036
44,0.24827557962714028,0.3325547229963121,0.008126264438033104,9.705913282541215e-07,0.7506122794002295
45,0.24437594644049374,0.32836260908749176,0.00803049560636282,9.979312549137132e-07,0.8050430752336979
46,0.2405485338153796,0.32423147564492233,0.007931905798614025,9.764532595239867e-07,0.8119822032749653
47,0.23679306634032968,0.32016145836078297,0.007829402573406696,9.906680356862291e-07,0.7651088554412127
48,0.23311026664562495,0.31615393468556224,0.007722210139036179,9.83620037922172e-07,0.7359189167618752
49,0.22950142854628264,0.31221101024726133,0.0076098693534731865,9.75761631008662e-07,0.7702065221965313
50,0.22596851722966835,0.30833562591382196,0.007492220029234886,9.888987621355243e-07,0.775645824149251
51,0.2225137511529843,0.304531075339784,0.007369357161223888,9.920804312954485e-07,0.7608397956937551
52,0.21913943865423047,0.3008007920622218,0.007241619750857353,9.945409207271714e-07,0.7632357515394688
53,0.2158478298010153,0.2971481833913303,0.007109508384019136,9.77431367228925e-07,0.7450050003826618
54,0.21264104703166165,0.2935765457177116,0.006973668001592159,9.918863786106264e-07,0.7514941822737455
55,0.2095209237841077,0.29025338439287723,0.0068348306231200695,9.64137600767331e-07,0.7592595648020506
56,0.20648888020449857,0.2871844876377475,0.006693769712001085,9.81083960849315e-07,0.8015063442289829
57,0.20354599148178837,0.28420251457508544,0.006551274564117193,9.999060466254238e-07,0.7748735994100571
58,0.2006929206835928,0.28130729573665486,0.006408108398318291,9.566947812806113e-07,0.7739880252629519
59,0.19792979910374106,0.2784982574841984,0.006264994386583567,9.875908268862072e-07,0.7538093831390142
60,0.19525638014197605,0.2757745648702768,0.006122594233602285,9.7211840310848e-07,0.7375116962939501
61,0.1926719797117237,0.27313506004295757,0.005981499329209328,9.985507295323578e-07,0.7650481443852186
62,0.19017561383973597,0.2705783909661322,0.0058422209694981575,9.958357712838021e-07,0.7634948175400496
63,0.18776581018836905,0.2681028364440078,0.005705193150788546,9.937348896382407e-07,0.7798619642853737
64,0.1854409905795181,0.2657066435511639,0.005570779088884592,9.964654231456902e-07,0.7798639964312315
65,0.18319925022581982,0.2633878222053348,0.005439267959445715,9.93982893337262e-07,0.7621476538479328
66,0.18103848193806218,0.2611442557112814,0.005310882348567247,9.73211484608975e-07,0.7751241195946932
67,0.1789563665443611,0.2589736750072503,0.005185785237699747,9.929762351061831e-07,0.7573641315102577
68,0.17695056179163224,0.25687382382689206,0.005064098630100489,9.94051002370682e-07,0.7796746622771025
69,0.17501857637303914,0.25484234481137963,0.004945895168930292,9.6636618797829e-07,0.8139593824744225
70,0.17315789798008085,0.2528768775896869,0.004831211641430855,9.96697734908227e-07,0.7613601703196764
71,0.17136597105159507,0.25097503804406074,0.004720056429505348,9.966463475423643e-07,0.7735152691602707
72,0.16964017180018148,0.2491343835242022,0.00461241090670228,9.98770751100787e-07,0.750597208738327
73,0.16797800380067385,0.24735258395517334,0.004508242476731539,9.916199044904792e-07,0.755064195021987
74,0.16637687695238004,0.24562722190133082,0.004407502710819244,9.851164717744406e-07,0.7318628970533609
75,0.1648343638680328,0.2439560150236969,0.00431013060733676,9.976758467381092e-07,0.7533833757042885
76,0.16334802727553732,0.24233665572292898,0.004216059111058712,9.90998741052057e-07,0.8153910599648952
77,0.16191539047216597,0.24076678856463604,0.004125208128243685,9.7603040747901e-07,0.7573115397244692
78,0.1605341838277762,0.23924422680198046,0.004037500359117985,9.988145625618693e-07,0.7616200242191553
79,0.1592021848974522,0.23776680482712595,0.00395284965634346,9.74096476871217e-07,0.7560752891004086
80,0.15791716884332704,0.2363323468778399,0.003871169174090028,9.77895935795743e-07,0.7766596600413322
81,0.1566770413750624,0.2349387769556094,0.003792369272559881,9.872202474502136e-07,0.7587884925305843
82,0.15547979105239165,0.23358408425763852,0.003716359380632639,9.95602277692231e-07,0.7444422896951437
83,0.15432342596162554,0.23226627353408535,0.003643044736236334,9.810538964727524e-07,0.8220011312514544
84,0.153206107568122,0.23098348213291184,0.0035723282489925623,9.715581643683986e-07,0.7725061886012554
85,0.1521260305662304,0.22973388713388757,0.003504111897200346,9.813088792316436e-07,0.7843585181981325
86,0.15108148284166933,0.22851574985554263,0.003438294632360339,9.929059714781408e-07,0.7866324372589588
87,0.1500708640176377,0.22732746297307524,0.0033747784327715635,9.830392053417936e-07,0.8013421390205622
88,0.14909255952886585,0.2261674109444008,0.0033134552650153637,9.945788735202223e-07,0.7729069627821445
89,0.1481451604006991,0.22503420479724676,0.0032542271073907614,9.79901980378231e-07,0.7493503224104643
90,0.14722727507424777,0.2239264930206221,0.003196988720446825,9.848536711210377e-07,0.7645619120448828
91,0.14633753638147037,0.22284298270151642,0.003141637658700347,9.973296936763677e-07,0.7410845831036568
92,0.14547476839818665,0.22178259740873585,0.0030880735721439123,9.724176606282716e-07,0.7572931405156851
93,0.1446377524374966,0.22074425742408174,0.003036194946616888,9.832677997129135e-07,0.7781564649194479
94,0.14382541741574562,0.21972705882449828,0.00298591167666018,9.938354153957604e-07,0.7349119782447815
95,0.14303673338303027,0.21873017738335124,0.002937131095677614,9.937144717499236e-07,0.8135147243738174
96,0.14227071902107377,0.21775286614841072,0.0028897691518068314,9.854388791322225e-07,0.7810291927307844
97,0.1415264693750675,0.21679448822960456,0.00284374738112092,9.878925761537349e-07,0.7602530792355537
98,0.1408031206749609,0.21585446725950688,0.0027989977970719337,9.79528290129739e-07,0.745459696277976
99,0.1400998727569414,0.2149323167750003,0.0027554596308618784,9.885532226371213e-07,0.7429827246814966
100,0.1394159622787256,0.21402759710252947,0.0027130767703056335,9.973630732388747e-07,0.7839446198195219
101,0.13875065639888434,0.21313990376123643,0.002671801717951894,9.843649306342628e-07,0.797111988067627
102,0.13810328064862212,0.2122688929938808,0.002631597686558962,9.812557493642804e-07,0.7581042312085629
103,0.13747317209467172,0.2114142215039813,0.0025924318470060825,9.977560249614111e-07,0.7912451159209013
104,0.1368596872565622,0.21057554641878617,0.002554276492446661,9.906748851856691e-07,0.7674096897244453
105,0.13626228431306928,0.20975260616771926,0.002517112297937274,9.866550150534683e-07,0.7736838571727276
106,0.1356803047990998,0.20894499644922124,0.002480920869857073,9.88055750761816e-07,0.8058144636452198
107,0.1351132278569013,0.20815240939418828,0.0024456868413835764,9.89205279288528e-07,0.7548134829849005
108,0.13456047466543386,0.20737444887820272,0.002411396475508809,9.969104007176933e-07,0.7473703175783157
