role,scenario_index,iterations,relative_residual,converged,reason,dtype,device
forward,2,270,8.921442655087512e-07,True,CONVERGED,float64,cuda:0
adjoint,0,270,8.747024465228574e-07,True,CONVERGED,float64,cuda:0
adjoint,1,288,9.249750027059583e-07,True,CONVERGED,float64,cuda:0
adjoint,2,286,9.6633825221979e-07,True,CONVERGED,float64,cuda:0
forward,0,263,9.934488631650084e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.738387797746877e-07,True,CONVERGED,float64,cuda:0
forward,2,269,8.858937306375538e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.670175553105943e-07,True,CONVERGED,float64,cuda:0
adjoint,1,286,9.497374852210193e-07,True,CONVERGED,float64,cuda:0
adjoint,2,285,9.70359479133344e-07,True,CONVERGED,float64,cuda:0
forward,0,263,9.810225817555147e-07,True,CONVERGED,float64,cuda:0
forward,1,269,9.435760076972778e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.101708781280475e-07,True,CONVERGED,float64,cuda:0
adjoint,0,276,8.930113967647093e-07,True,CONVERGED,float64,cuda:0
adjoint,1,285,9.648940771418074e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.066938115266495e-07,True,CONVERGED,float64,cuda:0
forward,0,265,9.335633925978875e-07,True,CONVERGED,float64,cuda:0
forward,1,276,8.99679207326359e-07,True,CONVERGED,float64,cuda:0
forward,2,279,9.405404099041168e-07,True,CONVERGED,float64,cuda:0
adjoint,0,275,9.51785123803709e-07,True,CONVERGED,float64,cuda:0
adjoint,1,281,9.857783027913666e-07,True,CONVERGED,float64,cuda:0
adjoint,2,288,9.547038329851515e-07,True,CONVERGED,float64,cuda:0
forward,0,264,9.619081522468457e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.96378735572683e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.756665859697744e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,9.5265119539941e-07,True,CONVERGED,float64,cuda:0
adjoint,1,287,9.673376793804421e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.836744445332562e-07,True,CONVERGED,float64,cuda:0
forward,0,262,9.877566453361277e-07,True,CONVERGED,float64,cuda:0
forward,1,268,9.771603779319225e-07,True,CONVERGED,float64,cuda:0
forward,2,276,9.597320593336895e-07,True,CONVERGED,float64,cuda:0
adjoint,0,271,9.753788729065375e-07,True,CONVERGED,float64,cuda:0
adjoint,1,285,9.547823076417622e-07,True,CONVERGED,float64,cuda:0
adjoint,2,286,8.717896726593069e-07,True,CONVERGED,float64,cuda:0
forward,0,264,9.256331472465215e-07,True,CONVERGED,float64,cuda:0
forward,1,275,9.228976793156814e-07,True,CONVERGED,float64,cuda:0
forward,2,278,9.802882294668157e-07,True,CONVERGED,float64,cuda:0
adjoint,0,274,8.956825946463251e-07,True,CONVERGED,float64,cuda:0
adjoint,1,286,9.378002512909841e-07,True,CONVERGED,float64,cuda:0
adjoint,2,286,9.84058652142917e-07,True,CONVERGED,float64,cuda:0
forward,0,275,9.31403502763655e-07,True,CONVERGED,float64,cuda:0
forward,1,278,9.120499969076307e-07,True,CONVERGED,float64,cuda:0
forward,2,284,9.279765847028247e-07,True,CONVERGED,float64,cuda:0
adjoint,0,283,9.62112904410041e-07,True,CONVERGED,float64,cuda:0
adjoint,1,290,9.189681622805666e-07,True,CONVERGED,float64,cuda:0
adjoint,2,289,9.720569165895768e-07,True,CONVERGED,float64,cuda:0
forward,0,272,9.384344628243332e-07,True,CONVERGED,float64,cuda:0
forward,1,278,9.98357785454413e-07,True,CONVERGED,float64,cuda:0
forward,2,282,8.891381670458532e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.629863906856983e-07,True,CONVERGED,float64,cuda:0
adjoint,1,286,9.467872431570064e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.720027072174966e-07,True,CONVERGED,float64,cuda:0
forward,0,273,9.615470848785133e-07,True,CONVERGED,float64,cuda:0
forward,1,279,9.644777572718249e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.417044278503759e-07,True,CONVERGED,float64,cuda:0
adjoint,0,278,9.62379134652967e-07,True,CONVERGED,float64,cuda:0
adjoint,1,279,9.023426439854574e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.114423085712372e-07,True,CONVERGED,float64,cuda:0
forward,0,274,9.53755686127503e-07,True,CONVERGED,float64,cuda:0
forward,1,281,8.920632812441565e-07,True,CONVERGED,float64,cuda:0
forward,2,281,9.617219862796574e-07,True,CONVERGED,float64,cuda:0
adjoint,0,279,9.753938233789913e-07,True,CONVERGED,float64,cuda:0
adjoint,1,285,9.517583233647551e-07,True,CONVERGED,float64,cuda:0
adjoint,2,287,9.133684580126006e-07,True,CONVERGED,float64,cuda:0
forward,0,275,8.778640068026781e-07,True,CONVERGED,float64,cuda:0
forward,1,282,8.947818611711623e-07,True,CONVERGED,float64,cuda:0
forward,2,282,9.773799058348533e-07,True,CONVERGED,float64,cuda:0
