iteration,beta,alpha,binarization_weight,total_objective,exact_peak,continuous_material_fraction,binary_material_fraction,gradient_norm_before_clipping,maximum_cg_iterations,maximum_residual,wall_seconds
17,1.0,50.0,0.0,0.4461380476351582,0.5354768278316298,0.2499999701976776,0.0,0.008853607811033726,305,9.968192868090147e-07,2.4273968000052264
18,1.0,50.0,0.0,0.4405210703831392,0.5298324989653098,0.2499999850988388,0.0,0.00860556773841381,304,9.94040606705367e-07,2.4129317000042647
19,1.0,50.0,0.0,0.43515571979258744,0.5243762137095381,0.2499999850988388,0.0,0.008362611755728722,304,9.932213474818945e-07,2.4045554000040283
20,1.0,50.0,0.0,0.43003008389764913,0.5190976616100966,0.2499999850988388,0.0,0.008126803673803806,304,9.965459473913377e-07,2.3736848999978974
21,1.0,50.0,0.0,0.42512969604950723,0.5139852906645183,0.2499999850988388,0.0,0.007900132797658443,304,9.701056808481067e-07,2.3555112999893026
22,1.0,50.0,0.0,0.4204381032362636,0.5090267236310205,0.25,0.0,0.007684634067118168,303,9.989836234088396e-07,2.3782758000015747
23,1.0,50.0,0.0,0.415937413403574,0.5042091892542993,0.2499999701976776,0.0,0.007482455112040043,303,9.851111688959232e-07,2.384187899995595
24,1.0,50.0,0.0,0.4116087633502087,0.4995198314081086,0.2499999850988388,0.0,0.0072959414683282375,303,9.730577970127285e-07,2.371431300009135
25,1.0,50.0,0.0,0.40743227266787496,0.4949454937294797,0.2499999850988388,0.0,0.007127608172595501,303,9.996518285156824e-07,2.360859899999923
26,1.0,50.0,0.0,0.40338714195323744,0.4904726309027913,0.2499999701976776,0.0,0.006980203557759523,303,9.80219695101722e-07,2.363211100004264
27,1.0,50.0,0.0,0.3994513800158521,0.48608684321742296,0.2499999701976776,0.0,0.006856750231236219,303,9.824376715394002e-07,2.3879509000107646
28,1.0,50.0,0.0,0.3956014018827225,0.48177222465217145,0.25,0.0,0.0067605432122945786,303,9.406334982588542e-07,2.428029799993965
29,1.0,50.0,0.0,0.3918121117729864,0.477511274330983,0.25,0.0,0.006695155519992113,303,9.943052658011008e-07,2.3785854000016116
30,1.0,50.0,0.0,0.38805605996936526,0.4732838398597815,0.25,0.0,0.006664224900305271,303,9.982572871538496e-07,2.4104191999940667
31,1.0,50.0,0.0,0.3843038231847638,0.46906737247607994,0.25,0.0,0.006671220529824495,302,9.904978438973524e-07,2.403701799994451
32,1.0,50.0,0.0,0.3805239474962137,0.46483763169155157,0.2499999701976776,0.0,0.00671901972964406,302,9.906192397028746e-07,2.3891588000115007
33,1.0,50.0,0.0,0.3766831463776756,0.4610207959266609,0.25,0.0,0.00680928397923708,302,9.883837027780583e-07,2.3832762999954866
34,1.0,50.0,0.0,0.3727474168513898,0.45708988760390296,0.2499999850988388,0.00146484375,0.006941733881831169,302,9.972349677432387e-07,2.3557325000001583
35,1.0,50.0,0.0,0.3686827419752164,0.4530553998408453,0.25,0.003662109375,0.007113490253686905,302,9.884105296430254e-07,2.397077100002207
36,1.0,50.0,0.0,0.3644576350666264,0.44889045553583,0.25,0.005859375,0.00731853349134326,302,9.650892386687541e-07,2.3654320999921765
37,1.0,50.0,0.0,0.36004461753143807,0.44455012345981104,0.25,0.01318359375,0.007547757122665644,302,9.774447813236063e-07,2.3639507000043523
38,1.0,50.0,0.0,0.35542281341126986,0.44001600892450415,0.25,0.025146484375,0.007789543829858303,302,9.822105609750894e-07,2.3364538999885553
39,1.0,50.0,0.0,0.3505798481351288,0.435275020703757,0.25,0.04052734375,0.008030856028199196,301,9.947160707009226e-07,2.3943118000024697
40,1.0,50.0,0.0,0.3455130416743032,0.43032002898470556,0.24999995529651642,0.070068359375,0.008258591406047344,301,9.90274458994569e-07,2.3650790999963647
41,1.0,50.0,0.0,0.3402296842264101,0.4251505048964059,0.25,0.116943359375,0.008460821583867073,301,9.503226652802344e-07,2.4688965000095777
42,1.0,50.0,0.0,0.33474729167664297,0.41977377404539074,0.2499999850988388,0.1669921875,0.008627766743302345,301,9.626503950206111e-07,2.3730521999968914
43,1.0,50.0,0.0,0.3290921413959499,0.41420501853400044,0.24999995529651642,0.195068359375,0.008752236142754555,301,9.74332489706713e-07,2.3737383000116097
44,1.0,50.0,0.0,0.32329793668302875,0.4084673957833332,0.2499999701976776,0.215087890625,0.008829849772155285,301,9.411913209868485e-07,2.3752460999967298
45,1.0,50.0,0.0,0.31740415091691565,0.4025916409028789,0.2499999701976776,0.228759765625,0.008858929388225079,301,9.74518008217429e-07,2.3742963999975473
46,1.0,50.0,0.0,0.31145346526528533,0.39661428708339663,0.2500000298023224,0.237548828125,0.008840169757604599,301,9.864615817201966e-07,2.378371500002686
47,1.0,50.0,0.0,0.3054899861254564,0.39057624173287303,0.2499999701976776,0.24853515625,0.008776291273534298,300,9.919627630715695e-07,2.4173486000072444
48,1.0,50.0,0.0,0.29955627082840774,0.38451975250121856,0.25,0.256591796875,0.008671541698276997,300,9.71764546066927e-07,2.383646200003568
49,1.0,50.0,0.0,0.2936925079062345,0.37848727802822,0.25,0.260986328125,0.008531274273991585,300,9.778950833470851e-07,2.381954099997529
50,1.0,50.0,0.0,0.28793443512525063,0.37251892722712343,0.2499999701976776,0.26416015625,0.00836146529763937,300,9.987377837457916e-07,2.374309099992388
51,1.0,50.0,0.0,0.2823122323317387,0.3666507552291694,0.2500000298023224,0.26953125,0.008168293163180351,300,9.913298477024458e-07,2.370426600013161
52,1.0,50.0,0.0,0.27685080079520713,0.36091453503007176,0.2499999701976776,0.27294921875,0.007957803085446358,300,9.831655164468965e-07,2.3767900000093505
53,1.0,50.0,0.0,0.2715687306377108,0.3553361424553031,0.25,0.27490234375,0.007735589984804392,299,9.946519270725733e-07,2.389155299999402
54,1.0,50.0,0.0,0.26647942187134593,0.34993626429524244,0.25,0.277099609375,0.007506638299673796,299,9.767433578356403e-07,2.4024616999959107
55,1.0,50.0,0.0,0.2615909610123326,0.34472986274069567,0.2499999850988388,0.279052734375,0.007275173906236887,299,9.656301497227723e-07,2.4385748999920906
56,1.0,50.0,0.0,0.2569071536743097,0.33975178714630166,0.24999995529651642,0.27978515625,0.007044642232358456,299,9.894295613828773e-07,2.419227199992747
57,1.0,50.0,0.0,0.25242799913853936,0.33535698371060874,0.25,0.279296875,0.006817720364779234,299,9.59812364972282e-07,2.359751800002414
58,1.0,50.0,0.0,0.24815092163893898,0.3311461191593839,0.25,0.2802734375,0.006596391089260578,299,9.900641092159947e-07,2.3831504999980098
59,1.0,50.0,0.0,0.2440708833892481,0.3271133534598037,0.2499999701976776,0.280517578125,0.0063820346258580685,299,9.931574174375538e-07,2.3897512999974424
60,1.0,50.0,0.0,0.24018130090972312,0.32327229178519656,0.25,0.28173828125,0.0061755250208079815,300,9.703965264434778e-07,2.4026903999911156
61,1.0,50.0,0.0,0.23647468946144373,0.3196177536489315,0.25,0.28125,0.005977346561849117,300,9.869681548660153e-07,2.353516599992872
62,1.0,50.0,0.0,0.2329428696698731,0.31612054368553005,0.24999995529651642,0.281982421875,0.0057876864448189735,300,9.86721007755763e-07,2.380922100011958
63,1.0,50.0,0.0,0.22957726191202507,0.31277290852796336,0.25,0.282470703125,0.005606518127024174,300,9.801950680163832e-07,2.416630800013081
64,1.0,50.0,0.0,0.22636950155323546,0.30956754579313933,0.25,0.282958984375,0.005433674436062574,300,9.825869485896736e-07,2.3794121999962954
65,1.0,50.0,0.0,0.2233112241485887,0.30649729005948845,0.25,0.283203125,0.005268888082355261,300,9.852389788303301e-07,2.3994203000038397
66,1.0,50.0,0.0,0.2203943727723829,0.3035553908198949,0.2499999701976776,0.28271484375,0.005111839156597853,300,9.88739677428879e-07,2.3909731000021566
67,1.0,50.0,0.0,0.21761111949589432,0.3007353729922346,0.2499999701976776,0.2822265625,0.004962186794728041,300,9.936673154724128e-07,2.3908799000055296
68,1.0,50.0,0.0,0.21495414503199636,0.2980312881905353,0.25,0.281982421875,0.004819575231522322,300,9.377543419810004e-07,2.386035199990147
69,1.0,50.0,0.0,0.2124165631746877,0.29543759809763226,0.2499999701976776,0.28173828125,0.004683658946305513,300,9.69165530947118e-07,2.4007289000001037
70,1.0,50.0,0.0,0.2099916662144879,0.29294888268968267,0.2499999701976776,0.281005859375,0.004554091487079859,300,9.44535449057533e-07,2.450924999997369
71,1.0,50.0,0.0,0.20767329505976337,0.2905602127190515,0.25,0.280517578125,0.004430560860782862,300,9.942178638577353e-07,2.3832234000001336
72,1.0,50.0,0.0,0.20545568452558108,0.2882669518895395,0.25,0.280517578125,0.004312766250222921,300,9.467027330638089e-07,2.3828841999929864
73,1.0,50.0,0.0,0.20333327798638462,0.2860645762715852,0.25,0.27978515625,0.004200415685772896,300,9.75977887255719e-07,2.3737456999951974
74,1.0,50.0,0.0,0.20130093150120335,0.28394886787820445,0.2499999850988388,0.27880859375,0.004093240946531296,300,9.673885904307888e-07,2.3946566000086023
75,1.0,50.0,0.0,0.1993537060135044,0.2819156949051866,0.25,0.278564453125,0.003990985918790102,300,9.987739363324236e-07,2.364016499996069
76,1.0,50.0,0.0,0.19748709856553043,0.2799612577410328,0.2499999850988388,0.277587890625,0.00389341008849442,300,9.986333141603698e-07,2.395414200000232
77,1.0,50.0,0.0,0.19569671577268324,0.2780817480963305,0.25,0.277099609375,0.003800279228016734,301,9.86714650037686e-07,2.3912628999969456
78,1.0,50.0,0.0,0.19397851833927018,0.2762736134426414,0.24999995529651642,0.277587890625,0.0037113812286406755,301,9.89250151110878e-07,2.382873099995777
79,1.0,50.0,0.0,0.19232851932795478,0.27453324978906934,0.25,0.277099609375,0.00362649979069829,301,9.901181858829273e-07,2.389911899997969
80,1.0,50.0,0.0,0.19074320960734792,0.27285744915997867,0.2499999850988388,0.277099609375,0.0035454409662634134,301,9.816713469138171e-07,2.397649199992884
81,1.0,50.0,0.0,0.18921906998214166,0.2712429121366686,0.24999995529651642,0.27685546875,0.0034680136013776064,301,9.99201203374549e-07,2.4023384999891277
82,1.0,50.0,0.0,0.18775280302144487,0.2696864877861963,0.2499999701976776,0.276123046875,0.003394029103219509,302,9.905465461095092e-07,2.406041499998537
83,1.0,50.0,0.0,0.1863414150815781,0.2681852794811051,0.2499999701976776,0.2763671875,0.0033233121503144503,302,9.937531624773152e-07,2.4290407999942545
84,1.0,50.0,0.0,0.18498188850837718,0.2667363098867961,0.25,0.275390625,0.00325568369589746,302,9.891888483395897e-07,2.377837799998815
85,1.0,50.0,0.0,0.18367157640881196,0.26533693670624026,0.2499999850988388,0.2744140625,0.0031909800600260496,302,9.932653019539686e-07,2.391292300002533
86,1.0,50.0,0.0,0.18240784204714758,0.26398450824520575,0.2499999850988388,0.2744140625,0.0031290357001125813,302,9.994554407497625e-07,2.408302299998468
87,1.0,50.0,0.0,0.1811882319958265,0.2626765324119974,0.25,0.2734375,0.0030696974135935307,302,9.899178731376968e-07,2.3854226999974344
88,1.0,50.0,0.0,0.18001049489728616,0.26141071228957047,0.2499999850988388,0.271240234375,0.003012807108461857,302,9.942266255055705e-07,2.4086186999920756
89,1.0,50.0,0.0,0.17887239318277218,0.2601847605263375,0.25,0.26953125,0.0029582208953797817,303,9.864625239293837e-07,2.4068074000097113
90,1.0,50.0,0.0,0.1777719475489839,0.25899666184309167,0.25,0.26904296875,0.0029057939536869526,303,9.847622770450549e-07,2.431379500005278
91,1.0,50.0,0.0,0.17670721872416206,0.25784444718634203,0.2499999850988388,0.268310546875,0.002855391474440694,303,9.837571725511333e-07,2.44440300000133
92,1.0,50.0,0.0,0.17567640389332145,0.2567263092374914,0.25,0.26806640625,0.002806884702295065,303,9.957860766542925e-07,2.4054442000051495
93,1.0,50.0,0.0,0.174677826648761,0.2556405844999219,0.25,0.26806640625,0.0027601495385169983,303,9.87655896884853e-07,2.415742400000454
94,1.0,50.0,0.0,0.17370990805074205,0.25458573316326255,0.2499999850988388,0.26708984375,0.002715067705139518,303,9.786175020210113e-07,2.4285156999976607
95,1.0,50.0,0.0,0.17277117617277662,0.25356034997017046,0.25,0.267578125,0.0026715362910181284,303,9.88991932483397e-07,2.442500999997719
96,1.0,50.0,0.0,0.17186023691615282,0.25256313059337043,0.2499999701976776,0.26806640625,0.0026294495910406113,304,9.921444238840562e-07,2.4002665000007255
97,1.0,50.0,0.0,0.1709757327674133,0.2515928282183793,0.25,0.267822265625,0.002588714240118861,304,9.982518134043221e-07,2.423985999994329
98,1.0,50.0,0.0,0.1701165402729853,0.2506484561860903,0.25,0.267822265625,0.0025492527056485415,304,9.73975556362034e-07,2.4858167999918805
99,1.0,50.0,0.0,0.16928148230933251,0.24972899213597904,0.25,0.267822265625,0.0025109860580414534,304,9.913638863720302e-07,2.4235699999990175
100,1.0,50.0,0.0,0.1684694666033668,0.2488335037212953,0.25,0.267578125,0.0024738528300076723,304,9.761386123694433e-07,2.4058611000073142
101,1.0,50.0,0.0,0.16767951362191488,0.24796118295773623,0.25,0.26708984375,0.0024377976078540087,304,9.896287663694565e-07,2.4049726000084775
102,1.0,50.0,0.0,0.1669106688163842,0.24711125055289174,0.2499999701976776,0.267333984375,0.0024027659092098475,304,9.872225671617444e-07,2.438362100001541
103,1.0,50.0,0.0,0.1661620256740861,0.24628296586674087,0.25,0.267578125,0.0023687202483415604,304,9.822524263168548e-07,2.4186558000074
104,1.0,50.0,0.0,0.16543272173246884,0.2454756238347181,0.25,0.267578125,0.0023356222081929445,304,9.902076003112483e-07,2.435493900004076
105,1.0,50.0,0.0,0.16472198324841988,0.24468859104845053,0.25,0.267333984375,0.0023034424521028996,304,9.975093955043747e-07,2.413831300000311
106,1.0,50.0,0.0,0.16402902365907274,0.24392119908308482,0.25,0.26708984375,0.0022721553687006235,305,9.843552904775433e-07,2.4471382000047015
107,1.0,50.0,0.0,0.16335313401133314,0.2431728317078565,0.2499999850988388,0.266357421875,0.002241741633042693,305,9.96467465521865e-07,2.4101721000042744
108,1.0,50.0,0.0,0.16269358064303074,0.2424428168717272,0.2500000298023224,0.2666015625,0.0022121798247098923,305,9.827827744397134e-07,2.431740300002275
109,1.0,50.0,0.0,0.16204976617412106,0.24173059486624868,0.2499999701976776,0.266357421875,0.002183452481403947,305,9.960837702905281e-07,2.4173382000008132
110,1.0,50.0,0.0,0.16142096213241305,0.24103542649996734,0.2499999850988388,0.26611328125,0.002155541442334652,305,9.574096571828894e-07,2.412032400010503
111,1.0,50.0,0.0,0.16080661067859606,0.24035671983120044,0.25,0.2666015625,0.002128432970494032,305,9.604496066185366e-07,2.4310662999923807
112,1.0,50.0,0.0,0.16020611344278948,0.23969380216273195,0.2499999701976776,0.26611328125,0.0021021119318902493,305,9.659043901133779e-07,2.4146611000032863
113,1.0,50.0,0.0,0.15961884906840265,0.23904593952336234,0.2499999850988388,0.265869140625,0.00207656342536211,305,9.703938438262856e-07,2.412127599993255
114,1.0,50.0,0.0,0.15904436302655942,0.23841253966810275,0.24999995529651642,0.265380859375,0.002051773713901639,305,9.725768653013915e-07,2.4505987000011373
115,1.0,50.0,0.0,0.1584820325368989,0.23779279386130955,0.2499999701976776,0.26513671875,0.0020277227740734816,305,9.839445299700995e-07,2.4140695999958552
116,1.0,50.0,0.0,0.1579313990004306,0.23718603834366142,0.25,0.265869140625,0.0020044005941599607,305,9.982415229467648e-07,2.427892799998517
117,1.0,50.0,0.0,0.1573919972879161,0.23659156700126985,0.25,0.26611328125,0.0019817904103547335,305,9.904882783482973e-07,2.432240099995397
118,1.0,50.0,0.0,0.15686330657413605,0.2360085848074957,0.2499999850988388,0.265869140625,0.0019598756916821003,305,9.869352102569196e-07,2.4438657999999123
119,1.0,50.0,0.0,0.15634487590377566,0.23543634486155532,0.25,0.265625,0.0019386439817026258,305,9.905096823666393e-07,2.424124999990454
120,1.0,50.0,0.0,0.15583630942214896,0.23487413103977242,0.2499999850988388,0.26611328125,0.0019180831732228398,306,9.938989534298009e-07,2.457818800001405
121,1.0,50.0,0.0,0.15533711747932638,0.23432110319025307,0.2499999850988388,0.265869140625,0.001898178132250905,305,9.970840149922269e-07,2.4390180000045802
122,1.0,50.0,0.0,0.15484693870832508,0.2337765362674161,0.2499999850988388,0.265625,0.0018789161695167422,306,9.980811316605464e-07,2.4523579999950016
123,1.0,50.0,0.0,0.1543653710848137,0.23323964147777723,0.2499999850988388,0.265625,0.001860286807641387,306,9.826811076209945e-07,2.4770641999930376
124,1.0,50.0,0.0,0.1538919855672751,0.23270958193060065,0.2499999850988388,0.26513671875,0.0018422751454636455,306,9.96086509051618e-07,2.4452726999879815
125,1.0,50.0,0.0,0.1534264841895535,0.23218564827061622,0.2499999701976776,0.264892578125,0.0018248733831569552,306,9.974361633930321e-07,2.4485650999995414
126,1.0,50.0,0.0,0.15296841781324208,0.23166695846584517,0.25,0.264892578125,0.0018080672016367316,306,9.482469197600297e-07,2.453587800002424
127,1.0,50.0,0.0,0.15251752538545055,0.23115281915680072,0.25,0.26513671875,0.0017918432131409645,306,9.517330184317709e-07,2.4995145999855595
128,1.0,50.0,0.0,0.15207340459719768,0.23064238731528355,0.25,0.265380859375,0.0017761860508471727,306,9.58145039747507e-07,2.4610609999945154
129,1.0,50.0,0.0,0.1516357953600916,0.2301349719750396,0.2499999850988388,0.265625,0.001761077786795795,306,9.641408368192572e-07,2.4641035000095144
130,1.0,50.0,0.0,0.1512043302914949,0.22962976699453008,0.2499999701976776,0.265380859375,0.0017464946722611785,306,9.771706318828184e-07,2.469011799999862
131,1.0,50.0,0.0,0.15077870604476892,0.229126055619297,0.25,0.26513671875,0.0017324126092717052,306,9.897852034131831e-07,2.478892099999939
132,1.0,50.0,0.0,0.1503586859815809,0.2286232111494618,0.25,0.265380859375,0.0017188010970130563,306,9.79469205665337e-07,2.47141699999338
133,1.0,50.0,0.0,0.14994397735084541,0.22812057305334077,0.2499999850988388,0.265380859375,0.0017056213691830635,306,9.836909718525352e-07,2.45944980000786
134,1.0,50.0,0.0,0.14953435684289693,0.22761759255906086,0.2499999701976776,0.265625,0.0016928358236327767,306,9.874980100643508e-07,2.452221200001077
135,1.0,50.0,0.0,0.14912953405434012,0.22711369364529346,0.25,0.265625,0.0016803932376205921,306,9.90879165054523e-07,2.500322399995639
136,1.0,50.0,0.0,0.14872942141015227,0.22660857632544254,0.25,0.265380859375,0.0016682437853887677,306,9.938891806295914e-07,2.444359200002509
137,1.0,50.0,0.0,0.14833373093428787,0.22610178416562146,0.2499999850988388,0.265625,0.0016563294921070337,306,9.965411748089084e-07,2.45068719999108
138,1.0,50.0,0.0,0.14794236048867734,0.22559313205402967,0.2499999701976776,0.26611328125,0.0016445921501144767,306,9.988590520531386e-07,2.4559284999995725
139,1.0,50.0,0.0,0.14755517343564278,0.22508246912092061,0.2499999850988388,0.26611328125,0.0016329750651493669,307,9.824159232264657e-07,2.481859899999108
140,1.0,50.0,0.0,0.1471720752817688,0.22456976736073547,0.25,0.264404296875,0.0016214281786233187,307,9.987982646707134e-07,2.4766072999918833
141,1.0,50.0,0.0,0.14679300343326113,0.22405511042620918,0.25,0.26416015625,0.0016099023632705212,307,9.956747168145982e-07,2.4620576000015717
142,1.0,50.0,0.0,0.14641789723260593,0.223538644119858,0.25,0.263916015625,0.0015983586199581623,307,9.923386707713462e-07,2.4678815999941435
143,1.0,50.0,0.0,0.14604673622320896,0.22302062747986212,0.2499999701976776,0.263427734375,0.0015867740148678422,307,9.94176484670996e-07,2.4613787999987835
144,1.0,50.0,0.0,0.14567947475750523,0.22250132708675785,0.2499999850988388,0.26318359375,0.0015751345781609416,307,9.97069610508433e-07,2.465161200001603
145,1.0,50.0,0.0,0.14531612732609753,0.2219811069106554,0.25,0.26318359375,0.0015634489245712757,307,9.999017336183245e-07,2.4609035000030417
146,1.0,50.0,0.0,0.14495670361002894,0.22146033299385026,0.2499999850988388,0.262451171875,0.0015517347492277622,307,9.781482702331858e-07,2.462503900009324
147,1.0,50.0,0.0,0.14460117182346444,0.22093931355866597,0.25,0.26220703125,0.0015400226693600416,307,9.976326245497642e-07,2.461918600005447
148,1.0,50.0,0.0,0.14424954383147987,0.2204183672669679,0.2499999850988388,0.261962890625,0.0015283573884516954,307,9.974499996922374e-07,2.4644536999985576
149,1.0,50.0,0.0,0.14390177414954572,0.21989769412328167,0.25,0.261962890625,0.0015167902456596494,307,9.657195871734704e-07,2.469686099997489
150,1.0,50.0,0.0,0.14355779830062856,0.21937740195540056,0.25,0.26123046875,0.0015053784009069204,307,9.652269806370915e-07,2.4732167000038316
151,1.0,50.0,0.0,0.14321764706373138,0.21885761995987546,0.2499999701976776,0.2607421875,0.001494182855822146,307,9.76557139643025e-07,2.5184221000090474
152,1.0,50.0,0.0,0.14288113759106336,0.2183381407088523,0.2499999850988388,0.260498046875,0.0014832542510703206,307,9.868350301050393e-07,2.5744973000109894
153,1.0,50.0,0.0,0.14254821995238767,0.2178188116265664,0.25,0.26025390625,0.0014726545196026564,307,9.961241159044116e-07,2.4748498999979347
154,1.0,50.0,0.0,0.14221875666013,0.21729928384144614,0.25,0.259765625,0.0014624219620600343,306,9.99888684545326e-07,2.50173740000173
155,1.0,50.0,0.0,0.14189262244520068,0.21677913006171665,0.25,0.259765625,0.0014525926671922207,306,9.97928857854845e-07,2.463628899989999
156,1.0,50.0,0.0,0.141569677377201,0.21625783162679652,0.2499999701976776,0.259765625,0.0014431893359869719,306,9.957454907271444e-07,2.530120800001896
157,1.0,50.0,0.0,0.1412497319776722,0.21573474336406256,0.2499999850988388,0.25927734375,0.001434219884686172,306,9.933407404496517e-07,2.4685814999975264
158,1.0,50.0,0.0,0.14093265943156175,0.21520924980848352,0.2499999850988388,0.2587890625,0.001425678376108408,306,9.915488660136317e-07,2.4545905999984825
159,1.0,50.0,0.0,0.14061829471461085,0.2146806649985423,0.2499999701976776,0.2587890625,0.0014175429241731763,306,9.878813515982127e-07,2.457696700002998
160,1.0,50.0,0.0,0.1403064841562213,0.2141483165520216,0.2499999850988388,0.25830078125,0.0014097735984250903,306,9.84834938209361e-07,2.465458899998339
161,1.0,50.0,0.0,0.13999710744494173,0.21361160099622706,0.2499999850988388,0.2587890625,0.0014023195253685117,306,9.81585078800774e-07,2.4660115000006044
162,1.0,50.0,0.0,0.13969004784458694,0.21306996707973525,0.2499999850988388,0.2587890625,0.001395109691657126,306,9.781388120246353e-07,2.470698100005393
163,1.0,50.0,0.0,0.13938521458101233,0.2125229813683713,0.25,0.258544921875,0.001388060161843896,306,9.94501877864061e-07,2.4756248999910895
164,1.0,50.0,0.0,0.1390825532147619,0.21197035179066892,0.2500000298023224,0.2587890625,0.0013810837408527732,306,9.873994176467357e-07,2.4774317999981577
165,1.0,50.0,0.0,0.1387820784541996,0.2114120000962784,0.2499999850988388,0.2587890625,0.0013740877620875835,306,9.790722508451487e-07,2.4703461000026437
166,1.0,50.0,0.0,0.13848372775855744,0.21084789655087818,0.2499999850988388,0.258544921875,0.0013669776963070035,306,9.694285158460931e-07,2.468711199995596
167,1.0,50.0,0.0,0.1381875894363655,0.21027833621792433,0.25,0.258544921875,0.0013596753124147654,306,9.583754304484282e-07,2.491414399992209
168,1.0,50.0,0.0,0.13789374628497408,0.20970375638441258,0.25,0.25830078125,0.0013521155342459679,306,9.556228188135374e-07,2.466148499996052
169,1.0,50.0,0.0,0.13760223545947153,0.20912467538570204,0.25,0.258544921875,0.001344253309071064,306,9.972966703858656e-07,2.448819500001264
170,1.0,50.0,0.0,0.13731324612077575,0.20854190131931497,0.25,0.2578125,0.0013360715238377452,306,9.780496344024273e-07,2.489910200005397
171,1.0,50.0,0.0,0.13702683028439405,0.20795616397460887,0.2499999850988388,0.2578125,0.001327576581388712,306,9.998758213887862e-07,2.480767700006254
172,1.0,50.0,0.0,0.13674315785715813,0.2073683772194394,0.2499999850988388,0.25732421875,0.0013187992153689265,306,9.934968520038592e-07,2.4571835000097053
173,1.0,50.0,0.0,0.13646231855698907,0.2067793727097238,0.25,0.25732421875,0.0013097948394715786,306,9.870952803901121e-07,2.459532599998056
174,1.0,50.0,0.0,0.13618443222987522,0.2061899891898771,0.2499999850988388,0.2568359375,0.001300626783631742,306,9.807091831848327e-07,2.45200570000452
175,1.0,50.0,0.0,0.13590955495261528,0.20560094163692785,0.25,0.2568359375,0.0012913664104416966,306,9.79046648074914e-07,2.4850008000066737
176,1.0,50.0,0.0,0.13563776410331324,0.20501288916005767,0.2499999850988388,0.256103515625,0.001282080658711493,306,9.682739171354012e-07,2.4895964000024833
177,1.0,50.0,0.0,0.13536909920887924,0.2044637784378598,0.2499999701976776,0.255615234375,0.001272836234420538,306,9.718069881336755e-07,2.4846848999877693
178,1.0,50.0,0.0,0.13510355789686465,0.2039398472556054,0.25,0.255615234375,0.0012636753963306546,306,9.77068023864172e-07,2.4641515999974217
179,1.0,50.0,0.0,0.13484115561578078,0.20341832076455185,0.2499999701976776,0.255615234375,0.001254635863006115,306,9.948340382569392e-07,2.4556031999964034
180,1.0,50.0,0.0,0.13458183910016933,0.2028993659378445,0.2499999850988388,0.25634765625,0.001245737075805664,306,9.987357102167964e-07,2.4531339000095613
181,1.0,50.0,0.0,0.13432565437660246,0.2023832287407093,0.2499999701976776,0.256591796875,0.0012369755422696471,306,9.91085642098434e-07,2.441863400003058
